time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_50_2.5_df055,co_fall_count_1_10_df044,dist_upper_bb_20_2.5_df055
2024-05-10 00:00:00+00,SHORT,1308,0.4930249730243867,-0.006755232,4.0,-0.02044124
2024-05-10 00:00:00+00,SHORT,4088,1.0,-0.0010365739,4.0,-0.021538224
2024-05-13 00:00:00+00,SHORT,2778,0.49588045230253047,-0.017608866,5.0,-0.037115738
2024-05-13 00:00:00+00,SHORT,1308,0.48323476502350754,-0.018734667,5.0,-0.030453037
2024-05-13 00:00:00+00,SHORT,4088,0.9285714285714286,-0.009572365,5.0,-0.028615903
2024-05-14 00:00:00+00,SHORT,4088,0.8571428571428572,-0.016958471,4.0,-0.028344795
2024-05-15 00:00:00+00,SHORT,84,1.0,-0.012285589,4.0,-0.0069776797
2024-05-15 00:00:00+00,SHORT,2473,0.8560767436902846,-0.019226303,5.0,-0.0126409875
2024-05-15 00:00:00+00,SHORT,2778,0.41980488895104107,-0.01885678,5.0,-0.02459085
2024-05-15 00:00:00+00,SHORT,1299,0.2535546492720808,-0.013851081,4.0,-0.033967245
2024-05-16 00:00:00+00,SHORT,84,0.9090909090909091,-0.019141931,5.0,-0.009102529
2024-05-16 00:00:00+00,SHORT,2778,0.4092077369630645,-0.019452991,5.0,-0.019807773
2024-05-16 00:00:00+00,SHORT,1308,0.35631233348198527,-0.01922464,6.0,-0.015974345
2024-05-16 00:00:00+00,SHORT,1551,0.0,-0.011180296,4.0,-0.007150902
2024-05-17 00:00:00+00,SHORT,3373,0.32627156859248246,0.011130079,5.0,0.0048475456
2024-05-17 00:00:00+00,SHORT,1992,0.3539407053210923,-0.019269153,4.0,-0.010794029
2024-05-20 00:00:00+00,SHORT,3373,0.363025364756251,-0.012776342,4.0,-0.017971471
2024-05-20 00:00:00+00,SHORT,3693,0.4834334950896992,-0.01074956,4.0,-0.025385628
2024-05-20 00:00:00+00,SHORT,1992,0.3178667284621899,-0.02044034,4.0,-0.012196959
2024-06-20 00:00:00+00,SHORT,323,0.0,-0.014358231,4.0,-0.020411171
2024-06-21 00:00:00+00,SHORT,1631,0.0,0.008463301,5.0,0.018048203
2024-06-24 00:00:00+00,SHORT,2923,0.2892086198788906,-0.017216703,4.0,-0.016819615
2024-06-24 00:00:00+00,SHORT,1631,0.0,0.0053804754,5.0,8.1067183E-4
2024-06-25 00:00:00+00,SHORT,1631,0.0,-0.0127496505,5.0,-0.025221996
2024-06-26 00:00:00+00,SHORT,1631,0.0,-0.018972754,4.0,-0.037581995
2024-06-28 00:00:00+00,SHORT,2910,1.0,-0.0063736853,4.0,-0.028253086
2024-07-01 00:00:00+00,SHORT,2910,0.9333333333333333,-0.007345117,4.0,-0.03330573
2024-07-02 00:00:00+00,SHORT,2910,0.8666666666666667,-0.013400667,4.0,-0.0417529
2024-07-16 00:00:00+00,SHORT,2064,0.3405957794844589,0.0112851495,4.0,0.017596798
2024-07-17 00:00:00+00,SHORT,1381,0.5005717715274919,-0.013107462,4.0,-0.028943146
2024-07-18 00:00:00+00,SHORT,1381,0.42913360856692406,-0.019845268,5.0,-0.03199987
2024-07-19 00:00:00+00,SHORT,1328,0.33952019632281044,-0.020498702,4.0,-0.014338523
2024-07-23 00:00:00+00,SHORT,1967,0.3624518819788904,-0.020413887,4.0,-0.035107538
2024-07-26 00:00:00+00,SHORT,2979,0.3999999999999999,-0.010743273,4.0,-0.0110947145
2024-07-26 00:00:00+00,SHORT,3335,0.0,-0.009390147,4.0,-0.012942989
2024-07-29 00:00:00+00,SHORT,2979,0.29999999999999993,-0.0072940513,4.0,-0.009556721
2024-07-30 00:00:00+00,SHORT,1011,1.0,-0.017505284,4.0,-0.0042250887
2024-07-30 00:00:00+00,SHORT,1922,0.10832772234814811,-0.008309967,5.0,-0.012666227
2024-07-31 00:00:00+00,SHORT,791,0.0,-0.009350013,4.0,-0.027486926
2024-07-31 00:00:00+00,SHORT,1846,0.2287216710562688,-3.962634E-4,4.0,0.011190644
2024-07-31 00:00:00+00,SHORT,1922,0.077899839969407,-0.009658172,4.0,-0.015445468
2024-08-02 00:00:00+00,SHORT,2079,0.0,-0.020167239,4.0,-0.028116869
2024-08-26 00:00:00+00,SHORT,1063,0.0,-0.016490126,4.0,-0.026663328
2024-08-27 00:00:00+00,SHORT,1063,0.0,-0.008428418,4.0,-0.020825392
2024-08-28 00:00:00+00,SHORT,1184,0.4771259656336142,-0.012820238,4.0,-0.025979
2024-08-29 00:00:00+00,SHORT,2340,0.44143650039221843,-0.02011226,6.0,-0.018177746
2024-08-29 00:00:00+00,SHORT,1184,0.3931868558966988,-0.009074321,4.0,-0.02510157
2024-08-29 00:00:00+00,SHORT,1593,0.13832604189039205,-0.018474799,4.0,-0.027137732
2024-08-30 00:00:00+00,SHORT,2340,0.4567124040098283,-0.016229048,5.0,-0.014746229
2024-08-30 00:00:00+00,SHORT,2764,0.27517452896194655,-0.016555304,4.0,-0.035958022
2024-08-30 00:00:00+00,SHORT,1184,0.32115224818118177,-0.019579006,5.0,-0.035317853
2024-09-13 00:00:00+00,SHORT,76,0.0,-0.016131176,4.0,-0.004805463
2024-09-30 00:00:00+00,SHORT,3612,0.4344031394589651,-0.00911422,6.0,-0.00817097
2024-09-30 00:00:00+00,SHORT,3652,0.0,5.2684627E-4,5.0,-0.0041556126
2024-10-01 00:00:00+00,SHORT,3612,0.37183279270873065,-0.012208432,5.0,-0.011137178
2024-10-01 00:00:00+00,SHORT,3652,0.0,-0.006503091,5.0,-0.009277697
2024-10-07 00:00:00+00,SHORT,142,1.0,0.006293777,4.0,-0.012827313
2024-10-17 00:00:00+00,SHORT,3861,1.0,-0.018089078,5.0,-0.039056342
2024-10-23 00:00:00+00,SHORT,3153,0.5571133290576205,-0.0071982476,4.0,-0.005432849
2024-10-25 00:00:00+00,SHORT,3912,0.5327828055818042,-0.0073947413,4.0,-0.014580877
2024-10-25 00:00:00+00,SHORT,4083,0.0,-0.015919846,4.0,-0.0049583693
2024-10-28 00:00:00+00,SHORT,3782,0.0,0.005273908,6.0,0.0058581666
2024-10-28 00:00:00+00,SHORT,4083,0.0,-0.016540457,4.0,-0.0068655186
2024-10-29 00:00:00+00,SHORT,1897,0.21590537013574504,-0.017091978,4.0,0.0038381377
2024-10-30 00:00:00+00,SHORT,1897,0.19932579365699926,-0.017747631,4.0,-0.006453406
2024-11-06 00:00:00+00,SHORT,3114,0.4653615901936594,0.009836468,4.0,0.015945403
2024-11-06 00:00:00+00,SHORT,1462,0.778855418957694,0.0063347262,5.0,0.015727963
2024-11-07 00:00:00+00,SHORT,2877,0.5535622390010924,-0.0036395611,4.0,-0.018504035
2024-11-07 00:00:00+00,SHORT,3310,0.48468250797034856,-0.0053950865,4.0,0.0026787072
2024-11-07 00:00:00+00,SHORT,1462,0.7726102173671667,-0.0039306907,5.0,2.1105545E-4
2024-11-08 00:00:00+00,SHORT,2877,0.48231916414427656,-0.013529604,4.0,-0.031086272
2024-11-11 00:00:00+00,SHORT,4192,0.6671368392448163,-0.013025883,4.0,-3.9573587E-4
2024-11-11 00:00:00+00,SHORT,2830,1.0,-0.020261247,4.0,-0.02701446
2024-11-11 00:00:00+00,SHORT,2877,0.5134483333138955,-0.009878063,4.0,-0.031164384
2024-11-14 00:00:00+00,SHORT,2830,0.625,-0.015700096,5.0,-0.017044324
2024-11-25 00:00:00+00,SHORT,2095,0.35117268052877143,0.0066968612,5.0,0.020946868
2024-11-25 00:00:00+00,SHORT,1074,1.0,-0.01911063,5.0,-0.029780583
2024-11-26 00:00:00+00,SHORT,2095,0.25720343671561513,-0.01029303,5.0,-0.002390072
2024-11-27 00:00:00+00,SHORT,4223,0.24894048867310073,-0.019588813,4.0,-0.015946686
2024-11-29 00:00:00+00,SHORT,28,0.8923911205187456,-0.015742121,4.0,-0.009698669
2024-12-05 00:00:00+00,SHORT,1262,0.0,-0.011231679,4.0,-0.006368992
2024-12-11 00:00:00+00,SHORT,2050,0.0,-0.014855535,5.0,-0.017234996
2024-12-11 00:00:00+00,SHORT,4107,0.0,0.013115641,4.0,-0.013946727
2024-12-11 00:00:00+00,SHORT,708,0.2587851141952622,-0.009884176,4.0,-0.017564675
2024-12-12 00:00:00+00,SHORT,2050,0.0,-0.017593183,5.0,-0.021665923
2024-12-12 00:00:00+00,SHORT,708,0.22157881894649178,-0.008122885,4.0,-0.01676893
2024-12-13 00:00:00+00,SHORT,708,0.14191093892272066,-0.012296326,5.0,-0.020075727
2025-01-06 00:00:00+00,SHORT,309,1.0,0.016211763,4.0,0.018162293
2025-01-07 00:00:00+00,SHORT,3824,0.0,-0.019109193,5.0,-0.033168834
2025-01-22 00:00:00+00,SHORT,2305,0.0,0.004772779,4.0,-0.008709057
2025-02-11 00:00:00+00,SHORT,1434,1.0,-0.014737657,4.0,-0.01714774
2025-02-13 00:00:00+00,SHORT,3203,1.0,-0.013352963,4.0,-0.010134027
2025-02-14 00:00:00+00,SHORT,3994,1.0,-0.018965676,4.0,-0.015995657
2025-02-20 00:00:00+00,SHORT,2305,1.0,6.834143E-4,4.0,-0.022099653
2025-02-20 00:00:00+00,SHORT,443,1.0,-0.010424813,4.0,-0.022931183
2025-02-20 00:00:00+00,SHORT,3695,0.821606278153719,-0.016939076,4.0,-0.025914531
2025-03-03 00:00:00+00,SHORT,799,1.0,-0.0112307165,4.0,-0.004685521
2025-03-04 00:00:00+00,SHORT,3109,1.0,7.455643E-4,4.0,0.0010842846
2025-03-06 00:00:00+00,SHORT,3236,1.0,-0.020341555,4.0,-0.020862347
2025-03-10 00:00:00+00,SHORT,1838,0.0,-0.011277089,5.0,-0.0020844617
2025-03-28 00:00:00+00,SHORT,143,0.0,-0.008956068,4.0,-0.021418424
2025-03-31 00:00:00+00,SHORT,143,0.0,-0.016735153,5.0,-0.031568207
2025-04-01 00:00:00+00,SHORT,2079,0.0,-0.017734515,4.0,-0.04024054
2025-04-02 00:00:00+00,SHORT,2079,0.0,-0.02032647,4.0,-0.04299084
2025-04-03 00:00:00+00,SHORT,219,0.0,-0.0098998435,4.0,0.0017906411
2025-04-04 00:00:00+00,SHORT,1082,0.0,-0.007755112,4.0,-0.03832951
2025-04-09 00:00:00+00,SHORT,4172,0.0,-0.0065175723,4.0,-0.035196967
