time,side,ticker_id,mv_dn_composite_labels,price_vola_corr_50_df045,earnings_price_gap_df010,co_fall_count_1_10_df044,joint_fall_flag_1_20_df042,dist_upper_bb_20_2.0_df055
2022-08-30 00:00:00+00,SHORT,3420,0.875,-0.64398474,0.0,2.0,1.0,-0.025984012
2022-08-30 00:00:00+00,SHORT,1651,0.0,0.5842947,0.0,3.0,1.0,-0.0421455
2022-08-30 00:00:00+00,SHORT,4072,0.0,-0.5780422,0.0,2.0,1.0,-0.040508438
2022-08-31 00:00:00+00,SHORT,663,0.21278492551334513,-0.62398344,0.0,2.0,1.0,-0.039864827
2022-08-31 00:00:00+00,SHORT,1012,0.0,0.045141414,0.0,3.0,1.0,-0.048268087
2022-09-01 00:00:00+00,SHORT,663,0.19961026567084056,-0.60511947,0.0,2.0,1.0,-0.041164897
2022-09-02 00:00:00+00,SHORT,663,0.1767683215219976,-0.57076156,0.0,2.0,1.0,-0.043793254
2022-09-06 00:00:00+00,SHORT,1175,0.0,0.2308488,0.0,2.0,1.0,-0.044284888
2022-09-08 00:00:00+00,SHORT,4136,0.11111111111111116,-0.2761145,0.0,3.0,1.0,-0.039759595
2022-09-09 00:00:00+00,SHORT,2617,0.7886754318271102,0.053006448,0.0,3.0,1.0,-0.027497826
2022-09-12 00:00:00+00,SHORT,13,1.0,-0.6333121,0.0,2.0,1.0,-0.034147337
2022-09-12 00:00:00+00,SHORT,2072,0.3272326161634509,0.26762214,0.0,3.0,1.0,-0.04520904
2022-09-12 00:00:00+00,SHORT,69,0.15657996612458772,0.43379286,0.0,3.0,1.0,-0.035480477
2022-09-12 00:00:00+00,SHORT,3130,0.49322626521544183,0.5508444,0.0,2.0,1.0,-0.01707873
2022-09-12 00:00:00+00,SHORT,3286,0.37778058298312545,-0.66800255,0.0,2.0,1.0,-0.0341215
2022-09-12 00:00:00+00,SHORT,3352,1.0,0.40981576,0.0,3.0,1.0,4.8115847E-4
2022-09-13 00:00:00+00,SHORT,19,0.5183518298691211,0.5825339,0.0,3.0,1.0,-0.043902438
2022-09-13 00:00:00+00,SHORT,4140,0.0,0.40252158,0.0,3.0,1.0,-0.030866947
2022-09-13 00:00:00+00,SHORT,93,0.4127921610017582,0.7864157,0.0,2.0,1.0,-0.032336187
2022-09-13 00:00:00+00,SHORT,133,0.5845589792741062,0.8440703,0.0,3.0,1.0,-0.046709284
2022-09-13 00:00:00+00,SHORT,2425,0.0,-0.011694555,0.0,3.0,1.0,-0.033090167
2022-09-13 00:00:00+00,SHORT,433,0.0,-0.7068394,0.0,2.0,1.0,-0.043413762
2022-09-13 00:00:00+00,SHORT,440,0.0,-0.58427197,0.0,2.0,1.0,-0.038745455
2022-09-13 00:00:00+00,SHORT,2613,0.2816343324765138,0.29012337,0.0,3.0,1.0,-0.03997652
2022-09-13 00:00:00+00,SHORT,2686,0.9333333333333333,0.5542587,0.0,2.0,1.0,-0.04442332
2022-09-13 00:00:00+00,SHORT,2740,0.9166666666666666,-0.5907695,0.0,3.0,1.0,-0.025455056
2022-09-13 00:00:00+00,SHORT,2747,0.2118038960964739,-0.39706698,0.0,2.0,1.0,-0.04586752
2022-09-13 00:00:00+00,SHORT,780,0.9375,-0.5351873,0.0,3.0,1.0,-0.03438152
2022-09-13 00:00:00+00,SHORT,844,0.450586890030262,0.5740167,0.0,2.0,1.0,-0.029602608
2022-09-13 00:00:00+00,SHORT,2983,0.9375,0.6230773,0.0,3.0,1.0,-0.027044248
2022-09-13 00:00:00+00,SHORT,3130,0.8,0.44264248,0.0,2.0,1.0,-0.04536738
2022-09-13 00:00:00+00,SHORT,3153,0.39301907636606387,-0.3036066,0.0,2.0,1.0,-0.031189071
2022-09-13 00:00:00+00,SHORT,3287,0.4843520833708603,0.756023,0.0,3.0,1.0,-0.021624018
2022-09-13 00:00:00+00,SHORT,3352,0.8,0.42557144,0.0,3.0,1.0,-0.036744818
2022-09-13 00:00:00+00,SHORT,3607,0.9375,0.63739175,0.0,2.0,1.0,-0.04438898
2022-09-13 00:00:00+00,SHORT,1631,0.0,0.015151734,0.0,2.0,1.0,-0.032913685
2022-09-13 00:00:00+00,SHORT,1684,0.0,0.88397884,0.0,2.0,1.0,-0.03345764
2022-09-13 00:00:00+00,SHORT,4079,0.9375,0.7886306,0.0,2.0,1.0,-0.009554905
2022-09-14 00:00:00+00,SHORT,2425,0.0,0.11097536,0.0,2.0,1.0,-0.031923145
2022-09-14 00:00:00+00,SHORT,2686,0.8666666666666667,0.53518474,0.0,3.0,1.0,-0.042938076
2022-09-14 00:00:00+00,SHORT,780,0.3964785288279968,-0.44017577,0.0,3.0,1.0,-0.041806877
2022-09-14 00:00:00+00,SHORT,791,0.0,0.71557146,0.0,3.0,1.0,-0.037824307
2022-09-14 00:00:00+00,SHORT,3114,0.33061001777051696,0.25853196,0.0,3.0,1.0,-0.04612032
2022-09-14 00:00:00+00,SHORT,3287,0.480555866160587,0.74302167,0.0,2.0,1.0,-0.023332745
2022-09-14 00:00:00+00,SHORT,3607,0.875,0.66542435,0.0,2.0,1.0,-0.04828266
2022-09-14 00:00:00+00,SHORT,3791,0.9333333333333333,-0.6721378,0.0,2.0,1.0,-0.04046583
2022-09-14 00:00:00+00,SHORT,2032,0.4239339501829458,-0.06153939,0.0,2.0,1.0,-0.048053138
2022-09-15 00:00:00+00,SHORT,133,0.28403721036080704,0.8045731,0.0,2.0,1.0,-0.042720992
2022-09-15 00:00:00+00,SHORT,780,0.0,-0.36465013,0.0,2.0,1.0,-0.04315773
2022-09-15 00:00:00+00,SHORT,2972,0.054254488012447734,0.8862806,0.0,3.0,1.0,-0.0305196
2022-09-15 00:00:00+00,SHORT,990,0.0,-0.14086996,0.0,2.0,1.0,-0.022306494
2022-09-15 00:00:00+00,SHORT,1012,0.0,-0.5732022,0.0,2.0,1.0,-0.032488957
2022-09-15 00:00:00+00,SHORT,3192,0.0,0.22867012,0.0,3.0,1.0,-0.040974878
2022-09-15 00:00:00+00,SHORT,1362,0.0,-0.14385284,0.0,2.0,1.0,-0.026580594
2022-09-15 00:00:00+00,SHORT,3487,0.43351965013325017,0.26091665,0.0,3.0,1.0,-0.035501447
2022-09-15 00:00:00+00,SHORT,1631,0.0,0.03417071,0.0,2.0,1.0,-0.029894866
2022-09-15 00:00:00+00,SHORT,3791,0.8666666666666667,-0.6774383,0.0,3.0,1.0,-0.039617345
2022-09-15 00:00:00+00,SHORT,4033,0.8,0.76554877,0.0,3.0,1.0,-0.04370481
2022-09-15 00:00:00+00,SHORT,4092,0.07859885230659051,-0.62218547,0.0,2.0,1.0,-0.037142694
2022-09-16 00:00:00+00,SHORT,2072,0.14847336380462928,-0.053460635,0.0,3.0,1.0,-0.045723848
2022-09-16 00:00:00+00,SHORT,2090,0.014535326047235514,-0.62009066,0.0,3.0,1.0,-0.027529886
2022-09-16 00:00:00+00,SHORT,4219,0.8888888888888888,0.19041194,0.0,2.0,1.0,-0.02294491
2022-09-16 00:00:00+00,SHORT,4237,0.9523809523809523,0.5028208,0.0,2.0,1.0,-0.029547982
2022-09-16 00:00:00+00,SHORT,2272,0.1310788118317443,0.8954959,0.0,3.0,1.0,-0.046619862
2022-09-16 00:00:00+00,SHORT,2504,0.19407449561996623,-0.66211605,0.0,3.0,1.0,-0.044161376
2022-09-16 00:00:00+00,SHORT,457,0.8,0.09285084,0.0,3.0,1.0,-0.028715048
2022-09-16 00:00:00+00,SHORT,2536,0.33931849994591534,0.64474785,0.0,3.0,1.0,-0.03840418
2022-09-16 00:00:00+00,SHORT,897,0.0,-0.6602534,0.0,3.0,1.0,-0.03588147
2022-09-16 00:00:00+00,SHORT,2972,0.0,0.88692266,0.0,2.0,1.0,-0.032054275
2022-09-16 00:00:00+00,SHORT,3133,0.0,0.6214594,0.0,3.0,1.0,-0.045729835
2022-09-16 00:00:00+00,SHORT,1106,0.8888888888888888,0.61617154,0.0,2.0,1.0,-0.030651001
2022-09-16 00:00:00+00,SHORT,3216,0.3143326445003782,0.46867484,0.0,3.0,1.0,-0.038282365
2022-09-16 00:00:00+00,SHORT,1334,0.0,0.5365563,0.0,3.0,1.0,-0.044410642
2022-09-16 00:00:00+00,SHORT,3473,0.0,0.005322458,0.0,3.0,1.0,-0.0352614
2022-09-16 00:00:00+00,SHORT,1816,0.020272960591301802,-0.3743784,0.0,2.0,1.0,-0.04764475
2022-09-16 00:00:00+00,SHORT,3905,0.06863409139306588,0.8769608,0.0,2.0,1.0,-0.02056956
2022-09-16 00:00:00+00,SHORT,2032,0.2613301265538183,0.153252,0.0,3.0,1.0,-0.041250028
2022-09-19 00:00:00+00,SHORT,897,0.0,-0.6695152,0.0,3.0,1.0,-0.03739771
2022-09-20 00:00:00+00,SHORT,2072,0.14017306257087528,-0.19723874,0.0,3.0,1.0,-0.042790946
2022-09-20 00:00:00+00,SHORT,2090,0.0,-0.6457672,0.0,2.0,1.0,-0.03698151
2022-09-20 00:00:00+00,SHORT,85,0.09994515100725707,-0.51305073,0.0,2.0,1.0,-0.03008386
2022-09-20 00:00:00+00,SHORT,4218,0.055082293061790535,0.2957239,0.0,2.0,1.0,-0.02472336
2022-09-20 00:00:00+00,SHORT,4219,0.6666666666666667,0.25803939,0.0,3.0,1.0,-0.019599164
2022-09-20 00:00:00+00,SHORT,160,0.0,0.16564989,0.0,2.0,1.0,-0.014691242
2022-09-20 00:00:00+00,SHORT,2248,0.0,-0.030099243,0.0,2.0,1.0,-0.040291287
2022-09-20 00:00:00+00,SHORT,200,0.0,0.5780246,0.0,2.0,1.0,-0.046014767
2022-09-20 00:00:00+00,SHORT,2272,0.07119221557003322,0.8711841,0.0,2.0,1.0,-0.04478444
2022-09-20 00:00:00+00,SHORT,413,0.10389452563754209,-0.32041377,0.0,3.0,1.0,-0.033667248
2022-09-20 00:00:00+00,SHORT,457,0.6666666666666667,0.10620195,0.0,3.0,1.0,-0.04008622
2022-09-20 00:00:00+00,SHORT,2536,0.22674372926289693,0.5847698,0.0,3.0,1.0,-0.037670158
2022-09-20 00:00:00+00,SHORT,2640,0.0,0.3372442,0.0,2.0,1.0,-0.0069831493
2022-09-20 00:00:00+00,SHORT,897,0.0,-0.6784299,0.0,2.0,1.0,-0.041858066
2022-09-20 00:00:00+00,SHORT,3216,0.18564030038905255,0.35074678,0.0,2.0,1.0,-0.024592001
2022-09-20 00:00:00+00,SHORT,1447,0.19903714500552724,0.6698473,0.0,2.0,1.0,-0.04264683
2022-09-20 00:00:00+00,SHORT,1495,0.9090909090909091,-0.40335676,0.0,2.0,1.0,-0.026266506
2022-09-20 00:00:00+00,SHORT,1496,0.9090909090909091,-0.22789703,0.0,2.0,1.0,-0.026846413
2022-09-20 00:00:00+00,SHORT,3596,0.4545454545454546,-0.36912596,0.0,2.0,1.0,-0.04693264
2022-09-20 00:00:00+00,SHORT,4040,0.5765435915530206,-0.7025718,0.0,3.0,1.0,-0.037520625
2022-09-21 00:00:00+00,SHORT,4218,0.0,0.3447888,0.0,3.0,1.0,-0.047205273
2022-09-21 00:00:00+00,SHORT,4237,0.6428571428571429,0.6453789,0.0,2.0,1.0,-0.04333172
2022-09-21 00:00:00+00,SHORT,160,0.0,0.21483336,0.0,2.0,1.0,-0.03307036
2022-09-21 00:00:00+00,SHORT,2298,0.0,0.66361594,0.0,2.0,1.0,-0.031982627
2022-09-21 00:00:00+00,SHORT,2553,0.831629701860656,0.79345393,0.0,2.0,1.0,-0.02589162
2022-09-21 00:00:00+00,SHORT,2640,0.0,0.36378637,0.0,2.0,1.0,-0.034618046
2022-09-21 00:00:00+00,SHORT,2972,0.0,0.8925935,0.0,2.0,1.0,-0.043093853
2022-09-21 00:00:00+00,SHORT,3216,0.12635650964278866,0.29272914,0.0,3.0,1.0,-0.03819815
2022-09-21 00:00:00+00,SHORT,3218,0.33596606443884874,0.8518494,0.0,2.0,1.0,-0.0403211
2022-09-21 00:00:00+00,SHORT,3241,0.0,0.7296862,0.0,2.0,1.0,-0.0316848
2022-09-21 00:00:00+00,SHORT,3287,0.5625,0.65856695,0.0,2.0,1.0,-0.03849831
2022-09-21 00:00:00+00,SHORT,1328,0.0,-0.09314481,0.0,3.0,1.0,-0.04396319
2022-09-21 00:00:00+00,SHORT,1362,0.0,-0.5884117,0.0,3.0,1.0,-0.040228434
2022-09-22 00:00:00+00,SHORT,2553,0.0,0.74625504,0.0,3.0,1.0,-0.038576934
2022-09-22 00:00:00+00,SHORT,3040,0.4282231387142452,-0.4875041,0.0,2.0,1.0,-0.023985675
2022-09-22 00:00:00+00,SHORT,3218,0.0,0.83894557,0.0,2.0,1.0,-0.041067306
2022-09-22 00:00:00+00,SHORT,3241,0.0,0.74027073,0.0,3.0,1.0,-0.04535406
2022-09-29 00:00:00+00,SHORT,2099,0.0,0.2899085,0.0,2.0,1.0,-0.03425033
2022-10-05 00:00:00+00,SHORT,498,0.0,-0.5146165,0.0,3.0,1.0,-0.036232993
2022-10-05 00:00:00+00,SHORT,3187,0.42308805133653277,0.4865089,0.0,2.0,1.0,-0.04775145
2022-10-05 00:00:00+00,SHORT,3236,0.0,-0.5484717,0.0,2.0,1.0,-0.020489968
2022-10-06 00:00:00+00,SHORT,2066,0.0,-0.3033994,0.0,2.0,1.0,-0.014767389
2022-10-06 00:00:00+00,SHORT,1330,0.0,0.26066586,0.0,2.0,1.0,-0.040521182
2022-10-06 00:00:00+00,SHORT,3853,0.9166666666666666,0.4230687,0.0,2.0,1.0,-0.02895411
2022-10-07 00:00:00+00,SHORT,2230,0.0,0.47801164,0.0,2.0,1.0,-0.04408698
2022-10-07 00:00:00+00,SHORT,394,0.0,-0.011461562,0.0,2.0,1.0,-0.023130534
2022-10-07 00:00:00+00,SHORT,2993,0.0,0.25637445,0.0,2.0,1.0,-0.044922817
2022-10-07 00:00:00+00,SHORT,3004,0.875,0.45055556,0.0,2.0,1.0,-0.048281346
2022-10-07 00:00:00+00,SHORT,3359,0.0,0.60377353,0.0,2.0,1.0,-0.026981007
2022-10-07 00:00:00+00,SHORT,3598,0.1770714304012461,-0.07571489,0.0,2.0,1.0,-0.025125485
2022-10-07 00:00:00+00,SHORT,1761,0.0,0.06243382,0.0,2.0,1.0,-0.038169283
2022-10-07 00:00:00+00,SHORT,3847,0.8333333333333334,0.053062793,0.0,2.0,1.0,-0.04348628
2022-10-10 00:00:00+00,SHORT,2291,0.8333333333333334,0.55824053,0.0,3.0,1.0,-0.028350428
2022-10-10 00:00:00+00,SHORT,2993,0.0,0.26474032,0.0,2.0,1.0,-0.04044519
2022-10-10 00:00:00+00,SHORT,3359,0.0,0.58748096,0.0,2.0,1.0,-0.034694098
2022-10-10 00:00:00+00,SHORT,1761,0.0,0.045758046,0.0,2.0,1.0,-0.034306537
2022-10-11 00:00:00+00,SHORT,2230,0.0,0.52435356,0.0,2.0,1.0,-0.03986195
2022-10-11 00:00:00+00,SHORT,2801,0.0,-0.29528064,0.0,2.0,1.0,-0.032813106
2022-10-12 00:00:00+00,SHORT,2291,0.0,0.5446821,0.0,3.0,1.0,-0.035491023
2022-10-12 00:00:00+00,SHORT,1114,0.0,-0.70388395,0.0,3.0,1.0,-0.0433056
2022-10-12 00:00:00+00,SHORT,1761,0.0,0.06526063,0.0,3.0,1.0,-0.04298485
2022-10-13 00:00:00+00,SHORT,2291,0.0,0.55213565,0.0,2.0,1.0,-0.03938628
2022-10-17 00:00:00+00,SHORT,3199,0.19039762284894945,0.72627234,0.0,2.0,1.0,-0.03526074
2022-10-18 00:00:00+00,SHORT,2291,0.0,0.6109227,0.0,2.0,1.0,-0.039192654
2022-10-19 00:00:00+00,SHORT,3535,0.0,0.5432641,0.0,3.0,1.0,-0.04567551
2022-10-24 00:00:00+00,SHORT,24,0.0,-0.5327192,0.0,2.0,1.0,-0.036175415
2022-10-24 00:00:00+00,SHORT,3837,0.875,-0.3012276,0.0,3.0,1.0,-0.032930482
2022-10-26 00:00:00+00,SHORT,2567,0.0,-0.43187866,0.0,3.0,1.0,-0.02918713
2022-10-26 00:00:00+00,SHORT,1064,0.0,-0.6547728,0.0,3.0,1.0,-0.022312114
2022-10-26 00:00:00+00,SHORT,3837,0.75,-0.25535667,0.0,3.0,1.0,-0.037515767
2022-10-27 00:00:00+00,SHORT,444,0.0,0.39008692,0.0,3.0,1.0,-0.021183833
2022-10-27 00:00:00+00,SHORT,2548,0.8571428571428572,-0.5941931,0.0,2.0,1.0,-0.0036186695
2022-10-27 00:00:00+00,SHORT,3641,0.0,-0.13963476,0.0,3.0,1.0,-7.042889E-4
2022-10-31 00:00:00+00,SHORT,2079,1.0,0.3681007,0.0,2.0,1.0,-0.0016036861
2022-10-31 00:00:00+00,SHORT,2105,0.0,-0.46885213,0.0,3.0,1.0,-0.008848784
2022-10-31 00:00:00+00,SHORT,2106,0.0,0.030862931,0.0,3.0,1.0,-0.029385462
2022-10-31 00:00:00+00,SHORT,2111,0.31870747221878576,0.67940307,-0.01795196,3.0,1.0,-0.012479608
2022-10-31 00:00:00+00,SHORT,444,0.0,0.38357115,0.0,2.0,1.0,-0.024454547
2022-10-31 00:00:00+00,SHORT,2499,0.17732159199877243,-0.23386249,-8.6374435E-4,2.0,1.0,-0.017356997
2022-10-31 00:00:00+00,SHORT,786,0.38287098626694527,0.671588,0.0,3.0,1.0,-0.021775404
2022-10-31 00:00:00+00,SHORT,3581,0.0,-0.13269946,0.0,3.0,1.0,-0.040297978
2022-11-01 00:00:00+00,SHORT,2111,0.0,0.67419523,0.0,3.0,1.0,-0.037961815
2022-11-01 00:00:00+00,SHORT,2261,0.42950977211681585,-0.348281,0.0,2.0,1.0,-0.042164616
2022-11-01 00:00:00+00,SHORT,2499,0.1200763430322392,-0.0886893,0.0,3.0,1.0,-0.021303253
2022-11-01 00:00:00+00,SHORT,2504,0.33920941688768436,0.8074273,0.0,2.0,1.0,-0.030431358
2022-11-01 00:00:00+00,SHORT,580,0.6100055489988121,0.8347837,0.0,3.0,1.0,-0.0088577885
2022-11-01 00:00:00+00,SHORT,2801,0.0,0.53808004,0.0,3.0,1.0,-0.02549142
2022-11-01 00:00:00+00,SHORT,2920,1.0,0.8734502,0.0,3.0,1.0,-0.04138451
2022-11-01 00:00:00+00,SHORT,2993,0.0,0.3438759,0.0,3.0,1.0,-0.04436937
2022-11-01 00:00:00+00,SHORT,1328,0.6091185149258844,0.56313396,0.0,2.0,1.0,-0.0035622683
2022-11-01 00:00:00+00,SHORT,1865,0.0,-0.27040443,0.0,3.0,1.0,-0.04000495
2022-11-01 00:00:00+00,SHORT,4031,1.0,-0.5915766,0.0,3.0,1.0,-0.009877119
2022-11-01 00:00:00+00,SHORT,1985,0.0,-0.70101625,-0.0045726346,2.0,1.0,-0.02133768
2022-11-01 00:00:00+00,SHORT,4092,0.5185662204311114,0.4543303,0.0,3.0,1.0,-0.03949755
2022-11-02 00:00:00+00,SHORT,2105,0.0,-0.44519323,0.0,3.0,1.0,-0.022995373
2022-11-02 00:00:00+00,SHORT,2514,0.37370384857865785,0.4589701,0.0,3.0,1.0,-0.016521975
2022-11-02 00:00:00+00,SHORT,610,0.0,0.31204242,0.0,2.0,1.0,-0.030241486
2022-11-02 00:00:00+00,SHORT,2725,0.8,-0.13304023,0.0,2.0,1.0,-0.04805549
2022-11-02 00:00:00+00,SHORT,1328,0.48253676045494365,0.6306774,0.0,2.0,1.0,-0.037411775
2022-11-03 00:00:00+00,SHORT,2105,0.0,-0.49867803,0.0,2.0,1.0,-0.03239534
2022-11-08 00:00:00+00,SHORT,262,0.5092780052575812,-0.15341195,0.0,3.0,1.0,-0.0038997594
2022-11-09 00:00:00+00,SHORT,1011,0.0,-0.39654917,0.0,2.0,1.0,-0.023609955
2022-11-10 00:00:00+00,SHORT,4189,0.4758361669798815,0.5512525,0.0,2.0,1.0,-0.041363213
2022-11-11 00:00:00+00,SHORT,262,0.2755533832096669,-0.22103964,0.0,2.0,1.0,-0.04778906
2022-11-11 00:00:00+00,SHORT,2557,0.4036348805160187,0.37645102,0.0,2.0,1.0,-0.028742488
2022-11-11 00:00:00+00,SHORT,1328,0.16744775416835816,0.74364424,0.0,2.0,1.0,-0.046443503
2022-11-11 00:00:00+00,SHORT,4020,0.8631979304120871,0.34314746,0.0,2.0,1.0,-0.026325656
2022-11-14 00:00:00+00,SHORT,4237,0.37571035439036726,-0.69848275,0.0,2.0,1.0,-0.026470842
2022-11-14 00:00:00+00,SHORT,429,0.0,-0.67800725,0.0,3.0,1.0,-0.042238906
2022-11-14 00:00:00+00,SHORT,2554,0.0,-0.47552168,0.0,3.0,1.0,-0.01720941
2022-11-14 00:00:00+00,SHORT,2569,1.0,-0.06639948,0.0,3.0,1.0,-0.039582588
2022-11-14 00:00:00+00,SHORT,535,0.0,0.0041541066,0.0,3.0,1.0,-0.044116598
2022-11-14 00:00:00+00,SHORT,2896,0.658776628507198,0.21666338,0.0,2.0,1.0,-0.03884266
2022-11-14 00:00:00+00,SHORT,2990,1.0,-0.428405,0.0,2.0,1.0,0.01163828
2022-11-14 00:00:00+00,SHORT,3261,0.0,-0.36122206,0.0,3.0,1.0,-0.025232628
2022-11-14 00:00:00+00,SHORT,1280,0.0,-0.024571642,0.0,3.0,1.0,-0.02599203
2022-11-14 00:00:00+00,SHORT,3923,0.3087428554369952,-0.34394914,0.0,3.0,1.0,-0.030185169
2022-11-15 00:00:00+00,SHORT,5,0.6295471469333387,0.28722993,0.0,3.0,1.0,-0.022013888
2022-11-15 00:00:00+00,SHORT,2990,0.11366983012895174,-0.4162326,0.0,2.0,1.0,-0.005508103
2022-11-15 00:00:00+00,SHORT,1198,0.3956092361347842,0.07926752,0.0,2.0,1.0,-0.02021631
2022-11-15 00:00:00+00,SHORT,3841,1.0,-0.6018359,0.0,3.0,1.0,0.0023824929
2022-11-15 00:00:00+00,SHORT,1869,0.25391515718184465,0.27922875,0.0,2.0,1.0,-0.023056561
2022-11-15 00:00:00+00,SHORT,3923,0.14701702819270943,-0.30405617,0.0,3.0,1.0,-0.034140006
2022-11-16 00:00:00+00,SHORT,429,0.0,-0.6588306,0.0,2.0,1.0,-0.04434242
2022-11-16 00:00:00+00,SHORT,712,0.8333333333333334,0.024536556,0.0,3.0,1.0,-0.043604765
2022-11-16 00:00:00+00,SHORT,845,0.16655925845574973,0.33598393,0.0,3.0,1.0,-0.01906558
2022-11-16 00:00:00+00,SHORT,874,0.3083537727309904,0.106979184,0.0,2.0,1.0,-0.043443188
2022-11-16 00:00:00+00,SHORT,3473,0.22196849466890717,0.81872046,0.0,3.0,1.0,-0.04320701
2022-11-16 00:00:00+00,SHORT,3613,0.8,0.72159463,0.0,3.0,1.0,-0.03756714
2022-11-16 00:00:00+00,SHORT,1869,0.21297068097800156,0.3270703,0.0,2.0,1.0,-0.033754706
2022-11-16 00:00:00+00,SHORT,4013,0.0,-0.19720644,0.0,3.0,1.0,-0.048654236
2022-11-17 00:00:00+00,SHORT,845,0.34950607314810694,0.33053908,0.0,3.0,1.0,-0.020042194
2022-11-17 00:00:00+00,SHORT,1879,0.0,-0.25341877,0.0,2.0,1.0,-0.037903193
2022-11-18 00:00:00+00,SHORT,160,0.0,-0.32053167,0.0,3.0,1.0,-0.01836272
2022-11-21 00:00:00+00,SHORT,845,0.37456783770220037,0.28595605,0.0,2.0,1.0,-0.02953778
2022-11-22 00:00:00+00,SHORT,160,0.0,-0.2910624,0.0,3.0,1.0,-0.020158626
2022-11-23 00:00:00+00,SHORT,69,1.0,0.6502916,0.0,2.0,1.0,-0.012710452
2022-11-23 00:00:00+00,SHORT,2877,0.30159871701587176,0.8865728,0.0,2.0,1.0,-0.026335109
2022-11-23 00:00:00+00,SHORT,836,0.5106896029241053,-0.5864979,0.0,3.0,1.0,-0.04057774
2022-11-23 00:00:00+00,SHORT,1300,1.0,0.32995525,0.0,3.0,1.0,-0.032657895
2022-11-25 00:00:00+00,SHORT,845,0.20856025865296765,0.4134085,0.0,2.0,1.0,-0.022377113
2022-11-28 00:00:00+00,SHORT,69,0.8,0.6260545,0.0,2.0,1.0,-0.02121309
2022-11-28 00:00:00+00,SHORT,160,0.0,-0.20298168,0.0,3.0,1.0,-0.03598836
2022-11-28 00:00:00+00,SHORT,845,0.1294807401697869,0.47082755,0.0,3.0,1.0,-0.041213527
2022-11-28 00:00:00+00,SHORT,3192,0.07142138749307388,0.5752455,0.0,3.0,1.0,-0.04719074
2022-11-30 00:00:00+00,SHORT,2513,0.12521593371678189,0.5782549,0.0,2.0,1.0,-0.03812489
2022-11-30 00:00:00+00,SHORT,3113,0.25067907292016367,0.8379494,0.0,2.0,1.0,-0.047041163
2022-12-01 00:00:00+00,SHORT,4097,0.33171496266462464,0.69161284,0.0,3.0,1.0,-0.027839052
2022-12-01 00:00:00+00,SHORT,2088,0.0,0.37251356,0.0,3.0,1.0,-0.033349805
2022-12-01 00:00:00+00,SHORT,2129,0.0,0.3932638,0.0,3.0,1.0,-0.029078795
2022-12-01 00:00:00+00,SHORT,157,0.1326630208971673,0.44131532,0.0,2.0,1.0,-0.014809588
2022-12-01 00:00:00+00,SHORT,160,0.0,-0.119340174,0.0,3.0,1.0,-0.038516264
2022-12-01 00:00:00+00,SHORT,253,0.1888440992008435,0.6552049,0.0,2.0,1.0,0.0040350934
2022-12-01 00:00:00+00,SHORT,2557,0.25324113190179526,-0.2704219,0.0,3.0,1.0,-0.028096672
2022-12-01 00:00:00+00,SHORT,576,0.2180318645321364,0.646402,0.0,2.0,1.0,-0.010976256
2022-12-01 00:00:00+00,SHORT,2638,0.0,-0.43825054,0.0,3.0,1.0,-0.018229743
2022-12-01 00:00:00+00,SHORT,836,0.2580008354538147,-0.44063503,0.0,3.0,1.0,-0.043760825
2022-12-01 00:00:00+00,SHORT,845,0.1277239525042494,0.59323305,0.0,3.0,1.0,-0.030887125
2022-12-01 00:00:00+00,SHORT,857,0.3244404934284601,-0.53259677,0.0,2.0,1.0,-0.018715154
2022-12-01 00:00:00+00,SHORT,3046,0.4164966739132199,-0.50715256,0.0,2.0,1.0,-0.033258196
2022-12-01 00:00:00+00,SHORT,3216,0.2969022968857401,0.11039756,0.0,3.0,1.0,-0.01990691
2022-12-01 00:00:00+00,SHORT,1262,0.09692049402243871,0.23634848,0.0,3.0,1.0,-0.026324425
2022-12-01 00:00:00+00,SHORT,1362,0.0,0.75463474,0.0,3.0,1.0,-0.030066919
2022-12-01 00:00:00+00,SHORT,1447,0.24046990550593922,0.4734455,0.0,3.0,1.0,-0.03839479
2022-12-01 00:00:00+00,SHORT,1710,0.0,0.53385645,0.0,2.0,1.0,-0.039497204
2022-12-01 00:00:00+00,SHORT,1867,0.5544279617582731,0.58022135,0.0,3.0,1.0,-0.03591084
2022-12-02 00:00:00+00,SHORT,4097,0.28193635513405857,0.7368116,0.0,3.0,1.0,-0.045944892
2022-12-02 00:00:00+00,SHORT,135,0.48000327027734696,0.26320708,0.0,3.0,1.0,-0.037937585
2022-12-02 00:00:00+00,SHORT,157,0.0,0.57257926,0.0,3.0,1.0,-0.026911443
2022-12-02 00:00:00+00,SHORT,2226,0.34521732618486484,-0.6161651,0.0,3.0,1.0,-0.036600597
2022-12-02 00:00:00+00,SHORT,2247,0.0,-0.6698814,0.0,2.0,1.0,-0.0333137
2022-12-02 00:00:00+00,SHORT,2557,0.16323651499678063,-0.31431195,0.0,3.0,1.0,-0.041091796
2022-12-02 00:00:00+00,SHORT,576,0.18991944332265537,0.69425285,0.0,2.0,1.0,-0.023717765
2022-12-02 00:00:00+00,SHORT,2638,0.0,-0.43773395,0.0,3.0,1.0,-0.032665357
2022-12-02 00:00:00+00,SHORT,2830,0.0,0.88062143,0.0,2.0,1.0,-0.032281343
2022-12-02 00:00:00+00,SHORT,857,0.3069999346151452,-0.45573926,0.0,3.0,1.0,-0.023635535
