time,side,ticker_id,mv_dn_composite_labels,joint_fall_flag_1_20_df042,dist_upper_bb_20_2.0_df055,dist_lower_bb_20_2.0_df055,price_vola_corr_50_df045
2013-08-02 00:00:00+00,SHORT,2513,0.0,1.0,-0.039752323,-0.06444309,-0.44047418
2013-08-02 00:00:00+00,SHORT,3113,0.2265395640713534,1.0,-0.042511262,-0.03921897,-0.4826353
2013-08-02 00:00:00+00,SHORT,1752,0.0,1.0,-0.031636488,-0.06840176,-0.4812234
2013-08-05 00:00:00+00,SHORT,19,0.37294109347612625,1.0,-0.021082,-0.06498408,-0.41228372
2013-08-06 00:00:00+00,SHORT,475,0.0,1.0,-0.030170524,-0.0498482,-0.47415194
2013-08-07 00:00:00+00,SHORT,475,0.0,1.0,-0.024327064,-0.03587967,-0.41273072
2013-08-12 00:00:00+00,SHORT,19,0.08654606721900693,1.0,-0.036259152,-0.05020674,-0.43661326
2013-08-14 00:00:00+00,SHORT,2513,0.0,1.0,-0.02339748,-0.07290744,-0.42665642
2013-08-15 00:00:00+00,SHORT,2863,0.2240445216333084,1.0,-0.024558546,-0.030542808,-0.4895207
2013-08-15 00:00:00+00,SHORT,3100,0.10610752820137688,1.0,-0.04157053,0.0019570035,-0.40455186
2013-08-15 00:00:00+00,SHORT,3182,0.27489208932814874,1.0,-0.024453545,-0.09169446,-0.40612453
2013-08-15 00:00:00+00,SHORT,1803,0.26799278109184804,1.0,-0.027869098,-0.04426311,-0.3993515
2013-08-16 00:00:00+00,SHORT,2863,0.25259438785852933,1.0,-0.032811318,-0.01727869,-0.46441558
2013-08-16 00:00:00+00,SHORT,3182,0.0,1.0,-0.032339573,-0.077973835,-0.379597
2013-08-16 00:00:00+00,SHORT,3595,0.0,1.0,-0.024595851,-0.053931993,-0.44289494
2013-08-19 00:00:00+00,SHORT,2863,0.13697848734847343,1.0,-0.04250187,-0.004861136,-0.44634277
2013-08-19 00:00:00+00,SHORT,3469,0.20094687241583722,1.0,-0.02607649,-0.013875237,-0.46418884
2013-08-20 00:00:00+00,SHORT,3469,0.18731346746369046,1.0,-0.031406417,-0.009653684,-0.43835267
2013-08-21 00:00:00+00,SHORT,3114,0.0,1.0,-0.03972178,-0.015560053,-0.3761781
2013-08-26 00:00:00+00,SHORT,3114,0.0,1.0,-0.02361291,-0.028878745,-0.39700785
2013-09-20 00:00:00+00,SHORT,13,0.0,1.0,-0.02722152,-0.11806377,-0.39087963
2013-09-20 00:00:00+00,SHORT,28,0.0,1.0,-0.01605207,-0.07695609,-0.44496667
2013-09-20 00:00:00+00,SHORT,2129,0.0,1.0,-0.018938102,-0.04605241,-0.40651408
2013-09-20 00:00:00+00,SHORT,517,0.0,1.0,-0.019919759,-0.071882494,-0.41946015
2013-09-23 00:00:00+00,SHORT,28,0.0,1.0,-0.021849345,-0.07212055,-0.45753962
2013-09-23 00:00:00+00,SHORT,2129,0.04738572994350627,1.0,-0.025222167,-0.03895047,-0.4568247
2013-09-24 00:00:00+00,SHORT,2129,0.0,1.0,-0.03564465,-0.027844815,-0.47213942
2013-09-24 00:00:00+00,SHORT,3283,0.1846375506293921,1.0,-0.037962016,-0.034989823,-0.47387388
2013-09-25 00:00:00+00,SHORT,2129,0.0,1.0,-0.03896243,-0.024589328,-0.4510441
2013-09-25 00:00:00+00,SHORT,3522,0.19266800702537992,1.0,-0.018868526,-0.034012716,-0.44611758
2013-09-25 00:00:00+00,SHORT,1761,0.0,1.0,-0.032089204,-0.04383959,-0.39428648
2013-09-26 00:00:00+00,SHORT,730,0.41574365080076553,1.0,-0.036554787,-0.029049845,-0.39433968
2013-09-27 00:00:00+00,SHORT,2129,0.0,1.0,-0.030874064,-0.03206861,-0.44422948
2013-09-27 00:00:00+00,SHORT,3198,0.0,1.0,-0.03717177,-0.04968572,-0.4465926
2013-09-27 00:00:00+00,SHORT,1761,0.20622267605604444,1.0,-0.028190568,-0.049120158,-0.47464323
2013-09-27 00:00:00+00,SHORT,1846,0.1303824237227137,1.0,-0.0395304,-0.027299892,-0.46316713
2013-09-27 00:00:00+00,SHORT,3907,0.2746890705108039,1.0,-0.027523275,-0.024487527,-0.38587618
2013-09-30 00:00:00+00,SHORT,2129,0.0,1.0,-0.039626427,-0.02134068,-0.45775962
2013-09-30 00:00:00+00,SHORT,730,0.0,1.0,-0.038244788,-0.02688707,-0.45651475
2013-09-30 00:00:00+00,SHORT,3907,0.20223621091256105,1.0,-0.034370802,-0.014102406,-0.45354226
2013-10-01 00:00:00+00,SHORT,622,0.07888207877824528,1.0,-0.041801192,-0.04805759,-0.44716743
2013-10-02 00:00:00+00,SHORT,2912,0.0,1.0,-0.031334076,-0.03770156,-0.41602352
2013-10-03 00:00:00+00,SHORT,2370,0.03243915899402265,1.0,-0.024240825,-0.023435645,-0.46629524
2013-10-03 00:00:00+00,SHORT,2912,0.0,1.0,-0.038925365,-0.025436252,-0.42168415
2013-10-03 00:00:00+00,SHORT,1383,0.65879356484411,1.0,-0.015122706,-0.04960775,-0.47764564
2013-10-03 00:00:00+00,SHORT,1677,0.0,1.0,-0.031141208,-0.0066603036,-0.38599634
2013-10-03 00:00:00+00,SHORT,1678,0.0,1.0,-0.031141894,-0.0066596554,-0.3859847
2013-10-04 00:00:00+00,SHORT,1677,0.0,1.0,-0.035925727,-0.0038985237,-0.39029858
2013-10-04 00:00:00+00,SHORT,1678,0.0,1.0,-0.03592654,-0.0038982471,-0.39028925
2013-10-07 00:00:00+00,SHORT,1383,0.49933958710198456,1.0,-0.02070324,-0.02308916,-0.39320016
2013-10-11 00:00:00+00,SHORT,974,0.0,1.0,-0.03533344,-0.026019156,-0.44353527
2013-10-23 00:00:00+00,SHORT,50,0.5112840498602649,1.0,-0.02066191,-0.060827944,-0.39347175
2013-10-24 00:00:00+00,SHORT,50,0.41268221503767294,1.0,-0.028257197,-0.05321893,-0.42898673
2013-10-28 00:00:00+00,SHORT,604,0.19999999999999996,1.0,-0.038316317,-0.02493122,-0.42126125
2013-10-29 00:00:00+00,SHORT,578,0.0,1.0,-0.03977934,-0.061896782,-0.44661868
2013-10-29 00:00:00+00,SHORT,984,0.35496582133504795,1.0,-0.025203723,-0.054908406,-0.46721557
2013-11-01 00:00:00+00,SHORT,1437,0.0,1.0,-0.03191371,-0.04362706,-0.45151806
2013-11-05 00:00:00+00,SHORT,1437,0.0,1.0,-0.03878461,-0.03525228,-0.45405656
2013-11-06 00:00:00+00,SHORT,1838,0.0,1.0,-0.040505875,-0.04213904,-0.3919076
2013-11-07 00:00:00+00,SHORT,3645,0.0,1.0,-0.019916063,-0.051944286,-0.47085002
2013-11-08 00:00:00+00,SHORT,853,0.10936031628476146,1.0,-0.032340106,-0.019154856,-0.42267293
2013-11-11 00:00:00+00,SHORT,1191,0.0,1.0,-0.021043586,-0.04017965,-0.39491946
2013-11-15 00:00:00+00,SHORT,1191,0.0,1.0,-0.020160776,-0.029760748,-0.39590946
2013-11-18 00:00:00+00,SHORT,191,0.0,1.0,-0.02356432,-0.10924337,-0.42969462
2013-11-19 00:00:00+00,SHORT,191,0.0,1.0,-0.037777003,-0.08511821,-0.43955606
2013-11-26 00:00:00+00,SHORT,84,0.0,1.0,-0.023633394,-0.008933924,-0.4016092
2013-11-27 00:00:00+00,SHORT,1434,0.0,1.0,-0.026310505,-0.054507367,-0.4755451
2013-11-29 00:00:00+00,SHORT,1434,0.0,1.0,-0.031126738,-0.035387985,-0.49205893
2013-11-29 00:00:00+00,SHORT,3596,0.12610695994653323,1.0,-0.023963168,-0.076934494,-0.426276
2013-12-02 00:00:00+00,SHORT,3596,0.0,1.0,-0.035081774,-0.06467643,-0.45426616
2013-12-03 00:00:00+00,SHORT,2262,0.0,1.0,-0.031712413,-0.0012741437,-0.47517246
2013-12-10 00:00:00+00,SHORT,309,0.2976428846909715,1.0,-0.04222711,-0.049929906,-0.47123885
2013-12-27 00:00:00+00,SHORT,2778,0.029404272096987705,1.0,-0.03554218,-0.04180442,-0.43381217
2013-12-30 00:00:00+00,SHORT,1191,0.09278975032829792,1.0,-0.027464867,-0.080508046,-0.4034904
2014-01-02 00:00:00+00,SHORT,1191,0.06134019678929774,1.0,-0.03458088,-0.07447195,-0.42024818
2014-01-06 00:00:00+00,SHORT,1949,0.10156267726876235,1.0,-0.031529393,-0.012520609,-0.43850616
2014-01-10 00:00:00+00,SHORT,900,0.3879200742014091,1.0,-0.019785956,-0.020777985,-0.48755124
2014-01-16 00:00:00+00,SHORT,2006,0.20376970325713875,1.0,-0.024815202,-0.044690263,-0.44693527
2014-01-17 00:00:00+00,SHORT,2006,0.16477894735104237,1.0,-0.027601205,-0.0340904,-0.44413468
2014-01-21 00:00:00+00,SHORT,498,0.0,1.0,-0.030532118,-0.027142983,-0.46096116
2014-01-22 00:00:00+00,SHORT,2291,0.13969868852567066,1.0,-0.041396827,-0.005560831,-0.4138056
2014-01-22 00:00:00+00,SHORT,498,0.0,1.0,-0.033171844,-0.024157122,-0.4038695
2014-01-23 00:00:00+00,SHORT,2006,0.3976523687212945,1.0,-0.03363794,-9.922761E-4,-0.41232538
2014-01-31 00:00:00+00,SHORT,1081,0.27547607514314193,1.0,-0.039452787,-0.01972119,-0.38373935
2014-02-25 00:00:00+00,SHORT,2932,0.0,1.0,-0.040185615,-0.046396624,-0.46816617
2014-02-25 00:00:00+00,SHORT,3885,0.0,1.0,-0.034622386,-0.0496085,-0.4757182
2014-02-27 00:00:00+00,SHORT,3607,0.3148444548658539,1.0,-0.04221409,-0.040759202,-0.42625514
2014-03-03 00:00:00+00,SHORT,234,0.9473684210526316,1.0,-0.04149887,-0.06753391,-0.44766712
2014-03-05 00:00:00+00,SHORT,234,0.8421052631578947,1.0,-0.025399629,-0.058221683,-0.3774201
2014-03-05 00:00:00+00,SHORT,1076,0.06297521204561733,1.0,-0.036221273,-0.05391466,-0.41527942
2014-03-07 00:00:00+00,SHORT,19,0.0,1.0,-0.029206228,-0.08220308,-0.39301154
2014-03-07 00:00:00+00,SHORT,1076,0.147606365468288,1.0,-0.0339217,-0.028394343,-0.40320942
2014-03-11 00:00:00+00,SHORT,2686,0.44485814300970394,1.0,-0.030763838,-0.10920038,-0.4394409
2014-03-11 00:00:00+00,SHORT,1076,0.0,1.0,-0.036972255,-0.009869065,-0.39581355
2014-03-11 00:00:00+00,SHORT,1927,0.875,1.0,-0.01967851,-0.096191876,-0.43310228
2014-03-12 00:00:00+00,SHORT,2686,0.5629074465341214,1.0,-0.04055698,-0.09813862,-0.41223776
2014-03-12 00:00:00+00,SHORT,1927,0.8125,1.0,-0.023531964,-0.08804304,-0.42725268
2014-03-13 00:00:00+00,SHORT,2527,0.0964056433354491,1.0,-0.034789648,-0.016560923,-0.45672044
2014-03-13 00:00:00+00,SHORT,1678,0.7894736842105263,1.0,-0.030723,0.0026382853,-0.4588464
2014-03-13 00:00:00+00,SHORT,1927,0.75,1.0,-0.041109607,-0.06314676,-0.43012702
2014-03-14 00:00:00+00,SHORT,2527,0.11260148667955708,1.0,-0.035425484,-0.012795004,-0.40595913
2014-03-19 00:00:00+00,SHORT,19,0.0,1.0,-0.023162248,-0.03156928,-0.42791545
2014-03-19 00:00:00+00,SHORT,121,0.013032483996162116,1.0,-0.03381713,-0.0358817,-0.48536932
2014-03-24 00:00:00+00,SHORT,3473,0.0,1.0,-0.022096284,-0.07874106,-0.4849035
2014-03-25 00:00:00+00,SHORT,3473,0.0,1.0,-0.028452732,-0.06454972,-0.4411983
2014-03-26 00:00:00+00,SHORT,3473,0.0,1.0,-0.032339938,-0.048954226,-0.37967402
2014-04-02 00:00:00+00,SHORT,791,0.0,1.0,-0.018315978,-0.08702634,-0.43133226
2014-04-03 00:00:00+00,SHORT,988,0.7211504804502399,1.0,-0.041539684,-0.07934432,-0.42874438
2014-04-09 00:00:00+00,SHORT,984,0.0,1.0,-0.038498677,-0.061199337,-0.46021304
2014-04-10 00:00:00+00,SHORT,1462,0.1578754010057336,1.0,-0.033485487,-0.020685041,-0.47306386
2014-04-23 00:00:00+00,SHORT,881,0.0,1.0,-0.03630147,-0.020488147,-0.3767752
2014-04-25 00:00:00+00,SHORT,761,0.8125,1.0,-0.03448132,-0.064277224,-0.43872473
2014-05-05 00:00:00+00,SHORT,1004,0.0,1.0,-0.029096512,-0.01899805,-0.38188934
2014-05-14 00:00:00+00,SHORT,3487,0.0,1.0,-0.019309824,-0.045344383,-0.49007776
2014-05-15 00:00:00+00,SHORT,3895,0.0,1.0,-0.041325927,-0.021859938,-0.4037859
2014-05-19 00:00:00+00,SHORT,3895,0.0,1.0,-0.039639648,-0.02117731,-0.49226347
2014-05-22 00:00:00+00,SHORT,335,0.0,1.0,-0.042184513,-0.012297383,-0.413004
2014-05-28 00:00:00+00,SHORT,4153,0.44146590690267534,1.0,-0.02628284,-0.035339735,-0.4413839
2014-05-29 00:00:00+00,SHORT,4153,0.3324693013150442,1.0,-0.034232132,-0.02593188,-0.4586972
2014-06-11 00:00:00+00,SHORT,535,0.7676963141531777,1.0,-0.018634373,-0.14895926,-0.45896867
2014-06-12 00:00:00+00,SHORT,535,0.8666666666666667,1.0,-0.032702133,-0.13744304,-0.4881109
2014-06-19 00:00:00+00,SHORT,3683,0.32154239247743865,1.0,-0.015590443,-0.08406633,-0.4701585
2014-06-20 00:00:00+00,SHORT,3683,0.2860834603204571,1.0,-0.025256183,-0.06783783,-0.49110836
2014-06-30 00:00:00+00,SHORT,1664,0.46003563450922424,1.0,-0.027955726,-0.06955742,-0.4387222
2014-07-07 00:00:00+00,SHORT,4171,0.0,1.0,-0.02095355,-0.07718145,-0.4267886
2014-07-15 00:00:00+00,SHORT,2261,0.2254719658897463,1.0,-0.02565462,-0.030900188,-0.47040105
2014-07-17 00:00:00+00,SHORT,836,0.13457968873999623,1.0,-0.04228882,0.0028243093,-0.40381238
2014-07-21 00:00:00+00,SHORT,836,0.06435609588508148,1.0,-0.041577827,-0.0027444083,-0.40126374
2014-07-22 00:00:00+00,SHORT,3049,0.34671788673423226,1.0,-0.028570808,-0.03643665,-0.3833664
2014-07-23 00:00:00+00,SHORT,3049,0.31201367031060734,1.0,-0.029365111,-0.024811694,-0.41955557
2014-07-28 00:00:00+00,SHORT,3049,0.4285714285714286,1.0,-0.02173891,-0.021389859,-0.47631097
2014-07-28 00:00:00+00,SHORT,1139,0.27591508753574145,1.0,-0.03658622,-0.010552413,-0.38868463
2014-07-29 00:00:00+00,SHORT,1673,0.35,1.0,-0.0399235,-0.029748052,-0.39263505
2014-07-31 00:00:00+00,SHORT,3818,0.0,1.0,-0.037011217,-0.050620098,-0.4026796
2014-08-21 00:00:00+00,SHORT,2582,0.2160278892915513,1.0,-0.03302174,-0.04887232,-0.45353135
2014-09-03 00:00:00+00,SHORT,3053,0.18146211700416318,1.0,-0.020213163,-0.06917093,-0.4725791
2014-09-04 00:00:00+00,SHORT,3053,0.15639082124230153,1.0,-0.023545254,-0.06756867,-0.442226
2014-09-05 00:00:00+00,SHORT,3053,0.0,1.0,-0.03199092,-0.05842236,-0.40949795
2014-09-08 00:00:00+00,SHORT,3067,0.0,1.0,-0.03633407,-0.019345196,-0.4792336
2014-09-08 00:00:00+00,SHORT,1298,0.6666666666666667,1.0,-0.03134721,-0.017727094,-0.44215715
2014-09-09 00:00:00+00,SHORT,1298,0.5555555555555556,1.0,-0.0422414,-0.005353766,-0.49077633
2014-09-12 00:00:00+00,SHORT,610,1.0,1.0,-0.022091154,-0.029177383,-0.47931644
2014-09-12 00:00:00+00,SHORT,4082,0.625,1.0,-0.02577877,-0.066305235,-0.38986906
2014-09-15 00:00:00+00,SHORT,2557,0.14578008097024459,1.0,-0.022455303,-0.017987765,-0.408252
2014-09-18 00:00:00+00,SHORT,2276,0.0,1.0,-0.035997972,-0.003971992,-0.48406225
2014-09-22 00:00:00+00,SHORT,2119,0.9,1.0,-0.022153541,-0.021054715,-0.49122906
2014-09-22 00:00:00+00,SHORT,158,0.9090909090909091,1.0,-0.027689992,-0.07689944,-0.3781363
2014-09-22 00:00:00+00,SHORT,2276,0.0,1.0,-0.03797791,-0.0055009453,-0.43592164
2014-09-23 00:00:00+00,SHORT,2119,0.2501215417335845,1.0,-0.034515504,-0.0096458355,-0.43232188
2014-09-23 00:00:00+00,SHORT,1819,0.0,1.0,-0.032712806,0.003325634,-0.46669433
2014-09-25 00:00:00+00,SHORT,2213,0.0,1.0,-0.03714742,-0.044823896,-0.44093326
2014-10-07 00:00:00+00,SHORT,1668,0.0,1.0,-0.039759338,0.004590251,-0.3980072
2014-10-09 00:00:00+00,SHORT,2397,0.0,1.0,-0.017864017,-0.028730422,-0.4438948
2014-10-17 00:00:00+00,SHORT,4113,0.0,1.0,-0.032817155,-0.09065247,-0.45125875
2014-10-20 00:00:00+00,SHORT,4113,0.0,1.0,-0.038631417,-0.084904134,-0.4627857
2014-10-23 00:00:00+00,SHORT,3179,0.0,1.0,-0.025762893,-0.041880958,-0.43843204
2014-11-10 00:00:00+00,SHORT,2085,0.0,1.0,-0.03769061,-0.16677167,-0.4908067
2014-11-17 00:00:00+00,SHORT,1184,0.0,1.0,-0.040312823,-0.02032787,-0.44400656
2014-11-18 00:00:00+00,SHORT,93,0.0,1.0,-0.029356424,-0.045547243,-0.48869422
2014-11-24 00:00:00+00,SHORT,2107,0.8333333333333334,1.0,-0.031508498,-0.042712532,-0.45387402
2014-11-24 00:00:00+00,SHORT,870,0.9473684210526316,1.0,-0.026957829,-0.13941684,-0.3835138
2014-11-24 00:00:00+00,SHORT,3681,0.8051697893661015,1.0,-0.017434087,-0.043394666,-0.44247645
2014-11-24 00:00:00+00,SHORT,1840,0.6742960464809061,1.0,-0.027757052,-0.019692797,-0.4861991
2014-11-25 00:00:00+00,SHORT,1090,0.3633538812850359,1.0,-0.020610295,-0.171222,-0.47587585
2014-11-25 00:00:00+00,SHORT,3905,0.21925928298427302,1.0,-0.026117587,-0.021542842,-0.4686841
2014-11-25 00:00:00+00,SHORT,1869,0.8,1.0,-0.02752932,-0.13427636,-0.47330856
2014-11-26 00:00:00+00,SHORT,1090,0.32915244591478926,1.0,-0.032955017,-0.15879618,-0.4050312
2014-11-26 00:00:00+00,SHORT,3905,0.19525646352650203,1.0,-0.02985821,-0.015409218,-0.4108773
2014-11-26 00:00:00+00,SHORT,1869,0.7,1.0,-0.03475345,-0.11805942,-0.43948892
2014-12-01 00:00:00+00,SHORT,266,0.18509777868262814,1.0,-0.028363192,-0.010452401,-0.44120646
2014-12-01 00:00:00+00,SHORT,2801,0.6185025868061873,1.0,-0.025301076,-0.075325824,-0.4465327
2014-12-01 00:00:00+00,SHORT,2972,0.35657899915010227,1.0,-0.028907951,-0.013464276,-0.4689907
2014-12-01 00:00:00+00,SHORT,3763,0.19692791634610318,1.0,-0.030876579,-0.039188642,-0.43548933
2014-12-01 00:00:00+00,SHORT,1748,0.2984221732048737,1.0,-0.017863898,-0.069015205,-0.47588104
2014-12-02 00:00:00+00,SHORT,266,0.1762570115460681,1.0,-0.030650312,-0.0043200566,-0.49130717
2014-12-02 00:00:00+00,SHORT,555,0.5377850522777394,1.0,-0.03995652,-0.009817297,-0.46542597
2014-12-02 00:00:00+00,SHORT,1748,0.3282962395313092,1.0,-0.022605184,-0.057513077,-0.48101968
2014-12-04 00:00:00+00,SHORT,559,0.0,1.0,-0.027686782,-0.009711884,-0.4818703
2014-12-04 00:00:00+00,SHORT,631,0.7362320889237723,1.0,-0.020680852,-0.060441975,-0.46306303
2014-12-04 00:00:00+00,SHORT,3683,0.18926812501378737,1.0,-0.030578021,-0.033963587,-0.49073255
2014-12-04 00:00:00+00,SHORT,3794,0.9186294967355652,1.0,-0.030042447,-0.042036586,-0.40122393
2014-12-04 00:00:00+00,SHORT,1748,0.21681779391679296,1.0,-0.029338604,-0.03976434,-0.45870492
2014-12-05 00:00:00+00,SHORT,3271,0.8181818181818181,1.0,-0.031115616,-0.058989983,-0.38923994
2014-12-05 00:00:00+00,SHORT,3763,0.04488528656739201,1.0,-0.038916223,-0.026335144,-0.431415
2014-12-05 00:00:00+00,SHORT,1803,0.09788023333803787,1.0,-0.031512648,-0.02465333,-0.4181272
2014-12-08 00:00:00+00,SHORT,559,0.0,1.0,-0.03239841,8.6702773E-4,-0.47581303
2014-12-08 00:00:00+00,SHORT,2764,0.16717959449831915,1.0,-0.020150578,-0.01749694,-0.4445306
2014-12-08 00:00:00+00,SHORT,3114,0.3955363403026522,1.0,-0.03669227,-0.029570766,-0.41873106
2014-12-08 00:00:00+00,SHORT,3124,0.2371672838846398,1.0,-0.02933619,-0.060859904,-0.47178477
2014-12-09 00:00:00+00,SHORT,3114,0.3476946633594004,1.0,-0.036976863,-0.023596557,-0.45638308
2014-12-09 00:00:00+00,SHORT,3124,0.17018547057666972,1.0,-0.04020868,-0.044598885,-0.4645331
2014-12-10 00:00:00+00,SHORT,2764,0.07834849694474107,1.0,-0.02871752,-0.009309494,-0.41913375
2014-12-11 00:00:00+00,SHORT,2764,0.06602076283521349,1.0,-0.035133947,-0.005284094,-0.4520573
2014-12-11 00:00:00+00,SHORT,2765,0.11999172729105716,1.0,-0.039626487,-0.03090283,-0.43447366
2014-12-15 00:00:00+00,SHORT,2297,0.0,1.0,-0.023441361,-0.029462637,-0.44331557
2014-12-16 00:00:00+00,SHORT,2297,0.0,1.0,-0.027641116,-0.018103618,-0.47815743
2014-12-19 00:00:00+00,SHORT,2297,0.0,1.0,-0.039196298,-0.002460408,-0.47380054
2014-12-26 00:00:00+00,SHORT,2801,0.6073835230598457,1.0,-0.026244633,-0.036090367,-0.43338072
2014-12-29 00:00:00+00,SHORT,2801,0.3154253425982892,1.0,-0.02485151,-0.029553782,-0.39140445
2014-12-30 00:00:00+00,SHORT,2088,1.0,1.0,-0.016221251,-0.06326298,-0.4685293
2014-12-30 00:00:00+00,SHORT,2690,0.7283270607491366,1.0,-0.041680682,-0.081146285,-0.38362494
2014-12-30 00:00:00+00,SHORT,3466,0.17828913797618273,1.0,-0.04207212,-0.08479086,-0.44379517
2014-12-31 00:00:00+00,SHORT,4062,0.875,1.0,-0.03271112,-0.03701442,-0.3952806
2015-01-21 00:00:00+00,SHORT,2272,0.11421073773426069,1.0,-0.020538673,-0.113153346,-0.42108512
2015-01-22 00:00:00+00,SHORT,2272,0.12313249196880287,1.0,-0.029948894,-0.10600915,-0.46818385
2015-01-23 00:00:00+00,SHORT,602,0.0,1.0,-0.014990821,-0.066427186,-0.47559777
2015-01-26 00:00:00+00,SHORT,13,0.0,1.0,-0.022244236,-0.053545207,-0.3856839
2015-01-27 00:00:00+00,SHORT,602,0.0,1.0,-0.015686225,-0.07198195,-0.48244017
2015-01-28 00:00:00+00,SHORT,995,0.11970359155706085,1.0,-0.025740707,-0.024218732,-0.43726066
2015-01-29 00:00:00+00,SHORT,995,0.09046671433397706,1.0,-0.032564025,-0.016111914,-0.38493997
2015-02-04 00:00:00+00,SHORT,2643,0.4299603633405664,1.0,-0.024013177,-0.015045165,-0.4117418
2015-02-18 00:00:00+00,SHORT,712,0.9523809523809523,1.0,-0.023973627,-0.17322566,-0.47657445
2015-02-18 00:00:00+00,SHORT,2818,0.0,1.0,-0.016520448,-0.13874123,-0.39300698
2015-02-19 00:00:00+00,SHORT,2818,0.0,1.0,-0.035109296,-0.12135078,-0.42569152
2015-02-20 00:00:00+00,SHORT,4072,0.0,1.0,-0.023656784,-0.15682791,-0.46953177
2015-02-25 00:00:00+00,SHORT,2430,0.13359074896469567,1.0,-0.03799062,-0.08829773,-0.43548554
2015-02-26 00:00:00+00,SHORT,3790,0.00258978762805015,1.0,-0.041685864,-0.11927329,-0.4370921
2015-03-03 00:00:00+00,SHORT,2690,0.11722807497200605,1.0,-0.032707177,-0.062322374,-0.4197552
2015-03-03 00:00:00+00,SHORT,2972,0.17557947553003694,1.0,-0.028535735,-0.07183836,-0.43383977
2015-03-03 00:00:00+00,SHORT,3330,0.0,1.0,-0.038917705,-0.068855435,-0.47268966
2015-03-05 00:00:00+00,SHORT,1328,0.17362499813059065,1.0,-0.034816954,-0.14602037,-0.44806457
2015-03-13 00:00:00+00,SHORT,2090,0.0,1.0,-0.026940843,-0.03691928,-0.4252524
2015-03-16 00:00:00+00,SHORT,4237,0.17823066631748655,1.0,-0.020702206,-0.066110395,-0.4527729
2015-03-17 00:00:00+00,SHORT,4237,0.13157264692943127,1.0,-0.025585702,-0.061482262,-0.38674507
2015-03-24 00:00:00+00,SHORT,4237,0.0,1.0,-0.03176866,-0.030443566,-0.40473005
2015-04-06 00:00:00+00,SHORT,3804,0.0,1.0,-0.04146502,-0.04118222,-0.38266268
2015-04-13 00:00:00+00,SHORT,4171,0.8181818181818181,1.0,-0.019188603,-0.097454555,-0.47232175
2015-04-17 00:00:00+00,SHORT,2004,0.28463940234893337,1.0,-0.034034465,-0.009400056,-0.40722594
2015-04-21 00:00:00+00,SHORT,2482,0.247519681200007,1.0,-0.025336392,-0.015479881,-0.3952933
2015-04-28 00:00:00+00,SHORT,3748,0.1918418410171415,1.0,-0.027508404,-0.013425217,-0.473751
2015-05-05 00:00:00+00,SHORT,2716,0.43371375452140193,1.0,-0.028975004,-0.016058315,-0.47835314
2015-05-27 00:00:00+00,SHORT,2930,0.2685222146596819,1.0,-0.023979802,-0.020253196,-0.46721464
2015-05-29 00:00:00+00,SHORT,2567,0.9333333333333333,1.0,-0.035504073,-0.07863374,-0.42365083
2015-06-02 00:00:00+00,SHORT,2527,0.38820031517974635,1.0,-0.014763625,-0.021929545,-0.4874319
2015-06-02 00:00:00+00,SHORT,2567,0.8,1.0,-0.030530192,-0.0671286,-0.39065775
2015-06-02 00:00:00+00,SHORT,834,0.08751660872704466,1.0,-0.037504125,-0.01273399,-0.3796038
2015-06-03 00:00:00+00,SHORT,4092,0.5010802548835395,1.0,-0.023849044,-0.026004484,-0.3845813
2015-06-04 00:00:00+00,SHORT,2527,0.2746358364988885,1.0,-0.02690012,-0.009899857,-0.4512485
2015-06-04 00:00:00+00,SHORT,834,0.0,1.0,-0.038282257,-0.007427698,-0.47444093
2015-06-04 00:00:00+00,SHORT,1699,0.190505101937524,1.0,-0.02929447,-0.017614296,-0.4433137
2015-06-05 00:00:00+00,SHORT,2527,0.20407639125574742,1.0,-0.034939997,-0.0041830945,-0.42724016
2015-06-08 00:00:00+00,SHORT,2527,0.19371148165592383,1.0,-0.035857618,-0.0042038774,-0.38616958
2015-06-24 00:00:00+00,SHORT,2548,0.0,1.0,-0.04013799,-0.005753364,-0.39116043
2015-06-24 00:00:00+00,SHORT,2686,0.40479677070990144,1.0,-0.026498152,-0.028566021,-0.38474593
2015-06-24 00:00:00+00,SHORT,3456,0.47058823529411764,1.0,-0.027669657,-0.068211235,-0.4233161
2015-06-25 00:00:00+00,SHORT,3456,0.4117647058823529,1.0,-0.034899805,-0.05825466,-0.42128265
2015-06-26 00:00:00+00,SHORT,73,0.4437842587133045,1.0,-0.02834481,-0.0098217605,-0.41640145
2015-06-26 00:00:00+00,SHORT,309,0.4010013502015381,1.0,-0.03037952,-0.01736026,-0.46302694
2015-07-06 00:00:00+00,SHORT,3994,0.9444444444444444,1.0,-0.016980512,-0.05934977,-0.37607995
2015-07-07 00:00:00+00,SHORT,3994,0.8888888888888888,1.0,-0.033307344,-0.04058316,-0.43935394
2015-07-20 00:00:00+00,SHORT,2018,0.6934187276127941,1.0,-0.035218462,-0.03542294,-0.48557892
2015-07-21 00:00:00+00,SHORT,1799,0.6,1.0,-0.020145603,-0.029357178,-0.46953848
2015-07-21 00:00:00+00,SHORT,2018,0.6028882006383541,1.0,-0.028419757,-0.0297942,-0.48199397
2015-07-23 00:00:00+00,SHORT,2018,0.45752710673504376,1.0,-0.025071267,-0.020152565,-0.4768207
