time,side,ticker_id,mv_dn_composite_labels,normalized_6m_df004,skew_weighted_10_df037,weighted_neg_sum_20_df036,dist_upper_bb_50_2.0_df055
2006-05-04 00:00:00+00,SHORT,2032,0.6816475779844293,0.29032257,0.8298175,0.06429102,0.048921544
2006-05-05 00:00:00+00,SHORT,142,0.6666666666666667,0.1904762,0.5085244,0.048243087,0.0072971773
2006-05-05 00:00:00+00,SHORT,2261,1.0,0.0882353,0.28490162,0.13209565,0.011895879
2006-05-05 00:00:00+00,SHORT,2801,0.6605517337435955,0.4,0.76355255,0.09912313,0.04960671
2006-05-05 00:00:00+00,SHORT,974,1.0,0.24489796,0.6091681,0.04691279,0.009081878
2006-05-05 00:00:00+00,SHORT,1108,0.46273881168621983,0.16666667,0.644988,0.06624414,0.016558645
2006-05-05 00:00:00+00,SHORT,1410,0.523405006846559,0.42857143,0.27125984,0.10168068,0.0011159529
2006-05-05 00:00:00+00,SHORT,1910,0.393421760895029,0.4864865,0.36922035,0.09814386,0.0155591685
2006-05-05 00:00:00+00,SHORT,2032,0.5935542059136374,0.3125,0.7512526,0.06965671,0.028685296
2006-05-08 00:00:00+00,SHORT,2261,0.8571428571428572,0.09090909,0.40351537,0.12023208,0.014762598
2006-05-08 00:00:00+00,SHORT,2305,0.9444444444444444,0.2,0.559967,0.12119326,0.012602648
2006-05-08 00:00:00+00,SHORT,309,0.7432637523974762,0.29090908,0.29438958,0.0908841,0.009862842
2006-05-08 00:00:00+00,SHORT,2661,1.0,0.33333334,0.45462838,0.06424295,0.021760354
2006-05-08 00:00:00+00,SHORT,739,0.7287759750211039,0.47619048,0.42426744,0.028075147,0.0035601442
2006-05-08 00:00:00+00,SHORT,2801,0.9,0.37931034,0.66817605,0.11471729,0.016724775
2006-05-08 00:00:00+00,SHORT,3694,0.3913058283921888,0.3448276,0.7347147,0.031165317,0.008054012
2006-05-08 00:00:00+00,SHORT,1910,0.36219704635662553,0.4722222,0.3271571,0.100660935,0.005007346
2006-05-08 00:00:00+00,SHORT,2032,0.4963936352307147,0.29032257,0.64675546,0.063891925,0.0065286625
2006-05-09 00:00:00+00,SHORT,2305,0.8888888888888888,0.24528302,0.6031616,0.10705899,0.027188448
2006-05-09 00:00:00+00,SHORT,2365,0.4513518666589579,0.48076922,0.68679917,0.04675499,0.012290585
2006-05-09 00:00:00+00,SHORT,2661,0.9473684210526316,0.33333334,0.44385332,0.07527074,0.0072478224
2006-05-10 00:00:00+00,SHORT,4176,0.0,0.5,0.39434248,0.06879954,0.0025523934
2006-05-10 00:00:00+00,SHORT,2365,0.4405825745809458,0.44,0.59037143,0.03361164,0.0034479434
2006-05-10 00:00:00+00,SHORT,684,0.5993688202429358,0.4489796,0.66546345,0.08609679,0.0044202353
2006-05-10 00:00:00+00,SHORT,2936,0.39345817296541596,0.1632653,0.5074009,0.083005466,0.04796807
2006-05-10 00:00:00+00,SHORT,3255,0.5994830338180426,0.29411766,0.49217272,0.08579102,0.013818207
2006-05-10 00:00:00+00,SHORT,3841,1.0,0.14285715,0.6167456,0.058697883,0.008981774
2006-05-11 00:00:00+00,SHORT,2285,1.0,0.34375,0.5312526,0.11568257,0.0074579804
2006-05-11 00:00:00+00,SHORT,2936,0.3151473506558424,0.18367347,0.4237301,0.09204488,0.028413009
2006-05-11 00:00:00+00,SHORT,1673,1.0,0.25925925,0.6994521,0.1309211,0.008747888
2006-05-12 00:00:00+00,SHORT,2936,0.21092150349408573,0.16666667,0.4943515,0.11225598,0.002078231
2006-05-16 00:00:00+00,SHORT,1715,0.6342963561368693,0.42857143,0.3407219,0.03461831,0.003385477
2006-06-02 00:00:00+00,SHORT,2504,0.614488103642243,0.36842105,0.38489583,0.07187853,0.0011039351
2006-06-06 00:00:00+00,SHORT,2430,0.33699950760547276,0.12048193,0.6337909,0.053027388,0.002337797
2006-06-07 00:00:00+00,SHORT,2430,0.30884358732397016,0.12048193,0.6201068,0.05272279,0.0017427912
2006-06-30 00:00:00+00,SHORT,2365,0.35510083790478486,0.115384616,0.61231434,0.08620965,0.008606938
2006-07-03 00:00:00+00,SHORT,2365,0.43493709320874746,0.14893617,0.58708245,0.07429736,0.0042835684
2006-07-03 00:00:00+00,SHORT,2936,0.1463919567557605,0.47916666,0.7197561,0.07084723,0.011833329
2006-07-03 00:00:00+00,SHORT,3255,0.5547934906781821,0.28947368,0.686333,0.06905707,0.0055762846
2006-07-03 00:00:00+00,SHORT,1690,1.0,0.4516129,0.34201136,0.12087475,0.003957761
2006-07-06 00:00:00+00,SHORT,3743,0.0,0.26666668,0.5726659,0.06089975,0.008439014
2006-07-20 00:00:00+00,SHORT,3903,0.0,0.22222222,0.69532305,0.059132647,0.020384233
2006-07-21 00:00:00+00,SHORT,588,1.0,0.25,0.749722,0.130048,0.034258936
2006-07-21 00:00:00+00,SHORT,3903,0.17749362001156385,0.34146342,0.62649316,0.06331508,0.01026956
2006-07-24 00:00:00+00,SHORT,4153,0.0,0.16666667,0.482409,0.1332244,0.04404152
2006-07-24 00:00:00+00,SHORT,3903,0.28615945889723765,0.36585367,0.5859407,0.06331508,0.01862672
2006-07-25 00:00:00+00,SHORT,4153,0.0,0.16666667,0.36310095,0.15717344,0.013728226
2006-07-25 00:00:00+00,SHORT,3903,0.30085104281339375,0.375,0.5425611,0.056903407,0.02379933
2006-07-26 00:00:00+00,SHORT,4153,0.0,0.18181819,0.44184655,0.15761866,0.005211641
2006-07-27 00:00:00+00,SHORT,588,0.19999999999999996,0.25,0.5743994,0.1777913,0.0052580927
2006-07-28 00:00:00+00,SHORT,4153,0.0,0.16216215,0.63345665,0.1833,0.0029040417
2006-07-31 00:00:00+00,SHORT,4153,0.0,0.15789473,0.64488673,0.18137428,0.009103365
2006-08-02 00:00:00+00,SHORT,629,1.0,0.3,0.7723177,0.15180656,0.051075794
2006-08-07 00:00:00+00,SHORT,629,0.7692307692307692,0.33333334,0.5761258,0.15804724,0.008020714
2006-08-16 00:00:00+00,SHORT,1112,0.0,0.5,0.33133635,0.084225364,0.0019198944
2006-08-16 00:00:00+00,SHORT,3273,0.3978045489974778,0.39473686,0.28030273,0.14495149,0.005416038
2006-08-17 00:00:00+00,SHORT,3273,0.4636291584713836,0.10526316,0.11762475,0.11192613,0.0013716099
2006-08-17 00:00:00+00,SHORT,3824,0.2945127218563696,0.4716981,0.51023734,0.1227705,0.024464384
2006-08-17 00:00:00+00,SHORT,3853,0.21649034716479199,0.49056605,0.5757641,0.094998404,0.03182389
2006-08-18 00:00:00+00,SHORT,64,0.0,0.4,0.57959145,0.10073316,0.00617742
2006-08-18 00:00:00+00,SHORT,3824,0.18960399882340617,0.4909091,0.51097125,0.07985831,0.0084440345
2006-08-18 00:00:00+00,SHORT,3882,0.4879802348616252,0.33333334,0.5773738,0.08746229,0.012210199
2006-08-21 00:00:00+00,SHORT,3882,0.443947351631657,0.33333334,0.55229884,0.06726027,0.0057717776
2006-09-05 00:00:00+00,SHORT,52,0.0,0.18181819,0.37149358,0.09187388,0.0038365133
2006-09-05 00:00:00+00,SHORT,1762,0.0,0.41666666,0.42343992,0.08530522,0.005413994
2006-09-06 00:00:00+00,SHORT,4137,1.0,0.45454547,0.5877257,0.14023194,0.04158908
2006-09-06 00:00:00+00,SHORT,1368,1.0,0.2631579,0.58333254,0.052458856,0.011121924
2006-09-15 00:00:00+00,SHORT,1090,0.49592599151432243,0.29787233,0.52855796,0.10468136,0.016780736
2006-09-15 00:00:00+00,SHORT,1761,0.3000648215593562,0.19148937,0.6874046,0.0586878,0.024541046
2006-09-18 00:00:00+00,SHORT,2835,0.41616212923140333,0.21212122,0.5998579,0.11591727,0.0026263292
2006-09-18 00:00:00+00,SHORT,1090,0.2848609630015136,0.29787233,0.49084,0.10796813,0.011823741
2006-09-18 00:00:00+00,SHORT,1761,0.1746469130230516,0.19148937,0.43691924,0.07588285,0.004099191
2006-09-19 00:00:00+00,SHORT,1090,0.0,0.2888889,0.51407635,0.093888685,0.0012938232
2006-09-20 00:00:00+00,SHORT,2142,0.0,0.30769232,0.62673706,0.07106898,0.051793963
2006-09-25 00:00:00+00,SHORT,1090,0.0,0.34042552,0.46007138,0.10617196,0.003667679
2006-09-27 00:00:00+00,SHORT,444,0.39548129660750325,0.41025642,0.4321825,0.072477594,0.00944052
2006-09-29 00:00:00+00,SHORT,52,0.0,0.38181818,0.6302009,0.10274137,0.04110116
2006-10-02 00:00:00+00,SHORT,52,0.0,0.46296296,0.33926848,0.13017751,0.008367072
2006-10-03 00:00:00+00,SHORT,52,0.0,0.4814815,0.39324448,0.12249035,0.006950633
2006-10-05 00:00:00+00,SHORT,52,0.0,0.49056605,0.454155,0.08175413,0.006589001
2006-10-10 00:00:00+00,SHORT,1244,1.0,0.33333334,0.66240066,0.16540213,0.014865612
2006-10-10 00:00:00+00,SHORT,1851,0.08719749317696225,0.11111111,0.57460344,0.038747523,0.0063850037
2006-10-12 00:00:00+00,SHORT,2106,0.0,0.44117647,0.31736928,0.14645146,0.0022372734
2006-10-12 00:00:00+00,SHORT,3352,0.6353491550194642,0.5,0.67363316,0.11012955,0.015418414
2006-10-16 00:00:00+00,SHORT,2291,0.6022592041226993,0.14285715,0.615104,0.090611085,0.010935
2006-10-16 00:00:00+00,SHORT,535,1.0,0.29032257,0.7335213,0.2084837,0.044113085
2006-10-16 00:00:00+00,SHORT,1022,0.36155645438851597,0.1,0.7027729,0.096649125,0.029446196
2006-10-16 00:00:00+00,SHORT,3343,0.0,0.2777778,0.78131807,0.11479734,0.013897163
2006-10-16 00:00:00+00,SHORT,3352,0.5536214971092847,0.5,0.45691413,0.12053811,0.0014612647
2006-10-16 00:00:00+00,SHORT,1383,1.0,0.45652175,0.829956,0.08882038,0.016942447
2006-10-16 00:00:00+00,SHORT,1762,0.0,0.5,0.74232537,0.090252675,0.05140869
2006-10-16 00:00:00+00,SHORT,3824,0.32476285007160594,0.4074074,0.48444578,0.12674591,0.0062399455
2006-10-17 00:00:00+00,SHORT,2518,0.9,0.44117647,0.71349144,0.20444646,0.05230261
2006-10-17 00:00:00+00,SHORT,843,0.0,0.18518518,0.48372492,0.09612825,0.009306286
2006-10-17 00:00:00+00,SHORT,1022,0.20382035868279638,0.10344828,0.5117443,0.08755133,0.006236191
2006-10-17 00:00:00+00,SHORT,1762,0.0,0.45833334,0.6359498,0.08345591,0.017133515
2006-10-17 00:00:00+00,SHORT,2042,0.5297112290529747,0.08888889,0.79154414,0.04126398,0.01671706
2006-10-18 00:00:00+00,SHORT,2291,0.5249448008361375,0.14583333,0.30658826,0.089723945,0.006612503
2006-10-18 00:00:00+00,SHORT,2518,0.0,0.4375,0.57569414,0.22787134,0.014297845
2006-10-18 00:00:00+00,SHORT,1022,0.17887051316665928,0.1,0.4176483,0.08755133,0.0043441216
2006-10-18 00:00:00+00,SHORT,1383,0.875,0.4318182,0.5761154,0.08719393,0.0053363387
2006-10-18 00:00:00+00,SHORT,1762,0.0,0.36363637,0.5814374,0.08345591,0.01031304
2006-10-19 00:00:00+00,SHORT,2518,0.7,0.3529412,0.590986,0.18385905,0.03584571
2006-10-19 00:00:00+00,SHORT,3286,0.0,0.21052632,0.66620094,0.12206346,0.0019411449
2006-10-20 00:00:00+00,SHORT,4050,0.5021049868867286,0.30769232,0.5501921,0.038958143,0.012586767
2006-10-23 00:00:00+00,SHORT,157,1.0,0.1,0.46016806,0.12466009,0.031076912
2006-10-23 00:00:00+00,SHORT,4050,0.42150095342059063,0.27027026,0.40992835,0.046660908,0.0017288524
2006-10-24 00:00:00+00,SHORT,817,0.0,0.35,0.35528237,0.09422285,0.008529972
2006-10-25 00:00:00+00,SHORT,335,0.0,0.29268292,0.7310389,0.072443426,0.044028837
2006-10-25 00:00:00+00,SHORT,974,0.443274417540549,0.14285715,0.724253,0.046038553,0.03203987
2006-10-26 00:00:00+00,SHORT,76,0.0,0.46938777,0.44637302,0.10571066,0.0038231455
2006-10-26 00:00:00+00,SHORT,335,0.0,0.23913044,0.66759515,0.057200488,0.028305022
2006-10-26 00:00:00+00,SHORT,2437,0.0,0.41666666,0.33123344,0.05470155,0.012584691
2006-10-26 00:00:00+00,SHORT,974,0.25273631857602874,0.1521739,0.56011117,0.059214566,0.009033509
2006-10-26 00:00:00+00,SHORT,4062,0.12125000860198056,0.37931034,0.30096713,0.140586,0.029242206
2006-10-30 00:00:00+00,SHORT,1072,0.15026784136920962,0.3888889,0.41605774,0.0646954,0.0032458166
2006-11-01 00:00:00+00,SHORT,694,0.0,0.1764706,0.3038919,0.16805467,0.013628692
2006-11-06 00:00:00+00,SHORT,694,0.0,0.16666667,0.47140604,0.16216527,0.00959192
2006-11-07 00:00:00+00,SHORT,694,0.0,0.16666667,0.48990265,0.15018675,0.014992846
2006-11-09 00:00:00+00,SHORT,3233,0.0,0.1891892,0.22759783,0.12330244,0.006274609
2006-11-09 00:00:00+00,SHORT,3357,0.6737800780811004,0.23333333,0.44326177,0.08711461,0.021476105
2006-11-15 00:00:00+00,SHORT,1966,0.46385282158834334,0.13461539,0.7642885,0.056040436,0.014207898
2006-11-16 00:00:00+00,SHORT,602,0.559575885515436,0.3488372,0.65647227,0.02207218,0.009266989
2006-11-16 00:00:00+00,SHORT,1719,0.0,0.47058824,0.82376784,0.03497076,0.05227459
2006-11-16 00:00:00+00,SHORT,1966,0.2958059234100034,0.12,0.7116576,0.05975725,0.004629797
2006-11-17 00:00:00+00,SHORT,602,0.45397214936023644,0.3372093,0.6925385,0.022654595,0.004874477
2006-11-17 00:00:00+00,SHORT,1719,0.0,0.4722222,0.7078853,0.05724127,0.017244255
2006-11-22 00:00:00+00,SHORT,3286,0.0,0.1904762,0.43688583,0.13949911,0.01535095
2006-11-24 00:00:00+00,SHORT,2686,0.6806312840554318,0.4814815,0.7654835,0.048455566,0.019140081
2006-11-24 00:00:00+00,SHORT,3286,0.0,0.1904762,0.4123666,0.13599885,0.0038261574
2006-12-04 00:00:00+00,SHORT,2345,0.21316198855737942,0.3,0.41602415,0.13403018,0.03443986
2006-12-04 00:00:00+00,SHORT,2352,0.03971725784140489,0.22222222,0.510592,0.057990227,0.011541739
2006-12-04 00:00:00+00,SHORT,3872,0.5167607466914343,0.3888889,0.60640055,0.05649056,0.00662994
2006-12-05 00:00:00+00,SHORT,2345,0.19406676734184003,0.3,0.37935585,0.13824248,0.02308224
2006-12-06 00:00:00+00,SHORT,2345,0.13087656923030772,0.3,0.42985764,0.13824248,0.026775157
2006-12-06 00:00:00+00,SHORT,559,0.2337488548348961,0.093023255,0.21526541,0.0667934,0.0068268892
2006-12-15 00:00:00+00,SHORT,4169,0.0602603875805867,0.3888889,0.6385368,0.06191547,0.05411582
2006-12-15 00:00:00+00,SHORT,2835,0.0,0.25714287,0.7116594,0.09109815,0.039243672
2006-12-18 00:00:00+00,SHORT,4169,0.0,0.44444445,0.41658047,0.0680657,0.028063774
2006-12-18 00:00:00+00,SHORT,2835,0.0,0.2857143,0.5662762,0.09690231,0.0053963005
2006-12-19 00:00:00+00,SHORT,4169,0.0,0.44444445,0.29996023,0.069293655,0.020216089
2006-12-20 00:00:00+00,SHORT,4169,0.0,0.3888889,0.19956388,0.08034359,0.004600492
2006-12-21 00:00:00+00,SHORT,4169,0.0,0.44444445,0.36565283,0.079089575,0.007607019
2006-12-22 00:00:00+00,SHORT,4169,0.0,0.44444445,0.37617394,0.079089575,0.0030266626
2006-12-26 00:00:00+00,SHORT,4169,0.0,0.44444445,0.46225244,0.062916964,0.003791313
2006-12-27 00:00:00+00,SHORT,4169,0.0,0.44444445,0.56870764,0.062916964,0.006017574
2007-01-03 00:00:00+00,SHORT,4169,0.0,0.47058824,0.099161446,0.06909786,0.009140825
2007-01-08 00:00:00+00,SHORT,3335,1.0,0.21428572,0.73028433,0.03630478,0.028452
2007-01-09 00:00:00+00,SHORT,3335,0.9,0.21428572,0.36668488,0.05353246,0.004633256
2007-01-11 00:00:00+00,SHORT,183,0.37402054986437805,0.5,0.55072004,0.07339753,0.012183898
2007-01-12 00:00:00+00,SHORT,183,0.5108704627973948,0.4642857,0.58173776,0.065694496,0.0067561637
2007-01-16 00:00:00+00,SHORT,183,0.44894226268239734,0.4074074,0.5928896,0.050812293,0.0022815352
2007-01-16 00:00:00+00,SHORT,1303,1.0,0.2962963,0.34451002,0.057045043,0.006821665
2007-01-22 00:00:00+00,SHORT,4194,0.0,0.41935483,0.41569796,0.11400832,0.013247157
2007-01-22 00:00:00+00,SHORT,710,0.5887772310699845,0.4117647,0.80950886,0.07449826,0.0055000745
2007-01-23 00:00:00+00,SHORT,4194,0.0,0.38709676,0.5322434,0.11400832,0.0067568417
2007-01-23 00:00:00+00,SHORT,2710,0.6779372448048984,0.2173913,0.5262747,0.106598556,0.009604172
2007-01-24 00:00:00+00,SHORT,1615,0.0,0.2,0.5459331,0.132341,0.0017966478
2007-01-29 00:00:00+00,SHORT,3343,1.0,0.33333334,0.22457896,0.07543555,0.0140183065
2007-01-30 00:00:00+00,SHORT,3343,0.9166666666666666,0.31578946,0.48747203,0.07543555,0.009846577
2007-01-30 00:00:00+00,SHORT,3677,1.0,0.36842105,0.6695268,0.09462638,0.031588953
2007-02-02 00:00:00+00,SHORT,1817,0.0,0.41025642,0.43841267,0.11611549,0.041101668
2007-02-05 00:00:00+00,SHORT,1817,0.0,0.47368422,0.41026303,0.1058336,0.025114976
2007-02-06 00:00:00+00,SHORT,1817,0.0,0.47058824,0.37593925,0.1115921,0.011670746
2007-02-07 00:00:00+00,SHORT,221,1.0,0.43589744,0.28044078,0.040808562,0.0055118813
2007-02-07 00:00:00+00,SHORT,694,0.41094710901165366,0.47058824,0.22050388,0.11050328,0.0031584254
2007-02-07 00:00:00+00,SHORT,3187,0.3949476562140405,0.47826087,0.4174357,0.05648218,0.04292525
2007-02-08 00:00:00+00,SHORT,2352,0.3054110576463608,0.3125,0.7854866,0.04588582,0.024025692
2007-02-08 00:00:00+00,SHORT,641,0.6760673519854468,0.375,0.63405794,0.022863265,0.008635863
2007-02-08 00:00:00+00,SHORT,3187,0.3356849717880962,0.4090909,0.33634555,0.08876504,0.002197698
2007-02-08 00:00:00+00,SHORT,3538,0.49946640197947517,0.1875,0.64566517,0.037384693,0.021432016
2007-02-12 00:00:00+00,SHORT,2497,1.0,0.5,0.4614012,0.16847326,0.00352502
2007-02-14 00:00:00+00,SHORT,4197,0.5513004435503323,0.51282054,0.6834506,0.09851354,0.0047783754
2007-02-15 00:00:00+00,SHORT,194,0.3292646547557486,0.16666667,0.3628228,0.05286918,0.013194846
2007-02-15 00:00:00+00,SHORT,3469,0.24998236189267792,0.4883721,0.46217415,0.04759314,0.009825834
2007-02-15 00:00:00+00,SHORT,3918,0.4063880778256735,0.21875,0.49567452,0.09164531,0.03452913
2007-02-16 00:00:00+00,SHORT,69,0.0,0.2857143,0.13103217,0.11047948,0.0073836595
2007-02-16 00:00:00+00,SHORT,2686,0.5620571918377121,0.30357143,0.5776346,0.04264127,0.012047625
2007-02-16 00:00:00+00,SHORT,844,0.4075742964469348,0.42105263,0.514361,0.07143455,0.030914553
2007-02-16 00:00:00+00,SHORT,3469,0.24034856091695042,0.47727272,0.63053733,0.04979336,0.0044596023
2007-02-16 00:00:00+00,SHORT,3918,0.3981731821442455,0.21875,0.33937678,0.10044098,0.017195651
2007-02-20 00:00:00+00,SHORT,4107,0.6912190213043408,0.31111112,0.17797716,0.06379203,0.0074323886
2007-02-20 00:00:00+00,SHORT,194,0.2546608316090362,0.16666667,0.365843,0.054600384,0.0042147553
2007-02-20 00:00:00+00,SHORT,844,0.2172453737105463,0.4054054,0.3393292,0.079638146,0.006290934
2007-02-20 00:00:00+00,SHORT,3918,0.3244612167958573,0.23333333,0.39278576,0.10142407,0.006258449
2007-02-21 00:00:00+00,SHORT,4128,0.5518713941888382,0.36666667,0.36309376,0.053062197,0.006797517
2007-02-21 00:00:00+00,SHORT,4218,0.5947861151200597,0.39130434,0.22300473,0.055259496,0.0052755224
2007-02-21 00:00:00+00,SHORT,234,1.0,0.3125,0.693585,0.030973954,0.03594099
2007-02-21 00:00:00+00,SHORT,237,0.2191478609935168,0.375,0.56705594,0.028370356,0.0015735943
2007-02-21 00:00:00+00,SHORT,394,0.4128999744871567,0.13333334,0.53793204,0.07140627,0.008249258
2007-02-21 00:00:00+00,SHORT,730,0.12785516114236484,0.23636363,0.48715743,0.049417276,0.009666231
2007-02-21 00:00:00+00,SHORT,3244,0.13177377664645648,0.45652175,0.38920492,0.06208262,0.016933354
2007-02-21 00:00:00+00,SHORT,3782,0.15575302944169414,0.2173913,0.4811807,0.066366345,0.007373707
2007-02-22 00:00:00+00,SHORT,234,0.9090909090909091,0.36363637,0.64473426,0.032765426,0.022271005
2007-02-22 00:00:00+00,SHORT,2508,0.0,0.17857143,0.7980013,0.1752241,0.047331236
2007-02-22 00:00:00+00,SHORT,844,0.16193127631800394,0.3846154,0.28026786,0.075943224,0.002879677
2007-02-22 00:00:00+00,SHORT,2999,0.38498077207631587,0.15384616,0.6325075,0.03751835,0.030860852
2007-02-22 00:00:00+00,SHORT,3244,0.06309386411694574,0.4680851,0.5767127,0.067976974,0.006348608
2007-02-22 00:00:00+00,SHORT,1910,0.202794538440894,0.17948718,0.8567419,0.075750336,0.016913345
2007-02-23 00:00:00+00,SHORT,234,0.8181818181818181,0.38235295,0.61291903,0.03527799,0.009293872
2007-02-23 00:00:00+00,SHORT,394,0.36333040402019984,0.125,0.5378164,0.05727091,0.008601334
2007-02-23 00:00:00+00,SHORT,2508,0.0,0.16666667,0.84048194,0.13351837,0.042396676
2007-02-23 00:00:00+00,SHORT,555,0.37514095637326694,0.25287357,0.6900064,0.027499476,0.0071650646
2007-02-23 00:00:00+00,SHORT,835,0.09850439189358517,0.13793103,0.61299384,0.030063787,0.0060526477
2007-02-23 00:00:00+00,SHORT,907,0.8271524330217315,0.1724138,0.66900045,0.030446855,0.008930539
2007-02-23 00:00:00+00,SHORT,1473,1.0,0.3809524,0.52064943,0.046474997,0.013832598
2007-02-23 00:00:00+00,SHORT,3586,1.0,0.35897437,0.42585987,0.025108015,0.0010157577
2007-02-23 00:00:00+00,SHORT,1910,0.2308755048939289,0.17948718,0.8584935,0.07499141,0.016040662
2007-02-26 00:00:00+00,SHORT,245,0.4162722478363533,0.43333334,0.5121837,0.027865252,0.0031414186
2007-02-26 00:00:00+00,SHORT,2508,0.0,0.16666667,0.8042329,0.111713,0.027692758
2007-02-26 00:00:00+00,SHORT,498,0.0,0.13333334,0.85925794,0.028766701,0.00539605
2007-02-26 00:00:00+00,SHORT,2548,0.5142911365111423,0.4848485,0.53363925,0.09194105,0.01656685
2007-02-26 00:00:00+00,SHORT,555,0.26034457825517354,0.4318182,0.5600291,0.029105902,0.0030536405
2007-02-26 00:00:00+00,SHORT,835,0.26001427514329906,0.10227273,0.6726506,0.030063787,0.007893796
2007-02-26 00:00:00+00,SHORT,3067,0.0,0.45454547,0.5725933,0.027400037,0.038786
2007-02-26 00:00:00+00,SHORT,3130,0.1524226943600126,0.29032257,0.834583,0.054264206,0.036094382
2007-02-26 00:00:00+00,SHORT,1404,0.0,0.23333333,0.7036132,0.16198556,0.010817305
2007-02-26 00:00:00+00,SHORT,1473,0.13559251246310491,0.3809524,0.4883003,0.0506961,0.005999297
2007-02-26 00:00:00+00,SHORT,3556,0.08238988861546136,0.3809524,0.35220966,0.07224342,0.004553979
2007-02-26 00:00:00+00,SHORT,3596,0.20594823997073772,0.21818182,0.5976539,0.05158699,0.026534053
2007-02-26 00:00:00+00,SHORT,3681,0.31404188793987314,0.17045455,0.49318394,0.03493248,0.008757327
2007-02-26 00:00:00+00,SHORT,1910,0.23095133103381404,0.2,0.84772885,0.0608142,0.015733091
2007-02-28 00:00:00+00,SHORT,3067,0.0,0.5,0.262662,0.055898324,0.001707267
2007-02-28 00:00:00+00,SHORT,3130,0.0,0.29032257,0.54301375,0.09122916,0.0028793907
2007-03-01 00:00:00+00,SHORT,3067,0.0,0.47826087,0.28195256,0.055898324,0.00763725
2007-03-01 00:00:00+00,SHORT,3130,0.0,0.29032257,0.50754625,0.08017147,0.00594339
2007-03-06 00:00:00+00,SHORT,1235,0.03692938811795973,0.2173913,0.29619393,0.052084602,0.002008094
2007-03-09 00:00:00+00,SHORT,2272,0.0,0.125,0.30742574,0.10491778,0.0193227
2007-03-09 00:00:00+00,SHORT,1235,0.006519078052880674,0.17391305,0.39876318,0.049892973,0.002093637
2007-03-14 00:00:00+00,SHORT,2272,0.0,0.125,0.32245296,0.10890062,0.0031927787
2007-03-15 00:00:00+00,SHORT,2272,0.0,0.125,0.23431508,0.10817202,0.0043304954
2007-03-15 00:00:00+00,SHORT,1063,0.0,0.5,0.33426517,0.1182889,0.021571068
2007-03-19 00:00:00+00,SHORT,2272,0.0,0.125,0.4520693,0.12175019,0.015808243
2007-03-26 00:00:00+00,SHORT,3903,0.6528839608632377,0.36585367,0.5630674,0.09473927,0.015181883
2007-03-27 00:00:00+00,SHORT,11,0.0,0.18181819,0.7420392,0.05448283,0.005260994
2007-04-03 00:00:00+00,SHORT,3915,0.826275769128708,0.3846154,0.3989033,0.17264584,0.015382952
2007-04-09 00:00:00+00,SHORT,3915,0.5124355459745301,0.35897437,0.280272,0.15163167,0.001099371
2007-04-16 00:00:00+00,SHORT,1191,0.4391084960799568,0.47916666,0.6118375,0.051028524,0.0022070797
2007-04-18 00:00:00+00,SHORT,2365,0.6296753481207572,0.41666666,0.51200545,0.044981383,0.008246755
2007-04-20 00:00:00+00,SHORT,405,0.712709921049035,0.33333334,0.7263624,0.049929645,0.0058019636
2007-04-20 00:00:00+00,SHORT,2710,0.1093062504921288,0.51111114,0.5318326,0.084807724,0.011929926
2007-04-25 00:00:00+00,SHORT,69,1.0,0.39285713,0.5872877,0.050161086,0.0038016383
2007-04-25 00:00:00+00,SHORT,1650,0.0,0.45454547,0.45089316,0.053981826,0.010215466
2007-04-26 00:00:00+00,SHORT,2870,0.18196292448248202,0.43333334,0.73958236,0.040403176,0.02059644
2007-04-27 00:00:00+00,SHORT,2870,0.16758027896554678,0.46153846,0.65802026,0.034931116,0.012236715
2007-04-30 00:00:00+00,SHORT,1700,0.0,0.17857143,0.7165405,0.05436591,0.002700555
2007-05-01 00:00:00+00,SHORT,1700,0.0,0.18181819,0.76219976,0.05436591,0.017522866
2007-05-02 00:00:00+00,SHORT,2870,0.17018381749169736,0.39473686,0.51058763,0.052320022,0.009637574
2007-05-04 00:00:00+00,SHORT,2776,0.3462597465127061,0.11111111,0.46086806,0.07544253,0.017325683
2007-05-07 00:00:00+00,SHORT,4137,0.3806568339898254,0.42105263,0.34568948,0.17254478,0.01586189
2007-05-07 00:00:00+00,SHORT,2776,0.329349275432872,0.125,0.50616187,0.07775824,0.015910741
2007-05-07 00:00:00+00,SHORT,3794,0.1352269090651296,0.21212122,0.50238055,0.07683127,0.022441776
2007-05-08 00:00:00+00,SHORT,4153,0.7693350520156905,0.16216215,0.57439995,0.11929872,0.004822693
2007-05-08 00:00:00+00,SHORT,2776,0.30088275418279986,0.11111111,0.4711878,0.09013735,0.0036804653
2007-05-08 00:00:00+00,SHORT,3794,0.09283692555209774,0.21875,0.47362998,0.06327319,0.02040973
