time,side,ticker_id,mv_dn_composite_labels,ev_ebitda_minmax_sector_df077,skew_weighted_20_df037
2011-11-07 00:00:00+00,SHORT,1437,0.0,0.123,0.47901675
2011-11-07 00:00:00+00,SHORT,3610,1.0,0.1192,0.79246193
2011-11-08 00:00:00+00,SHORT,2272,0.0,0.4187,0.69607013
2011-11-08 00:00:00+00,SHORT,2421,0.45180989779830505,0.1748,0.5607552
2011-11-08 00:00:00+00,SHORT,1437,0.0,0.1226,0.49382162
2011-11-08 00:00:00+00,SHORT,3610,0.6858702355877875,0.1185,0.72511464
2011-11-09 00:00:00+00,SHORT,2272,0.0,0.4346,0.62383896
2011-11-09 00:00:00+00,SHORT,253,0.9285714285714286,0.3491,0.59726447
2011-11-09 00:00:00+00,SHORT,2421,0.0,0.174,0.5419775
2011-11-09 00:00:00+00,SHORT,3610,0.4193952056324416,0.1125,0.6275702
2011-11-10 00:00:00+00,SHORT,2272,0.0,0.4244,0.57661134
2011-11-10 00:00:00+00,SHORT,253,0.8571428571428572,0.2456,0.48263067
2011-11-10 00:00:00+00,SHORT,2421,0.0,0.174,0.5313107
2011-11-11 00:00:00+00,SHORT,9,0.24586034103190063,0.1787,0.5525121
2011-11-11 00:00:00+00,SHORT,2272,0.0,0.4164,0.57238823
2011-11-11 00:00:00+00,SHORT,2421,0.0,0.1823,0.5133267
2011-11-11 00:00:00+00,SHORT,2761,0.2804463114367151,0.0763,0.47574168
2011-11-11 00:00:00+00,SHORT,984,1.0,0.1634,0.4683457
2011-11-14 00:00:00+00,SHORT,9,0.1816824134332693,0.1785,0.55596745
2011-11-14 00:00:00+00,SHORT,2272,0.0,0.4262,0.58204234
2011-11-14 00:00:00+00,SHORT,2421,0.0,0.1822,0.54557186
2011-11-14 00:00:00+00,SHORT,2761,0.2801507408224777,0.0759,0.52906495
2011-11-14 00:00:00+00,SHORT,2870,0.10993760253323205,0.0606,0.55736434
2011-11-15 00:00:00+00,SHORT,2421,0.0,0.0668,0.517622
2011-11-15 00:00:00+00,SHORT,2761,0.1296878463573625,0.0753,0.47799504
2011-11-15 00:00:00+00,SHORT,2870,0.12166671883735285,0.1493,0.549179
2011-11-16 00:00:00+00,SHORT,2421,0.0,0.0652,0.51894706
2011-11-17 00:00:00+00,SHORT,2421,0.0,0.0642,0.527111
2011-11-22 00:00:00+00,SHORT,2272,0.5713829983155553,0.4397,0.5730434
2011-12-23 00:00:00+00,SHORT,2665,0.2922080255960615,0.3465,0.5302388
2011-12-23 00:00:00+00,SHORT,2866,0.0,0.287,0.696064
2011-12-27 00:00:00+00,SHORT,4136,0.1561266249283261,0.1223,0.5231188
2011-12-27 00:00:00+00,SHORT,2866,0.0,0.2826,0.5632359
2011-12-28 00:00:00+00,SHORT,2866,0.0,0.2917,0.5195559
2012-01-03 00:00:00+00,SHORT,3648,0.4014304857160169,0.4956,0.6478843
2012-01-04 00:00:00+00,SHORT,3648,0.478828409628211,0.499,0.57658046
2012-01-10 00:00:00+00,SHORT,2061,0.2680584685618178,0.5819,0.62040746
2012-01-11 00:00:00+00,SHORT,2061,0.06651923828417533,0.5804,0.7351467
2012-01-11 00:00:00+00,SHORT,135,0.0,0.251,0.49971947
2012-01-12 00:00:00+00,SHORT,2061,0.0,0.5655,0.59642327
2012-01-12 00:00:00+00,SHORT,135,0.0,0.2489,0.56448233
2012-01-13 00:00:00+00,SHORT,2061,0.06500953883418924,0.5528,0.6594165
2012-01-13 00:00:00+00,SHORT,2661,0.0,0.4791,0.7103933
2012-01-17 00:00:00+00,SHORT,2061,0.0,0.5611,0.6268383
2012-01-17 00:00:00+00,SHORT,1360,0.3422822523266271,0.4721,0.5553492
2012-01-17 00:00:00+00,SHORT,1745,0.17343005681388843,0.5786,0.5140576
2012-01-17 00:00:00+00,SHORT,1867,0.2546222608587364,0.5124,0.6093951
2012-01-18 00:00:00+00,SHORT,2061,0.0,0.5605,0.62043417
2012-01-18 00:00:00+00,SHORT,2661,0.0,0.4883,0.5142653
2012-01-18 00:00:00+00,SHORT,1745,0.15571354084701738,0.5786,0.5526609
2012-01-18 00:00:00+00,SHORT,3903,0.0,0.5441,0.6045117
2012-01-18 00:00:00+00,SHORT,1867,0.20204164908079195,0.5481,0.52717924
2012-01-19 00:00:00+00,SHORT,2061,0.022217115432065625,0.5588,0.59754413
2012-01-19 00:00:00+00,SHORT,2085,1.0,0.1707,0.620339
2012-01-19 00:00:00+00,SHORT,135,0.0,0.24,0.47635663
2012-01-19 00:00:00+00,SHORT,429,0.9246941162526782,0.1297,0.54979736
2012-01-19 00:00:00+00,SHORT,2661,0.0,0.4882,0.48404437
2012-01-19 00:00:00+00,SHORT,2686,0.7891376493975758,0.175,0.5130687
2012-01-19 00:00:00+00,SHORT,791,0.2753147220301505,0.5244,0.5158408
2012-01-19 00:00:00+00,SHORT,881,0.0,0.0531,0.6196087
2012-01-19 00:00:00+00,SHORT,3695,0.2255980111520165,0.155,0.64098614
2012-01-19 00:00:00+00,SHORT,1867,0.19699039944407765,0.5538,0.5437827
2012-01-20 00:00:00+00,SHORT,2061,0.0,0.5806,0.52540237
2012-01-20 00:00:00+00,SHORT,429,0.7741359898677779,0.1276,0.54009116
2012-01-20 00:00:00+00,SHORT,602,0.37341778674437437,0.5562,0.7284125
2012-01-20 00:00:00+00,SHORT,3695,0.22333189909729423,0.1527,0.49634454
2012-01-23 00:00:00+00,SHORT,2061,0.0,0.573,0.5480112
2012-01-23 00:00:00+00,SHORT,4237,0.0,0.5749,0.57400334
2012-01-23 00:00:00+00,SHORT,2270,0.0,0.4876,0.5365263
2012-01-23 00:00:00+00,SHORT,2298,0.0,0.5612,0.7440769
2012-01-23 00:00:00+00,SHORT,2430,0.4002026822400885,0.2675,0.77175766
2012-01-23 00:00:00+00,SHORT,2567,0.0,0.1315,0.70306635
2012-01-23 00:00:00+00,SHORT,602,0.4533437716202917,0.5549,0.7334626
2012-01-23 00:00:00+00,SHORT,3695,0.7777777777777778,0.1517,0.5658427
2012-01-23 00:00:00+00,SHORT,1668,0.0,0.5778,0.6043468
2012-01-24 00:00:00+00,SHORT,2270,0.0,0.4878,0.5156788
2012-01-24 00:00:00+00,SHORT,2298,0.0,0.5615,0.7267198
2012-01-24 00:00:00+00,SHORT,2430,0.33339935178228586,0.2674,0.6850008
2012-01-24 00:00:00+00,SHORT,2567,0.0,0.1241,0.5882365
2012-01-24 00:00:00+00,SHORT,602,0.26681634118031766,0.5551,0.59316003
2012-01-24 00:00:00+00,SHORT,3695,0.20361559400835688,0.1435,0.50354224
2012-01-24 00:00:00+00,SHORT,1668,0.17623350863158044,0.5781,0.56017464
2012-01-25 00:00:00+00,SHORT,2298,0.0,0.5625,0.50393635
2012-01-25 00:00:00+00,SHORT,2430,0.0,0.2677,0.6697298
2012-01-25 00:00:00+00,SHORT,602,0.15904533943587643,0.5563,0.53833866
2012-01-25 00:00:00+00,SHORT,1668,0.100202668024386,0.5793,0.4733994
2012-01-26 00:00:00+00,SHORT,555,0.3836427873135166,0.0576,0.51154983
2012-01-26 00:00:00+00,SHORT,602,0.1368976234587069,0.556,0.5212321
2012-01-26 00:00:00+00,SHORT,712,0.0,0.1546,0.65864265
2012-01-26 00:00:00+00,SHORT,3142,1.0,0.6314,0.7069164
2012-01-26 00:00:00+00,SHORT,1939,0.8677269207020539,0.6143,0.7782398
2012-01-26 00:00:00+00,SHORT,1960,0.5368141261275922,0.4507,0.51878273
2012-01-27 00:00:00+00,SHORT,2430,0.0,0.2675,0.5111597
2012-01-27 00:00:00+00,SHORT,555,0.32039145271995934,0.0575,0.49389344
2012-01-27 00:00:00+00,SHORT,602,0.1376204580232794,0.5566,0.59678644
2012-01-27 00:00:00+00,SHORT,712,0.0,0.1568,0.7393646
2012-01-27 00:00:00+00,SHORT,3142,0.9375,0.6279,0.6473589
2012-01-27 00:00:00+00,SHORT,1939,0.0,0.6096,0.7660946
2012-01-27 00:00:00+00,SHORT,1960,0.4904498016283249,0.4486,0.47541246
2012-01-30 00:00:00+00,SHORT,712,0.0,0.1559,0.6881167
2012-01-30 00:00:00+00,SHORT,3142,0.875,0.6012,0.60252196
2012-01-30 00:00:00+00,SHORT,1939,0.0,0.5824,0.72943395
2012-01-31 00:00:00+00,SHORT,323,1.0,0.223,0.6297437
2012-01-31 00:00:00+00,SHORT,712,0.0,0.1555,0.62689704
2012-01-31 00:00:00+00,SHORT,3142,0.8125,0.635,0.574368
2012-01-31 00:00:00+00,SHORT,1356,1.0,0.6075,0.4772219
2012-01-31 00:00:00+00,SHORT,1939,0.0,0.6184,0.73178905
2012-02-01 00:00:00+00,SHORT,323,0.3736435535093325,0.3682,0.6114983
2012-02-01 00:00:00+00,SHORT,2582,0.05430128257633214,0.5249,0.5245819
2012-02-01 00:00:00+00,SHORT,712,0.0,0.1547,0.59706455
2012-02-01 00:00:00+00,SHORT,1939,0.5006799941616948,0.5982,0.7188998
2012-02-02 00:00:00+00,SHORT,4137,0.0,0.0673,0.58241975
2012-02-02 00:00:00+00,SHORT,2582,0.0,0.5502,0.63648176
2012-02-02 00:00:00+00,SHORT,712,0.0,0.1468,0.58254313
2012-02-02 00:00:00+00,SHORT,1939,0.0,0.6246,0.7350456
2012-02-02 00:00:00+00,SHORT,1960,0.0,0.4687,0.50899434
2012-02-03 00:00:00+00,SHORT,4137,0.6069430106736877,0.0657,0.49144354
2012-02-03 00:00:00+00,SHORT,2247,0.4356467933161903,0.5009,0.53574526
2012-02-03 00:00:00+00,SHORT,2305,0.36732306938167375,0.3772,0.4894999
2012-02-03 00:00:00+00,SHORT,2582,0.0,0.493,0.6268899
2012-02-03 00:00:00+00,SHORT,638,0.6325464160902772,0.0705,0.54925615
2012-02-03 00:00:00+00,SHORT,712,0.0,0.1477,0.65172064
2012-02-03 00:00:00+00,SHORT,2972,0.06380757055703445,0.118,0.47839218
2012-02-03 00:00:00+00,SHORT,3192,0.2914886245986681,0.4717,0.47030413
2012-02-03 00:00:00+00,SHORT,1668,0.27534199917897456,0.5809,0.5048689
2012-02-03 00:00:00+00,SHORT,3868,0.09490696311249673,0.5583,0.4737383
2012-02-03 00:00:00+00,SHORT,1939,0.0,0.558,0.73305374
2012-02-03 00:00:00+00,SHORT,1967,0.39123934570875196,0.5754,0.5535387
2012-02-06 00:00:00+00,SHORT,4137,0.0,0.0657,0.56361586
2012-02-06 00:00:00+00,SHORT,2582,0.0,0.5073,0.59195846
2012-02-06 00:00:00+00,SHORT,638,0.5630354750434302,0.0706,0.50599694
2012-02-06 00:00:00+00,SHORT,694,0.09629544781465622,0.0668,0.48989916
2012-02-06 00:00:00+00,SHORT,712,0.0,0.1657,0.69348127
2012-02-06 00:00:00+00,SHORT,1668,0.2276608929682802,0.5805,0.5106157
2012-02-06 00:00:00+00,SHORT,3868,0.15062082065541893,0.5579,0.4783205
2012-02-06 00:00:00+00,SHORT,1939,0.33333333333333337,0.5711,0.73101515
2012-02-06 00:00:00+00,SHORT,1967,0.3516930306911258,0.575,0.57835245
2012-02-07 00:00:00+00,SHORT,4137,0.0,0.0665,0.56556666
2012-02-07 00:00:00+00,SHORT,2365,0.0,0.0695,0.64953613
2012-02-07 00:00:00+00,SHORT,2582,0.0,0.5094,0.57254875
2012-02-07 00:00:00+00,SHORT,712,0.0,0.1648,0.7125697
2012-02-07 00:00:00+00,SHORT,1064,0.0,0.3912,0.73729426
2012-02-07 00:00:00+00,SHORT,1668,0.2259351049164737,0.5804,0.5115568
2012-02-07 00:00:00+00,SHORT,3868,0.1967586634237731,0.5579,0.5533452
2012-02-07 00:00:00+00,SHORT,1939,0.0,0.5731,0.7233669
2012-02-07 00:00:00+00,SHORT,1967,0.43985764510512837,0.5749,0.5688121
2012-02-08 00:00:00+00,SHORT,4137,0.4608474697344436,0.0657,0.50065523
2012-02-08 00:00:00+00,SHORT,2365,0.0,0.0705,0.6179962
2012-02-08 00:00:00+00,SHORT,2582,0.0,0.513,0.53259796
2012-02-08 00:00:00+00,SHORT,712,0.0,0.1631,0.6102377
2012-02-08 00:00:00+00,SHORT,2932,0.73470424321881,0.0719,0.6277735
2012-02-08 00:00:00+00,SHORT,1064,0.0,0.3806,0.73098576
2012-02-08 00:00:00+00,SHORT,1699,0.0,0.515,0.6317541
2012-02-08 00:00:00+00,SHORT,1752,1.0,0.4643,0.52659744
2012-02-08 00:00:00+00,SHORT,3868,0.06166812333149882,0.558,0.5198669
2012-02-08 00:00:00+00,SHORT,1939,0.16666666666666674,0.5777,0.7122876
2012-02-08 00:00:00+00,SHORT,1967,0.3333404422624301,0.5751,0.52462685
2012-02-09 00:00:00+00,SHORT,2365,0.21494611439397462,0.0696,0.5483068
2012-02-09 00:00:00+00,SHORT,2550,0.7048609031753496,0.0593,0.49170315
2012-02-09 00:00:00+00,SHORT,2582,0.21524969871349645,0.5093,0.4792581
2012-02-09 00:00:00+00,SHORT,712,0.0,0.1636,0.5895106
2012-02-09 00:00:00+00,SHORT,2932,0.47717557595108706,0.0714,0.5931564
2012-02-09 00:00:00+00,SHORT,1064,0.0,0.385,0.6155569
2012-02-09 00:00:00+00,SHORT,1699,0.0,0.5112,0.49675035
2012-02-09 00:00:00+00,SHORT,3868,0.07791077256842531,0.5574,0.5206789
2012-02-09 00:00:00+00,SHORT,1939,0.03686710783446385,0.5758,0.7081931
2012-02-10 00:00:00+00,SHORT,2582,0.0,0.5075,0.52677155
2012-02-10 00:00:00+00,SHORT,1939,0.0,0.5761,0.68670666
2012-02-13 00:00:00+00,SHORT,4137,0.18400662703390833,0.0652,0.48892438
2012-02-13 00:00:00+00,SHORT,2340,1.0,0.064,0.6470805
2012-02-13 00:00:00+00,SHORT,2365,0.0,0.0647,0.49173936
2012-02-13 00:00:00+00,SHORT,413,0.0,0.0661,0.5679014
2012-02-13 00:00:00+00,SHORT,2582,0.0,0.5045,0.5666158
2012-02-13 00:00:00+00,SHORT,3199,1.0,0.2686,0.7481737
2012-02-13 00:00:00+00,SHORT,1699,0.0,0.506,0.5103156
2012-02-13 00:00:00+00,SHORT,1742,0.25809909096280664,0.1257,0.4939465
2012-02-14 00:00:00+00,SHORT,413,0.0,0.0661,0.51838434
2012-02-14 00:00:00+00,SHORT,3199,0.0,0.2721,0.6584791
2012-02-14 00:00:00+00,SHORT,1699,0.0,0.4996,0.47186333
2012-02-15 00:00:00+00,SHORT,3199,0.0,0.2773,0.61066663
2012-02-15 00:00:00+00,SHORT,1473,1.0,0.5253,0.5380088
2012-02-15 00:00:00+00,SHORT,1910,0.0,0.5129,0.46849433
2012-02-16 00:00:00+00,SHORT,4137,0.0,0.066,0.54611254
2012-02-16 00:00:00+00,SHORT,2504,1.0,0.5951,0.8186218
2012-02-16 00:00:00+00,SHORT,3199,0.0,0.3002,0.528928
2012-02-17 00:00:00+00,SHORT,2440,0.4354291670174975,0.1252,0.5505812
2012-02-17 00:00:00+00,SHORT,3199,0.0,0.2749,0.5122865
2012-02-21 00:00:00+00,SHORT,131,0.4783419575248048,0.574,0.6812105
2012-02-21 00:00:00+00,SHORT,2504,0.24940137182995192,0.6208,0.663896
2012-02-21 00:00:00+00,SHORT,858,0.9444444444444444,0.4616,0.47460544
2012-02-21 00:00:00+00,SHORT,1762,0.33714459652733086,0.5544,0.62874466
2012-02-22 00:00:00+00,SHORT,131,0.42111116254267,0.5735,0.524185
2012-02-22 00:00:00+00,SHORT,2504,0.13671484525884672,0.6025,0.50445145
2012-02-22 00:00:00+00,SHORT,2925,0.19538710677020013,0.1025,0.5100728
2012-02-23 00:00:00+00,SHORT,2925,0.10142079548258935,0.1025,0.48690844
2012-02-24 00:00:00+00,SHORT,243,0.8774398284373255,0.0594,0.7948368
2012-02-24 00:00:00+00,SHORT,2816,0.41949120400790413,0.1175,0.6969969
2012-02-24 00:00:00+00,SHORT,3283,0.5487449504868196,0.4974,0.62089646
2012-02-24 00:00:00+00,SHORT,1280,0.5311662703686058,0.1134,0.5840986
2012-02-27 00:00:00+00,SHORT,243,0.8109755742614465,0.0597,0.655023
2012-02-27 00:00:00+00,SHORT,2816,0.4446366834846355,0.1305,0.5628336
2012-02-27 00:00:00+00,SHORT,843,0.0,0.1023,0.6520673
2012-02-27 00:00:00+00,SHORT,1280,0.5416063281505998,0.0897,0.50576746
2012-02-27 00:00:00+00,SHORT,1300,0.7223735255120937,0.072,0.46905264
2012-02-27 00:00:00+00,SHORT,3790,0.21795329013027837,0.057,0.6898032
2012-02-28 00:00:00+00,SHORT,4107,0.45701797882362255,0.153,0.7269891
2012-02-28 00:00:00+00,SHORT,4237,0.0,0.5748,0.49795017
2012-02-28 00:00:00+00,SHORT,243,0.7634629192821082,0.0598,0.5995136
2012-02-28 00:00:00+00,SHORT,2569,1.0,0.0617,0.49167466
2012-02-28 00:00:00+00,SHORT,2670,0.8229689959703654,0.1018,0.7521153
2012-02-28 00:00:00+00,SHORT,2816,0.406018650148744,0.1301,0.52411425
2012-02-28 00:00:00+00,SHORT,843,0.0,0.1024,0.6769706
2012-02-28 00:00:00+00,SHORT,1280,0.46951846446005396,0.0905,0.49894097
2012-02-28 00:00:00+00,SHORT,3790,0.24667312423641163,0.0583,0.5051481
2012-02-29 00:00:00+00,SHORT,2050,0.0,0.136,0.46877596
2012-02-29 00:00:00+00,SHORT,4107,0.37218566379643575,0.1566,0.6947407
2012-02-29 00:00:00+00,SHORT,243,0.5967871198276516,0.06,0.47069517
2012-02-29 00:00:00+00,SHORT,2670,0.0,0.1294,0.57653415
2012-02-29 00:00:00+00,SHORT,843,0.08557471658122015,0.132,0.6629207
2012-03-01 00:00:00+00,SHORT,4107,0.0,0.155,0.52094054
2012-03-01 00:00:00+00,SHORT,243,0.6120662944422892,0.0597,0.486857
2012-03-01 00:00:00+00,SHORT,2569,0.75,0.0582,0.47166088
2012-03-01 00:00:00+00,SHORT,3519,0.3545674227147207,0.079,0.61497563
2012-03-02 00:00:00+00,SHORT,3519,0.2673129542951724,0.079,0.59169376
2012-03-05 00:00:00+00,SHORT,3078,0.16924045804552504,0.5906,0.51063603
2012-03-08 00:00:00+00,SHORT,3078,0.1694770238336992,0.3727,0.4763769
2012-03-19 00:00:00+00,SHORT,578,1.0,0.0685,0.6843521
2012-03-20 00:00:00+00,SHORT,578,0.9166666666666666,0.0685,0.5650714
2012-03-21 00:00:00+00,SHORT,1434,0.6,0.0696,0.5619305
2012-03-28 00:00:00+00,SHORT,2661,0.6416250732412108,0.4453,0.48405713
2012-04-02 00:00:00+00,SHORT,3049,0.8009263567536126,0.1688,0.60176635
2012-04-03 00:00:00+00,SHORT,2230,0.0,0.1666,0.48712376
2012-04-03 00:00:00+00,SHORT,444,0.0,0.1556,0.46755874
2012-04-03 00:00:00+00,SHORT,2999,0.0,0.1557,0.57724124
2012-04-03 00:00:00+00,SHORT,3049,0.790958164265254,0.1688,0.6850876
2012-04-03 00:00:00+00,SHORT,3310,0.62890819591457,0.1688,0.56184644
2012-04-03 00:00:00+00,SHORT,1869,0.4359620877577355,0.0982,0.4817697
2012-04-04 00:00:00+00,SHORT,3049,0.7857142857142857,0.1688,0.6148335
2012-04-05 00:00:00+00,SHORT,3049,0.6833990589903799,0.1659,0.55780405
2012-04-09 00:00:00+00,SHORT,3049,0.3631907443112284,0.1666,0.47766006
2012-04-24 00:00:00+00,SHORT,1919,0.8331022059680337,0.0799,0.59134334
2012-04-25 00:00:00+00,SHORT,1919,0.8005372817439386,0.0799,0.6308804
2012-04-26 00:00:00+00,SHORT,1919,0.6801197203180154,0.0801,0.64773834
2012-04-27 00:00:00+00,SHORT,1919,0.57781793913738,0.08,0.6008471
2012-04-30 00:00:00+00,SHORT,1919,0.4120538332415293,0.0794,0.49857342
2012-05-03 00:00:00+00,SHORT,710,0.0852011102160269,0.2311,0.48610553
2012-05-03 00:00:00+00,SHORT,3065,0.473012980966175,0.0958,0.51956916
2012-05-03 00:00:00+00,SHORT,3343,0.2025821106085175,0.0663,0.5152186
2012-05-07 00:00:00+00,SHORT,3065,0.24615181489862073,0.0966,0.53620845
2012-05-08 00:00:00+00,SHORT,304,0.06448028661903524,0.1058,0.48306602
2012-05-08 00:00:00+00,SHORT,641,0.29206140790467494,0.1598,0.50159794
2012-05-08 00:00:00+00,SHORT,675,0.4173058633928716,0.3196,0.50077575
2012-05-08 00:00:00+00,SHORT,3065,0.2144505827611134,0.097,0.67100775
2012-05-08 00:00:00+00,SHORT,3130,0.26047461947947154,0.3189,0.4770419
2012-05-08 00:00:00+00,SHORT,3684,1.0,0.3189,0.6061698
2012-05-08 00:00:00+00,SHORT,1664,1.0,0.3187,0.5601894
2012-05-08 00:00:00+00,SHORT,3790,0.23086826244422132,0.0775,0.67681354
2012-05-09 00:00:00+00,SHORT,3065,0.34176346186469153,0.0978,0.5817945
2012-05-09 00:00:00+00,SHORT,3790,0.2565571342164663,0.0778,0.48119536
2012-05-09 00:00:00+00,SHORT,4013,0.6356835848379473,0.0685,0.50995266
2012-05-10 00:00:00+00,SHORT,3065,0.22521469248629955,0.22,0.5064681
2012-05-10 00:00:00+00,SHORT,3430,0.0,0.2074,0.5013346
2012-05-11 00:00:00+00,SHORT,641,0.2688032765894175,0.0777,0.53863347
2012-05-11 00:00:00+00,SHORT,3065,0.2939265238649913,0.2208,0.5628752
2012-05-11 00:00:00+00,SHORT,3198,0.270599756271161,0.3761,0.5834237
2012-05-11 00:00:00+00,SHORT,1514,0.2702932525369637,0.3757,0.47147694
2012-05-11 00:00:00+00,SHORT,4013,0.5988899610764262,0.0679,0.5178564
2012-05-14 00:00:00+00,SHORT,5,0.0,0.3141,0.6265434
2012-05-14 00:00:00+00,SHORT,610,0.7404892929088264,0.0662,0.47933212
2012-05-15 00:00:00+00,SHORT,5,0.0,0.3055,0.593335
2012-05-16 00:00:00+00,SHORT,5,0.0,0.3071,0.5915141
2012-05-16 00:00:00+00,SHORT,1108,0.6958766213762518,0.3063,0.49399844
2012-05-17 00:00:00+00,SHORT,1108,0.551516703026173,0.3116,0.46993342
2012-05-21 00:00:00+00,SHORT,1108,0.39787226848591717,0.3049,0.5570297
2012-05-22 00:00:00+00,SHORT,1108,0.3801490741361396,0.3006,0.5271608
2012-05-29 00:00:00+00,SHORT,394,0.6023305586087219,0.301,0.52334416
2012-05-31 00:00:00+00,SHORT,5,0.0,0.3105,0.47040582
2012-06-13 00:00:00+00,SHORT,2619,0.56174783538436,0.1841,0.4851974
2012-06-13 00:00:00+00,SHORT,1483,0.29230509245281716,0.4,0.50372624
2012-06-14 00:00:00+00,SHORT,2619,0.6842105263157895,0.182,0.47822863
2012-06-14 00:00:00+00,SHORT,1483,0.12813136790755825,0.3907,0.4885005
2012-06-19 00:00:00+00,SHORT,1888,1.0,0.2382,0.5230431
2012-06-20 00:00:00+00,SHORT,1888,0.9,0.237,0.5105565
2012-06-29 00:00:00+00,SHORT,2018,0.1480650336767085,0.3323,0.6173707
2012-07-02 00:00:00+00,SHORT,2018,0.12329525326968169,0.3335,0.57602036
2012-07-03 00:00:00+00,SHORT,2018,0.10519970635383691,0.3325,0.49506545
2012-07-05 00:00:00+00,SHORT,4032,0.0,0.2967,0.5044175
2012-07-10 00:00:00+00,SHORT,2106,0.0,0.6072,0.55668443
2012-07-20 00:00:00+00,SHORT,2473,0.703708407399915,0.5673,0.78101325
2012-07-20 00:00:00+00,SHORT,753,0.1995943164244308,0.0728,0.51398236
2012-07-23 00:00:00+00,SHORT,2473,0.6760349638339629,0.5667,0.6968733
2012-07-24 00:00:00+00,SHORT,2473,0.6021731111262718,0.5765,0.6454154
2012-07-25 00:00:00+00,SHORT,2473,0.4211704421404472,0.5769,0.53975636
2012-08-09 00:00:00+00,SHORT,3114,0.0,0.5758,0.54056835
2012-08-09 00:00:00+00,SHORT,3116,0.1799046270654223,0.0938,0.52217853
2012-08-10 00:00:00+00,SHORT,3116,0.2082726845601689,0.0955,0.49509624
2012-08-15 00:00:00+00,SHORT,1610,0.35689824078379356,0.0648,0.5542427
2012-08-16 00:00:00+00,SHORT,1610,0.423092679908281,0.0651,0.6217467
2012-08-17 00:00:00+00,SHORT,1303,0.7966193876984232,0.3201,0.5082811
2012-08-17 00:00:00+00,SHORT,3581,0.4395315121716361,0.3323,0.55047995
2012-08-17 00:00:00+00,SHORT,3596,0.0,0.2872,0.47989836
2012-08-17 00:00:00+00,SHORT,1610,0.35054412095144494,0.0661,0.49185902
2012-08-20 00:00:00+00,SHORT,3013,0.4443999016235296,0.0622,0.48573112
2012-08-20 00:00:00+00,SHORT,1195,1.0,0.1057,0.6439946
2012-08-20 00:00:00+00,SHORT,1303,0.718379585344385,0.3165,0.51249254
2012-08-20 00:00:00+00,SHORT,3581,0.45416099802547977,0.3288,0.4686368
2012-08-20 00:00:00+00,SHORT,1610,0.3179292277732584,0.0656,0.53035164
2012-08-21 00:00:00+00,SHORT,2066,1.0,0.3156,0.6779214
2012-08-21 00:00:00+00,SHORT,4172,0.5159640820516022,0.0931,0.538049
2012-08-21 00:00:00+00,SHORT,498,0.0,0.0732,0.57553893
2012-08-21 00:00:00+00,SHORT,694,0.0,0.0855,0.4761834
2012-08-21 00:00:00+00,SHORT,3013,0.3719232330092628,0.062,0.47588122
2012-08-21 00:00:00+00,SHORT,1195,0.9230769230769231,0.1053,0.56408495
2012-08-21 00:00:00+00,SHORT,1303,0.6390675556877717,0.3086,0.52788067
2012-08-21 00:00:00+00,SHORT,3581,0.0,0.3207,0.46877092
2012-08-21 00:00:00+00,SHORT,3596,0.0,0.2761,0.54406494
2012-08-21 00:00:00+00,SHORT,1869,0.0,0.0702,0.6381051
2012-08-21 00:00:00+00,SHORT,4083,0.7981692927445766,0.3075,0.8042456
2012-08-22 00:00:00+00,SHORT,2066,0.9411764705882353,0.3056,0.5968763
2012-08-22 00:00:00+00,SHORT,4172,0.6542987862717706,0.0928,0.58120364
2012-08-22 00:00:00+00,SHORT,498,0.3853386513030928,0.073,0.5508447
2012-08-22 00:00:00+00,SHORT,694,0.0,0.0838,0.47592425
2012-08-22 00:00:00+00,SHORT,1195,0.8461538461538461,0.1053,0.55784696
2012-08-22 00:00:00+00,SHORT,3352,1.0,0.0639,0.6528829
2012-08-22 00:00:00+00,SHORT,3596,0.0,0.2668,0.49847725
2012-08-22 00:00:00+00,SHORT,1869,0.0,0.07,0.63508946
2012-08-22 00:00:00+00,SHORT,4083,0.5531020046760021,0.2977,0.7792828
2012-08-23 00:00:00+00,SHORT,2066,0.7721027585303354,0.3324,0.5415257
2012-08-23 00:00:00+00,SHORT,1869,0.0,0.0713,0.56363744
2012-08-24 00:00:00+00,SHORT,2066,0.8235294117647058,0.3385,0.46868834
2012-08-24 00:00:00+00,SHORT,1869,0.0,0.0716,0.5013678
2012-08-27 00:00:00+00,SHORT,2066,0.7647058823529411,0.0553,0.48429698
2012-08-27 00:00:00+00,SHORT,2518,1.0,0.0572,0.6891394
2012-08-28 00:00:00+00,SHORT,2518,0.7589489346313941,0.057,0.50012124
2012-08-28 00:00:00+00,SHORT,1523,0.671627679178795,0.0542,0.5834686
2012-08-29 00:00:00+00,SHORT,2066,0.6470588235294118,0.0566,0.50080305
2012-08-29 00:00:00+00,SHORT,2518,0.5645417655989886,0.0583,0.5310988
2012-08-29 00:00:00+00,SHORT,1523,0.4077692986846199,0.0555,0.5654136
2012-08-30 00:00:00+00,SHORT,4215,0.0,0.1168,0.4809597
2012-09-04 00:00:00+00,SHORT,907,0.31188187177887344,0.1139,0.6259237
2012-09-05 00:00:00+00,SHORT,907,0.178901198159768,0.1148,0.475972
2012-09-06 00:00:00+00,SHORT,907,0.19574252037691697,0.1149,0.46854937
2012-09-07 00:00:00+00,SHORT,3895,0.5669664379602901,0.0467,0.5138372
2012-09-10 00:00:00+00,SHORT,3895,0.48736895948136294,0.0463,0.5474058
