time,side,ticker_id,mv_up_composite_labels,ma_cloud_diff_21_50_df007,skew_weighted_20_df037,velocity_eps_9m_univ_zscore_df051,price_drift_abs_1_df006
2009-11-12 00:00:00+00,LONG,487,0.72,-0.021313671,-0.37661996,-0.039363448,0.019214274
2009-11-12 00:00:00+00,LONG,1011,0.7727272727272727,-0.022293985,-0.4243258,-0.045703374,0.011
2009-11-12 00:00:00+00,LONG,1523,0.0,-0.04564357,-0.50239176,-0.025564788,0.03738006
2009-11-16 00:00:00+00,LONG,487,0.64,-0.028363058,-0.39389205,-0.038981434,0.012184658
2009-11-19 00:00:00+00,LONG,4197,0.2991224304336937,-0.012019812,-0.37273183,-0.048067342,0.017486664
2009-11-20 00:00:00+00,LONG,4197,0.32884949338303293,-0.015782818,-0.38447905,-0.0478147,0.008748115
2009-12-08 00:00:00+00,LONG,713,0.0,-0.026661457,-0.4086881,-0.04350712,0.006632852
2009-12-09 00:00:00+00,LONG,3716,0.7056170343058763,-0.016256971,-0.3963177,-0.041531645,0.012426423
2009-12-15 00:00:00+00,LONG,2870,0.08333333333333337,0.03061393,-0.4021465,-0.037919078,0.010548524
2009-12-15 00:00:00+00,LONG,3335,0.0,-0.02886348,-0.38694873,-0.04774729,0.014971378
2009-12-18 00:00:00+00,LONG,1631,0.0,0.008142634,-0.43807602,-0.041577935,0.008564815
2009-12-21 00:00:00+00,LONG,1631,0.0,0.0055774353,-0.3710138,-0.041524824,0.0077048796
2009-12-22 00:00:00+00,LONG,1303,0.8571428571428572,-0.050538145,-0.5021343,-0.050950844,0.0076754387
2009-12-28 00:00:00+00,LONG,1631,0.0,-0.0051555736,-0.40060577,-0.04145096,0.0060465117
2009-12-30 00:00:00+00,LONG,629,0.0,-0.038737252,-0.4789412,-0.039175563,0.016979447
2009-12-31 00:00:00+00,LONG,629,0.0,-0.047320895,-0.4611299,-0.039175563,0.014242425
2009-12-31 00:00:00+00,LONG,1631,0.0,-0.010378281,-0.38463235,-0.04145096,0.012100456
2010-01-14 00:00:00+00,LONG,4059,0.0,0.023607405,-0.43100366,-0.049045175,0.020395355
2010-01-15 00:00:00+00,LONG,1081,0.0,-0.017950289,-0.39866155,-0.03508091,0.0140280565
2010-01-15 00:00:00+00,LONG,1523,0.0,0.04601908,-0.37521744,-0.024462268,0.0061678947
2010-01-22 00:00:00+00,LONG,2393,0.0,0.023455234,-0.46209714,-0.046908937,0.037458684
2010-01-22 00:00:00+00,LONG,2613,0.0,0.018382618,-0.39991006,-0.04879106,0.033210333
2010-01-28 00:00:00+00,LONG,1904,0.645018978538688,-0.007499066,-0.39330405,-0.05031372,0.017720997
2010-01-29 00:00:00+00,LONG,2863,0.0,0.03515561,-0.38577506,-0.048196882,0.01746911
2010-02-04 00:00:00+00,LONG,2305,1.0,-0.023091996,-0.4349739,-0.009144363,0.028906956
2010-02-05 00:00:00+00,LONG,19,0.7174945425849975,0.004481339,-0.37464532,-0.050949626,0.012978515
2010-02-05 00:00:00+00,LONG,2072,1.0,0.01897861,-0.4516859,-0.009766681,0.006879544
2010-02-05 00:00:00+00,LONG,68,0.0,-0.041152835,-0.4619056,-0.0457966,0.01509434
2010-02-05 00:00:00+00,LONG,588,0.6572227809204481,0.022284532,-0.41872934,-0.044817034,0.007745447
2010-02-05 00:00:00+00,LONG,629,0.7912430632286781,-0.03571963,-0.4729344,-0.045421287,0.014836796
2010-02-05 00:00:00+00,LONG,1081,0.428624005815787,-0.04398563,-0.41001695,-0.040917546,0.008527132
2010-02-05 00:00:00+00,LONG,3357,0.0,-0.045526035,-0.3843459,-0.039791614,0.037712656
2010-02-05 00:00:00+00,LONG,3824,0.39980737026207885,-0.029490555,-0.4393684,-0.04804847,0.012396694
2010-02-05 00:00:00+00,LONG,1832,0.0,-0.007228255,-0.37364066,-0.044670664,0.006166264
2010-02-05 00:00:00+00,LONG,2004,0.0,-0.035380706,-0.4027654,-0.046547223,0.023472901
2010-02-08 00:00:00+00,LONG,2050,0.0,-0.03172426,-0.37008408,-0.046392765,0.013993542
2010-02-08 00:00:00+00,LONG,19,0.753162289305891,-5.397176E-4,-0.449256,-0.05113364,0.015359116
2010-02-08 00:00:00+00,LONG,2072,0.9818181818181818,0.011062078,-0.46383333,-0.010268273,0.01047588
2010-02-08 00:00:00+00,LONG,2090,0.9791666666666666,-0.011097389,-0.45194608,-0.027771892,0.015665796
2010-02-08 00:00:00+00,LONG,85,1.0,-0.0282077,-0.49302822,-0.03552935,0.036713287
2010-02-08 00:00:00+00,LONG,2305,0.8924039673146676,-0.0375048,-0.4223718,-0.008778603,0.009612496
2010-02-08 00:00:00+00,LONG,2543,0.0,-0.015332574,-0.36903802,-0.03968925,0.010706638
2010-02-08 00:00:00+00,LONG,588,0.6424136700157641,0.015844138,-0.5116539,-0.045048337,0.005485232
2010-02-08 00:00:00+00,LONG,629,0.8299012971056806,-0.04011795,-0.48874775,-0.04564793,0.020467836
2010-02-08 00:00:00+00,LONG,897,0.45158709357267474,-0.0044373213,-0.42503136,-0.028889146,0.01271322
2010-02-08 00:00:00+00,LONG,1022,0.5194066449071001,-0.050006703,-0.46078935,-0.04536862,0.012817547
2010-02-08 00:00:00+00,LONG,1063,0.0,0.016538266,-0.42696053,-0.046981186,0.012820513
2010-02-08 00:00:00+00,LONG,1081,0.4566936027612903,-0.04817601,-0.43473348,-0.04117892,0.019215988
2010-02-08 00:00:00+00,LONG,1092,0.9833333333333333,0.004227849,-0.39238232,-0.045275513,0.012110953
2010-02-08 00:00:00+00,LONG,3433,0.0,-0.04532221,-0.38852644,-0.037827164,0.019667683
2010-02-08 00:00:00+00,LONG,3596,1.0,-0.009694798,-0.39782834,-0.048999686,0.013563502
2010-02-08 00:00:00+00,LONG,3804,0.9791666666666666,-0.0059257415,-0.47550023,-0.05011694,0.008714597
2010-02-08 00:00:00+00,LONG,1770,0.0,0.016467607,-0.38800776,-0.0013302536,0.016384961
2010-02-08 00:00:00+00,LONG,1832,0.0,-0.010547831,-0.38320494,-0.044903096,0.0057058204
2010-02-08 00:00:00+00,LONG,2004,0.0,-0.041274462,-0.43612736,-0.046765182,0.0070607318
2010-02-09 00:00:00+00,LONG,2050,0.31471749608666916,-0.037526395,-0.40728307,-0.04678602,0.015829694
2010-02-09 00:00:00+00,LONG,2072,0.9636363636363636,0.003694957,-0.43650755,-0.010501043,0.012891848
2010-02-09 00:00:00+00,LONG,2090,0.9583333333333334,-0.016527414,-0.37669143,-0.028082425,0.018302387
2010-02-09 00:00:00+00,LONG,2305,0.7568853703772475,-0.045398716,-0.43789077,-0.009004756,0.021838035
2010-02-09 00:00:00+00,LONG,487,0.0,-0.008140761,-0.5121705,-0.00788254,0.016871706
2010-02-09 00:00:00+00,LONG,862,0.9833333333333333,-0.021694286,-0.42044726,-0.04678602,0.025020342
2010-02-09 00:00:00+00,LONG,903,0.9836065573770492,-0.029256409,-0.42939568,-0.04828231,0.025519032
2010-02-09 00:00:00+00,LONG,1092,0.9666666666666667,6.6498865E-4,-0.39703488,-0.045663804,0.0105502345
2010-02-10 00:00:00+00,LONG,2050,0.0,-0.04562488,-0.37259397,-0.047525637,0.0075228373
2010-02-10 00:00:00+00,LONG,2072,0.9454545454545454,-0.004858337,-0.4218875,-0.011520014,0.009545823
2010-02-10 00:00:00+00,LONG,903,0.9672131147540983,-0.03538948,-0.37261584,-0.049010403,0.010754956
2010-02-11 00:00:00+00,LONG,2072,0.9272727272727272,-0.01196186,-0.41106364,-0.012062285,0.013307907
2010-02-11 00:00:00+00,LONG,487,0.0,-0.022519263,-0.40372658,-0.009466571,0.012056493
2010-02-12 00:00:00+00,LONG,2137,0.5255480365350804,-0.038245957,-0.37852442,-0.015196377,0.0055753663
2010-02-12 00:00:00+00,LONG,4197,0.0,-0.013454714,-0.38914752,-0.04034919,0.011208724
2010-02-12 00:00:00+00,LONG,786,0.47245420328376936,-0.02649906,-0.41497207,-0.047209047,0.018455744
2010-02-12 00:00:00+00,LONG,1205,1.0,-0.0093305,-0.38643324,-0.0014766614,0.01112993
2010-05-07 00:00:00+00,LONG,1437,0.0,-0.0270619,-0.40162066,-0.018316533,0.005909091
2010-05-10 00:00:00+00,LONG,2548,0.4704919759758941,-0.034421265,-0.38893378,-0.033004224,0.0360308
2010-05-21 00:00:00+00,LONG,2221,0.0,-0.028257737,-0.37339887,-0.04833459,0.015385517
2010-05-21 00:00:00+00,LONG,2253,0.8662567242438892,-0.01748969,-0.41699082,-0.045756772,0.038104214
2010-05-24 00:00:00+00,LONG,2253,0.9196735661024377,-0.023685224,-0.44550905,-0.045799933,0.01465629
2010-05-24 00:00:00+00,LONG,555,0.0,-0.01817172,-0.379532,-0.038718708,0.010401974
2010-05-25 00:00:00+00,LONG,4123,0.0,-0.048084322,-0.39246148,-0.046583463,0.0063071735
2010-05-25 00:00:00+00,LONG,4215,0.40212396926321464,-0.038104795,-0.4889782,-0.030200768,0.03370402
2010-05-25 00:00:00+00,LONG,853,1.0,-0.00923881,-0.40879047,-0.00850516,0.015742643
2010-05-25 00:00:00+00,LONG,1262,1.0,-0.023699075,-0.40677884,-0.04594113,0.010442679
2010-05-25 00:00:00+00,LONG,3471,0.7905478923554643,-0.016905444,-0.42078462,-0.01859732,0.0068002865
2010-05-25 00:00:00+00,LONG,3804,1.0,-0.041047946,-0.36761734,-0.050437458,0.007087827
2010-05-25 00:00:00+00,LONG,1949,0.3892349862008496,-0.0029783435,-0.36784917,-0.042087134,0.0064987815
2010-05-26 00:00:00+00,LONG,4215,0.4229561905881686,-0.043633807,-0.44776127,-0.030096589,0.019092305
2010-05-26 00:00:00+00,LONG,853,0.96,-0.012606829,-0.43285394,-0.0083984425,0.009040334
2010-05-26 00:00:00+00,LONG,897,0.4222129650145366,0.010136218,-0.49019504,-0.020454202,0.007010905
2010-05-26 00:00:00+00,LONG,3116,0.9545454545454546,-0.0224673,-0.38952538,-0.024520164,0.018459069
2010-05-26 00:00:00+00,LONG,1949,0.34839995851305827,-0.008441829,-0.3763696,-0.041996047,0.0057236305
2010-05-27 00:00:00+00,LONG,558,0.9047619047619048,-0.04467457,-0.39770076,-0.051104955,0.027288733
2010-05-28 00:00:00+00,LONG,558,0.8571428571428572,-0.046597335,-0.40696612,-0.05091494,0.005569837
2010-06-01 00:00:00+00,LONG,4163,0.4081030462616121,-0.011533859,-0.3970698,-0.047434576,0.005551927
2010-06-01 00:00:00+00,LONG,4176,0.9183673469387755,-0.011589509,-0.43893722,-0.0496877,0.017081503
2010-06-01 00:00:00+00,LONG,2482,0.0,-0.008605229,-0.40623668,-0.04453771,0.01563485
2010-06-01 00:00:00+00,LONG,558,0.8095238095238095,-0.048677467,-0.41000855,-0.050975196,0.008186127
2010-06-01 00:00:00+00,LONG,808,0.0,-0.0237111,-0.39430818,-0.047112703,0.014854655
2010-06-01 00:00:00+00,LONG,853,0.84,-0.023843419,-0.48210678,-0.008149749,0.024523161
2010-06-01 00:00:00+00,LONG,897,0.49950427823950605,-0.008057147,-0.41079876,-0.020397129,0.029501263
2010-06-01 00:00:00+00,LONG,1039,0.8333333333333334,-0.011827219,-0.3822532,-0.05129707,0.00949692
2010-06-01 00:00:00+00,LONG,1167,0.84,0.0038066404,-0.3737568,-0.04325021,0.016290726
2010-06-02 00:00:00+00,LONG,2084,0.41185724374933197,-0.026295194,-0.3833594,-0.04641939,0.016507829
2010-06-02 00:00:00+00,LONG,3447,0.5965404114709557,-0.04024613,-0.41127893,-0.03997483,0.018447489
2010-06-04 00:00:00+00,LONG,2084,0.48544878862899804,-0.03154586,-0.43400046,-0.046474624,0.02944621
2010-06-08 00:00:00+00,LONG,3293,0.72999105351595,-0.04818517,-0.45657593,-0.045952886,0.015661184
2010-06-10 00:00:00+00,LONG,2482,0.9090475740022768,-0.037780102,-0.37525803,-0.04427704,0.03530022
2010-06-15 00:00:00+00,LONG,2084,0.3471550960687849,-0.048054785,-0.38807595,-0.046172384,0.012324546
2010-06-24 00:00:00+00,LONG,4112,0.0,-0.045697834,-0.3923095,-0.050520413,0.02013878
2010-06-29 00:00:00+00,LONG,3716,0.4932110539501625,-0.031447966,-0.4062935,-0.04723932,0.018429488
2010-07-01 00:00:00+00,LONG,64,1.0,-0.045877237,-0.50312155,-0.047810446,0.0087022325
2010-07-01 00:00:00+00,LONG,2248,0.6223846439942338,-0.034410134,-0.42519152,-0.04166749,0.013445378
2010-07-01 00:00:00+00,LONG,3716,0.38264568418541267,-0.03468706,-0.39497784,-0.047163818,0.008948546
2010-07-01 00:00:00+00,LONG,3825,0.0,-0.021245744,-0.38479573,-0.046517193,0.008541794
2010-07-01 00:00:00+00,LONG,3903,1.0,0.009452422,-0.43503827,-0.043607373,0.019366197
2010-07-08 00:00:00+00,LONG,1082,0.3536517021547085,-0.0059569366,-0.41831696,-0.040697552,0.011449016
2010-07-12 00:00:00+00,LONG,3716,0.2823080703554016,-0.03503905,-0.44391653,-0.04726352,0.013841525
2010-07-13 00:00:00+00,LONG,3716,0.2707596195933044,-0.03592691,-0.38374695,-0.047148313,0.014849471
2010-07-14 00:00:00+00,LONG,3621,0.0,-0.04984757,-0.41792762,-0.0036798592,0.005857156
2010-07-15 00:00:00+00,LONG,243,0.5090620542252541,-0.02128169,-0.4091342,-0.004196763,0.008061729
2010-07-16 00:00:00+00,LONG,4187,0.5745054051871448,-0.024150968,-0.391915,-0.03803393,0.022102244
2010-07-16 00:00:00+00,LONG,243,0.5525335341825988,-0.025528464,-0.47130156,-0.004665771,0.039243005
2010-07-16 00:00:00+00,LONG,2681,0.48042593361580377,-0.04045405,-0.38063526,-0.041563254,0.033033032
2010-07-16 00:00:00+00,LONG,4070,0.72,-0.014094987,-0.4941753,-0.048942752,0.031504534
2010-07-19 00:00:00+00,LONG,4187,0.48557133703913785,-0.025667703,-0.391036,-0.03826637,0.008109041
2010-07-19 00:00:00+00,LONG,4070,0.6799999999999999,-0.018529862,-0.44850975,-0.049175166,0.00761663
2010-07-20 00:00:00+00,LONG,4070,0.0,-0.023373166,-0.39760005,-0.04960899,0.0077165356
2010-07-21 00:00:00+00,LONG,4070,0.6,-0.027328772,-0.42545477,-0.050085418,0.017190186
2010-07-29 00:00:00+00,LONG,1673,0.9827586206896551,-0.011439171,-0.36906677,-0.041655965,0.012740444
2010-08-11 00:00:00+00,LONG,2619,0.302445647424113,-0.010939223,-0.384726,-0.040505417,0.023693379
2010-08-19 00:00:00+00,LONG,874,0.0,0.012523336,-0.42612702,-0.05040877,0.026898282
2010-08-20 00:00:00+00,LONG,3275,0.875,-0.037294634,-0.37378615,-0.04793333,0.009347653
2010-08-20 00:00:00+00,LONG,1260,0.0,0.045004703,-0.4248896,-0.046534024,0.014982063
2010-08-20 00:00:00+00,LONG,1523,0.1310762156542761,0.025331346,-0.4041363,-0.04812716,0.014771529
2010-08-23 00:00:00+00,LONG,5,0.00943871469468989,0.027445314,-0.45470145,-0.037371993,0.023076924
2010-08-23 00:00:00+00,LONG,3293,0.0156074960339219,0.031955503,-0.37569317,-0.047724452,0.013213447
2010-08-23 00:00:00+00,LONG,1377,0.02564102564102566,0.06978891,-0.39660192,-0.025614165,0.013593882
2010-08-24 00:00:00+00,LONG,5,0.0,0.01863484,-0.43081632,-0.037371993,0.015748031
2010-08-24 00:00:00+00,LONG,4164,0.0,0.015718788,-0.3936504,-0.04869637,0.017045455
2010-08-24 00:00:00+00,LONG,2230,1.0,-0.025439564,-0.38273507,-0.036032796,0.014158917
2010-08-24 00:00:00+00,LONG,243,0.0,0.030041998,-0.38045,-0.022173064,0.022132797
2010-08-24 00:00:00+00,LONG,248,1.0,0.023856018,-0.37968907,-0.048165902,0.0095780175
2010-08-24 00:00:00+00,LONG,2543,0.0,0.0034915446,-0.44545588,-0.04551357,0.009884679
2010-08-24 00:00:00+00,LONG,3293,0.0,0.028227402,-0.43177587,-0.04790067,0.023205925
2010-08-24 00:00:00+00,LONG,1260,0.0,0.036083046,-0.41379815,-0.046574503,0.022929937
2010-08-24 00:00:00+00,LONG,1330,0.0,0.055411838,-0.39963946,-0.047635436,0.025382811
2010-08-24 00:00:00+00,LONG,1377,0.0,0.06330414,-0.4958214,-0.025886327,0.03186908
2010-08-24 00:00:00+00,LONG,3681,0.0,0.009090741,-0.38015443,-0.04471787,0.023415362
2010-08-25 00:00:00+00,LONG,4223,0.8909893620120801,-0.03145844,-0.39840508,-0.046888888,0.015967205
2010-08-25 00:00:00+00,LONG,714,1.0,0.015248756,-0.44021875,-0.049552772,0.006898817
2010-08-25 00:00:00+00,LONG,3293,1.0,0.02519114,-0.4525045,-0.047688052,0.006090466
2010-08-25 00:00:00+00,LONG,1377,1.0,0.057061803,-0.44302896,-0.025577804,0.0071174377
2010-08-25 00:00:00+00,LONG,1819,1.0,0.011459862,-0.3990186,-0.049286384,0.013216712
2010-08-26 00:00:00+00,LONG,2327,1.0,-0.0030109829,-0.4167089,-0.042418398,0.010968922
2010-08-26 00:00:00+00,LONG,2397,0.05084745762711862,0.029772632,-0.47333717,-0.0477404,0.008003767
2010-08-26 00:00:00+00,LONG,3216,0.0,0.026112353,-0.40627018,-0.0469421,0.020061728
2010-08-26 00:00:00+00,LONG,1377,0.9615384615384616,0.050832912,-0.49026537,-0.02565409,0.013250884
2010-08-26 00:00:00+00,LONG,3641,0.9666666666666667,-0.04855816,-0.37343398,-0.047474302,0.0055658626
2010-08-26 00:00:00+00,LONG,2041,1.0,0.033840433,-0.4007869,-0.048272602,0.018394453
2010-08-27 00:00:00+00,LONG,4097,0.0,-0.019320732,-0.4744147,-0.04975626,0.021711366
2010-08-27 00:00:00+00,LONG,540,1.0,-8.438412E-4,-0.38884625,-0.04202264,0.012263339
2010-08-27 00:00:00+00,LONG,836,1.0,-0.023129893,-0.43342406,-0.03615576,0.02251576
2010-08-27 00:00:00+00,LONG,1593,0.791768254086906,0.018629141,-0.42565936,-0.04068926,0.014489655
2010-08-27 00:00:00+00,LONG,3837,0.9473684210526316,-0.039408952,-0.44232315,-0.039800767,0.025516404
2010-08-27 00:00:00+00,LONG,2004,1.0,-0.039301306,-0.4840046,-0.047889523,0.025148809
2010-08-27 00:00:00+00,LONG,2028,0.0,-0.032376695,-0.47592327,-0.04762285,0.019069616
2010-08-30 00:00:00+00,LONG,4163,0.9523809523809523,-0.022363529,-0.42114118,-0.04895623,0.006464784
2010-08-30 00:00:00+00,LONG,73,0.7396294472322598,-0.009650265,-0.47486535,-0.050022934,0.013465447
2010-08-30 00:00:00+00,LONG,4223,0.6339916467750457,-0.037451938,-0.47487545,-0.046822816,0.009997311
2010-08-30 00:00:00+00,LONG,2327,0.9230769230769231,-0.006665532,-0.4245101,-0.042289317,0.012578616
2010-08-30 00:00:00+00,LONG,2397,0.016949152542372836,0.019220175,-0.40554997,-0.04762285,0.012126866
2010-08-30 00:00:00+00,LONG,2410,0.9347826086956522,-0.025760256,-0.452038,-0.048422877,0.017527675
2010-08-30 00:00:00+00,LONG,443,0.96,-0.025700182,-0.4970428,-0.050822966,0.012554928
2010-08-30 00:00:00+00,LONG,2550,0.9302325581395349,0.017243495,-0.36809537,-0.040155906,0.019831123
2010-08-30 00:00:00+00,LONG,714,0.9482758620689655,0.008958471,-0.48662797,-0.049489584,0.019707564
2010-08-30 00:00:00+00,LONG,1043,0.9090909090909091,-0.029944215,-0.48690063,-0.0254887,0.008604206
2010-08-30 00:00:00+00,LONG,1112,0.0,-0.00581288,-0.4236101,-0.04975626,0.017232217
2010-08-30 00:00:00+00,LONG,3216,0.0,0.018187284,-0.48429716,-0.046822816,0.030303031
2010-08-30 00:00:00+00,LONG,3293,0.8289488885974516,0.016630532,-0.49480394,-0.04762285,0.0177242
2010-08-30 00:00:00+00,LONG,3330,0.0,0.016512759,-0.44586486,-0.050326947,0.02439003
2010-08-30 00:00:00+00,LONG,3420,0.9482758620689655,0.019232746,-0.40814358,-0.03588908,0.021021575
2010-08-30 00:00:00+00,LONG,1377,0.8846153846153846,0.039407942,-0.47349837,-0.0254887,0.01816609
2010-08-30 00:00:00+00,LONG,1462,0.6246835800923081,0.026710305,-0.37464324,-0.050822966,0.018797815
2010-08-30 00:00:00+00,LONG,3539,0.9322033898305084,-0.0063072653,-0.48102272,-0.048422877,0.025044091
2010-08-30 00:00:00+00,LONG,3641,0.9,-0.047233798,-0.4409875,-0.04735617,0.010227272
2010-08-30 00:00:00+00,LONG,1819,0.9318181818181819,0.0035406607,-0.41810235,-0.049222905,0.019925188
2010-08-30 00:00:00+00,LONG,3905,0.8835681702154036,-0.034809988,-0.49439687,-0.047889523,0.030183077
2010-08-30 00:00:00+00,LONG,1967,0.350923199870365,0.054620065,-0.50340706,-0.04667881,0.032258064
2010-08-31 00:00:00+00,LONG,4163,0.9047619047619048,-0.023697993,-0.40345865,-0.049146768,0.005479452
2010-08-31 00:00:00+00,LONG,73,0.744701800584122,-0.012058957,-0.5056738,-0.050208855,0.0056657223
2010-08-31 00:00:00+00,LONG,2159,1.0,0.023262229,-0.4392303,-0.050401617,0.009538152
2010-08-31 00:00:00+00,LONG,2262,0.38460355376264455,0.009195506,-0.43371764,-0.0483502,0.011186341
2010-08-31 00:00:00+00,LONG,2410,0.9130434782608696,-0.029865941,-0.48300365,-0.048615724,0.015649453
2010-08-31 00:00:00+00,LONG,2482,0.6450517923306143,0.009276532,-0.5088669,-0.04038454,0.013809165
2010-08-31 00:00:00+00,LONG,576,1.0,0.060107175,-0.4409005,-0.045163937,0.0121951215
2010-08-31 00:00:00+00,LONG,714,0.9310344827586207,0.004832464,-0.4237874,-0.04967781,0.011024644
2010-08-31 00:00:00+00,LONG,836,0.9459459459459459,-0.030380685,-0.45256734,-0.03640171,0.029007178
2010-08-31 00:00:00+00,LONG,898,1.0,-0.044718355,-0.5026538,-0.04478955,0.01230992
2010-08-31 00:00:00+00,LONG,959,1.0,-0.010887241,-0.45117605,-0.047553636,0.01648622
2010-08-31 00:00:00+00,LONG,1043,0.5765085371948442,-0.03373599,-0.3991115,-0.025780829,0.008678881
2010-08-31 00:00:00+00,LONG,1087,1.0,-0.02692875,-0.44036546,-0.04808468,0.018723212
2010-08-31 00:00:00+00,LONG,3330,0.0,0.00881486,-0.44732985,-0.05051155,0.007754518
2010-08-31 00:00:00+00,LONG,1303,0.5545641944413721,-0.037803207,-0.44540694,-0.048615724,0.011293635
2010-08-31 00:00:00+00,LONG,1444,0.7883751111519329,-0.02092249,-0.40562192,-0.0483502,0.010715652
2010-08-31 00:00:00+00,LONG,3613,0.6959563843232374,0.006416602,-0.4474323,-0.040915586,0.023870967
2010-08-31 00:00:00+00,LONG,3641,0.8666666666666667,-0.04826205,-0.4901129,-0.047553636,0.0082663605
2010-08-31 00:00:00+00,LONG,3699,0.9534883720930233,-0.025555443,-0.49499783,-0.048600104,0.036480688
2010-08-31 00:00:00+00,LONG,3831,0.9642857142857143,0.01759167,-0.4841905,-0.0326844,0.0084306095
2010-08-31 00:00:00+00,LONG,1967,0.25256660855790014,0.045944177,-0.39060354,-0.04687921,0.020689655
2010-09-01 00:00:00+00,LONG,73,0.6876468619846381,-0.014294633,-0.36806577,-0.049338,0.01968402
2010-09-01 00:00:00+00,LONG,2159,0.4445501541144541,0.019909052,-0.38454044,-0.04830432,0.0167258
2010-09-01 00:00:00+00,LONG,323,0.9655172413793104,-0.00404156,-0.39044458,-0.048107173,0.032427367
2010-09-01 00:00:00+00,LONG,2410,0.8913043478260869,-0.033816807,-0.42004913,-0.047739524,0.023847377
2010-09-01 00:00:00+00,LONG,2543,0.9830508474576272,-0.010798692,-0.40192303,-0.044542566,0.01832126
2010-09-01 00:00:00+00,LONG,898,0.9705882352941176,-0.04536225,-0.40654972,-0.043900512,0.025293255
2010-09-01 00:00:00+00,LONG,959,0.975,-0.016040035,-0.44990072,-0.04667387,0.01376032
2010-09-01 00:00:00+00,LONG,1377,0.8076923076923077,0.02628796,-0.38759625,-0.024827993,0.028343666
2010-09-01 00:00:00+00,LONG,1593,0.6216687541984435,0.008382443,-0.37996876,-0.040013544,0.036609117
2010-09-01 00:00:00+00,LONG,3699,0.9302325581395349,-0.03000333,-0.40588993,-0.04728104,0.0311804
2010-09-01 00:00:00+00,LONG,1745,0.8717948717948718,-0.027109819,-0.3784069,-0.049562965,0.032562528
2010-09-01 00:00:00+00,LONG,3828,0.9830508474576272,-0.011326186,-0.4037186,-0.04161202,0.035659853
2010-09-01 00:00:00+00,LONG,3973,0.5281381320976889,0.0062292647,-0.42335132,-0.046407457,0.037977323
2010-09-01 00:00:00+00,LONG,2028,0.0,-0.046734225,-0.48319587,-0.046940286,0.034071587
2010-09-02 00:00:00+00,LONG,4223,0.7436543243659226,-0.047557756,-0.4197452,-0.046141367,0.017820913
2010-09-02 00:00:00+00,LONG,309,0.9130434782608696,-0.048701484,-0.44459477,-0.012839724,0.02039214
2010-09-02 00:00:00+00,LONG,2410,0.8695652173913043,-0.03836662,-0.39578098,-0.04773985,0.005590062
2010-09-02 00:00:00+00,LONG,959,0.95,-0.021667643,-0.40600035,-0.046674196,0.012833169
2010-09-02 00:00:00+00,LONG,1650,0.9285714285714286,-0.021038016,-0.40454033,-0.044276476,0.007965687
2010-09-07 00:00:00+00,LONG,959,0.0,-0.033011638,-0.44579175,-0.046438932,0.021863118
2010-09-08 00:00:00+00,LONG,2262,0.24715952663578172,-0.0070650955,-0.39314353,-0.047239035,0.007817023
2010-09-30 00:00:00+00,LONG,4215,0.6238169314139518,-0.014823227,-0.36815166,-0.031534728,0.010406092
2010-10-05 00:00:00+00,LONG,708,0.4838709677419355,0.0146670565,-0.46790445,-0.041404862,0.014084507
2010-10-06 00:00:00+00,LONG,708,0.3141252231816219,0.0072698104,-0.45515946,-0.041450597,0.008512544
2010-10-07 00:00:00+00,LONG,708,0.3169304422481287,-4.0630138E-4,-0.47090873,-0.041461654,0.007552199
