time,side,ticker_id,mv_up_composite_labels,skew_weighted_10_df037,normalized_6m_df004,ma_cloud_diff_8_50_df007
2005-10-17 00:00:00+00,LONG,3065,0.0,-0.19692916,0.2580645,-0.07479828
2005-10-17 00:00:00+00,LONG,3187,0.3451276505349768,-0.3417788,0.30769232,-0.044699814
2005-10-17 00:00:00+00,LONG,3535,0.0,-0.069297425,0.2857143,-0.03697417
2005-10-17 00:00:00+00,LONG,1514,0.0,-0.34212106,0.1904762,-0.036401145
2005-10-17 00:00:00+00,LONG,1650,0.9183673469387755,-0.45988527,0.34615386,-0.06355164
2005-10-17 00:00:00+00,LONG,1667,0.24600816286035065,-0.3830214,0.3448276,-0.06098119
2005-10-17 00:00:00+00,LONG,1684,0.465292944365376,-0.6076516,0.4509804,-0.049660522
2005-10-17 00:00:00+00,LONG,1745,0.7636761264239095,-0.3829318,0.17948718,-0.08077381
2005-10-17 00:00:00+00,LONG,4032,0.5791330965992709,-0.17386234,0.13461539,-0.087226264
2005-10-17 00:00:00+00,LONG,2042,0.6851851851851852,-0.20673507,0.52380955,-0.032572884
2005-10-18 00:00:00+00,LONG,4118,0.6976744186046512,-0.11777192,0.5294118,-0.04497819
2005-10-18 00:00:00+00,LONG,2085,0.0,-0.34315974,0.2244898,-0.05352582
2005-10-18 00:00:00+00,LONG,68,0.9148936170212766,-0.64553964,0.20408164,-0.0839672
2005-10-18 00:00:00+00,LONG,158,0.9047619047619048,-0.37446335,0.36363637,-0.08035526
2005-10-18 00:00:00+00,LONG,2393,0.9148936170212766,-0.4275793,0.42857143,-0.0608989
2005-10-18 00:00:00+00,LONG,2543,0.3806105474131439,-0.297864,0.4489796,-0.060130198
2005-10-18 00:00:00+00,LONG,2546,0.2707878708955461,-0.53849787,0.71153843,-0.06384172
2005-10-18 00:00:00+00,LONG,505,0.875,-0.17973527,0.17073171,-0.06328814
2005-10-18 00:00:00+00,LONG,2553,0.4339858946663238,-0.32254,0.5,-0.03215127
2005-10-18 00:00:00+00,LONG,2778,0.47197288714724805,-0.43876818,0.25,-0.06332852
2005-10-18 00:00:00+00,LONG,2870,0.8333333333333334,-0.5547731,0.2,-0.05013081
2005-10-18 00:00:00+00,LONG,3065,0.43568672112835777,-0.1446518,0.26666668,-0.07147467
2005-10-18 00:00:00+00,LONG,3187,0.34685091774546545,-0.34920695,0.3026316,-0.046154685
2005-10-18 00:00:00+00,LONG,3359,0.8695652173913043,-0.4589162,0.43421054,-0.035044637
2005-10-18 00:00:00+00,LONG,3535,0.0,-0.32106787,0.2857143,-0.034815084
2005-10-18 00:00:00+00,LONG,1514,0.0,-0.37618682,0.15,-0.03853344
2005-10-18 00:00:00+00,LONG,1650,0.8979591836734694,-0.42822036,0.3469388,-0.0655102
2005-10-18 00:00:00+00,LONG,1667,0.24426623582696538,-0.39782238,0.33333334,-0.063816704
2005-10-18 00:00:00+00,LONG,1684,0.384962749450491,-0.45282882,0.4509804,-0.048284743
2005-10-18 00:00:00+00,LONG,1745,0.7652342834622916,-0.3408568,0.19736843,-0.079473995
2005-10-18 00:00:00+00,LONG,1790,0.36108666822429214,-0.08708314,0.42857143,-0.033292048
2005-10-19 00:00:00+00,LONG,68,0.8936170212765957,-0.4886812,0.19607843,-0.086210765
2005-10-19 00:00:00+00,LONG,158,0.8809523809523809,-0.27131012,0.3939394,-0.08143116
2005-10-19 00:00:00+00,LONG,245,0.866190913808771,-0.1743065,0.53333336,-0.03930007
2005-10-19 00:00:00+00,LONG,2330,1.0,-0.12871012,0.26,-0.10878999
2005-10-19 00:00:00+00,LONG,304,1.0,-0.29040107,0.1875,-0.08356445
2005-10-19 00:00:00+00,LONG,2393,0.8,-0.2162805,0.39215687,-0.059435368
2005-10-19 00:00:00+00,LONG,2396,0.9148936170212766,-0.44072464,0.7209302,-0.03959058
2005-10-19 00:00:00+00,LONG,2546,0.24225080375905317,-0.20080829,0.5882353,-0.066659614
2005-10-19 00:00:00+00,LONG,2778,0.43433107278014704,-0.14311272,0.25,-0.0635027
2005-10-19 00:00:00+00,LONG,2870,0.7916666666666667,-0.1577436,0.1923077,-0.053695783
2005-10-19 00:00:00+00,LONG,3359,0.726767096880456,-0.15165667,0.4722222,-0.03791262
2005-10-19 00:00:00+00,LONG,1514,0.0,-0.099335,0.15,-0.03863737
2005-10-19 00:00:00+00,LONG,3621,0.8338523723251293,-0.6222786,0.6,-0.06109266
2005-10-19 00:00:00+00,LONG,3646,0.9622641509433962,-0.57676214,0.23076923,-0.056815658
2005-10-19 00:00:00+00,LONG,1790,0.387537269035586,-0.109627515,0.42857143,-0.0382805
2005-10-20 00:00:00+00,LONG,2079,1.0,-0.5151918,0.3,-0.04906241
2005-10-20 00:00:00+00,LONG,2119,0.7691059409219284,-0.17574114,0.26666668,-0.043605365
2005-10-20 00:00:00+00,LONG,84,0.1559494552752722,-0.37467116,0.09090909,-0.058011066
2005-10-20 00:00:00+00,LONG,158,0.8571428571428572,-0.15415327,0.40625,-0.086131364
2005-10-20 00:00:00+00,LONG,304,0.9761904761904762,-0.262945,0.25,-0.0828733
2005-10-20 00:00:00+00,LONG,2396,0.8936170212765957,-0.50924736,0.71794873,-0.04049027
2005-10-20 00:00:00+00,LONG,2546,0.20960283798600432,-0.103785634,0.64,-0.0658275
2005-10-20 00:00:00+00,LONG,2778,0.48334442980106174,-0.23234946,0.23809524,-0.06359751
2005-10-20 00:00:00+00,LONG,2870,0.75,-0.37787887,0.14285715,-0.057419762
2005-10-20 00:00:00+00,LONG,975,0.9767441860465116,-0.06894412,0.4,-0.033689734
2005-10-20 00:00:00+00,LONG,3433,1.0,-0.44826838,0.6551724,-0.068373375
2005-10-20 00:00:00+00,LONG,1514,0.5814582041527668,-0.15652464,0.14285715,-0.03740923
2005-10-20 00:00:00+00,LONG,3646,0.9433962264150944,-0.36959496,0.23076923,-0.05629515
2005-10-20 00:00:00+00,LONG,3652,0.518491894983449,-0.5018632,0.33333334,-0.03719514
2005-10-20 00:00:00+00,LONG,1650,0.8571428571428572,-0.14898622,0.32,-0.06368307
2005-10-21 00:00:00+00,LONG,2070,0.9705882352941176,-0.55207163,0.20454545,-0.05529868
2005-10-21 00:00:00+00,LONG,4118,0.627906976744186,-0.09332498,0.5882353,-0.036088143
2005-10-21 00:00:00+00,LONG,2119,0.6983805683635751,-0.14131087,0.27160493,-0.041656677
2005-10-21 00:00:00+00,LONG,84,0.16109007683677817,-0.33838916,0.125,-0.058539223
2005-10-21 00:00:00+00,LONG,158,0.8333333333333334,-0.09637806,0.33333334,-0.086882874
2005-10-21 00:00:00+00,LONG,195,0.3059118770439473,-0.31880414,0.35555556,-0.05591597
2005-10-21 00:00:00+00,LONG,245,0.7627516101170457,-0.16754505,0.41379312,-0.034833543
2005-10-21 00:00:00+00,LONG,304,0.9523809523809523,-0.2671744,0.23529412,-0.08068667
2005-10-21 00:00:00+00,LONG,2396,0.8723404255319149,-0.41994795,0.7111111,-0.03956892
2005-10-21 00:00:00+00,LONG,2546,0.249236615549288,-0.21396637,0.60784316,-0.06408615
2005-10-21 00:00:00+00,LONG,2778,0.32927257238635727,-0.09790421,0.23809524,-0.06100288
2005-10-21 00:00:00+00,LONG,2870,0.7083333333333334,-0.3447212,0.16666667,-0.05784855
2005-10-21 00:00:00+00,LONG,836,0.39922110125820914,-0.51613355,0.24691358,-0.056087673
2005-10-21 00:00:00+00,LONG,2932,0.7595873770792857,-0.1928343,0.6944444,-0.033788167
2005-10-21 00:00:00+00,LONG,2936,0.3992762993318415,-0.30703014,0.38636363,-0.05496045
2005-10-21 00:00:00+00,LONG,1092,1.0,-0.5232322,0.53333336,-0.03460887
2005-10-21 00:00:00+00,LONG,3359,0.6435955641034522,-0.08303114,0.5308642,-0.03300591
2005-10-21 00:00:00+00,LONG,3433,0.975609756097561,-0.5623191,0.6551724,-0.083221704
2005-10-21 00:00:00+00,LONG,3621,0.4072083149971933,-0.49836597,0.61904764,-0.06811238
2005-10-21 00:00:00+00,LONG,3652,0.5382009244299178,-0.43750075,0.28125,-0.03913279
2005-10-21 00:00:00+00,LONG,3794,1.0,-0.63433444,0.121212125,-0.09096955
2005-10-21 00:00:00+00,LONG,3824,0.9259259259259259,-0.6297135,0.5882353,-0.037945688
2005-10-21 00:00:00+00,LONG,1790,0.35058617501486483,-0.09306864,0.42857143,-0.045342114
2005-10-21 00:00:00+00,LONG,4059,0.9722222222222222,-0.52387494,0.44444445,-0.07399273
2005-10-24 00:00:00+00,LONG,2070,0.9655172413793104,-0.2293773,0.22727273,-0.0575335
2005-10-24 00:00:00+00,LONG,2079,0.9487179487179487,-0.11844893,0.3939394,-0.046972666
2005-10-24 00:00:00+00,LONG,195,0.0,-0.09402874,0.6744186,-0.053859975
2005-10-24 00:00:00+00,LONG,243,0.272778622458458,-0.1488129,0.4857143,-0.100981615
2005-10-24 00:00:00+00,LONG,2396,0.851063829787234,-0.073132284,0.74418604,-0.03628856
2005-10-24 00:00:00+00,LONG,684,0.0,-0.38399598,0.13636364,-0.048730213
2005-10-24 00:00:00+00,LONG,2870,0.6666666666666667,-0.2840483,0.2,-0.05324211
2005-10-24 00:00:00+00,LONG,836,0.33169967637110476,-0.3573281,0.16455697,-0.05622592
2005-10-24 00:00:00+00,LONG,869,0.639399714997866,-0.25531736,0.25,-0.055321403
2005-10-24 00:00:00+00,LONG,1069,0.9782608695652174,-0.31015426,0.1590909,-0.05898588
2005-10-24 00:00:00+00,LONG,1092,0.9743589743589743,-0.23787123,0.27906978,-0.035475463
2005-10-24 00:00:00+00,LONG,1235,0.3645463741281266,-0.2501307,0.5416667,-0.043607272
2005-10-24 00:00:00+00,LONG,3433,0.9512195121951219,-0.39282462,0.7096774,-0.0907346
2005-10-24 00:00:00+00,LONG,3621,0.3982124373446679,-0.0974861,0.65,-0.06644688
2005-10-24 00:00:00+00,LONG,3652,0.5184953924776973,-0.2757347,0.32258064,-0.038419377
2005-10-24 00:00:00+00,LONG,3794,0.9085354498348599,-0.29127863,0.18181819,-0.091763854
2005-10-24 00:00:00+00,LONG,3824,0.8888888888888888,-0.2962938,0.61538464,-0.03766283
2005-10-24 00:00:00+00,LONG,1819,0.9666666666666667,-0.3860843,0.29545453,-0.066169105
2005-10-24 00:00:00+00,LONG,4059,0.9444444444444444,-0.07983553,0.46153846,-0.07125131
2005-10-25 00:00:00+00,LONG,2070,0.9482758620689655,-0.32556358,0.23684211,-0.05946542
2005-10-25 00:00:00+00,LONG,2079,0.9230769230769231,-0.090383805,0.37931034,-0.04684168
2005-10-25 00:00:00+00,LONG,243,0.0,-0.15852812,0.5277778,-0.09739154
2005-10-25 00:00:00+00,LONG,304,0.9047619047619048,-0.18705162,0.73333335,-0.07371274
2005-10-25 00:00:00+00,LONG,684,0.0,-0.38454843,0.15789473,-0.055330787
2005-10-25 00:00:00+00,LONG,2747,0.8015075388590646,-0.3410197,0.3409091,-0.034993596
2005-10-25 00:00:00+00,LONG,2870,0.625,-0.11931495,0.2,-0.048009995
2005-10-25 00:00:00+00,LONG,836,0.2853546590225098,-0.06487186,0.175,-0.055225916
2005-10-25 00:00:00+00,LONG,869,0.6341905741962258,-0.31603023,0.22727273,-0.05925067
2005-10-25 00:00:00+00,LONG,3049,1.0,-0.30203962,0.2580645,-0.05906674
2005-10-25 00:00:00+00,LONG,1069,0.9565217391304348,-0.2307929,0.18421052,-0.056745898
2005-10-25 00:00:00+00,LONG,1092,0.9487179487179487,-0.23403028,0.29545453,-0.035995368
2005-10-25 00:00:00+00,LONG,1235,0.259035899237876,-0.20998913,0.54545456,-0.044620413
2005-10-25 00:00:00+00,LONG,3433,0.9268292682926829,-0.42952576,0.6785714,-0.096160404
2005-10-25 00:00:00+00,LONG,3621,0.6603158870829959,-0.19245422,0.7368421,-0.0642711
2005-10-25 00:00:00+00,LONG,3652,0.5254437303420533,-0.24554418,0.3125,-0.03771713
2005-10-25 00:00:00+00,LONG,3743,0.1625860910610305,-0.09174461,0.6923077,-0.09404728
2005-10-25 00:00:00+00,LONG,3794,0.9655172413793104,-0.23419419,0.1724138,-0.09400451
2005-10-25 00:00:00+00,LONG,3824,0.8518518518518519,-0.269468,0.627451,-0.038730256
2005-10-25 00:00:00+00,LONG,1819,0.9333333333333333,-0.45697233,0.31578946,-0.070805915
2005-10-26 00:00:00+00,LONG,2070,0.9310344827586207,-0.35903084,0.2195122,-0.058995884
2005-10-26 00:00:00+00,LONG,243,0.20393345784787067,-0.15238187,0.45454547,-0.09892616
2005-10-26 00:00:00+00,LONG,684,0.0,-0.31590593,0.12195122,-0.06364326
2005-10-26 00:00:00+00,LONG,2747,0.8002933830795013,-0.3676665,0.33333334,-0.035048172
2005-10-26 00:00:00+00,LONG,869,0.6266884407312735,-0.2669605,0.2857143,-0.06488781
2005-10-26 00:00:00+00,LONG,3049,0.9767441860465116,-0.11991208,0.3,-0.06679111
2005-10-26 00:00:00+00,LONG,1069,0.9347826086956522,-0.10764899,0.17073171,-0.055497896
2005-10-26 00:00:00+00,LONG,3127,0.4775007012754731,-0.17917964,0.71428573,-0.0791087
2005-10-26 00:00:00+00,LONG,1092,0.9230769230769231,-0.21041432,0.20512821,-0.037503798
2005-10-26 00:00:00+00,LONG,1235,0.2684538256498427,-0.18913543,0.6666667,-0.048656914
2005-10-26 00:00:00+00,LONG,3433,0.9024390243902439,-0.22760193,0.6,-0.09854011
2005-10-26 00:00:00+00,LONG,1454,0.43122715040741444,-0.51982266,0.41304347,-0.08049707
2005-10-26 00:00:00+00,LONG,3513,1.0,-0.14939192,0.38636363,-0.08263568
2005-10-26 00:00:00+00,LONG,3794,0.9482758620689655,-0.24303724,0.2580645,-0.096677504
2005-10-26 00:00:00+00,LONG,3824,0.8148148148148149,-0.30206856,0.73913044,-0.040157482
2005-10-26 00:00:00+00,LONG,1819,0.9,-0.39617035,0.2682927,-0.076403126
2005-10-27 00:00:00+00,LONG,2070,0.0,-0.29822817,0.26190478,-0.05902192
2005-10-27 00:00:00+00,LONG,2079,0.8717948717948718,-0.162779,0.5185185,-0.050991427
2005-10-27 00:00:00+00,LONG,195,0.16541424297888802,-0.1641008,0.71428573,-0.05394829
2005-10-27 00:00:00+00,LONG,243,0.24395993763206442,-0.15566726,0.45454547,-0.105239995
2005-10-27 00:00:00+00,LONG,2291,0.4444185711839396,-0.2593269,0.5,-0.046323933
2005-10-27 00:00:00+00,LONG,2408,0.548001306084746,-0.58061785,0.5,-0.056200676
2005-10-27 00:00:00+00,LONG,406,1.0,-0.35743454,0.28,-0.100540325
2005-10-27 00:00:00+00,LONG,444,0.3610049636321499,-0.22921476,0.25925925,-0.07915184
2005-10-27 00:00:00+00,LONG,684,0.9,-0.3129024,0.16666667,-0.07394049
2005-10-27 00:00:00+00,LONG,2778,0.6881245573470907,-0.10545139,0.3529412,-0.05316581
2005-10-27 00:00:00+00,LONG,836,0.24431750324063956,-0.0735833,0.17333333,-0.055755395
2005-10-27 00:00:00+00,LONG,869,0.5993003894345594,-0.28496626,0.22727273,-0.0730623
2005-10-27 00:00:00+00,LONG,2999,0.7435897435897436,-0.11109977,0.11111111,-0.071281075
2005-10-27 00:00:00+00,LONG,3049,0.9534883720930233,-0.267842,0.31034482,-0.07612766
2005-10-27 00:00:00+00,LONG,1069,0.9130434782608696,-0.1692591,0.1904762,-0.055917136
2005-10-27 00:00:00+00,LONG,3127,0.8571428571428572,-0.27244607,0.7037037,-0.083028845
2005-10-27 00:00:00+00,LONG,1092,0.8974358974358975,-0.17340139,0.21428572,-0.039816197
2005-10-27 00:00:00+00,LONG,1141,1.0,-0.09414868,0.33333334,-0.053834144
2005-10-27 00:00:00+00,LONG,1235,0.28940421663994514,-0.19664457,0.59090906,-0.057028245
2005-10-27 00:00:00+00,LONG,1330,1.0,-0.32329282,0.52380955,-0.061901316
2005-10-27 00:00:00+00,LONG,3433,0.8780487804878049,-0.28311503,0.4074074,-0.106130436
2005-10-27 00:00:00+00,LONG,1454,0.36076777994691583,-0.5623776,0.45833334,-0.100132585
2005-10-27 00:00:00+00,LONG,1463,0.875,-0.0745312,0.10344828,-0.03475532
2005-10-27 00:00:00+00,LONG,3610,1.0,-0.36583948,0.104166664,-0.08973986
2005-10-27 00:00:00+00,LONG,3621,0.4614064104591462,-0.1378347,0.5882353,-0.06472396
2005-10-27 00:00:00+00,LONG,3652,0.6751651650258884,-0.0736135,0.32142857,-0.040138897
2005-10-27 00:00:00+00,LONG,3794,0.9310344827586207,-0.37121755,0.2962963,-0.10115229
2005-10-27 00:00:00+00,LONG,3824,0.7777777777777778,-0.30206856,0.73913044,-0.041529022
2005-10-27 00:00:00+00,LONG,3853,1.0,-0.5383631,0.125,-0.07580351
2005-10-27 00:00:00+00,LONG,1819,0.8666666666666667,-0.47820055,0.23809524,-0.08386563
2005-10-27 00:00:00+00,LONG,3973,0.43195951332426696,-0.4419676,0.44,-0.067705385
2005-10-27 00:00:00+00,LONG,4013,0.7163233659242741,-0.18638451,0.75,-0.051377907
2005-10-28 00:00:00+00,LONG,2050,0.8571428571428572,-0.14637816,0.33333334,-0.078696825
2005-10-28 00:00:00+00,LONG,2079,0.8461538461538461,-0.0784471,0.45454547,-0.051525865
2005-10-28 00:00:00+00,LONG,2291,0.3592956288438136,-0.12339366,0.509434,-0.04462383
2005-10-28 00:00:00+00,LONG,2408,0.5496129516254932,-0.5605948,0.55172414,-0.05887164
2005-10-28 00:00:00+00,LONG,397,1.0,-0.26288235,0.32098764,-0.04987137
2005-10-28 00:00:00+00,LONG,406,0.9777777777777777,-0.1836324,0.26415095,-0.09746362
2005-10-28 00:00:00+00,LONG,558,0.5494093529312287,-0.57433635,0.0952381,-0.08507172
2005-10-28 00:00:00+00,LONG,2661,1.0,-0.46209446,0.25,-0.08975407
2005-10-28 00:00:00+00,LONG,684,0.875,-0.26006642,0.15555556,-0.07972847
2005-10-28 00:00:00+00,LONG,2778,0.5882849631626874,-0.09896483,0.42857143,-0.05306457
2005-10-28 00:00:00+00,LONG,2835,1.0,-0.2923647,0.3030303,-0.10086349
2005-10-28 00:00:00+00,LONG,869,0.542864803997294,-0.15748358,0.3043478,-0.07566913
2005-10-28 00:00:00+00,LONG,3049,0.9302325581395349,-0.33171195,0.40625,-0.08638835
2005-10-28 00:00:00+00,LONG,1092,0.8717948717948718,-0.09692362,0.29545453,-0.040233474
2005-10-28 00:00:00+00,LONG,1141,0.9523809523809523,-0.11917739,0.34615386,-0.051025473
2005-10-28 00:00:00+00,LONG,1330,0.9827586206896551,-0.22569934,0.6,-0.062760286
2005-10-28 00:00:00+00,LONG,3433,0.8536585365853658,-0.19264026,0.4516129,-0.1073963
2005-10-28 00:00:00+00,LONG,1454,0.3019928457555165,-0.41713622,0.5192308,-0.11475269
2005-10-28 00:00:00+00,LONG,3610,0.9761904761904762,-0.41592744,0.115384616,-0.09268046
2005-10-28 00:00:00+00,LONG,3652,0.6621176117389417,-0.33101588,0.3448276,-0.040153164
2005-10-28 00:00:00+00,LONG,1615,0.8536585365853658,-0.10612695,0.7096774,-0.0323068
2005-10-28 00:00:00+00,LONG,3794,0.9137931034482758,-0.3653155,0.24242425,-0.10542648
2005-10-28 00:00:00+00,LONG,1790,0.28195341156184983,-0.1648204,0.42857143,-0.035987586
2005-10-28 00:00:00+00,LONG,3853,1.0,-0.31573534,0.15384616,-0.08083373
2005-10-28 00:00:00+00,LONG,1819,0.8333333333333334,-0.48568606,0.24444444,-0.08949835
2005-10-28 00:00:00+00,LONG,3885,0.44799217852934914,-0.38952002,0.3125,-0.034203585
2005-10-28 00:00:00+00,LONG,1848,1.0,-0.33183765,0.59375,-0.03937468
2005-10-28 00:00:00+00,LONG,3973,0.4210413907160842,-0.3505025,0.33962265,-0.0733711
2005-10-28 00:00:00+00,LONG,4005,1.0,-0.37253067,0.22580644,-0.033135638
2005-10-28 00:00:00+00,LONG,1966,1.0,-0.3017913,0.6730769,-0.04065741
2005-10-31 00:00:00+00,LONG,167,0.9696969696969697,-0.47209528,0.15151516,-0.099267386
2005-10-31 00:00:00+00,LONG,2276,0.9523809523809523,-0.23863724,0.625,-0.080654
2005-10-31 00:00:00+00,LONG,2370,0.6090206265775254,-0.45284063,0.094339624,-0.11111011
2005-10-31 00:00:00+00,LONG,2408,0.4354157395615996,-0.5306321,0.53333336,-0.057541005
2005-10-31 00:00:00+00,LONG,397,0.5210641675218861,-0.21858509,0.2804878,-0.05105087
2005-10-31 00:00:00+00,LONG,406,0.9555555555555556,-0.09075585,0.26415095,-0.09470867
2005-10-31 00:00:00+00,LONG,2661,0.4032009622943625,-0.2529847,0.24242425,-0.09014414
2005-10-31 00:00:00+00,LONG,684,0.85,-0.14441998,0.13333334,-0.085363664
2005-10-31 00:00:00+00,LONG,2835,0.972972972972973,-0.12821697,0.36363637,-0.09899322
2005-10-31 00:00:00+00,LONG,869,0.49216724648646354,-0.16004078,0.29166666,-0.078610085
2005-10-31 00:00:00+00,LONG,3049,0.9069767441860466,-0.17667189,0.46875,-0.09319924
2005-10-31 00:00:00+00,LONG,1330,0.9655172413793104,-0.10333196,0.6666667,-0.06372955
2005-10-31 00:00:00+00,LONG,3610,0.9523809523809523,-0.42027998,0.13461539,-0.0898035
2005-10-31 00:00:00+00,LONG,3794,0.896551724137931,-0.39512792,0.33333334,-0.10974861
2005-10-31 00:00:00+00,LONG,1790,0.28953584596148024,-0.45405814,0.42857143,-0.037069038
2005-10-31 00:00:00+00,LONG,3853,0.9642857142857143,-0.17661102,0.15384616,-0.08531297
2005-10-31 00:00:00+00,LONG,1819,0.8,-0.38545612,0.2888889,-0.08700359
2005-10-31 00:00:00+00,LONG,1848,0.9722222222222222,-0.08179481,0.6060606,-0.042264283
2005-10-31 00:00:00+00,LONG,3973,0.3738770424606492,-0.3794161,0.35849056,-0.07994074
2005-10-31 00:00:00+00,LONG,1966,0.24324734998088898,-0.10234295,0.7307692,-0.041127183
2005-11-01 00:00:00+00,LONG,2137,0.5621103466907329,-0.15592812,0.4827586,-0.04688205
2005-11-01 00:00:00+00,LONG,167,0.9393939393939394,-0.3704147,0.16666667,-0.1041348
2005-11-01 00:00:00+00,LONG,2276,0.9285714285714286,-0.24670126,0.5714286,-0.079083286
2005-11-01 00:00:00+00,LONG,2408,0.443551074073786,-0.4272071,0.51724136,-0.056044985
2005-11-01 00:00:00+00,LONG,2661,0.37712263152049874,-0.2537408,0.26666668,-0.09043722
2005-11-01 00:00:00+00,LONG,684,0.825,-0.0664355,0.14285715,-0.087618284
2005-11-01 00:00:00+00,LONG,3049,0.8837209302325582,-0.22097914,0.43333334,-0.09782517
2005-11-01 00:00:00+00,LONG,3610,0.9285714285714286,-0.18267591,0.13461539,-0.08288218
2005-11-01 00:00:00+00,LONG,3614,0.6388888888888888,-0.0840586,0.11111111,-0.047378056
2005-11-01 00:00:00+00,LONG,3794,0.8793103448275862,-0.29508173,0.3548387,-0.11448294
2005-11-01 00:00:00+00,LONG,1790,0.3010916501982296,-0.30725884,0.42857143,-0.03947931
2005-11-01 00:00:00+00,LONG,3853,0.9285714285714286,-0.18222906,0.17307693,-0.08816715
2005-11-01 00:00:00+00,LONG,1819,0.7666666666666666,-0.25053394,0.30952382,-0.081130035
2005-11-01 00:00:00+00,LONG,1848,0.9444444444444444,-0.12344921,0.6333333,-0.043258913
2005-11-01 00:00:00+00,LONG,3973,0.32273746181787394,-0.31975433,0.33962265,-0.08414263
2005-11-01 00:00:00+00,LONG,4013,0.6228750019107306,-0.08029544,0.71428573,-0.049956594
2005-11-01 00:00:00+00,LONG,1985,0.0,-0.43529338,0.59615386,-0.0506947
2005-11-02 00:00:00+00,LONG,2079,0.7692307692307693,-0.069049954,0.5862069,-0.048841953
2005-11-02 00:00:00+00,LONG,2137,0.5306878731869703,-0.20331903,0.5,-0.046273455
2005-11-02 00:00:00+00,LONG,167,0.9090909090909091,-0.07511995,0.13333334,-0.10584423
2005-11-02 00:00:00+00,LONG,195,0.0,-0.2849339,0.6818182,-0.051294297
2005-11-02 00:00:00+00,LONG,220,0.0,-0.37684768,0.115384616,-0.038207375
2005-11-02 00:00:00+00,LONG,2276,0.9047619047619048,-0.18819165,0.68421054,-0.07932357
2005-11-02 00:00:00+00,LONG,2291,0.3888971865563424,-0.16654386,0.46153846,-0.04829972
2005-11-02 00:00:00+00,LONG,2367,0.42408082083925835,-0.20145965,0.4,-0.050629016
2005-11-02 00:00:00+00,LONG,2408,0.4456241273604442,-0.13742487,0.5625,-0.054367594
2005-11-02 00:00:00+00,LONG,558,0.4711451102788129,-0.63391244,0.38636363,-0.087136224
2005-11-02 00:00:00+00,LONG,684,0.8,-0.10560736,0.13333334,-0.07657641
2005-11-02 00:00:00+00,LONG,869,0.4813635671352004,-0.15520333,0.42105263,-0.06994525
2005-11-02 00:00:00+00,LONG,3049,0.8604651162790697,-0.16127399,0.46666667,-0.10392164
2005-11-02 00:00:00+00,LONG,1303,0.3874818586145685,-0.28490368,0.5769231,-0.06157706
2005-11-02 00:00:00+00,LONG,3794,0.8620689655172413,-0.14669445,0.3448276,-0.105602585
2005-11-02 00:00:00+00,LONG,1790,0.2526935642982064,-0.15731917,0.5,-0.040388178
2005-11-02 00:00:00+00,LONG,3885,0.26391546169763813,-0.27514976,0.76666665,-0.038443718
2005-11-02 00:00:00+00,LONG,1867,0.5065869150261383,-0.45585433,0.11363637,-0.06336309
2005-11-02 00:00:00+00,LONG,3973,0.348146423390396,-0.34021354,0.34615386,-0.08375991
2005-11-02 00:00:00+00,LONG,1985,0.0,-0.089076474,0.65384614,-0.047724463
2005-11-03 00:00:00+00,LONG,220,0.0,-0.23936753,0.1,-0.053416017
2005-11-03 00:00:00+00,LONG,2276,0.8809523809523809,-0.06615031,0.6086956,-0.0818103
2005-11-03 00:00:00+00,LONG,2408,0.4328776272302227,-0.16061011,0.56666666,-0.053342447
2005-11-03 00:00:00+00,LONG,558,0.4293360221879831,-0.35195503,0.36585367,-0.08719049
2005-11-03 00:00:00+00,LONG,3049,0.8372093023255813,-0.083171494,0.46875,-0.1124265
2005-11-03 00:00:00+00,LONG,1453,0.6570098213633534,-0.41510034,0.7586207,-0.07171807
2005-11-03 00:00:00+00,LONG,3794,0.7986536289226022,-0.2703752,0.3,-0.10238056
