time,side,ticker_id,mv_up_composite_labels,joint_fall_flag_21_10_df042,skew_weighted_10_df037,ma_cloud_diff_8_50_df007,volume_spike_10_df057,ev_ebitda_sector_relative_df085
2011-08-18 00:00:00+00,LONG,68,0.0,1.0,-0.112100266,-0.12337944,0.39060012,0.1885
2011-08-18 00:00:00+00,LONG,73,0.522015537947303,1.0,-0.111571416,-0.085102834,0.3734658,0.9948
2011-08-18 00:00:00+00,LONG,2269,0.8275862068965517,1.0,-0.09182622,-0.09574171,0.25256526,0.0612
2011-08-18 00:00:00+00,LONG,395,0.0,1.0,-0.112709805,-0.088717945,0.1291388,1.0E-4
2011-08-18 00:00:00+00,LONG,2534,0.4517531355091218,1.0,-0.36903015,-0.1189742,0.11768887,0.1744
2011-08-18 00:00:00+00,LONG,914,0.7666666666666666,1.0,-0.1563209,-0.09818182,0.3688213,0.0563
2011-08-18 00:00:00+00,LONG,2971,0.7741935483870968,1.0,0.09415015,-0.0827505,-0.031201648,-0.0157
2011-08-18 00:00:00+00,LONG,2999,0.0,1.0,-0.2186044,-0.102344155,0.0858823,0.5739
2011-08-18 00:00:00+00,LONG,1731,0.8157894736842105,1.0,-0.12074486,-0.09209831,0.044371307,0.0443
2011-08-18 00:00:00+00,LONG,1767,0.7586206896551724,1.0,-0.0741068,-0.10661087,0.32843173,0.075
2011-08-18 00:00:00+00,LONG,3903,0.0,1.0,-0.045187272,-0.100806236,-0.024931902,-0.0141
2011-08-18 00:00:00+00,LONG,4013,0.0,1.0,-0.0368904,-0.09468918,0.092940904,0.2157
2011-08-18 00:00:00+00,LONG,4049,0.0,1.0,-0.022528324,-0.08132272,0.22569013,0.1657
2011-08-19 00:00:00+00,LONG,2534,0.2809508747613413,1.0,-0.05172999,-0.110112816,0.10888348,0.1775
2011-08-19 00:00:00+00,LONG,505,0.8,1.0,-0.11787509,-0.10019421,0.27562156,-0.0184
2011-08-25 00:00:00+00,LONG,323,0.1841989165576435,1.0,-0.42819494,-0.10276924,0.14579517,0.1591
2011-08-25 00:00:00+00,LONG,374,0.9310344827586207,1.0,0.04470724,-0.11878102,-0.07389842,0.2345
2011-08-25 00:00:00+00,LONG,1072,0.8666666666666667,1.0,-0.13138731,-0.10172498,0.08189917,0.5549
2011-08-26 00:00:00+00,LONG,2534,0.4249877728179818,1.0,0.110647194,-0.09210695,0.24290065,0.1687
2011-08-26 00:00:00+00,LONG,842,0.5806451612903226,1.0,-0.004378548,-0.12178289,0.118498914,0.0345
2011-08-26 00:00:00+00,LONG,843,0.24599996634753446,1.0,-0.052300733,-0.10317214,0.48434785,1.0E-4
2011-08-26 00:00:00+00,LONG,1043,0.0,1.0,0.09348364,-0.11220896,0.17387947,0.0573
2011-08-26 00:00:00+00,LONG,3137,0.6241407330999736,1.0,-0.12737896,-0.103568904,0.07026676,0.3326
2011-08-26 00:00:00+00,LONG,4013,0.0,1.0,-0.032380868,-0.09231429,-0.050047297,0.2089
2011-08-29 00:00:00+00,LONG,1072,0.0,1.0,-0.097074114,-0.10430924,-0.038089532,0.5847
2011-08-29 00:00:00+00,LONG,3137,0.0,1.0,-0.0075480808,-0.10318587,0.1165306,0.3334
2011-08-29 00:00:00+00,LONG,3702,0.0,1.0,-0.0015569812,-0.118779324,0.03834181,-0.0259
2011-08-29 00:00:00+00,LONG,1748,0.0,1.0,0.038256016,-0.104455434,0.44449973,0.6353
2011-08-29 00:00:00+00,LONG,4013,0.0,1.0,-0.06300408,-0.09184119,0.012344576,0.2002
2011-08-30 00:00:00+00,LONG,2742,0.0,1.0,0.1665166,-0.09434764,-0.045066446,0.1665
2011-08-30 00:00:00+00,LONG,3818,0.0,1.0,0.13954039,-0.095067374,0.20486033,0.8265
2011-08-30 00:00:00+00,LONG,4013,0.0,1.0,0.06743803,-0.08432268,0.15536691,0.2029
2011-08-30 00:00:00+00,LONG,2004,0.0,1.0,0.13455133,-0.10033599,0.1872522,0.4123
2011-08-31 00:00:00+00,LONG,842,0.0,1.0,0.057670794,-0.102624804,0.009469063,0.035
2011-08-31 00:00:00+00,LONG,937,0.0,1.0,-0.040711757,-0.11443665,0.32557553,-0.0208
2011-09-06 00:00:00+00,LONG,2305,0.39903342246717444,1.0,-0.024228726,-0.08242218,0.3091283,0.1942
2011-09-08 00:00:00+00,LONG,4083,0.0,1.0,0.08534757,-0.12630193,0.1142351,0.059
2011-09-12 00:00:00+00,LONG,2801,0.3181818181818181,1.0,0.019972365,-0.08273047,0.36620775,0.0386
2011-09-12 00:00:00+00,LONG,4083,0.0,1.0,0.1221025,-0.12369618,0.3885417,0.0601
2011-09-13 00:00:00+00,LONG,2801,0.0,1.0,-0.05442278,-0.08137821,0.08897059,0.0389
2011-09-13 00:00:00+00,LONG,4083,0.0,1.0,0.018610401,-0.1210108,0.65380615,0.0606
2011-09-14 00:00:00+00,LONG,4083,0.0,1.0,0.008339788,-0.113577046,0.31443202,0.0497
2011-09-16 00:00:00+00,LONG,3686,0.0,1.0,-0.30181965,-0.08547586,0.16824178,0.03
2011-09-21 00:00:00+00,LONG,3694,0.8108108108108107,1.0,-0.15056053,-0.088753484,0.30311146,0.1323
2011-09-22 00:00:00+00,LONG,2298,1.0,1.0,-0.34298328,-0.118838765,0.18547177,1.0E-4
2011-09-23 00:00:00+00,LONG,1175,0.0,1.0,-0.3262846,-0.10432063,0.11832309,0.9587
2011-09-23 00:00:00+00,LONG,3841,0.2719135829530205,1.0,-0.08341554,-0.08261981,-0.08231085,0.023
2011-09-26 00:00:00+00,LONG,2285,0.9285714285714286,1.0,-0.5738051,-0.09262017,0.09066778,0.8192
2011-09-26 00:00:00+00,LONG,1175,0.0,1.0,-0.101905935,-0.10322004,0.30010125,0.9741
2011-09-26 00:00:00+00,LONG,3841,0.0,1.0,-0.027485188,-0.08296002,0.5332095,0.023
2011-09-27 00:00:00+00,LONG,1175,0.0,1.0,-0.033789076,-0.1022607,0.21640666,0.9658
2011-09-28 00:00:00+00,LONG,444,0.0,1.0,-0.073603116,-0.112484284,0.26132095,0.6767
2011-09-28 00:00:00+00,LONG,3702,0.6506032111012363,1.0,-0.3917163,-0.102265574,0.24898453,-0.0241
2011-09-28 00:00:00+00,LONG,3841,0.2607402441843458,1.0,-0.1118903,-0.08682325,0.5801074,0.023
2011-09-28 00:00:00+00,LONG,2041,0.0,1.0,-0.11713187,-0.11308595,0.2735382,0.0
2011-09-29 00:00:00+00,LONG,3841,0.0,1.0,-0.20356038,-0.083463535,0.49072075,0.0231
2011-09-30 00:00:00+00,LONG,1184,0.0,1.0,-0.23563515,-0.09337712,0.24453756,0.3307
2011-09-30 00:00:00+00,LONG,3330,0.0,1.0,-0.027000885,-0.099894375,0.4951103,1.0E-4
2011-10-03 00:00:00+00,LONG,3702,0.5328018218270085,1.0,-0.23202753,-0.08880865,0.10121638,-0.0028
2011-10-03 00:00:00+00,LONG,2041,0.0,1.0,-0.23053916,-0.105805814,0.11227645,0.0077
2011-10-04 00:00:00+00,LONG,2132,0.8626871599370745,1.0,-0.5334421,-0.10991995,0.5579236,-0.0171
2011-10-04 00:00:00+00,LONG,167,1.0,1.0,-0.20720339,-0.085056916,0.44527027,0.0015
2011-10-04 00:00:00+00,LONG,594,1.0,1.0,-0.1556898,-0.08991843,0.5251761,0.0442
2011-10-04 00:00:00+00,LONG,713,0.0,1.0,-0.14535499,-0.09832067,0.085894234,0.8703
2011-10-04 00:00:00+00,LONG,3114,0.8333333333333334,1.0,-0.11403851,-0.11214053,0.42425752,0.4798
2011-10-04 00:00:00+00,LONG,1299,0.6513546717753085,1.0,-0.21176997,-0.09136661,0.13210715,0.3192
2011-10-04 00:00:00+00,LONG,3574,0.9090909090909091,1.0,-0.118314855,-0.12199731,0.19311449,0.5142
2011-10-04 00:00:00+00,LONG,1650,1.0,1.0,-0.45508984,-0.12516299,0.2537713,0.2082
2011-10-04 00:00:00+00,LONG,1919,0.3297015696440706,1.0,-0.64951736,-0.0960952,0.5223512,0.8578
2011-10-05 00:00:00+00,LONG,69,0.9791666666666666,1.0,-0.28523067,-0.0872726,-0.007886972,0.9041
2011-10-05 00:00:00+00,LONG,2425,0.96875,1.0,0.039483488,-0.1237277,0.34687248,0.2689
2011-10-05 00:00:00+00,LONG,417,0.9722222222222222,1.0,-0.13369262,-0.08977272,0.062255245,0.9545
2011-10-05 00:00:00+00,LONG,516,0.9705882352941176,1.0,-0.13043867,-0.092628516,0.06734403,0.1622
2011-10-05 00:00:00+00,LONG,631,0.9615384615384616,1.0,-0.07673143,-0.10889883,0.1307002,0.8834
2011-10-05 00:00:00+00,LONG,903,0.8,1.0,0.16153605,-0.11801376,0.514921,0.022
2011-10-05 00:00:00+00,LONG,3179,0.5327127323736663,1.0,-0.46226242,-0.0805751,0.3109635,0.0371
2011-10-05 00:00:00+00,LONG,1324,0.9722222222222222,1.0,-0.23157379,-0.09971479,0.1789158,0.3062
2011-10-05 00:00:00+00,LONG,3574,0.8636363636363636,1.0,0.10459465,-0.11072145,-0.0493319,0.5133
2011-10-05 00:00:00+00,LONG,1650,0.9743589743589743,1.0,-0.06259445,-0.11707949,0.06926718,0.2147
2011-10-05 00:00:00+00,LONG,3851,0.0,1.0,-0.2125486,-0.12341233,0.059336036,0.4493
2011-10-05 00:00:00+00,LONG,4000,0.967741935483871,1.0,-0.009985795,-0.1182268,0.444175,0.2287
2011-10-06 00:00:00+00,LONG,3182,0.0,1.0,-0.041489996,-0.116082415,0.02336519,0.6238
2011-10-06 00:00:00+00,LONG,3198,0.0,1.0,0.098011866,-0.08347117,0.23535788,0.2899
2011-10-07 00:00:00+00,LONG,2129,0.6192967080586996,1.0,-0.12019128,-0.0903917,0.2412914,0.3241
2011-10-07 00:00:00+00,LONG,516,0.6969411803198938,1.0,-0.10728965,-0.09167126,0.20922495,0.1617
2011-10-07 00:00:00+00,LONG,602,0.0,1.0,0.10332426,-0.12226793,0.17299242,0.017
2011-10-07 00:00:00+00,LONG,641,0.6775182746622552,1.0,-0.32850406,-0.104871064,0.2630031,0.2979
2011-10-07 00:00:00+00,LONG,652,0.5125885678587758,1.0,9.691945E-4,-0.1270785,0.14642756,0.3652
2011-10-07 00:00:00+00,LONG,3179,0.49674267962791907,1.0,-0.21960919,-0.08088535,0.44652775,0.0371
2011-10-07 00:00:00+00,LONG,3198,0.9166666666666666,1.0,-0.050324988,-0.08573384,-0.05421012,0.2918
2011-10-07 00:00:00+00,LONG,3233,0.0,1.0,-0.3813517,-0.11915127,0.60987854,0.8288
2011-10-07 00:00:00+00,LONG,1324,0.546338470294281,1.0,-0.06983479,-0.098412886,0.5149572,0.3105
2011-10-07 00:00:00+00,LONG,1668,0.90625,1.0,0.04882187,-0.11608941,0.37593064,0.4161
2011-10-07 00:00:00+00,LONG,1807,0.0,1.0,-0.021844212,-0.09771194,-0.006083962,0.4229
2011-10-10 00:00:00+00,LONG,2129,0.8888888888888888,1.0,-0.09180413,-0.08820788,-0.012615036,0.322
2011-10-10 00:00:00+00,LONG,602,0.0,1.0,0.10123846,-0.11542558,0.53485435,0.0169
2011-10-10 00:00:00+00,LONG,641,0.6099370437374032,1.0,-0.07750059,-0.10214707,0.010911893,0.3008
2011-10-10 00:00:00+00,LONG,2815,0.8857142857142857,1.0,-0.011052926,-0.12068975,0.3276967,0.7884
2011-10-10 00:00:00+00,LONG,918,0.5109400213261426,1.0,0.070414186,-0.10351408,0.3842335,0.3367
2011-10-10 00:00:00+00,LONG,3021,0.8518518518518519,1.0,-0.130546,-0.104977824,0.42048034,0.239
2011-10-10 00:00:00+00,LONG,1108,0.0,1.0,0.0718663,-0.118031494,0.31307045,0.0096
2011-10-10 00:00:00+00,LONG,3233,0.0,1.0,-0.21780768,-0.11817437,0.30484894,0.836
2011-10-10 00:00:00+00,LONG,1324,0.5769930877789508,1.0,0.13396826,-0.088929914,0.6483996,0.3152
2011-10-10 00:00:00+00,LONG,3885,0.8888888888888888,1.0,-0.054543592,-0.115237124,0.51203966,-0.0021
2011-10-10 00:00:00+00,LONG,4013,0.0,1.0,-0.22228172,-0.09823756,0.2098756,0.2215
2011-10-11 00:00:00+00,LONG,2129,0.8611111111111112,1.0,-0.21037686,-0.09134894,-0.029566105,0.3196
2011-10-11 00:00:00+00,LONG,2638,0.8529411764705882,1.0,0.007004701,-0.118421696,0.23251255,0.9999
2011-10-11 00:00:00+00,LONG,3198,0.574973471813141,1.0,-0.11960484,-0.08155101,-0.012323735,0.2893
2011-10-11 00:00:00+00,LONG,1173,0.7443564185823591,1.0,0.025530593,-0.112740144,0.13736947,0.2744
2011-10-11 00:00:00+00,LONG,1324,0.5962927392105472,1.0,0.014433724,-0.08592418,-0.06466523,0.3096
2011-10-11 00:00:00+00,LONG,1668,0.84375,1.0,0.034698665,-0.11090352,-0.0500941,0.4133
2011-10-11 00:00:00+00,LONG,4013,0.5420881738337736,1.0,-0.2476255,-0.10077432,-0.025420163,0.2223
2011-10-11 00:00:00+00,LONG,4050,0.8076923076923077,1.0,-0.10546876,-0.094915174,0.39470392,-0.0026
2011-10-12 00:00:00+00,LONG,2352,0.42592253269143643,1.0,0.042999435,-0.080056794,0.07276544,0.2986
2011-10-12 00:00:00+00,LONG,475,0.0,1.0,0.016427506,-0.12187293,0.17466292,0.0391
2011-10-12 00:00:00+00,LONG,2815,0.8285714285714285,1.0,0.1380476,-0.0983942,0.6912088,0.9357
2011-10-12 00:00:00+00,LONG,3021,0.7777777777777778,1.0,0.002956618,-0.09459731,0.053007677,0.2395
2011-10-12 00:00:00+00,LONG,1108,0.0,1.0,0.12536353,-0.09299389,0.14412698,0.0095
2011-10-12 00:00:00+00,LONG,3233,0.0,1.0,-0.100675784,-0.108979754,0.28786656,0.8235
2011-10-12 00:00:00+00,LONG,3470,0.6015864866298857,1.0,0.020326167,-0.12104604,0.1139728,0.2598
2011-10-12 00:00:00+00,LONG,3581,0.0,1.0,0.05873832,-0.105143845,0.3400227,0.7384
2011-10-12 00:00:00+00,LONG,4013,0.0,1.0,-0.11872134,-0.09811083,0.037077818,0.2213
2011-10-13 00:00:00+00,LONG,475,0.0,1.0,-0.055459056,-0.10894514,0.019762984,0.0394
2011-10-13 00:00:00+00,LONG,2932,0.0,1.0,0.1641743,-0.11163218,-0.07433248,0.5307
2011-10-13 00:00:00+00,LONG,3470,0.39873010522784724,1.0,-0.024297599,-0.10618142,-0.0066551706,0.2603
2011-10-13 00:00:00+00,LONG,1668,0.78125,1.0,-0.14861184,-0.09043357,-0.08181211,0.4127
2011-10-13 00:00:00+00,LONG,3851,0.0,1.0,0.020503452,-0.08542727,0.5615305,0.4395
2011-10-19 00:00:00+00,LONG,918,0.4253198075690143,1.0,0.10261131,-0.080074765,0.3326724,0.3359
2011-10-20 00:00:00+00,LONG,475,0.0,1.0,0.040551875,-0.08182148,0.117940426,0.0402
2011-10-20 00:00:00+00,LONG,817,0.26576865210362083,1.0,0.03656303,-0.10593827,-0.032520916,0.525
2011-12-16 00:00:00+00,LONG,4171,0.3793941581347612,1.0,-0.5689699,-0.122078285,0.4756272,0.2188
2011-12-16 00:00:00+00,LONG,2469,0.9333333333333333,1.0,-0.37183714,-0.10106206,0.64483535,0.1435
2011-12-19 00:00:00+00,LONG,712,1.0,1.0,-0.6063432,-0.09811752,0.38838655,0.377
2011-12-19 00:00:00+00,LONG,1740,0.3832051972923808,1.0,-0.6271931,-0.09334979,0.034050133,0.3961
2011-12-20 00:00:00+00,LONG,712,0.9807692307692307,1.0,-0.2611249,-0.09727586,0.028387062,0.3838
2011-12-20 00:00:00+00,LONG,3613,0.9736842105263158,1.0,-0.5170382,-0.08456441,0.0803021,0.4748
2011-12-20 00:00:00+00,LONG,1967,0.0,1.0,-0.34519276,-0.111001715,-0.07449811,1.0E-4
2011-12-21 00:00:00+00,LONG,183,0.9523809523809523,1.0,-0.40742338,-0.09297214,0.3816223,0.5526
2011-12-21 00:00:00+00,LONG,712,0.0,1.0,-0.17186253,-0.09833316,-0.004461565,0.3867
2011-12-21 00:00:00+00,LONG,3613,0.9473684210526316,1.0,-0.44503158,-0.09220228,-0.03983192,0.4736
2011-12-22 00:00:00+00,LONG,183,0.9285714285714286,1.0,-0.13533358,-0.091633685,0.4304685,0.5677
2012-01-03 00:00:00+00,LONG,1742,0.3416144690598278,1.0,-0.4042019,-0.09561322,0.019053318,0.1275
2012-01-03 00:00:00+00,LONG,1748,0.4115872067887177,1.0,-0.010495135,-0.08246512,0.14939077,0.2738
2012-01-04 00:00:00+00,LONG,220,0.8636363636363636,1.0,-0.047578074,-0.10398668,-0.072412536,0.6718
2012-01-05 00:00:00+00,LONG,675,0.9655172413793104,1.0,0.014334683,-0.097369894,0.36729747,0.0841
2012-01-05 00:00:00+00,LONG,1742,0.29956288740043774,1.0,-0.026185036,-0.09259416,0.06636193,0.128
2012-01-06 00:00:00+00,LONG,675,0.6038493318826408,1.0,0.05912624,-0.09693422,0.60126287,0.0845
2012-01-09 00:00:00+00,LONG,220,0.7272727272727273,1.0,-0.009547165,-0.08851951,0.077139914,0.6731
2012-01-09 00:00:00+00,LONG,3114,1.0,1.0,-0.16558757,-0.08413587,-0.038115107,0.8344
2012-01-09 00:00:00+00,LONG,1742,0.2188146084381337,1.0,0.094245024,-0.0887062,0.34492067,0.1282
2012-01-10 00:00:00+00,LONG,220,0.6818181818181819,1.0,0.106192194,-0.082418896,0.13966614,0.6636
2012-02-01 00:00:00+00,LONG,984,0.0,1.0,-0.0067904554,-0.12246016,-0.062515445,0.8803
2012-02-01 00:00:00+00,LONG,1300,0.0,1.0,0.11539018,-0.0831449,-5.4755056E-4,0.5538
2012-02-09 00:00:00+00,LONG,984,0.0,1.0,0.02937504,-0.08990991,0.008085878,0.8664
2012-02-10 00:00:00+00,LONG,984,0.0,1.0,0.11682728,-0.08059862,0.17418106,0.8829
2012-03-07 00:00:00+00,LONG,817,0.0,1.0,-0.4474427,-0.08116011,0.024365911,0.8551
2012-03-08 00:00:00+00,LONG,817,0.0,1.0,-0.32050058,-0.08924595,0.10941082,0.8601
2012-03-09 00:00:00+00,LONG,817,0.0,1.0,-0.24880934,-0.09167836,0.15310802,0.875
2012-03-12 00:00:00+00,LONG,817,0.0,1.0,-0.20388453,-0.09186468,-0.0073584532,0.876
2012-03-15 00:00:00+00,LONG,874,0.0,1.0,-0.48904803,-0.08116969,0.267672,0.7812
2012-04-18 00:00:00+00,LONG,984,0.9375,1.0,-0.14547963,-0.08277285,0.06623633,0.907
2012-04-19 00:00:00+00,LONG,984,0.0,1.0,-0.029862192,-0.082582295,0.30742624,0.9178
2012-05-17 00:00:00+00,LONG,1838,0.6159498075874102,1.0,-0.21718995,-0.094021425,-0.08147669,0.1189
2012-05-21 00:00:00+00,LONG,3473,0.38295825774780157,1.0,-0.36588913,-0.107600585,0.19581464,3.0E-4
2012-05-22 00:00:00+00,LONG,2248,0.92,1.0,-0.37946314,-0.07979235,0.36017516,0.0364
2012-05-23 00:00:00+00,LONG,2248,0.88,1.0,-0.23466098,-0.08117595,0.4676591,0.0367
2012-05-23 00:00:00+00,LONG,3473,0.6605726335817322,1.0,-0.33867183,-0.10777238,0.33667904,3.0E-4
2012-05-24 00:00:00+00,LONG,2248,0.84,1.0,-0.36316186,-0.083485276,0.43671787,0.0362
2012-05-24 00:00:00+00,LONG,3882,0.9830508474576272,1.0,-0.6572558,-0.08472538,-0.03526644,0.7396
2012-05-25 00:00:00+00,LONG,3473,0.32858112078074764,1.0,-0.068691574,-0.10192614,0.16737266,3.0E-4
2012-05-29 00:00:00+00,LONG,2248,0.76,1.0,-0.060729247,-0.080395035,0.19209199,0.0359
2012-05-29 00:00:00+00,LONG,3882,0.54561776336625,1.0,-0.096815325,-0.08601889,0.14629976,0.7571
2012-05-30 00:00:00+00,LONG,433,0.26546448345017837,1.0,0.065414846,-0.11896844,0.3950744,0.0
2012-05-31 00:00:00+00,LONG,1615,0.6666666666666667,1.0,0.04024464,-0.112222195,0.021692585,0.7166
2012-06-01 00:00:00+00,LONG,3456,0.9655172413793104,1.0,-0.2963986,-0.1190926,0.08638206,-0.0081
2012-06-01 00:00:00+00,LONG,3744,0.9655172413793104,1.0,-0.056330685,-0.07975907,-0.001101327,-0.0066
2012-06-04 00:00:00+00,LONG,443,0.0,1.0,0.09745611,-0.121547684,-0.08378897,0.71
2012-06-04 00:00:00+00,LONG,3182,1.0,1.0,-0.21403953,-0.10610601,0.015222483,1.0723
2012-06-04 00:00:00+00,LONG,3286,0.34471475838980203,1.0,-0.13889815,-0.095154904,0.3230195,0.7331
2012-06-04 00:00:00+00,LONG,3309,1.0,1.0,-0.32589874,-0.102239706,0.13563918,1.0E-4
2012-06-04 00:00:00+00,LONG,3359,1.0,1.0,-0.23824051,-0.08214975,0.17273349,3.0E-4
2012-06-04 00:00:00+00,LONG,3456,0.9310344827586207,1.0,-0.20208111,-0.121208355,0.16092192,-0.0081
2012-06-04 00:00:00+00,LONG,3469,1.0,1.0,-0.31497774,-0.115941934,0.0018978606,0.0072
2012-06-04 00:00:00+00,LONG,1803,0.0,1.0,-0.5136536,-0.0915525,0.3299617,0.3426
2012-06-04 00:00:00+00,LONG,1927,0.0,1.0,-0.18456581,-0.10353633,-0.06550632,0.4242
2012-06-05 00:00:00+00,LONG,121,0.9705882352941176,1.0,-0.10788638,-0.08111067,0.016625673,3.0E-4
2012-06-05 00:00:00+00,LONG,200,1.0,1.0,-0.15457438,-0.09273961,0.1986689,4.0E-4
2012-06-05 00:00:00+00,LONG,2270,0.9583333333333334,1.0,-0.35293093,-0.1253621,0.007365239,6.0E-4
2012-06-05 00:00:00+00,LONG,2513,0.975609756097561,1.0,-0.11068045,-0.08735564,0.2264915,0.2848
2012-06-05 00:00:00+00,LONG,516,0.9565217391304348,1.0,-0.2641186,-0.0998187,-0.045427613,3.0E-4
2012-06-05 00:00:00+00,LONG,2972,0.4101819636114199,1.0,-0.14497654,-0.09590518,0.28276077,0.001
2012-06-05 00:00:00+00,LONG,3124,0.9761904761904762,1.0,-0.15541196,-0.08969979,0.36819184,1.0E-4
2012-06-05 00:00:00+00,LONG,3218,0.9736842105263158,1.0,-0.29068884,-0.09386685,0.6652632,2.0E-4
2012-06-05 00:00:00+00,LONG,1258,0.962962962962963,1.0,-0.07498063,-0.08019675,0.26350278,0.8614
2012-06-05 00:00:00+00,LONG,3456,0.896551724137931,1.0,-0.20983118,-0.1184526,0.101475514,-0.0078
2012-06-05 00:00:00+00,LONG,3686,1.0,1.0,-0.22480379,-0.11266506,0.62479484,-0.0106
2012-06-05 00:00:00+00,LONG,1803,0.0,1.0,-0.46164536,-0.09294477,0.03256483,0.3378
2012-06-06 00:00:00+00,LONG,200,0.9705882352941176,1.0,0.16000843,-0.0881489,0.07699841,4.0E-4
2012-06-06 00:00:00+00,LONG,2513,0.9512195121951219,1.0,0.14741427,-0.08155346,0.008168227,0.2847
2012-06-06 00:00:00+00,LONG,3309,0.9428571428571428,1.0,-0.16054477,-0.10479154,0.073683605,1.0E-4
2012-06-06 00:00:00+00,LONG,3330,0.0,1.0,0.12715596,-0.123710275,0.47027028,1.0E-4
2012-06-06 00:00:00+00,LONG,3456,0.0,1.0,-0.114895195,-0.11097036,-0.080688715,-0.0088
2012-06-06 00:00:00+00,LONG,3469,0.9411764705882353,1.0,0.034579355,-0.11643758,0.59727097,0.0073
2012-06-06 00:00:00+00,LONG,1803,0.0,1.0,-0.15604968,-0.09052087,0.37961042,0.333
2012-06-06 00:00:00+00,LONG,1927,0.0,1.0,-0.119202964,-0.10123619,-0.049137365,0.4163
2012-06-07 00:00:00+00,LONG,2196,0.88,1.0,0.15723576,-0.11870558,-0.024354914,0.3046
2012-06-07 00:00:00+00,LONG,200,0.9411764705882353,1.0,0.14180475,-0.083654985,0.07993476,4.0E-4
2012-06-07 00:00:00+00,LONG,2270,0.5543570795840682,1.0,-0.072734624,-0.12089781,-0.04633973,6.0E-4
2012-06-07 00:00:00+00,LONG,413,0.0,1.0,0.13761446,-0.10099453,0.422946,4.0E-4
2012-06-07 00:00:00+00,LONG,475,0.0,1.0,0.05976482,-0.09568821,0.24429132,1.0E-4
2012-06-07 00:00:00+00,LONG,516,0.714265058377851,1.0,0.013293426,-0.0969637,0.3610283,3.0E-4
2012-06-07 00:00:00+00,LONG,838,0.0,1.0,0.02457706,-0.12802441,0.21534865,0.8993
2012-06-07 00:00:00+00,LONG,2972,0.4729689987528455,1.0,0.12621434,-0.08892582,0.015195088,0.001
2012-06-07 00:00:00+00,LONG,3182,0.0,1.0,-0.1704753,-0.10733291,0.2837062,1.0611
2012-06-07 00:00:00+00,LONG,3286,0.0,1.0,-0.058482144,-0.09272188,0.48198882,0.7434
2012-06-07 00:00:00+00,LONG,3469,0.0,1.0,0.07712917,-0.111504234,0.30666667,0.0073
2012-06-07 00:00:00+00,LONG,3824,0.0,1.0,-0.25934097,-0.087715626,-0.07816949,-0.0091
2012-06-08 00:00:00+00,LONG,3286,0.0,1.0,0.08943868,-0.09225311,0.2426728,0.7421
2012-06-08 00:00:00+00,LONG,3456,0.7931034482758621,1.0,0.034144856,-0.10307865,-0.06444634,-0.0124
2012-06-11 00:00:00+00,LONG,2291,0.0,1.0,-0.048226804,-0.09034004,-0.05933479,0.658
2012-06-11 00:00:00+00,LONG,475,0.8285714285714285,1.0,-0.06588433,-0.09226165,0.17759715,1.0E-4
2012-06-11 00:00:00+00,LONG,2930,0.0,1.0,0.062198933,-0.1174737,0.0010074085,0.0599
2012-06-11 00:00:00+00,LONG,3824,0.0,1.0,-0.2776498,-0.093776695,0.6129082,-0.0091
2012-06-11 00:00:00+00,LONG,3947,0.0,1.0,0.034495637,-0.11534905,-0.015724095,1.0198
2012-06-12 00:00:00+00,LONG,131,0.8958333333333334,1.0,-0.0033519007,-0.10196181,0.010767651,3.0E-4
2012-06-12 00:00:00+00,LONG,838,0.5409664916627038,1.0,-0.32913637,-0.12607114,0.14111374,0.8835
2012-06-12 00:00:00+00,LONG,3286,0.0,1.0,-0.28616506,-0.08877362,0.46205458,0.7268
2012-06-12 00:00:00+00,LONG,3824,0.0,1.0,-0.19836065,-0.09208577,0.28745073,-0.0088
2012-06-13 00:00:00+00,LONG,131,0.875,1.0,0.06591398,-0.0967599,0.2461997,3.0E-4
2012-06-13 00:00:00+00,LONG,838,0.5700733926123671,1.0,-0.19546339,-0.12101925,0.37878218,0.8866
2012-06-13 00:00:00+00,LONG,3309,0.8,1.0,0.060940653,-0.08869552,-0.059091136,1.0E-4
2012-06-13 00:00:00+00,LONG,3824,0.0,1.0,-0.17343876,-0.08562544,0.12390552,-0.0085
2012-06-15 00:00:00+00,LONG,1434,0.5320151922848558,1.0,0.040314753,-0.1120542,0.28442731,-3.0E-4
2012-06-21 00:00:00+00,LONG,2425,0.0,1.0,0.05499682,-0.08075293,-0.03469366,5.0E-4
2012-06-21 00:00:00+00,LONG,444,0.32295163031986057,1.0,0.07407212,-0.09494359,-0.065593794,0.6155
2012-06-22 00:00:00+00,LONG,838,0.3953891351799215,1.0,-0.012131411,-0.08288357,0.018110892,0.8922
2012-06-25 00:00:00+00,LONG,838,0.43934566333499914,1.0,-0.03389085,-0.07995953,-0.06964324,0.8871
2012-06-26 00:00:00+00,LONG,1740,1.0,1.0,-0.27020568,-0.08147688,0.38742682,0.3475
2012-06-28 00:00:00+00,LONG,914,1.0,1.0,-0.09668156,-0.0842376,0.023847377,0.0708
2012-06-28 00:00:00+00,LONG,3116,0.5341630460038824,1.0,0.027124744,-0.08343644,0.39968652,0.2294
2012-06-29 00:00:00+00,LONG,3116,0.0,1.0,0.1351982,-0.0817184,0.28198066,0.2305
2012-07-02 00:00:00+00,LONG,914,0.9591836734693877,1.0,0.15725909,-0.08133384,0.07337884,0.0105
