time,side,ticker_id,mv_up_composite_labels,sessions_since_bearish_8_50_df059,dist_lower_bb_50_2.0_df055
2019-06-03 00:00:00+00,LONG,3127,0.0,13.0,0.06292258
2019-06-03 00:00:00+00,LONG,1534,1.0,16.0,0.047643762
2019-06-03 00:00:00+00,LONG,1677,0.647066318885665,17.0,0.047451984
2019-06-03 00:00:00+00,LONG,1678,1.0,17.0,0.04859121
2019-06-03 00:00:00+00,LONG,1748,0.0,19.0,0.018639414
2019-06-03 00:00:00+00,LONG,4000,0.5529905931388236,15.0,0.029492592
2019-06-04 00:00:00+00,LONG,1677,0.9772727272727273,18.0,0.023275364
2019-06-04 00:00:00+00,LONG,1678,0.9772727272727273,18.0,0.025187286
2019-06-05 00:00:00+00,LONG,1677,0.6354243029514574,19.0,0.02411383
2019-06-05 00:00:00+00,LONG,1678,0.5861945297841546,19.0,0.024941044
2019-06-07 00:00:00+00,LONG,3743,0.975609756097561,11.0,0.037062354
2019-06-11 00:00:00+00,LONG,3293,0.6750894401357809,11.0,0.02016623
2019-08-01 00:00:00+00,LONG,1361,0.22262059033101927,24.0,0.023795508
2019-08-06 00:00:00+00,LONG,2720,0.9777777777777777,31.0,0.04709056
2019-08-14 00:00:00+00,LONG,9,0.6328445760092354,12.0,0.036274243
2019-08-14 00:00:00+00,LONG,2105,1.0,26.0,0.043307923
2019-08-14 00:00:00+00,LONG,2514,0.0,15.0,0.022318047
2019-08-14 00:00:00+00,LONG,3241,1.0,10.0,0.024814859
2019-08-15 00:00:00+00,LONG,9,0.8947368421052632,13.0,0.021292696
2019-08-15 00:00:00+00,LONG,2105,0.9705882352941176,27.0,0.018705856
2019-08-15 00:00:00+00,LONG,4187,0.36165776847042125,15.0,0.032295723
2019-08-15 00:00:00+00,LONG,219,1.0,13.0,0.027390262
2019-08-15 00:00:00+00,LONG,335,0.5537234690072055,13.0,0.0588906
2019-08-15 00:00:00+00,LONG,2816,1.0,15.0,0.01983802
2019-08-15 00:00:00+00,LONG,2971,0.7592094872785675,13.0,0.027704993
2019-08-15 00:00:00+00,LONG,1803,1.0,11.0,0.026499173
2019-08-15 00:00:00+00,LONG,3868,0.5373342510033744,13.0,0.033191502
2019-08-15 00:00:00+00,LONG,1828,1.0,11.0,0.021315947
2019-08-16 00:00:00+00,LONG,9,0.868421052631579,14.0,0.019704403
2019-08-16 00:00:00+00,LONG,335,0.48693301476035705,14.0,0.02281045
2019-08-16 00:00:00+00,LONG,2760,0.9811320754716981,11.0,0.061784945
2019-08-19 00:00:00+00,LONG,2760,0.9622641509433962,12.0,0.0330359
2019-08-20 00:00:00+00,LONG,2760,0.9433962264150944,13.0,0.023454849
2019-08-22 00:00:00+00,LONG,2661,0.9565217391304348,26.0,0.021819603
2019-08-23 00:00:00+00,LONG,101,0.8186395800230606,18.0,0.029274065
2019-08-23 00:00:00+00,LONG,2340,1.0,15.0,0.022958891
2019-08-23 00:00:00+00,LONG,1140,1.0,16.0,0.03620534
2019-08-26 00:00:00+00,LONG,1140,0.962962962962963,17.0,0.022322534
2019-08-27 00:00:00+00,LONG,555,0.7953712960818176,17.0,0.02260458
2019-10-08 00:00:00+00,LONG,903,1.0,18.0,0.02454566
2019-10-10 00:00:00+00,LONG,158,0.5003214044027657,12.0,0.031584147
2019-10-29 00:00:00+00,LONG,3811,0.0,31.0,0.02646418
2019-11-07 00:00:00+00,LONG,1817,0.0,26.0,0.023942081
2019-11-11 00:00:00+00,LONG,1817,0.0,28.0,0.02632672
2019-11-21 00:00:00+00,LONG,869,0.0,12.0,0.04475655
2019-11-22 00:00:00+00,LONG,869,0.0,13.0,0.025831962
2019-11-22 00:00:00+00,LONG,3621,0.0,10.0,0.027283017
2019-11-22 00:00:00+00,LONG,3793,0.0,10.0,0.034347303
2019-12-05 00:00:00+00,LONG,3790,0.0,15.0,0.021708427
2019-12-11 00:00:00+00,LONG,842,0.0,27.0,0.020463873
2020-02-21 00:00:00+00,LONG,2133,0.0,11.0,0.020792378
2020-03-13 00:00:00+00,LONG,3686,0.9714285714285714,15.0,0.026123188
2020-03-16 00:00:00+00,LONG,3686,0.9428571428571428,16.0,0.03277162
2020-03-18 00:00:00+00,LONG,1410,0.975609756097561,13.0,0.04517265
2020-03-18 00:00:00+00,LONG,3548,0.0,23.0,0.03591729
2020-03-19 00:00:00+00,LONG,1,0.0,29.0,0.020987235
2020-03-19 00:00:00+00,LONG,2548,0.20036613460303795,16.0,0.047622275
2020-03-19 00:00:00+00,LONG,3137,0.0,18.0,0.032383595
2020-03-19 00:00:00+00,LONG,3607,0.0,22.0,0.055096798
2020-03-19 00:00:00+00,LONG,1985,1.0,14.0,0.027442664
2020-03-20 00:00:00+00,LONG,4112,0.0,18.0,0.0587322
2020-03-20 00:00:00+00,LONG,397,0.0,15.0,0.05453492
2020-03-20 00:00:00+00,LONG,2567,0.9130434782608696,16.0,0.058289967
2020-03-20 00:00:00+00,LONG,2720,0.96,13.0,0.020331195
2020-03-20 00:00:00+00,LONG,3607,0.0,23.0,0.022258881
2020-03-20 00:00:00+00,LONG,3837,1.0,29.0,0.020190354
2020-03-20 00:00:00+00,LONG,4016,0.84,17.0,0.044594046
2020-03-23 00:00:00+00,LONG,1,0.8,31.0,0.025186326
2020-03-23 00:00:00+00,LONG,4112,0.9487179487179487,19.0,0.028062444
2020-03-23 00:00:00+00,LONG,412,1.0,19.0,0.027442612
2020-03-23 00:00:00+00,LONG,2548,0.4835149909755012,18.0,0.027388625
2020-03-23 00:00:00+00,LONG,664,1.0,12.0,0.047372323
2020-03-23 00:00:00+00,LONG,2740,0.8298998089120844,16.0,0.02115532
2020-03-23 00:00:00+00,LONG,808,1.0,11.0,0.04928062
2020-03-23 00:00:00+00,LONG,862,1.0,19.0,0.03267705
2020-03-23 00:00:00+00,LONG,903,1.0,16.0,0.057318583
2020-03-23 00:00:00+00,LONG,3137,0.9268292682926829,20.0,0.02367917
2020-03-23 00:00:00+00,LONG,1108,1.0,15.0,0.057900596
2020-03-23 00:00:00+00,LONG,3355,1.0,21.0,0.04602515
2020-03-23 00:00:00+00,LONG,3548,0.9032258064516129,26.0,0.036291115
2020-03-23 00:00:00+00,LONG,3607,0.9230769230769231,24.0,0.058512364
2020-03-23 00:00:00+00,LONG,3811,0.935483870967742,22.0,0.050998613
2020-03-23 00:00:00+00,LONG,4016,0.8,18.0,0.02720285
2020-03-23 00:00:00+00,LONG,4034,1.0,13.0,0.020753456
2020-03-24 00:00:00+00,LONG,2055,0.9722222222222222,10.0,0.058798112
2020-03-24 00:00:00+00,LONG,50,0.8974358974358975,12.0,0.04038016
2020-03-24 00:00:00+00,LONG,194,0.967741935483871,16.0,0.02761607
2020-03-24 00:00:00+00,LONG,450,0.972972972972973,16.0,0.032559913
2020-03-24 00:00:00+00,LONG,808,0.0,12.0,0.027459944
2020-03-24 00:00:00+00,LONG,2866,0.9210526315789473,18.0,0.03848052
2020-03-24 00:00:00+00,LONG,3040,0.967741935483871,17.0,0.052757643
2020-03-24 00:00:00+00,LONG,3287,0.0,13.0,0.048649546
2020-03-24 00:00:00+00,LONG,4005,0.9705882352941176,23.0,0.03674967
2020-03-25 00:00:00+00,LONG,2546,0.0,12.0,0.03238577
2020-03-25 00:00:00+00,LONG,808,0.9459459459459459,13.0,0.035663404
2020-03-25 00:00:00+00,LONG,2866,0.8947368421052632,19.0,0.030832719
2020-03-25 00:00:00+00,LONG,3287,0.9642857142857143,14.0,0.02791167
2020-03-27 00:00:00+00,LONG,4079,0.9642857142857143,11.0,0.020934442
2020-04-03 00:00:00+00,LONG,2665,1.0,23.0,0.01899066
2020-07-09 00:00:00+00,LONG,2681,1.0,16.0,0.032522913
2020-07-31 00:00:00+00,LONG,1985,0.0,28.0,0.059512068
2020-08-03 00:00:00+00,LONG,1985,0.0,29.0,0.033586293
2020-08-21 00:00:00+00,LONG,4083,1.0,16.0,0.02703212
2020-09-08 00:00:00+00,LONG,1462,1.0,29.0,0.047483888
2020-09-18 00:00:00+00,LONG,1191,0.96,10.0,0.032228973
2020-09-21 00:00:00+00,LONG,1308,1.0,18.0,0.033910703
2020-09-22 00:00:00+00,LONG,2760,0.962962962962963,21.0,0.022063458
2020-09-24 00:00:00+00,LONG,200,1.0,10.0,0.02285716
2020-09-24 00:00:00+00,LONG,2270,1.0,23.0,0.054760937
2020-09-24 00:00:00+00,LONG,475,0.0,11.0,0.02086492
2020-09-24 00:00:00+00,LONG,2877,0.0,10.0,0.023848865
2020-09-24 00:00:00+00,LONG,2972,0.7881963373889491,12.0,0.021655496
2020-09-24 00:00:00+00,LONG,1288,1.0,19.0,0.041403238
2020-09-24 00:00:00+00,LONG,3443,1.0,14.0,0.02030464
2020-09-24 00:00:00+00,LONG,1780,1.0,10.0,0.027201012
2020-09-24 00:00:00+00,LONG,4050,1.0,23.0,0.040960457
2020-09-24 00:00:00+00,LONG,4070,1.0,10.0,0.022927763
2020-09-25 00:00:00+00,LONG,4237,1.0,24.0,0.026679916
2020-09-25 00:00:00+00,LONG,2270,0.9565217391304348,24.0,0.02753991
2020-09-25 00:00:00+00,LONG,2553,0.5131964318041672,12.0,0.030714713
2020-09-25 00:00:00+00,LONG,1051,1.0,13.0,0.045072205
2020-09-25 00:00:00+00,LONG,1288,0.96,20.0,0.02315055
2020-09-25 00:00:00+00,LONG,4050,0.9565217391304348,24.0,0.019667884
2020-09-29 00:00:00+00,LONG,2553,0.9130434782608696,14.0,0.021365294
2020-09-29 00:00:00+00,LONG,1719,0.9090909090909091,10.0,0.023422616
2020-10-28 00:00:00+00,LONG,2568,0.0,14.0,0.02066508
2020-10-28 00:00:00+00,LONG,3487,1.0,18.0,0.02173183
2020-10-29 00:00:00+00,LONG,3683,1.0,20.0,0.049665596
2020-10-30 00:00:00+00,LONG,2248,1.0,22.0,0.021927439
2020-10-30 00:00:00+00,LONG,2479,1.0,24.0,0.0422518
2020-10-30 00:00:00+00,LONG,3521,0.474447271572026,27.0,0.040589027
2020-10-30 00:00:00+00,LONG,3648,1.0,21.0,0.03599326
2020-10-30 00:00:00+00,LONG,3683,0.975609756097561,21.0,0.038635828
2020-11-02 00:00:00+00,LONG,2479,0.9830508474576272,25.0,0.022602675
2020-11-02 00:00:00+00,LONG,1444,0.9393939393939394,18.0,0.058294293
2020-11-02 00:00:00+00,LONG,1473,0.0,10.0,0.030475266
2020-11-18 00:00:00+00,LONG,2291,0.9144488271511169,12.0,0.03231529
2020-12-18 00:00:00+00,LONG,3273,0.0,15.0,0.049907587
2020-12-21 00:00:00+00,LONG,3273,0.0,16.0,0.044431265
2020-12-24 00:00:00+00,LONG,412,0.1703283110851385,30.0,0.048746757
2020-12-28 00:00:00+00,LONG,412,0.15086294929040991,31.0,0.03173265
2021-01-12 00:00:00+00,LONG,1633,1.0,27.0,0.04149071
2021-01-14 00:00:00+00,LONG,2426,0.9161070168702451,17.0,0.036382865
2021-01-25 00:00:00+00,LONG,4215,0.9375,10.0,0.052684925
2021-01-27 00:00:00+00,LONG,2479,0.0,10.0,0.024402035
2021-02-01 00:00:00+00,LONG,2330,0.9565217391304348,10.0,0.0331451
2021-02-26 00:00:00+00,LONG,2619,1.0,18.0,0.020644892
2021-03-04 00:00:00+00,LONG,3430,1.0,23.0,0.026904238
2021-03-04 00:00:00+00,LONG,3882,0.0,10.0,0.021394184
2021-03-08 00:00:00+00,LONG,3255,1.0,22.0,0.030834893
2021-03-08 00:00:00+00,LONG,2028,1.0,10.0,0.03480596
2021-03-09 00:00:00+00,LONG,3882,0.9285714285714286,13.0,0.04989077
2021-03-16 00:00:00+00,LONG,248,0.7872944188180273,13.0,0.060108546
2021-03-26 00:00:00+00,LONG,3649,0.0,13.0,0.04371355
2021-03-30 00:00:00+00,LONG,3649,0.0,15.0,0.05250059
2021-03-31 00:00:00+00,LONG,3649,0.0,16.0,0.025123384
2021-04-12 00:00:00+00,LONG,1897,1.0,14.0,0.041774265
2021-04-13 00:00:00+00,LONG,1897,0.7566658579129651,15.0,0.0199792
2021-04-27 00:00:00+00,LONG,3748,0.4789090877157444,11.0,0.022351887
2021-05-13 00:00:00+00,LONG,1334,1.0,13.0,0.062531196
2021-05-19 00:00:00+00,LONG,1464,1.0,21.0,0.056394506
2021-05-21 00:00:00+00,LONG,602,0.0,17.0,0.048735213
2021-05-24 00:00:00+00,LONG,602,0.4143864960606183,18.0,0.027607126
2021-05-25 00:00:00+00,LONG,1235,0.004667319859938207,14.0,0.018816262
2021-06-02 00:00:00+00,LONG,28,0.63520673676067,18.0,0.047249556
2021-06-03 00:00:00+00,LONG,28,0.9666666666666667,19.0,0.020072559
2021-06-17 00:00:00+00,LONG,1069,0.41682926794421327,19.0,0.023353914
2021-06-17 00:00:00+00,LONG,3357,0.3400091665131443,15.0,0.049914315
2021-06-18 00:00:00+00,LONG,853,0.3808206974906992,11.0,0.021124324
2021-06-18 00:00:00+00,LONG,2986,0.38703292617242935,21.0,0.040851496
2021-06-18 00:00:00+00,LONG,3357,0.0,16.0,0.03543433
2021-06-18 00:00:00+00,LONG,3851,1.0,16.0,0.049408004
2021-07-07 00:00:00+00,LONG,1160,0.2011268055483965,22.0,0.05031204
2021-07-08 00:00:00+00,LONG,1160,0.14031174354648707,23.0,0.03551837
2021-07-19 00:00:00+00,LONG,2270,1.0,20.0,0.020381493
2021-07-19 00:00:00+00,LONG,2340,0.0,21.0,0.030421566
2021-07-19 00:00:00+00,LONG,2393,1.0,19.0,0.034198962
2021-07-19 00:00:00+00,LONG,413,1.0,20.0,0.03586262
2021-07-19 00:00:00+00,LONG,475,1.0,16.0,0.042177975
2021-07-19 00:00:00+00,LONG,578,0.9173118925035042,19.0,0.021041192
2021-07-19 00:00:00+00,LONG,643,1.0,27.0,0.050768055
2021-07-19 00:00:00+00,LONG,759,1.0,23.0,0.022004716
2021-07-19 00:00:00+00,LONG,2866,0.5287436696511348,17.0,0.02373019
2021-07-19 00:00:00+00,LONG,1012,0.0,14.0,0.03840716
2021-07-19 00:00:00+00,LONG,1140,0.0,20.0,0.023943715
2021-07-19 00:00:00+00,LONG,3310,0.3052701579153266,21.0,0.044768892
2021-07-19 00:00:00+00,LONG,1454,0.4762618868516949,20.0,0.041292228
2021-07-19 00:00:00+00,LONG,3581,0.6668808701859065,18.0,0.026176587
2021-07-19 00:00:00+00,LONG,1593,1.0,20.0,0.028594844
2021-07-19 00:00:00+00,LONG,3702,0.2722486027315063,17.0,0.052438065
2021-07-19 00:00:00+00,LONG,3860,0.7285201187225878,25.0,0.024704682
2021-07-19 00:00:00+00,LONG,1967,0.6074864264402092,10.0,0.038770497
2021-07-20 00:00:00+00,LONG,457,0.6190802084090513,22.0,0.018764418
2021-07-20 00:00:00+00,LONG,1012,0.0,15.0,0.02603516
2021-07-20 00:00:00+00,LONG,3065,0.0,20.0,0.033327952
2021-07-20 00:00:00+00,LONG,1184,1.0,15.0,0.025430935
2021-07-20 00:00:00+00,LONG,3330,0.0,13.0,0.019419957
2021-07-20 00:00:00+00,LONG,3681,0.0,15.0,0.022179931
2021-07-20 00:00:00+00,LONG,3831,1.0,14.0,0.028318241
2021-07-21 00:00:00+00,LONG,3065,0.0,21.0,0.019106708
2021-08-03 00:00:00+00,LONG,4061,0.0,18.0,0.033642203
2021-08-19 00:00:00+00,LONG,502,0.10516281310512972,29.0,0.040853035
2021-08-19 00:00:00+00,LONG,1300,0.7439307765431128,26.0,0.02488216
2021-08-20 00:00:00+00,LONG,502,0.05395239037790034,30.0,0.021001462
2021-08-20 00:00:00+00,LONG,2896,1.0,23.0,0.023022348
2021-09-02 00:00:00+00,LONG,2215,0.9655172413793104,21.0,0.031037679
2021-09-20 00:00:00+00,LONG,3286,0.6220858465797091,19.0,0.018441377
2021-09-20 00:00:00+00,LONG,3357,0.3480827398381301,19.0,0.029762184
2021-09-20 00:00:00+00,LONG,1919,0.4352268398797357,18.0,0.02331039
2021-09-21 00:00:00+00,LONG,684,0.0,20.0,0.036843147
2021-09-21 00:00:00+00,LONG,3286,0.9642857142857143,20.0,0.01872622
2021-09-21 00:00:00+00,LONG,3357,0.3018128321805345,20.0,0.028527513
2021-09-21 00:00:00+00,LONG,3574,0.5625496249393956,10.0,0.018913908
2021-09-22 00:00:00+00,LONG,684,0.0,21.0,0.022583453
2021-09-22 00:00:00+00,LONG,3973,1.0,30.0,0.019726194
2021-10-04 00:00:00+00,LONG,2111,0.758531789206223,10.0,0.02292032
2021-10-04 00:00:00+00,LONG,2370,1.0,15.0,0.027713427
2021-10-04 00:00:00+00,LONG,1131,0.0,16.0,0.03217488
2021-10-04 00:00:00+00,LONG,3429,0.0,15.0,0.039523598
2021-10-04 00:00:00+00,LONG,3903,0.9714285714285714,13.0,0.021845525
2021-10-05 00:00:00+00,LONG,3429,0.0,16.0,0.028936641
2021-10-06 00:00:00+00,LONG,1748,0.0,10.0,0.044922158
2021-10-08 00:00:00+00,LONG,1748,0.0,12.0,0.040314857
2021-10-11 00:00:00+00,LONG,4224,0.0,11.0,0.019032467
2021-10-11 00:00:00+00,LONG,1748,0.0,13.0,0.027342396
2021-10-12 00:00:00+00,LONG,1072,0.0,11.0,0.035229422
2021-10-15 00:00:00+00,LONG,153,0.0,10.0,0.042722892
2021-10-15 00:00:00+00,LONG,1144,1.0,20.0,0.021772172
2021-10-18 00:00:00+00,LONG,153,0.0,11.0,0.02334551
2021-10-19 00:00:00+00,LONG,602,0.0,12.0,0.025779735
2021-11-26 00:00:00+00,LONG,85,1.0,12.0,0.036091458
2021-11-29 00:00:00+00,LONG,85,0.9814814814814815,13.0,0.030603645
2021-11-30 00:00:00+00,LONG,85,0.962962962962963,14.0,0.03666265
2021-11-30 00:00:00+00,LONG,427,1.0,17.0,0.025304405
2021-11-30 00:00:00+00,LONG,610,1.0,20.0,0.03574665
2021-11-30 00:00:00+00,LONG,2816,1.0,12.0,0.02034706
2021-11-30 00:00:00+00,LONG,3218,1.0,12.0,0.06079695
2021-11-30 00:00:00+00,LONG,2006,0.24229143121644273,23.0,0.01988266
2021-12-01 00:00:00+00,LONG,85,0.9444444444444444,15.0,0.026772378
2021-12-01 00:00:00+00,LONG,157,1.0,30.0,0.051451426
2021-12-01 00:00:00+00,LONG,610,0.688037457653917,21.0,0.025434535
2021-12-01 00:00:00+00,LONG,906,1.0,20.0,0.05057922
2021-12-01 00:00:00+00,LONG,1081,0.0,24.0,0.01850855
2021-12-01 00:00:00+00,LONG,3218,0.972972972972973,13.0,0.05298383
2021-12-01 00:00:00+00,LONG,1306,0.0,23.0,0.05396286
2021-12-01 00:00:00+00,LONG,3982,0.5224795873561513,21.0,0.034528665
2021-12-02 00:00:00+00,LONG,2340,1.0,22.0,0.022417057
2021-12-02 00:00:00+00,LONG,3078,1.0,12.0,0.037995093
2021-12-02 00:00:00+00,LONG,4049,1.0,26.0,0.035255164
2021-12-03 00:00:00+00,LONG,995,0.0,13.0,0.026023904
2021-12-03 00:00:00+00,LONG,3078,0.23595180944478317,13.0,0.025520204
2021-12-03 00:00:00+00,LONG,3182,0.0,10.0,0.04602556
2021-12-03 00:00:00+00,LONG,3273,0.8442044599851823,24.0,0.029838743
2021-12-03 00:00:00+00,LONG,4049,0.9743589743589743,27.0,0.022627363
2021-12-06 00:00:00+00,LONG,262,1.0,10.0,0.030472944
2021-12-20 00:00:00+00,LONG,13,0.0,13.0,0.03303859
2021-12-20 00:00:00+00,LONG,4118,1.0,13.0,0.020976583
2021-12-20 00:00:00+00,LONG,4123,0.4235383239626095,14.0,0.020282308
2021-12-20 00:00:00+00,LONG,4237,0.1603841864655206,10.0,0.018904656
2021-12-20 00:00:00+00,LONG,2569,1.0,14.0,0.04439063
2021-12-20 00:00:00+00,LONG,631,0.0,13.0,0.022403762
2021-12-20 00:00:00+00,LONG,2761,0.4241975809600355,17.0,0.019677639
2021-12-20 00:00:00+00,LONG,1434,1.0,13.0,0.033104893
2021-12-20 00:00:00+00,LONG,3704,1.0,14.0,0.022102935
2022-01-21 00:00:00+00,LONG,3763,0.7916884741270857,11.0,0.03213637
2022-01-24 00:00:00+00,LONG,3830,0.0,12.0,0.02093275
2022-01-25 00:00:00+00,LONG,912,0.0,12.0,0.05721026
2022-01-25 00:00:00+00,LONG,1534,0.0,10.0,0.04196338
2022-01-25 00:00:00+00,LONG,3830,0.9655172413793104,13.0,0.033883333
2022-01-26 00:00:00+00,LONG,912,0.9285714285714286,13.0,0.027959893
2022-01-26 00:00:00+00,LONG,1534,0.9047619047619048,11.0,0.034737647
2022-01-26 00:00:00+00,LONG,3830,0.9310344827586207,14.0,0.024296036
2022-01-26 00:00:00+00,LONG,2028,0.0,11.0,0.051152166
2022-01-27 00:00:00+00,LONG,1534,0.8571428571428572,12.0,0.026362987
2022-01-27 00:00:00+00,LONG,2028,0.0,12.0,0.040252246
2022-01-28 00:00:00+00,LONG,2617,0.0,12.0,0.055280395
2022-01-28 00:00:00+00,LONG,3255,0.0,17.0,0.053167615
2022-02-04 00:00:00+00,LONG,3699,0.0,10.0,0.036017682
2022-02-24 00:00:00+00,LONG,9,0.0,20.0,0.049355548
2022-02-24 00:00:00+00,LONG,354,0.0,30.0,0.031454157
2022-02-24 00:00:00+00,LONG,3808,0.0,30.0,0.021032874
2022-02-24 00:00:00+00,LONG,1761,0.0,28.0,0.023001488
2022-02-24 00:00:00+00,LONG,3818,0.0,27.0,0.026658835
2022-02-24 00:00:00+00,LONG,1992,1.0,21.0,0.034884993
2022-02-25 00:00:00+00,LONG,9,0.0,21.0,0.018568013
2022-03-01 00:00:00+00,LONG,9,0.0,23.0,0.022381457
2022-03-07 00:00:00+00,LONG,2050,0.0,10.0,0.052890513
2022-03-07 00:00:00+00,LONG,142,0.8333333333333334,10.0,0.030360393
2022-03-07 00:00:00+00,LONG,1022,0.0,28.0,0.060965482
2022-03-07 00:00:00+00,LONG,3192,1.0,30.0,0.029025573
2022-03-07 00:00:00+00,LONG,1715,1.0,12.0,0.036980066
2022-03-08 00:00:00+00,LONG,4124,0.0,18.0,0.029753558
2022-03-08 00:00:00+00,LONG,200,1.0,10.0,0.054971874
2022-03-08 00:00:00+00,LONG,2686,0.19217696702159634,31.0,0.033515103
2022-03-08 00:00:00+00,LONG,2751,1.0,11.0,0.03749112
2022-03-08 00:00:00+00,LONG,3065,0.0,31.0,0.049589492
2022-03-08 00:00:00+00,LONG,1444,1.0,14.0,0.025985379
2022-03-08 00:00:00+00,LONG,1897,0.2994887125279009,12.0,0.051193323
2022-03-08 00:00:00+00,LONG,2006,0.0,15.0,0.031428654
2022-03-09 00:00:00+00,LONG,3754,0.0,12.0,0.020522976
2022-03-10 00:00:00+00,LONG,2965,1.0,17.0,0.031111704
2022-03-10 00:00:00+00,LONG,3594,0.0,21.0,0.027507918
2022-03-10 00:00:00+00,LONG,1967,0.0,11.0,0.028075991
2022-03-11 00:00:00+00,LONG,2072,0.0,14.0,0.019333541
2022-03-11 00:00:00+00,LONG,2408,0.42635596624842026,13.0,0.045154974
2022-03-11 00:00:00+00,LONG,2965,0.9795918367346939,18.0,0.02812383
2022-03-11 00:00:00+00,LONG,2979,1.0,17.0,0.036060624
2022-03-11 00:00:00+00,LONG,3594,0.0,22.0,0.032417033
2022-03-11 00:00:00+00,LONG,3754,0.22713074480035284,14.0,0.034142952
2022-03-11 00:00:00+00,LONG,1967,0.0,12.0,0.05266683
2022-03-14 00:00:00+00,LONG,2408,0.43690878858057197,14.0,0.033104733
2022-03-14 00:00:00+00,LONG,3837,0.0,14.0,0.026848502
2022-03-16 00:00:00+00,LONG,1360,0.0,15.0,0.028118894
2022-05-02 00:00:00+00,LONG,2866,0.3583914354624992,18.0,0.044391345
2022-05-09 00:00:00+00,LONG,2249,1.0,20.0,0.021384655
2022-05-09 00:00:00+00,LONG,1474,0.0,13.0,0.025069999
2022-05-10 00:00:00+00,LONG,2541,0.4559125030724313,22.0,0.032358274
2022-05-10 00:00:00+00,LONG,3841,0.0,10.0,0.033364136
2022-05-10 00:00:00+00,LONG,3844,0.0,13.0,0.06260029
2022-05-10 00:00:00+00,LONG,3947,0.0,12.0,0.030838491
2022-05-11 00:00:00+00,LONG,4124,1.0,15.0,0.04881384
2022-05-11 00:00:00+00,LONG,2541,0.9130434782608696,23.0,0.02147293
2022-05-11 00:00:00+00,LONG,3574,0.0,28.0,0.034782816
2022-05-11 00:00:00+00,LONG,3841,0.0,11.0,0.024878534
2022-05-11 00:00:00+00,LONG,3844,0.09302785204838802,14.0,0.032183345
2022-05-11 00:00:00+00,LONG,1888,0.0,11.0,0.060159028
2022-05-12 00:00:00+00,LONG,13,1.0,16.0,0.021725828
2022-05-12 00:00:00+00,LONG,2345,0.0,23.0,0.03973704
2022-05-12 00:00:00+00,LONG,2816,1.0,21.0,0.02007729
2022-05-12 00:00:00+00,LONG,1064,0.031172371857493168,24.0,0.03859208
2022-05-12 00:00:00+00,LONG,1260,0.0,19.0,0.028738333
2022-05-12 00:00:00+00,LONG,1404,0.0,13.0,0.049678333
2022-05-12 00:00:00+00,LONG,3574,0.0,29.0,0.020441337
2022-05-12 00:00:00+00,LONG,1888,0.0,12.0,0.054899503
2022-05-12 00:00:00+00,LONG,4086,0.23348143828815218,10.0,0.025581999
2022-05-13 00:00:00+00,LONG,629,0.0,13.0,0.054167196
2022-05-13 00:00:00+00,LONG,1523,0.9523809523809523,13.0,0.020501379
2022-05-16 00:00:00+00,LONG,1523,0.9047619047619048,14.0,0.03156941
2022-05-17 00:00:00+00,LONG,3859,0.0,25.0,0.019399544
2022-05-18 00:00:00+00,LONG,956,0.8095238095238095,11.0,0.024087004
2022-05-18 00:00:00+00,LONG,3691,1.0,26.0,0.028759634
2022-05-18 00:00:00+00,LONG,2032,0.6956521739130435,10.0,0.02291365
2022-05-24 00:00:00+00,LONG,2095,0.0,12.0,0.042433955
2022-06-14 00:00:00+00,LONG,2408,0.22431266727299828,14.0,0.024684971
2022-06-14 00:00:00+00,LONG,3199,0.7595664586982025,29.0,0.033879858
2022-06-14 00:00:00+00,LONG,3203,0.0,30.0,0.03564763
2022-06-14 00:00:00+00,LONG,1960,0.2175379889430817,25.0,0.044964544
2022-06-15 00:00:00+00,LONG,2979,1.0,23.0,0.028402606
2022-06-16 00:00:00+00,LONG,2129,1.0,26.0,0.053304173
2022-06-16 00:00:00+00,LONG,834,1.0,14.0,0.032611422
2022-06-17 00:00:00+00,LONG,2055,0.1896275096722193,27.0,0.037258912
2022-06-17 00:00:00+00,LONG,2129,0.9777777777777777,27.0,0.02822252
2022-06-17 00:00:00+00,LONG,2327,0.0,23.0,0.05249379
2022-06-17 00:00:00+00,LONG,834,0.9818181818181818,15.0,0.020227982
2022-06-21 00:00:00+00,LONG,2327,0.9807692307692307,24.0,0.0459851
2022-06-22 00:00:00+00,LONG,2327,0.0,25.0,0.024018057
2022-07-05 00:00:00+00,LONG,2305,1.0,11.0,0.03012828
2022-07-05 00:00:00+00,LONG,3596,1.0,13.0,0.039176192
2022-07-05 00:00:00+00,LONG,1908,1.0,26.0,0.033615235
2022-07-06 00:00:00+00,LONG,3116,0.0,10.0,0.026687752
2022-07-06 00:00:00+00,LONG,3594,0.782562242656733,14.0,0.03154904
2022-07-07 00:00:00+00,LONG,323,0.0,10.0,0.034098595
2022-07-14 00:00:00+00,LONG,2972,1.0,23.0,0.0195429
2022-07-14 00:00:00+00,LONG,3040,0.0,19.0,0.02679485
2022-07-14 00:00:00+00,LONG,3330,0.710934925792165,22.0,0.054271948
2022-07-14 00:00:00+00,LONG,3573,0.0,15.0,0.043460146
2022-07-14 00:00:00+00,LONG,1949,1.0,15.0,0.020855715
2022-07-15 00:00:00+00,LONG,3233,1.0,18.0,0.036328025
2022-07-15 00:00:00+00,LONG,3330,0.7385833387785381,23.0,0.027196059
