time,side,ticker_id,mv_up_composite_labels,price_drift_abs_21_df006,dist_lower_bb_50_2.0_df055,joint_fall_flag_5_20_df042
2023-01-27 00:00:00+00,LONG,2681,0.3087091331750748,0.19131912,0.015675724,0.0
2023-01-30 00:00:00+00,LONG,2681,0.3030283042161805,0.1871357,0.002518819,0.0
2023-01-30 00:00:00+00,LONG,3486,0.6956521739130435,0.10508685,-0.003957493,0.0
2023-02-02 00:00:00+00,LONG,15,0.0,0.10801823,-0.0016292954,0.0
2023-02-03 00:00:00+00,LONG,15,0.0,0.11295742,-0.009142711,0.0
2023-02-03 00:00:00+00,LONG,507,0.0,0.118705705,-0.001865086,0.0
2023-02-24 00:00:00+00,LONG,1483,0.21162414239219704,0.1699576,0.011453355,0.0
2023-02-27 00:00:00+00,LONG,1144,0.7361470147419674,0.16498137,0.07454518,0.0
2023-02-27 00:00:00+00,LONG,1483,0.20244952452582707,0.14198783,-0.007405998,0.0
2023-02-28 00:00:00+00,LONG,1144,0.8005580466761771,0.17219923,0.06575381,0.0
2023-02-28 00:00:00+00,LONG,3456,0.11674464929552553,0.10991581,0.009096566,0.0
2023-02-28 00:00:00+00,LONG,1985,1.0,0.1147017,-0.010621096,0.0
2023-03-01 00:00:00+00,LONG,1144,0.7134516334647829,0.13417889,0.030898761,0.0
2023-03-02 00:00:00+00,LONG,4249,0.3552572633171078,0.15012276,-0.0030140108,0.0
2023-03-02 00:00:00+00,LONG,1144,0.9318181818181819,0.13507082,0.010906049,0.0
2023-03-03 00:00:00+00,LONG,1144,0.9090909090909091,0.15295033,0.0045272727,0.0
2023-03-08 00:00:00+00,LONG,4137,0.42882939431616107,0.113553114,6.9904304E-4,0.0
2023-03-09 00:00:00+00,LONG,4137,0.36775395400100014,0.11307902,-0.01050975,0.0
2023-03-09 00:00:00+00,LONG,3704,0.0,0.16809914,0.021884276,0.0
2023-03-10 00:00:00+00,LONG,167,0.29781414253491045,0.1611481,0.014950821,0.0
2023-03-10 00:00:00+00,LONG,388,0.7005615668644187,0.11307983,0.01268279,0.0
2023-03-10 00:00:00+00,LONG,2690,0.0,0.13564399,-0.0038516312,0.0
2023-03-10 00:00:00+00,LONG,1144,0.7954545454545454,0.15110722,-0.008983967,0.0
2023-03-13 00:00:00+00,LONG,167,0.25419242787545926,0.1424993,-0.007712302,0.0
2023-03-13 00:00:00+00,LONG,200,0.0,0.17639627,0.05819672,0.0
2023-03-13 00:00:00+00,LONG,3114,0.9022459515214826,0.13101763,0.002436339,0.0
2023-03-13 00:00:00+00,LONG,1074,1.0,0.13011418,0.031718347,0.0
2023-03-13 00:00:00+00,LONG,3241,0.0,0.19533291,0.10390831,0.0
2023-03-13 00:00:00+00,LONG,3280,1.0,0.1362678,0.03809222,0.0
2023-03-13 00:00:00+00,LONG,1690,0.8372351969732552,0.1402723,0.037099924,0.0
2023-03-14 00:00:00+00,LONG,2079,1.0,0.16794789,0.07276168,0.0
2023-03-14 00:00:00+00,LONG,200,0.0,0.14874332,0.017794607,0.0
2023-03-14 00:00:00+00,LONG,2504,0.7219476946191081,0.14186192,0.014000134,0.0
2023-03-14 00:00:00+00,LONG,1074,0.9666666666666667,0.1210206,0.0012482797,0.0
2023-03-14 00:00:00+00,LONG,3241,0.7193284003156052,0.17067912,0.060022913,0.0
2023-03-14 00:00:00+00,LONG,3280,0.967741935483871,0.12834646,0.016636427,0.0
2023-03-15 00:00:00+00,LONG,2061,0.0,0.10928421,-0.001509579,0.0
2023-03-15 00:00:00+00,LONG,2079,0.9714285714285714,0.14706227,0.036267396,0.0
2023-03-15 00:00:00+00,LONG,52,1.0,0.14628056,0.024822395,0.0
2023-03-15 00:00:00+00,LONG,101,1.0,0.13758625,0.039456856,0.0
2023-03-15 00:00:00+00,LONG,237,1.0,0.110692844,0.016353741,0.0
2023-03-15 00:00:00+00,LONG,2431,0.6832777900051009,0.1521739,0.0430558,0.0
2023-03-15 00:00:00+00,LONG,2469,0.0,0.13333334,0.032560024,0.0
2023-03-15 00:00:00+00,LONG,2479,1.0,0.11448276,0.01423757,0.0
2023-03-15 00:00:00+00,LONG,2504,0.7432887303145224,0.12940076,0.012283978,0.0
2023-03-15 00:00:00+00,LONG,562,0.3273257005104956,0.14702177,-0.0035218801,0.0
2023-03-15 00:00:00+00,LONG,835,0.47289128981492157,0.11816427,-0.008619532,0.0
2023-03-15 00:00:00+00,LONG,857,0.3397037555115358,0.17371938,0.061701395,0.0
2023-03-15 00:00:00+00,LONG,3114,0.6900865650623376,0.12160849,-0.0019277438,0.0
2023-03-15 00:00:00+00,LONG,1074,0.9333333333333333,0.13571429,-0.0025563585,0.0
2023-03-15 00:00:00+00,LONG,1191,1.0,0.16595136,0.0057398444,0.0
2023-03-15 00:00:00+00,LONG,3487,1.0,0.12811792,0.03466753,0.0
2023-03-15 00:00:00+00,LONG,3613,0.0,0.1459002,0.0342969,0.0
2023-03-15 00:00:00+00,LONG,1690,0.7023262915254959,0.13329849,0.004119961,0.0
2023-03-16 00:00:00+00,LONG,2079,0.9428571428571428,0.110770896,0.008651543,0.0
2023-03-16 00:00:00+00,LONG,52,0.96,0.111844644,-0.0064324266,0.0
2023-03-16 00:00:00+00,LONG,4187,0.34098876282612234,0.13219377,0.034524392,0.0
2023-03-16 00:00:00+00,LONG,200,0.0,0.18330781,0.03241832,0.0
2023-03-16 00:00:00+00,LONG,2340,0.5631527301107898,0.15070409,0.0073072067,0.0
2023-03-16 00:00:00+00,LONG,2431,0.6009450659786765,0.13846155,0.016635671,0.0
2023-03-16 00:00:00+00,LONG,2469,0.0,0.13328369,0.0236208,0.0
2023-03-16 00:00:00+00,LONG,2504,0.6519071209136368,0.1145648,-0.0042108833,0.0
2023-03-16 00:00:00+00,LONG,498,0.0,0.14264444,0.019302553,0.0
2023-03-16 00:00:00+00,LONG,559,0.6939492293861674,0.19512862,0.010700095,0.0
2023-03-16 00:00:00+00,LONG,857,0.0,0.13265993,0.015771694,0.0
2023-03-16 00:00:00+00,LONG,870,0.41072270243014053,0.15592827,0.023749713,0.0
2023-03-16 00:00:00+00,LONG,1140,0.0,0.14809237,0.025075903,0.0
2023-03-16 00:00:00+00,LONG,1184,0.5290410044133579,0.18170466,0.023604844,0.0
2023-03-16 00:00:00+00,LONG,1298,0.0,0.16584615,0.03994384,0.0
2023-03-16 00:00:00+00,LONG,1362,0.8728599069285197,0.12662454,9.6383825E-4,0.0
2023-03-16 00:00:00+00,LONG,3420,0.7761387755489718,0.12687759,0.016761191,0.0
2023-03-16 00:00:00+00,LONG,1381,0.5626194267177294,0.16240741,0.029841084,0.0
2023-03-16 00:00:00+00,LONG,1404,0.0,0.16007446,0.032047957,0.0
2023-03-16 00:00:00+00,LONG,3487,0.7660155337916968,0.105442174,0.007134781,0.0
2023-03-16 00:00:00+00,LONG,3613,0.0,0.1612996,0.0337016,0.0
2023-03-16 00:00:00+00,LONG,3693,0.5110925156527377,0.19048746,0.045680758,0.0
2023-03-16 00:00:00+00,LONG,1690,0.0,0.13134791,-0.00959263,0.0
2023-03-16 00:00:00+00,LONG,3804,0.0,0.113238774,0.020406676,0.0
2023-03-16 00:00:00+00,LONG,1770,0.8586284362952539,0.1837962,0.020348037,0.0
2023-03-16 00:00:00+00,LONG,1828,0.9279151270389309,0.13482466,0.0017802716,0.0
2023-03-16 00:00:00+00,LONG,4086,0.533673076857554,0.17740652,0.04262261,0.0
2023-03-16 00:00:00+00,LONG,4092,0.8268560054025303,0.11578947,7.1378774E-4,0.0
2023-03-17 00:00:00+00,LONG,2079,0.9142857142857143,0.13043995,0.0090972725,0.0
2023-03-17 00:00:00+00,LONG,52,0.92,0.13088824,-1.3652701E-4,0.0
2023-03-17 00:00:00+00,LONG,2132,0.7181139992710055,0.17758913,-0.0053005647,0.0
2023-03-17 00:00:00+00,LONG,4187,0.9705882352941176,0.13982941,0.03873273,0.0
2023-03-17 00:00:00+00,LONG,2139,0.7735825454478014,0.105002746,0.014771387,0.0
2023-03-17 00:00:00+00,LONG,101,0.9428571428571428,0.115201384,0.02204503,0.0
2023-03-17 00:00:00+00,LONG,4201,0.7444025622894999,0.121894695,0.0012847248,0.0
2023-03-17 00:00:00+00,LONG,194,0.2306579408560698,0.1896426,0.05672523,0.0
2023-03-17 00:00:00+00,LONG,200,0.8666666666666667,0.19660291,0.044710632,0.0
2023-03-17 00:00:00+00,LONG,2340,0.6396816803387336,0.15413046,0.010034642,0.0
2023-03-17 00:00:00+00,LONG,2431,0.707755741557213,0.15123457,0.027981948,0.0
2023-03-17 00:00:00+00,LONG,2469,0.0,0.111872144,0.013311866,0.0
2023-03-17 00:00:00+00,LONG,498,0.0,0.13772455,0.011801024,0.0
2023-03-17 00:00:00+00,LONG,2557,0.6546069222391062,0.12623413,0.012627362,0.0
2023-03-17 00:00:00+00,LONG,2716,0.9285714285714286,0.105370395,-0.0040905275,0.0
2023-03-17 00:00:00+00,LONG,2866,0.8116912926743409,0.114847,-0.007817386,0.0
2023-03-17 00:00:00+00,LONG,857,0.1377154113037784,0.18284826,0.050778054,0.0
2023-03-17 00:00:00+00,LONG,870,0.5673598562913877,0.15867408,0.034906536,0.0
2023-03-17 00:00:00+00,LONG,1074,0.8666666666666667,0.13037384,-0.0042385953,0.0
2023-03-17 00:00:00+00,LONG,1140,0.962962962962963,0.16298528,0.037173238,0.0
2023-03-17 00:00:00+00,LONG,1173,0.46363392903247236,0.19360475,0.025935018,0.0
2023-03-17 00:00:00+00,LONG,1184,0.5546205357226185,0.18354431,0.029543057,0.0
2023-03-17 00:00:00+00,LONG,1298,0.0,0.15322076,0.031640586,0.0
2023-03-17 00:00:00+00,LONG,1362,0.9696969696969697,0.13335739,0.006932477,0.0
2023-03-17 00:00:00+00,LONG,3420,0.6820569127151669,0.1362472,0.02611764,0.0
2023-03-17 00:00:00+00,LONG,1377,1.0,0.12606342,0.01981942,0.0
2023-03-17 00:00:00+00,LONG,1381,0.5928593724383682,0.15462784,0.042078268,0.0
2023-03-17 00:00:00+00,LONG,1404,0.4498405990652716,0.14370126,0.021693563,0.0
2023-03-17 00:00:00+00,LONG,3487,0.9411764705882353,0.13446328,0.02907598,0.0
2023-03-17 00:00:00+00,LONG,1463,1.0,0.1782313,0.019283058,0.0
2023-03-17 00:00:00+00,LONG,3613,0.0,0.17208633,0.042815458,0.0
2023-03-17 00:00:00+00,LONG,3693,0.96,0.18610185,0.04019281,0.0
2023-03-17 00:00:00+00,LONG,1690,0.467865077435562,0.16454731,0.009640663,0.0
2023-03-17 00:00:00+00,LONG,1710,0.5569844875788621,0.18913287,0.049477234,0.0
2023-03-17 00:00:00+00,LONG,3804,0.0,0.12083235,0.023485744,0.0
2023-03-17 00:00:00+00,LONG,1770,0.7985300671052564,0.18957606,0.028648868,0.0
2023-03-17 00:00:00+00,LONG,1828,0.9583333333333334,0.14906457,0.0082186125,0.0
2023-03-17 00:00:00+00,LONG,3905,1.0,0.13602075,0.029024933,0.0
2023-03-17 00:00:00+00,LONG,1949,0.4989890067645833,0.14017259,0.023460837,0.0
2023-03-17 00:00:00+00,LONG,4020,0.8060732938593139,0.17774303,-0.0077023306,0.0
2023-03-17 00:00:00+00,LONG,4086,0.7197483548183327,0.15161422,0.029390058,0.0
2023-03-17 00:00:00+00,LONG,4092,0.7156064146302468,0.11410571,-0.005610945,0.0
2023-03-20 00:00:00+00,LONG,2132,0.8030087674324019,0.15551694,-0.005994333,0.0
2023-03-20 00:00:00+00,LONG,4187,0.22985479399021674,0.11474985,0.008518612,0.0
2023-03-20 00:00:00+00,LONG,131,0.47205484350695354,0.16360764,0.011896413,0.0
2023-03-20 00:00:00+00,LONG,194,0.16389726450930187,0.1834377,0.036348995,0.0
2023-03-20 00:00:00+00,LONG,200,0.0,0.1764386,0.016607488,0.0
2023-03-20 00:00:00+00,LONG,243,0.9130434782608696,0.18086697,0.0087927785,0.0
2023-03-20 00:00:00+00,LONG,368,1.0,0.123931624,0.04338592,0.0
2023-03-20 00:00:00+00,LONG,2430,0.6175847471044846,0.11359127,0.0058647073,0.0
2023-03-20 00:00:00+00,LONG,2431,0.7920484295115618,0.1486068,0.023623474,0.0
2023-03-20 00:00:00+00,LONG,2569,0.6028512197038881,0.16786227,0.010458521,0.0
2023-03-20 00:00:00+00,LONG,559,0.6268289989102849,0.19216885,0.0014935492,0.0
2023-03-20 00:00:00+00,LONG,857,0.0,0.14991063,0.010187496,0.0
2023-03-20 00:00:00+00,LONG,870,0.3742282341245018,0.11818026,0.0039351396,0.0
2023-03-20 00:00:00+00,LONG,1140,0.0,0.12644853,0.010213758,0.0
2023-03-20 00:00:00+00,LONG,1173,0.4389310469424991,0.15649676,-0.0073079066,0.0
2023-03-20 00:00:00+00,LONG,1184,0.5141902054569563,0.1682035,0.008397692,0.0
2023-03-20 00:00:00+00,LONG,3241,0.6245157164605881,0.19417647,0.003447551,0.0
2023-03-20 00:00:00+00,LONG,1280,0.6336171935837304,0.15734378,-0.0066797156,0.0
2023-03-20 00:00:00+00,LONG,1298,0.0,0.13617693,0.015101867,0.0
2023-03-20 00:00:00+00,LONG,3420,0.5189654083964851,0.10759289,0.0023897088,0.0
2023-03-20 00:00:00+00,LONG,1377,0.9565217391304348,0.13400465,0.022428423,0.0
2023-03-20 00:00:00+00,LONG,1381,0.5392552923822803,0.11392494,0.01681367,0.0
2023-03-20 00:00:00+00,LONG,3487,0.9117647058823529,0.10872027,4.5394804E-4,0.0
2023-03-20 00:00:00+00,LONG,1463,0.9787234042553191,0.14804547,0.002902367,0.0
2023-03-20 00:00:00+00,LONG,3613,0.0,0.12407899,0.009287881,0.0
2023-03-20 00:00:00+00,LONG,3693,0.5725610975970145,0.19557784,0.003627824,0.0
2023-03-20 00:00:00+00,LONG,1690,0.0,0.14929697,-0.0051824893,0.0
2023-03-20 00:00:00+00,LONG,1710,0.4756722714428921,0.16388439,0.022135857,0.0
2023-03-20 00:00:00+00,LONG,3804,0.0,0.10822919,0.004855049,0.0
2023-03-20 00:00:00+00,LONG,1770,0.0,0.15303284,-0.009186811,0.0
2023-03-20 00:00:00+00,LONG,4086,0.4526272347117101,0.12422102,0.007237919,0.0
2023-03-20 00:00:00+00,LONG,4092,0.0,0.10852713,-0.0065815025,0.0
2023-03-21 00:00:00+00,LONG,194,0.0,0.1708675,-0.0040356154,0.0
2023-03-21 00:00:00+00,LONG,2431,0.7624205833104547,0.12772585,0.0021148128,0.0
2023-03-21 00:00:00+00,LONG,3124,0.41947548842402266,0.17274168,0.0037392585,0.0
2023-03-21 00:00:00+00,LONG,1175,0.7336634243489815,0.16446453,0.0015080782,0.0
2023-03-21 00:00:00+00,LONG,1710,0.4151557651025223,0.13899593,-0.008686024,0.0
2023-03-22 00:00:00+00,LONG,194,0.20096384807106138,0.15742008,0.0060415776,0.0
2023-03-22 00:00:00+00,LONG,2431,0.7048621039574027,0.11746032,0.0062007545,0.0
2023-03-22 00:00:00+00,LONG,498,0.0,0.13188471,-0.0080007585,0.0
2023-03-22 00:00:00+00,LONG,857,0.2852672886572203,0.1285252,0.0056603993,0.0
2023-03-22 00:00:00+00,LONG,3124,0.35364510875448246,0.147514,7.1453705E-4,0.0
2023-03-22 00:00:00+00,LONG,1175,0.5927225071412414,0.16235377,0.0071865837,0.0
2023-03-22 00:00:00+00,LONG,3613,0.0,0.10631328,-0.006813556,0.0
2023-03-22 00:00:00+00,LONG,1690,0.7666977753061672,0.1255304,-0.0034604527,0.0
2023-03-22 00:00:00+00,LONG,1710,0.44425374165216497,0.13139677,-0.0047570853,0.0
2023-03-23 00:00:00+00,LONG,2129,1.0,0.14082433,0.016072223,0.0
2023-03-23 00:00:00+00,LONG,85,0.8529411764705882,0.19223301,0.031151904,0.0
2023-03-23 00:00:00+00,LONG,262,0.5724913510529261,0.1562249,0.012499925,0.0
2023-03-23 00:00:00+00,LONG,2430,0.4760845197428703,0.106693506,0.0046794065,0.0
2023-03-23 00:00:00+00,LONG,2431,0.616893312006886,0.11949685,-0.004322976,0.0
2023-03-23 00:00:00+00,LONG,2569,0.0,0.104811445,-0.005506881,0.0
2023-03-23 00:00:00+00,LONG,857,0.12496300418102785,0.1505302,0.018172821,0.0
2023-03-23 00:00:00+00,LONG,3124,0.21850366431883925,0.13695435,-0.010506039,0.0
2023-03-23 00:00:00+00,LONG,1175,0.8461538461538461,0.17141838,0.011164703,0.0
2023-03-23 00:00:00+00,LONG,3487,0.8235294117647058,0.10526316,7.373563E-4,0.0
2023-03-23 00:00:00+00,LONG,1690,0.8518518518518519,0.13603652,-0.003935409,0.0
2023-03-23 00:00:00+00,LONG,1840,0.6210124992971904,0.164281,-0.0057671657,0.0
2023-03-24 00:00:00+00,LONG,2050,0.0,0.15163472,0.0068774535,0.0
2023-03-24 00:00:00+00,LONG,2090,1.0,0.10567767,0.015842745,0.0
2023-03-24 00:00:00+00,LONG,93,0.0,0.12524617,-0.008860093,0.0
2023-03-24 00:00:00+00,LONG,253,1.0,0.19196743,-0.007296893,0.0
2023-03-24 00:00:00+00,LONG,2343,0.12911386490721669,0.12252964,-0.0064105596,0.0
2023-03-24 00:00:00+00,LONG,370,1.0,0.1130293,0.0050938865,0.0
2023-03-24 00:00:00+00,LONG,2431,0.5734736580751827,0.12264151,-0.0041411645,0.0
2023-03-24 00:00:00+00,LONG,397,0.5793619294683754,0.13865131,-0.008062614,0.0
2023-03-24 00:00:00+00,LONG,2508,0.0,0.1768932,-0.0019344401,0.0
2023-03-24 00:00:00+00,LONG,2536,0.0,0.14284256,0.0157848,0.0
2023-03-24 00:00:00+00,LONG,523,0.8324488825464588,0.11322612,-0.004338005,0.0
2023-03-24 00:00:00+00,LONG,555,0.4440905167468548,0.121832155,-0.0023597365,0.0
2023-03-24 00:00:00+00,LONG,652,0.3513815575690359,0.14430329,0.023317855,0.0
2023-03-24 00:00:00+00,LONG,739,0.8658957616985131,0.11500262,-4.9147103E-4,0.0
2023-03-24 00:00:00+00,LONG,2818,0.25553596718558486,0.12503678,0.012173151,0.0
2023-03-24 00:00:00+00,LONG,2898,1.0,0.1217656,0.0017930077,0.0
2023-03-24 00:00:00+00,LONG,857,0.2018531804760785,0.14889245,-0.0013662743,0.0
2023-03-24 00:00:00+00,LONG,2930,0.0,0.17577197,0.028277624,0.0
2023-03-24 00:00:00+00,LONG,2932,0.7660288282309645,0.17023097,0.011290233,0.0
2023-03-24 00:00:00+00,LONG,918,0.47096724093326153,0.15397646,0.008820646,0.0
2023-03-24 00:00:00+00,LONG,1004,0.845870866637597,0.13961218,0.022914574,0.0
2023-03-24 00:00:00+00,LONG,3124,0.2985678666487931,0.15705235,9.6885866E-4,0.0
2023-03-24 00:00:00+00,LONG,1081,1.0,0.16124661,0.0018189966,0.0
2023-03-24 00:00:00+00,LONG,1175,0.5178133770587936,0.17572336,-0.0045592664,0.0
2023-03-24 00:00:00+00,LONG,3241,0.5973823268080349,0.16932401,-0.00800565,0.0
2023-03-24 00:00:00+00,LONG,1298,0.0,0.13241424,3.9313254E-5,0.0
2023-03-24 00:00:00+00,LONG,1299,0.6995934335518095,0.13395205,0.0067877923,0.0
2023-03-24 00:00:00+00,LONG,3352,1.0,0.119140625,0.028581899,0.0
2023-03-24 00:00:00+00,LONG,1324,1.0,0.13550638,0.0031450365,0.0
2023-03-24 00:00:00+00,LONG,1381,0.5509761436437067,0.11426554,-0.0055260807,0.0
2023-03-24 00:00:00+00,LONG,3538,1.0,0.15388389,0.019182118,0.0
2023-03-24 00:00:00+00,LONG,3613,0.19638854661192384,0.13263473,0.017079748,0.0
2023-03-24 00:00:00+00,LONG,3681,0.532324605888451,0.15318958,-0.0024440996,0.0
2023-03-24 00:00:00+00,LONG,1690,0.8333333333333334,0.13468131,-0.009194221,0.0
2023-03-24 00:00:00+00,LONG,1719,1.0,0.10619469,-0.0014147761,0.0
2023-03-24 00:00:00+00,LONG,1740,0.0,0.18299751,0.0114056915,0.0
2023-03-24 00:00:00+00,LONG,3790,0.8658354780007645,0.11703936,0.010263593,0.0
2023-03-24 00:00:00+00,LONG,3811,0.3282291763204298,0.11085351,0.006954953,0.0
2023-03-24 00:00:00+00,LONG,3831,0.46442779440234716,0.12034112,0.022621721,0.0
2023-03-24 00:00:00+00,LONG,1967,0.7059267554002442,0.18365872,0.023793127,0.0
2023-03-24 00:00:00+00,LONG,4049,0.5286778862184126,0.1609901,0.014366816,0.0
2023-03-24 00:00:00+00,LONG,2013,0.0,0.1172611,-0.006450921,0.0
2023-03-24 00:00:00+00,LONG,2041,1.0,0.14648438,-0.006696644,0.0
2023-03-24 00:00:00+00,LONG,4089,1.0,0.11408691,3.9438356E-4,0.0
2023-03-27 00:00:00+00,LONG,85,0.7941176470588236,0.17751479,-0.0014364473,0.0
2023-03-27 00:00:00+00,LONG,160,0.0,0.18694429,-0.00984721,0.0
2023-03-27 00:00:00+00,LONG,2536,0.3578133164997866,0.13367452,0.0021457442,0.0
2023-03-27 00:00:00+00,LONG,694,0.43712389206381974,0.18378633,0.02643419,0.0
2023-03-27 00:00:00+00,LONG,753,0.0,0.18378316,0.012927474,0.0
2023-03-27 00:00:00+00,LONG,918,0.5192184785904854,0.14111483,-0.0018941828,0.0
2023-03-27 00:00:00+00,LONG,1051,0.48757685848471255,0.18212198,0.0059314324,0.0
2023-03-27 00:00:00+00,LONG,1299,0.6733735557329289,0.11763782,-0.0027095089,0.0
2023-03-27 00:00:00+00,LONG,1324,0.6900057368116431,0.12363811,-0.0047210366,0.0
2023-03-27 00:00:00+00,LONG,3538,0.9722222222222222,0.15209718,0.010066642,0.0
2023-03-27 00:00:00+00,LONG,1967,0.6612640088572571,0.16093636,-0.0023572133,0.0
2023-03-27 00:00:00+00,LONG,4049,0.3676962485115499,0.13644597,-0.0066730697,0.0
2023-03-28 00:00:00+00,LONG,85,0.7647058823529411,0.19417475,-0.010457293,0.0
2023-03-28 00:00:00+00,LONG,2536,0.4091832736488254,0.12223371,-0.0064665223,0.0
2023-03-28 00:00:00+00,LONG,694,0.935483870967742,0.19650194,0.02579676,0.0
2023-03-28 00:00:00+00,LONG,753,0.0,0.17610505,-0.003269266,0.0
2023-03-28 00:00:00+00,LONG,1299,0.7438468472844991,0.10969591,-0.0039001477,0.0
2023-03-28 00:00:00+00,LONG,1324,0.9230769230769231,0.1200457,-0.0067118,0.0
2023-03-28 00:00:00+00,LONG,3538,0.6696007350213415,0.14986531,-0.0076629035,0.0
2023-03-28 00:00:00+00,LONG,3811,0.357118104471508,0.10494793,-0.008613561,0.0
2023-03-29 00:00:00+00,LONG,694,0.9032258064516129,0.18475452,4.4826785E-4,0.0
2023-04-06 00:00:00+00,LONG,2070,1.0,0.13903414,-0.005242689,0.0
2023-04-19 00:00:00+00,LONG,735,1.0,0.13748433,0.06934556,0.0
2023-04-20 00:00:00+00,LONG,735,0.96,0.15327266,0.057722233,0.0
2023-04-21 00:00:00+00,LONG,735,0.92,0.14448291,0.052540366,0.0
2023-04-24 00:00:00+00,LONG,735,0.88,0.13165882,0.024934832,0.0
2023-04-24 00:00:00+00,LONG,1966,0.6708593785012668,0.12514758,-5.5314356E-4,0.0
2023-04-25 00:00:00+00,LONG,735,0.84,0.13875124,0.018948179,0.0
2023-04-25 00:00:00+00,LONG,1966,0.6980111329678749,0.119642854,-0.0073736967,0.0
2023-04-26 00:00:00+00,LONG,735,0.8,0.13851933,0.009795784,0.0
2023-04-26 00:00:00+00,LONG,1270,0.0,0.16340704,0.10229918,0.0
2023-04-26 00:00:00+00,LONG,3897,0.0,0.112009235,0.019409427,0.0
2023-04-27 00:00:00+00,LONG,1270,0.0,0.15161224,0.08170387,0.0
2023-04-27 00:00:00+00,LONG,3822,1.0,0.15328506,2.0189224E-4,0.0
2023-04-28 00:00:00+00,LONG,1270,0.0,0.1949007,0.06418698,0.0
2023-05-02 00:00:00+00,LONG,2120,0.0,0.11803319,-0.0062309178,0.0
2023-05-02 00:00:00+00,LONG,323,1.0,0.15432873,-0.0053868457,0.0
2023-05-02 00:00:00+00,LONG,2383,0.22383964805643858,0.14952622,0.0025350212,0.0
2023-05-02 00:00:00+00,LONG,2910,1.0,0.11439872,0.0043832194,0.0
2023-05-02 00:00:00+00,LONG,3352,0.0,0.110889114,0.018866792,0.0
2023-05-02 00:00:00+00,LONG,3824,0.9310344827586207,0.10814878,-0.0025232474,0.0
2023-05-03 00:00:00+00,LONG,2120,0.0,0.11485689,0.0016421424,0.0
2023-05-03 00:00:00+00,LONG,2383,0.22183219220969247,0.1691634,0.013575871,0.0
2023-05-03 00:00:00+00,LONG,3610,0.36832321163425735,0.1495057,-0.002924614,0.0
2023-05-03 00:00:00+00,LONG,3824,0.9137931034482758,0.10922016,-0.003360695,0.0
2023-05-04 00:00:00+00,LONG,2085,0.1754615543859092,0.1672525,0.007441279,0.0
2023-05-04 00:00:00+00,LONG,2383,0.25599464524933246,0.17449027,0.034994654,0.0
2023-05-04 00:00:00+00,LONG,2670,1.0,0.119170986,0.011381185,0.0
2023-05-04 00:00:00+00,LONG,959,1.0,0.11810112,0.001506726,0.0
2023-05-04 00:00:00+00,LONG,3032,1.0,0.116167665,0.0052177263,0.0
2023-05-04 00:00:00+00,LONG,3610,0.29749336793066866,0.15641262,0.0038440113,0.0
2023-05-05 00:00:00+00,LONG,2518,1.0,0.13109525,0.0757561,0.0
2023-05-05 00:00:00+00,LONG,1270,0.0,0.17565963,-0.0062918523,0.0
2023-05-08 00:00:00+00,LONG,2518,0.967741935483871,0.116108194,0.04780712,0.0
2023-05-08 00:00:00+00,LONG,2930,0.3826856193480593,0.18699187,0.014782639,0.0
2023-05-09 00:00:00+00,LONG,2518,0.935483870967742,0.17877895,0.071535885,0.0
2023-05-09 00:00:00+00,LONG,1064,0.0,0.17134269,0.010707382,0.0
2023-05-09 00:00:00+00,LONG,3691,1.0,0.16215706,0.028129958,0.0
2023-05-10 00:00:00+00,LONG,2518,0.9032258064516129,0.14167216,0.027576564,0.0
2023-05-10 00:00:00+00,LONG,761,1.0,0.13649951,0.004238803,0.0
2023-05-10 00:00:00+00,LONG,3443,1.0,0.15763547,-0.003839506,0.0
2023-05-10 00:00:00+00,LONG,3581,0.0,0.14191489,0.011555078,0.0
2023-05-11 00:00:00+00,LONG,2518,0.8709677419354839,0.14441177,0.054095004,0.0
2023-05-11 00:00:00+00,LONG,2930,0.3409977157112874,0.17934783,-0.008251243,0.0
2023-05-11 00:00:00+00,LONG,3581,0.0,0.13989305,0.0055133197,0.0
2023-05-11 00:00:00+00,LONG,3691,0.9375,0.14424472,-0.009105387,0.0
2023-05-11 00:00:00+00,LONG,3851,0.35969036035358953,0.10970363,-0.0015773916,0.0
2023-05-12 00:00:00+00,LONG,2327,1.0,0.11114561,-0.006874386,0.0
2023-05-12 00:00:00+00,LONG,2518,1.0,0.16284288,0.03982314,0.0
2023-05-12 00:00:00+00,LONG,1063,0.4037909799815483,0.10523362,0.0020782955,0.0
2023-05-12 00:00:00+00,LONG,3581,0.0,0.14993647,-9.684849E-4,0.0
2023-05-12 00:00:00+00,LONG,3631,0.22328776778958268,0.106512144,0.015999638,0.0
2023-05-12 00:00:00+00,LONG,3708,1.0,0.11829653,0.0015770153,0.0
2023-05-12 00:00:00+00,LONG,3851,0.22678522600502676,0.11892402,-0.007893752,0.0
2023-05-15 00:00:00+00,LONG,2518,0.9814814814814815,0.13558364,-6.5753824E-4,0.0
2023-05-15 00:00:00+00,LONG,3708,0.962962962962963,0.106096596,-0.0066660177,0.0
2023-05-15 00:00:00+00,LONG,3825,0.31448582231376865,0.18661624,0.02417174,0.0
2023-05-16 00:00:00+00,LONG,2327,0.9607843137254902,0.11668214,-0.0078094765,0.0
2023-05-16 00:00:00+00,LONG,2518,0.962962962962963,0.16547807,0.01304277,0.0
