time,side,ticker_id,mv_dn_composite_labels,skew_weighted_20_df037,interest_coverage_normalized_df080,weighted_neg_sum_20_df036
2021-05-10 00:00:00+00,SHORT,4201,0.41730241390219047,0.55441296,0.6873,0.040747195
2021-05-10 00:00:00+00,SHORT,2247,0.4575955669810568,0.52314675,0.1101,0.037142918
2021-05-10 00:00:00+00,SHORT,610,0.06566344765594985,0.5500304,0.0979,0.039576266
2021-05-10 00:00:00+00,SHORT,1082,1.0,0.35748425,0.103,0.041780658
2021-05-11 00:00:00+00,SHORT,2247,0.46453633138247097,0.5506244,0.1101,0.034382377
2021-06-02 00:00:00+00,SHORT,652,0.7285238353209385,0.5681613,0.0165,0.03807729
2021-06-03 00:00:00+00,SHORT,652,0.7475091729175233,0.48851424,0.0165,0.04095733
2021-06-04 00:00:00+00,SHORT,652,0.4867915372889509,0.42038372,0.0165,0.042715464
2021-06-08 00:00:00+00,SHORT,3161,0.5354035488657974,0.5329501,0.1913,0.04083453
2021-06-11 00:00:00+00,SHORT,3538,0.37030430568952744,0.62995243,0.0753,0.038566418
2021-06-11 00:00:00+00,SHORT,1790,0.2207473524121335,0.53081006,0.0359,0.037414953
2021-06-14 00:00:00+00,SHORT,1514,0.5314871334432772,0.5622485,0.1658,0.03634025
2021-06-15 00:00:00+00,SHORT,84,1.0,0.30945125,0.0631,0.03656581
2021-06-15 00:00:00+00,SHORT,2276,0.33328414871273093,0.35823384,0.062,0.03582534
2021-06-15 00:00:00+00,SHORT,3456,0.7777777777777778,0.54762083,0.0182,0.035035327
2021-06-15 00:00:00+00,SHORT,1411,0.0,0.33231705,0.0607,0.030987954
2021-06-15 00:00:00+00,SHORT,1514,0.5509316587828126,0.50771344,0.1658,0.041040033
2021-06-16 00:00:00+00,SHORT,2514,0.4054907026553991,0.39788115,0.3503,0.04049516
2021-06-16 00:00:00+00,SHORT,1260,0.06790872688068517,0.350444,0.0711,0.03931614
2021-06-25 00:00:00+00,SHORT,1473,0.3615047946082673,0.30282822,0.3032,0.041631572
2021-06-28 00:00:00+00,SHORT,1473,0.5294117647058824,0.37939796,0.3032,0.03543271
2021-06-30 00:00:00+00,SHORT,1473,0.2495756007281788,0.30383322,0.3032,0.043144338
2021-07-22 00:00:00+00,SHORT,3912,0.5285558085341271,0.36549032,0.0702,0.038801216
2021-07-27 00:00:00+00,SHORT,2408,0.7803213013860012,0.32358688,0.0259,0.033673596
2021-08-04 00:00:00+00,SHORT,898,1.0,0.52417105,0.5049,0.040244527
2021-08-04 00:00:00+00,SHORT,914,0.04970709857444287,0.47383255,0.1741,0.03746814
2021-08-05 00:00:00+00,SHORT,1076,0.6479640351276799,0.43694252,0.0434,0.04242267
2021-08-06 00:00:00+00,SHORT,914,0.0,0.40590125,0.1103,0.039285164
2021-08-09 00:00:00+00,SHORT,914,0.0,0.38431653,0.1103,0.039285164
2021-08-13 00:00:00+00,SHORT,2716,0.0,0.4558229,0.4504,0.03715396
2021-08-16 00:00:00+00,SHORT,69,0.43266329489014266,0.5314992,0.0247,0.038866814
2021-08-16 00:00:00+00,SHORT,2716,0.0,0.40510377,0.4504,0.042082954
2021-08-16 00:00:00+00,SHORT,3161,0.48531034034987525,0.5439577,0.6279,0.04324272
2021-08-16 00:00:00+00,SHORT,1210,0.8941535124276005,0.42820498,0.4726,0.03986322
2021-08-17 00:00:00+00,SHORT,1076,0.24962265333618763,0.43911418,0.1203,0.035107497
2021-08-18 00:00:00+00,SHORT,787,0.5294117647058824,0.32756376,0.0751,0.03230153
2021-08-18 00:00:00+00,SHORT,1076,0.23235258603945078,0.37331682,0.1203,0.037470967
2021-08-26 00:00:00+00,SHORT,3811,0.3512818232128455,0.54744196,0.0121,0.029965933
2021-08-27 00:00:00+00,SHORT,3811,0.48745214385632324,0.5878505,0.0121,0.029965933
2021-08-30 00:00:00+00,SHORT,386,1.0,0.49212456,0.628,0.039161276
2021-08-30 00:00:00+00,SHORT,540,0.6804706113898118,0.5231408,0.0365,0.037873145
2021-08-30 00:00:00+00,SHORT,4016,1.0,0.3407836,0.013,0.04315991
2021-08-31 00:00:00+00,SHORT,540,0.506349893297,0.44945398,0.0365,0.042925462
2021-08-31 00:00:00+00,SHORT,2866,0.4452429372220964,0.4624521,0.4731,0.03128647
2021-09-01 00:00:00+00,SHORT,386,0.66620374463591,0.44249335,0.628,0.038933866
2021-09-01 00:00:00+00,SHORT,540,0.4942322373975995,0.44416752,0.0365,0.042925462
2021-09-01 00:00:00+00,SHORT,3378,0.733269660504751,0.44480303,0.627,0.037727606
2021-09-01 00:00:00+00,SHORT,3811,0.2757377108565897,0.42559293,0.0121,0.043222297
2021-09-01 00:00:00+00,SHORT,4016,0.8947368421052632,0.36097926,0.013,0.035752226
2021-09-02 00:00:00+00,SHORT,2111,0.22453951425996327,0.34123632,0.2604,0.039039362
2021-09-02 00:00:00+00,SHORT,4201,1.0,0.5710203,0.2783,0.029984754
2021-09-02 00:00:00+00,SHORT,386,0.6024316727340909,0.50532144,0.628,0.034891754
2021-09-02 00:00:00+00,SHORT,540,0.33697748893698815,0.4406008,0.0365,0.042925462
2021-09-02 00:00:00+00,SHORT,2776,0.21676076855800258,0.6175386,0.14,0.036201283
2021-09-02 00:00:00+00,SHORT,2866,0.2831032772420113,0.32803217,0.4731,0.037067126
2021-09-02 00:00:00+00,SHORT,3142,1.0,0.5094958,0.3073,0.036132805
2021-09-02 00:00:00+00,SHORT,3378,0.5956200240525205,0.44691852,0.627,0.037727606
2021-09-02 00:00:00+00,SHORT,3811,0.3235122944640186,0.41487214,0.0121,0.043222297
2021-09-03 00:00:00+00,SHORT,4201,0.9230769230769231,0.47365826,0.2783,0.0356357
2021-09-03 00:00:00+00,SHORT,386,0.7647058823529411,0.40719342,0.628,0.042104665
2021-09-03 00:00:00+00,SHORT,735,1.0,0.5004974,0.4851,0.03251113
2021-09-03 00:00:00+00,SHORT,3142,0.9090909090909091,0.5638019,0.3073,0.03101651
2021-09-07 00:00:00+00,SHORT,735,0.9230769230769231,0.4455994,0.4851,0.037454613
2021-09-07 00:00:00+00,SHORT,3142,0.8181818181818181,0.55446875,0.3073,0.031870365
2021-09-08 00:00:00+00,SHORT,735,0.8461538461538461,0.35517526,0.4851,0.041727904
2021-09-08 00:00:00+00,SHORT,3142,0.7272727272727273,0.5620565,0.3073,0.031175414
2021-09-08 00:00:00+00,SHORT,1551,0.0,0.54571855,0.0123,0.042595927
2021-09-09 00:00:00+00,SHORT,4153,1.0,0.5774898,0.1889,0.032150496
2021-09-10 00:00:00+00,SHORT,4153,0.9,0.47464636,0.1889,0.036941927
2021-09-10 00:00:00+00,SHORT,2546,0.0,0.43362418,0.4819,0.033857316
2021-09-10 00:00:00+00,SHORT,1817,0.5525986939670161,0.3356353,0.3077,0.040661477
2021-09-13 00:00:00+00,SHORT,2546,0.08105521303573775,0.33049518,0.4819,0.037689522
2021-09-15 00:00:00+00,SHORT,273,0.0,0.53051805,0.4585,0.04141716
2021-09-15 00:00:00+00,SHORT,2546,0.019677034024340494,0.33898908,0.4819,0.039491843
2021-09-16 00:00:00+00,SHORT,273,0.0,0.62806517,0.4585,0.032572493
2021-09-16 00:00:00+00,SHORT,465,0.9523809523809523,0.48161227,0.1462,0.030546892
2021-09-17 00:00:00+00,SHORT,273,0.0,0.57323474,0.4585,0.038676888
2021-09-17 00:00:00+00,SHORT,465,0.7893878904256603,0.46902552,0.1462,0.031556673
2021-09-17 00:00:00+00,SHORT,761,0.0,0.5491195,0.4648,0.041053213
2021-09-17 00:00:00+00,SHORT,1752,0.4984059127024009,0.37194014,0.1465,0.041511487
2021-09-20 00:00:00+00,SHORT,465,0.5997144566579481,0.32254228,0.1462,0.04178763
2021-10-19 00:00:00+00,SHORT,523,0.5725365777706046,0.6337647,0.2017,0.042534377
2021-10-22 00:00:00+00,SHORT,1288,0.7428371695165347,0.63367826,0.0847,0.038134012
2021-10-25 00:00:00+00,SHORT,2269,1.0,0.5108146,0.0352,0.030422295
2021-10-25 00:00:00+00,SHORT,1288,0.698505713031011,0.6114156,0.0847,0.038134012
2021-10-27 00:00:00+00,SHORT,2818,0.16951789402718523,0.56997,0.0957,0.039469294
2021-10-28 00:00:00+00,SHORT,786,0.0,0.6289271,0.2856,0.03594095
2021-10-29 00:00:00+00,SHORT,786,0.0,0.593983,0.2856,0.04018764
2021-11-01 00:00:00+00,SHORT,2479,0.0,0.46163172,0.0148,0.041643113
2021-11-01 00:00:00+00,SHORT,988,0.09643687558140457,0.38859117,0.2999,0.03844058
2021-11-01 00:00:00+00,SHORT,3586,0.40004453245375377,0.62315863,0.3995,0.041331235
2021-11-02 00:00:00+00,SHORT,2479,0.0,0.42256317,0.0148,0.041643113
2021-11-02 00:00:00+00,SHORT,988,0.05502798570073179,0.41968748,0.2999,0.03844058
2021-11-02 00:00:00+00,SHORT,3187,0.13378690767933335,0.4111548,0.3915,0.040839486
2021-11-02 00:00:00+00,SHORT,3586,0.23929926456983466,0.6166273,0.3995,0.041331235
2021-11-02 00:00:00+00,SHORT,1910,0.09323986510441237,0.46830964,0.4,0.042194385
2021-11-02 00:00:00+00,SHORT,4020,0.7080576243739588,0.597929,0.4119,0.031993113
2021-11-03 00:00:00+00,SHORT,988,0.018920253760163097,0.4814801,0.2999,0.0375001
2021-11-04 00:00:00+00,SHORT,2072,0.7813981741509773,0.5471833,0.3886,0.04229003
2021-11-04 00:00:00+00,SHORT,988,0.0,0.41934043,0.2999,0.03888114
2021-11-05 00:00:00+00,SHORT,4128,0.8040743087432698,0.5229955,0.2681,0.033590518
2021-11-08 00:00:00+00,SHORT,4128,0.6838674910962733,0.46615535,0.5451,0.0390506
2021-11-09 00:00:00+00,SHORT,4128,0.6393466306375841,0.48925793,0.5451,0.03797556
2021-11-09 00:00:00+00,SHORT,143,0.26802269236862164,0.6093105,0.3996,0.036766045
2021-11-10 00:00:00+00,SHORT,4128,0.5457460962524703,0.47178423,0.5451,0.039741084
2021-11-11 00:00:00+00,SHORT,4128,0.4504033601615213,0.43241867,0.5451,0.039741084
2021-11-16 00:00:00+00,SHORT,200,0.36919746861142216,0.4022584,0.2556,0.03879226
2021-11-16 00:00:00+00,SHORT,1410,0.14878431871248146,0.6120153,0.0917,0.03171614
2021-11-18 00:00:00+00,SHORT,4082,0.9230769230769231,0.47672623,0.5717,0.034561038
2021-11-22 00:00:00+00,SHORT,2543,0.8235792107637994,0.5608504,0.5757,0.038968872
2021-11-22 00:00:00+00,SHORT,1537,0.6833047655757898,0.40312454,0.5668,0.041901264
2021-11-23 00:00:00+00,SHORT,3456,0.6116572274728738,0.3715936,0.1145,0.040237937
2021-11-24 00:00:00+00,SHORT,2107,0.0,0.5833518,0.504,0.040144626
2021-11-24 00:00:00+00,SHORT,1205,0.19815856746993793,0.36523056,0.3081,0.039998103
2021-11-24 00:00:00+00,SHORT,3456,0.6340301030399197,0.39868972,0.1145,0.037757024
2021-11-29 00:00:00+00,SHORT,900,0.0,0.6256315,0.6291,0.036647897
2021-12-30 00:00:00+00,SHORT,1867,1.0,0.6023265,0.3952,0.036850464
2021-12-31 00:00:00+00,SHORT,1867,0.4568198153054548,0.53642017,0.3952,0.04204048
2022-01-03 00:00:00+00,SHORT,1867,0.75,0.5434948,0.3952,0.04204048
2022-01-04 00:00:00+00,SHORT,988,0.4151761160632731,0.60853726,0.6338,0.04058368
2022-01-04 00:00:00+00,SHORT,1076,1.0,0.40918562,0.5141,0.04309963
2022-01-05 00:00:00+00,SHORT,219,0.655327588776282,0.6095028,0.0968,0.039850242
2022-01-06 00:00:00+00,SHORT,808,1.0,0.50693417,0.1598,0.04184958
2022-01-06 00:00:00+00,SHORT,1896,0.5744120401658718,0.5303448,0.5656,0.042792723
2022-01-12 00:00:00+00,SHORT,3684,0.8,0.61641234,0.0827,0.038169876
2022-01-13 00:00:00+00,SHORT,2437,0.8397375190959047,0.6330904,0.1851,0.0412426
2022-01-13 00:00:00+00,SHORT,562,0.35111635967765287,0.5266781,0.0986,0.03962756
2022-01-13 00:00:00+00,SHORT,2778,0.772317261563434,0.44483298,0.0807,0.04087534
2022-01-13 00:00:00+00,SHORT,1919,0.2437015521424047,0.55678785,0.6746,0.037101887
2022-01-14 00:00:00+00,SHORT,2437,0.875,0.62014145,0.1851,0.04303939
2022-01-14 00:00:00+00,SHORT,562,0.3579857348153004,0.48739374,0.0986,0.040985703
2022-01-14 00:00:00+00,SHORT,1767,0.25973771941251717,0.6233744,0.5146,0.034606677
2022-01-14 00:00:00+00,SHORT,1919,0.28833456950245084,0.5477964,0.6746,0.038015965
2022-01-18 00:00:00+00,SHORT,562,0.19176350623100655,0.5412802,0.0986,0.036285352
2022-01-18 00:00:00+00,SHORT,2751,0.29461591909857315,0.38345706,0.6715,0.033706833
2022-01-18 00:00:00+00,SHORT,1919,0.23358901937958965,0.54285073,0.6746,0.038198948
2022-01-19 00:00:00+00,SHORT,189,1.0,0.4557883,0.1864,0.040736713
2022-01-19 00:00:00+00,SHORT,562,0.07844220125105325,0.5164845,0.0986,0.038872086
2022-01-19 00:00:00+00,SHORT,2681,0.0,0.56305426,0.0919,0.03231323
2022-01-19 00:00:00+00,SHORT,2751,0.30588154895626574,0.36717325,0.6715,0.03500915
2022-01-19 00:00:00+00,SHORT,3469,0.5262834437710734,0.5306423,0.0656,0.034366075
2022-01-19 00:00:00+00,SHORT,1967,0.0,0.62254786,0.0802,0.03613982
2022-01-20 00:00:00+00,SHORT,2099,0.8333333333333334,0.46944866,0.476,0.030789245
2022-01-20 00:00:00+00,SHORT,555,0.22047829871536792,0.5964548,0.1123,0.04150338
2022-01-20 00:00:00+00,SHORT,562,0.11230976996589347,0.4669301,0.0986,0.039970536
2022-01-20 00:00:00+00,SHORT,2681,0.0,0.3666634,0.0919,0.042869687
2022-01-20 00:00:00+00,SHORT,835,0.20983249877436083,0.6275969,0.1144,0.04002548
2022-01-20 00:00:00+00,SHORT,3469,0.46100576022388295,0.43292,0.0656,0.03874206
2022-01-20 00:00:00+00,SHORT,1474,0.4711414569967935,0.55735254,0.4228,0.032063134
2022-01-20 00:00:00+00,SHORT,1790,0.8149274720146158,0.61429435,0.447,0.037466925
2022-01-21 00:00:00+00,SHORT,2099,0.7777777777777778,0.4921299,0.476,0.030789245
2022-01-21 00:00:00+00,SHORT,2681,0.0,0.36682832,0.0919,0.042869687
2022-01-21 00:00:00+00,SHORT,3309,0.5901084874968776,0.5880585,0.1066,0.037530404
2022-01-21 00:00:00+00,SHORT,1474,0.875,0.6022267,0.4228,0.029803399
2022-01-24 00:00:00+00,SHORT,2099,0.7222222222222222,0.4134408,0.476,0.036944475
2022-01-24 00:00:00+00,SHORT,2681,0.0,0.3982716,0.0919,0.042869687
2022-01-25 00:00:00+00,SHORT,2099,0.6666666666666667,0.381318,0.476,0.03709553
2022-01-25 00:00:00+00,SHORT,2681,0.0,0.36400205,0.0919,0.042869687
2022-01-26 00:00:00+00,SHORT,2681,0.0,0.35055625,0.0919,0.042869687
2022-02-02 00:00:00+00,SHORT,4034,0.35724506026067543,0.62395763,0.4316,0.041299205
2022-02-09 00:00:00+00,SHORT,427,1.0,0.30529806,0.389,0.04057303
2022-02-16 00:00:00+00,SHORT,857,0.20708564642434918,0.5016135,0.0487,0.03834363
2022-02-18 00:00:00+00,SHORT,617,0.8,0.51369107,0.4782,0.042872276
2022-02-23 00:00:00+00,SHORT,617,0.3999999999999999,0.4721306,0.4782,0.04134681
2022-02-23 00:00:00+00,SHORT,787,0.4343882462296399,0.49896124,0.4946,0.031412836
2022-02-28 00:00:00+00,SHORT,787,0.3593041844601123,0.3326891,0.4946,0.037052613
2022-04-06 00:00:00+00,SHORT,73,0.9090909090909091,0.63189805,0.3872,0.0370803
2022-04-18 00:00:00+00,SHORT,1039,0.4177981529152204,0.44830954,0.2501,0.041256763
2022-04-19 00:00:00+00,SHORT,1039,0.42125109649353676,0.4281277,0.2501,0.041256763
2022-04-20 00:00:00+00,SHORT,1039,0.40070673708599275,0.44988024,0.2501,0.039179284
2022-04-20 00:00:00+00,SHORT,1210,0.0,0.54888725,0.2134,0.04043021
2022-04-21 00:00:00+00,SHORT,266,1.0,0.5472675,0.1917,0.03599833
2022-04-21 00:00:00+00,SHORT,450,0.59555683550966,0.5574196,0.0396,0.031003453
2022-04-21 00:00:00+00,SHORT,2778,0.6315715070254346,0.57104594,0.0637,0.041243043
2022-04-21 00:00:00+00,SHORT,773,0.8571428571428572,0.42828983,0.4259,0.03934816
2022-04-21 00:00:00+00,SHORT,1210,0.0,0.5101591,0.2134,0.042665757
2022-04-21 00:00:00+00,SHORT,1308,0.25032443644938995,0.55964947,0.3037,0.037702188
2022-04-21 00:00:00+00,SHORT,1840,1.0,0.59639424,0.5149,0.031852577
2022-04-21 00:00:00+00,SHORT,2004,0.4424450554047216,0.5940524,0.032,0.03720635
2022-04-22 00:00:00+00,SHORT,773,0.7857142857142857,0.40697807,0.4259,0.040999286
2022-04-22 00:00:00+00,SHORT,808,0.5466566088693495,0.59253836,0.5896,0.033465788
2022-04-22 00:00:00+00,SHORT,1288,0.0,0.42351744,0.0518,0.038214423
2022-04-25 00:00:00+00,SHORT,2151,1.0,0.51069564,0.476,0.03347686
2022-04-25 00:00:00+00,SHORT,773,0.7142857142857143,0.42589545,0.4259,0.040999286
2022-04-25 00:00:00+00,SHORT,808,0.5276401285390885,0.57551336,0.5896,0.033465788
2022-06-08 00:00:00+00,SHORT,3067,0.37162886588456107,0.4674991,0.1216,0.038242165
2022-06-08 00:00:00+00,SHORT,3646,0.5,0.50516075,0.1443,0.041569408
2022-06-09 00:00:00+00,SHORT,4059,0.875,0.46991777,0.1563,0.035347797
2022-06-10 00:00:00+00,SHORT,4059,0.75,0.42857686,0.1563,0.03770351
2022-07-13 00:00:00+00,SHORT,663,0.9285714285714286,0.5944679,0.0835,0.038226616
2022-07-22 00:00:00+00,SHORT,2367,0.7137676466216123,0.6023915,0.0319,0.04313745
2022-07-27 00:00:00+00,SHORT,773,0.8095238095238095,0.30563644,0.5231,0.04150476
2022-07-28 00:00:00+00,SHORT,773,0.7619047619047619,0.33366787,0.5231,0.04150476
2022-08-16 00:00:00+00,SHORT,2408,1.0,0.5337278,0.4404,0.031453498
2022-08-16 00:00:00+00,SHORT,918,1.0,0.52532494,0.6168,0.042268917
2022-08-16 00:00:00+00,SHORT,3021,0.86704214257322,0.5263563,0.2427,0.041905478
2022-08-16 00:00:00+00,SHORT,3040,0.7548496742480911,0.6009974,0.6236,0.036000434
2022-08-16 00:00:00+00,SHORT,1324,1.0,0.5890312,0.6658,0.03992975
2022-08-16 00:00:00+00,SHORT,3614,0.7479665075268567,0.50413525,0.0523,0.041115504
2022-08-16 00:00:00+00,SHORT,3791,1.0,0.55620784,0.02,0.03604886
2022-08-16 00:00:00+00,SHORT,1992,1.0,0.59751743,0.1237,0.037586812
2022-08-17 00:00:00+00,SHORT,2408,0.9444444444444444,0.45803633,0.4404,0.03827581
2022-08-17 00:00:00+00,SHORT,2936,0.6483954934007103,0.61633873,0.5805,0.03252091
2022-08-17 00:00:00+00,SHORT,918,0.9411764705882353,0.5145933,0.6168,0.04329134
2022-08-17 00:00:00+00,SHORT,3021,0.7579587467208562,0.56960976,0.2427,0.037589274
2022-08-17 00:00:00+00,SHORT,3067,0.5965823360552547,0.6111656,0.2691,0.041103642
2022-08-17 00:00:00+00,SHORT,1324,0.9333333333333333,0.5501878,0.6658,0.043079145
2022-08-17 00:00:00+00,SHORT,3501,0.9333333333333333,0.6050547,0.0254,0.035710018
2022-08-17 00:00:00+00,SHORT,1514,1.0,0.54941314,0.6754,0.03982725
2022-08-17 00:00:00+00,SHORT,3614,0.0,0.54256624,0.0523,0.0374346
2022-08-17 00:00:00+00,SHORT,3684,0.8571428571428572,0.6174457,0.5757,0.04203942
2022-08-17 00:00:00+00,SHORT,3791,0.9444444444444444,0.50397855,0.02,0.041690614
2022-08-17 00:00:00+00,SHORT,1767,0.43665942994785567,0.6316275,0.066,0.0415734
2022-08-17 00:00:00+00,SHORT,1879,0.875,0.6006363,0.0158,0.033103503
2022-08-17 00:00:00+00,SHORT,1897,0.2555479630696552,0.62267095,0.2127,0.04056225
2022-08-17 00:00:00+00,SHORT,1992,0.9285714285714286,0.57800573,0.1237,0.03959636
2022-08-18 00:00:00+00,SHORT,2111,0.7682566587349083,0.5670162,0.3457,0.038113147
2022-08-18 00:00:00+00,SHORT,192,0.8666666666666667,0.6318691,0.6153,0.034816127
2022-08-18 00:00:00+00,SHORT,2408,0.8888888888888888,0.4773161,0.4404,0.036648475
2022-08-18 00:00:00+00,SHORT,2936,0.6824742787276527,0.6285812,0.5805,0.03252091
2022-08-18 00:00:00+00,SHORT,3021,0.6898160693231785,0.49653366,0.2427,0.043120973
2022-08-18 00:00:00+00,SHORT,975,0.8627554656279696,0.5971615,0.6141,0.03291074
2022-08-18 00:00:00+00,SHORT,3040,0.7903682334055233,0.5413303,0.6236,0.030530224
2022-08-18 00:00:00+00,SHORT,1011,0.515077867319959,0.5741915,0.1735,0.040373858
2022-08-18 00:00:00+00,SHORT,3067,0.6319654136536613,0.609151,0.2691,0.041103642
2022-08-18 00:00:00+00,SHORT,3187,0.5732502629737906,0.6255767,0.2325,0.029999543
2022-08-18 00:00:00+00,SHORT,1330,1.0,0.57438606,0.6118,0.041450717
2022-08-18 00:00:00+00,SHORT,3501,0.6318254502204695,0.562004,0.0254,0.035710018
2022-08-18 00:00:00+00,SHORT,3791,0.8888888888888888,0.42684093,0.02,0.04280986
2022-08-18 00:00:00+00,SHORT,1767,0.4069129545742567,0.6308819,0.066,0.0415734
2022-08-18 00:00:00+00,SHORT,3907,0.8823529411764706,0.6254641,0.5901,0.04018036
2022-08-18 00:00:00+00,SHORT,1879,0.8421052631578947,0.6262329,0.0158,0.030494142
2022-08-18 00:00:00+00,SHORT,1897,0.19050312628933458,0.595287,0.2127,0.04101028
2022-08-19 00:00:00+00,SHORT,2111,0.6397847893576873,0.5409289,0.3457,0.039861836
2022-08-19 00:00:00+00,SHORT,192,0.8,0.57477605,0.6153,0.04167373
2022-08-19 00:00:00+00,SHORT,2408,0.8333333333333334,0.40395668,0.4404,0.039547026
2022-08-19 00:00:00+00,SHORT,975,0.9230769230769231,0.5898639,0.6141,0.033660725
2022-08-19 00:00:00+00,SHORT,3040,0.8235294117647058,0.38800374,0.6236,0.034211814
2022-08-19 00:00:00+00,SHORT,1011,0.4037488363850149,0.56175894,0.1735,0.040373858
2022-08-19 00:00:00+00,SHORT,1585,0.9375,0.59735125,0.596,0.037072994
2022-08-19 00:00:00+00,SHORT,3791,0.48409842226141014,0.44464046,0.02,0.04096931
2022-08-19 00:00:00+00,SHORT,1819,0.6836090593326091,0.6072462,0.6192,0.034403972
2022-08-19 00:00:00+00,SHORT,3903,0.3363422836987616,0.4102438,0.1833,0.036684684
2022-08-19 00:00:00+00,SHORT,1879,0.7894736842105263,0.5267768,0.0158,0.041123357
2022-08-19 00:00:00+00,SHORT,1896,1.0,0.4942167,0.2422,0.039321847
2022-08-22 00:00:00+00,SHORT,465,0.75,0.47112587,0.1697,0.041041534
2022-08-22 00:00:00+00,SHORT,2961,0.9166666666666666,0.58201337,0.2514,0.040926743
2022-08-24 00:00:00+00,SHORT,73,0.75,0.5803231,0.4068,0.033035133
2022-08-25 00:00:00+00,SHORT,73,0.6875,0.53559583,0.4068,0.033035133
2022-08-26 00:00:00+00,SHORT,2499,1.0,0.42488644,0.4505,0.030766917
2022-08-29 00:00:00+00,SHORT,2499,0.9375,0.3518282,0.4505,0.034472235
2022-11-10 00:00:00+00,SHORT,558,0.7606652373767839,0.62204635,0.6647,0.03533397
2022-11-10 00:00:00+00,SHORT,1867,0.25744410554072716,0.5864928,0.6697,0.039208096
2022-11-28 00:00:00+00,SHORT,1710,0.0,0.57690924,0.4091,0.041823614
2022-11-29 00:00:00+00,SHORT,1710,0.23819536221206045,0.56741554,0.4091,0.041823614
2022-11-30 00:00:00+00,SHORT,1710,0.0,0.55485797,0.4091,0.041823614
2022-12-13 00:00:00+00,SHORT,2965,0.0,0.32999393,0.1405,0.040855654
2022-12-13 00:00:00+00,SHORT,3982,0.30789862799588824,0.49393642,0.0354,0.04305303
2022-12-15 00:00:00+00,SHORT,1633,0.8888888888888888,0.5551699,0.0876,0.038653612
2022-12-15 00:00:00+00,SHORT,3844,0.0,0.5638044,0.123,0.041336417
2022-12-16 00:00:00+00,SHORT,1633,0.7777777777777778,0.5287973,0.0876,0.03888363
2022-12-19 00:00:00+00,SHORT,1633,0.6666666666666667,0.48644814,0.0876,0.03888363
2023-01-06 00:00:00+00,SHORT,2866,0.0,0.35011852,0.0875,0.04196561
2023-01-10 00:00:00+00,SHORT,160,0.4678119315525893,0.57228404,0.208,0.035597548
2023-01-25 00:00:00+00,SHORT,219,0.1917808178557682,0.63189834,0.1022,0.036325946
2023-01-26 00:00:00+00,SHORT,3236,1.0,0.60821223,0.1805,0.038652252
2023-01-27 00:00:00+00,SHORT,3236,0.9,0.6194889,0.1805,0.037278347
2023-02-01 00:00:00+00,SHORT,1474,0.0,0.612685,0.0982,0.038088
2023-02-14 00:00:00+00,SHORT,3469,0.615202165298276,0.39547512,0.051,0.039783794
2023-02-15 00:00:00+00,SHORT,3469,0.570981033260484,0.4683232,0.051,0.033253714
2023-02-16 00:00:00+00,SHORT,3469,0.4505884676623828,0.44497967,0.051,0.034633026
2023-02-16 00:00:00+00,SHORT,1767,0.23271474472546325,0.53998035,0.1649,0.038068887
2023-02-17 00:00:00+00,SHORT,3469,0.38266111666475605,0.38487983,0.051,0.034633026
2023-02-17 00:00:00+00,SHORT,1767,0.2751589677735064,0.48658296,0.1649,0.038068887
2023-02-23 00:00:00+00,SHORT,3895,0.40176867333489535,0.39618465,0.4496,0.04307456
2023-03-06 00:00:00+00,SHORT,2983,0.6019059692870641,0.47864437,0.4166,0.036526144
2023-03-07 00:00:00+00,SHORT,2983,0.0,0.37971297,0.4166,0.042087805
2023-03-08 00:00:00+00,SHORT,39,0.08328973777898295,0.5757853,0.6515,0.038619325
2023-04-14 00:00:00+00,SHORT,4059,0.6,0.4646926,0.1066,0.04058779
2023-04-17 00:00:00+00,SHORT,835,0.3346506639036446,0.3462156,0.1227,0.040171176
2023-04-17 00:00:00+00,SHORT,1140,0.6147742386716003,0.6210981,0.1034,0.03977914
2023-04-17 00:00:00+00,SHORT,4059,0.5333333333333333,0.46602532,0.1066,0.04058779
2023-04-18 00:00:00+00,SHORT,304,1.0,0.4626547,0.0154,0.04163958
2023-04-18 00:00:00+00,SHORT,835,0.4088882823481787,0.34951615,0.1227,0.040171176
2023-04-18 00:00:00+00,SHORT,1140,0.5797379146899717,0.55269146,0.1034,0.041888107
2023-04-18 00:00:00+00,SHORT,3309,1.0,0.48216626,0.1275,0.034418337
2023-04-19 00:00:00+00,SHORT,304,0.9285714285714286,0.46563613,0.0154,0.04163958
2023-04-19 00:00:00+00,SHORT,3309,0.9230769230769231,0.44027403,0.1275,0.03601387
2023-04-20 00:00:00+00,SHORT,304,0.8571428571428572,0.5227807,0.0154,0.03579119
2023-04-20 00:00:00+00,SHORT,2760,0.3897741518474756,0.42853343,0.0225,0.043150056
2023-04-20 00:00:00+00,SHORT,3487,0.3947667707439228,0.5028692,0.0219,0.038411632
2023-04-21 00:00:00+00,SHORT,3487,0.3518047240408421,0.48659816,0.0219,0.040103022
2023-04-24 00:00:00+00,SHORT,862,0.6416965501337112,0.5728755,0.0469,0.03397082
2023-04-24 00:00:00+00,SHORT,3065,0.4610331560525764,0.6151032,0.1071,0.041607317
2023-04-25 00:00:00+00,SHORT,2898,0.0,0.5486848,0.0408,0.037364624
