time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.5_df055,revenue_growth_yoy_df063,dist_upper_bb_50_2.0_df055,price_to_sales_zscore_universe_df070
2007-02-26 00:00:00+00,SHORT,2473,0.0,-0.05300234,6.59,-0.009161061,-0.1189
2007-02-26 00:00:00+00,SHORT,643,0.18933278555439959,-0.03415238,10.67,-0.014083195,-0.1208
2007-02-26 00:00:00+00,SHORT,2835,1.0,-0.06917019,17.5,-0.010824526,-0.1205
2007-02-26 00:00:00+00,SHORT,984,0.3133664455797897,-0.028747194,14.21,-0.009676361,-0.0986
2007-02-26 00:00:00+00,SHORT,1919,1.0,-0.009167482,12.51,-0.0060701747,-0.1126
2007-02-28 00:00:00+00,SHORT,753,0.0,-0.088367715,5.17,-0.014594027,-0.1223
2007-03-13 00:00:00+00,SHORT,1719,0.0,-0.07125923,0.85,-0.013430188,-0.1214
2007-03-23 00:00:00+00,SHORT,588,0.0,-0.06660341,18.49,-0.011748496,-0.0965
2007-03-26 00:00:00+00,SHORT,588,0.0,-0.07261509,18.49,-0.0109676225,-0.0972
2007-03-27 00:00:00+00,SHORT,3127,0.37982606391413853,-0.05051475,6.58,-0.011257124,-0.0919
2007-03-30 00:00:00+00,SHORT,3127,0.8333333333333334,-0.051774185,6.58,-0.0073590404,-0.094
2007-04-02 00:00:00+00,SHORT,3127,0.43655944481410264,-0.04624161,6.58,-0.009436548,-0.0975
2007-04-04 00:00:00+00,SHORT,4150,0.3192014259979915,-0.0143329175,3.34,-0.0076780487,-0.0992
2007-04-09 00:00:00+00,SHORT,4150,0.25606091449272617,-0.020593375,3.34,-0.0101656765,-0.0982
2007-04-10 00:00:00+00,SHORT,4150,0.2313873477433931,-0.022739641,3.34,-0.009986935,-0.0972
2007-04-10 00:00:00+00,SHORT,3586,0.0,-0.029443583,5.6,-0.014178604,-0.0925
2007-04-10 00:00:00+00,SHORT,3882,0.3182809555970576,-0.12897035,5.9,-0.014636765,-0.0965
2007-04-18 00:00:00+00,SHORT,1144,0.14434742607551215,-0.029332206,-4.84,-0.011522175,-0.0969
2007-04-18 00:00:00+00,SHORT,1356,0.4106381847202152,-0.02325174,6.37,-0.007949792,-0.0878
2007-04-23 00:00:00+00,SHORT,133,0.23298894030664105,-0.0155780045,10.26,-0.0077003324,-0.0927
2007-04-24 00:00:00+00,SHORT,853,0.3784952659221989,-0.020101424,2.84,-0.007954182,-0.097
2007-04-24 00:00:00+00,SHORT,3049,0.0,0.0143552665,1.49,-0.0064781643,-0.096
2007-04-25 00:00:00+00,SHORT,2801,1.0,-0.0068942187,11.99,-0.008790869,-0.095
2007-04-26 00:00:00+00,SHORT,753,0.0,-0.048905194,9.33,-0.0074474737,-0.0932
2007-04-26 00:00:00+00,SHORT,853,0.39642748901368596,-0.02351642,2.84,-0.012911387,-0.0969
2007-04-27 00:00:00+00,SHORT,1790,0.41138302157600465,-0.017442575,19.16,-0.008427898,-0.0914
2007-04-30 00:00:00+00,SHORT,2870,0.0,-0.04470666,8.42,-0.0072478293,-0.0898
2007-05-03 00:00:00+00,SHORT,853,0.2191297473933753,-0.012767218,2.84,-0.014471744,-0.0914
2007-05-03 00:00:00+00,SHORT,2999,0.0,-0.04691252,-4.74,-0.014108566,-0.0867
2007-05-04 00:00:00+00,SHORT,4118,0.5136969495709753,-0.04008224,-17.68,-0.008576834,-0.0893
2007-05-04 00:00:00+00,SHORT,2870,0.08119083647050089,-0.052710623,8.42,-0.00618397,-0.0844
2007-05-08 00:00:00+00,SHORT,1910,0.3415419583228388,-0.06489177,13.24,-0.009767564,-0.0897
2007-05-10 00:00:00+00,SHORT,2776,0.22997564243341267,-0.05407188,-0.02,-0.012976584,-0.0999
2007-05-10 00:00:00+00,SHORT,2835,0.3164702679162907,-0.0656352,12.04,-0.012760699,-0.0942
2007-05-14 00:00:00+00,SHORT,1250,0.017961255440178327,-0.030907236,9.11,-0.011484812,-0.0825
2007-05-16 00:00:00+00,SHORT,1069,0.0,-0.041230295,5.31,-0.006901587,-0.0902
2007-05-18 00:00:00+00,SHORT,28,1.0,-0.011392704,2.06,-0.01322536,-0.0868
2007-05-21 00:00:00+00,SHORT,2269,0.22597782998329435,-0.02831121,0.66,-0.014376754,-0.0917
2007-05-21 00:00:00+00,SHORT,1069,0.06589798995932336,-0.042828258,5.31,-0.010693368,-0.0898
2007-05-22 00:00:00+00,SHORT,2617,1.0,-0.0058721965,-14.2,-0.007237502,-0.0873
2007-05-22 00:00:00+00,SHORT,1377,0.0,-0.051548988,4.78,-0.00912318,-0.0976
2007-05-23 00:00:00+00,SHORT,3065,0.26527709849058295,-0.018335864,10.58,-0.008030262,-0.0923
2007-05-23 00:00:00+00,SHORT,1160,0.9230769230769231,-0.01898484,3.61,-0.012099743,-0.0941
2007-05-25 00:00:00+00,SHORT,3065,0.31116823269690286,-0.025905058,10.58,-0.013572665,-0.0923
2007-05-30 00:00:00+00,SHORT,1069,0.0,-0.028283576,5.31,-0.013521361,-0.091
2007-06-01 00:00:00+00,SHORT,2710,0.39373147953868126,-0.032150228,-2.43,-0.013162301,-0.0847
2007-06-01 00:00:00+00,SHORT,3903,0.26032677204214283,-0.004884863,8.34,-0.01361059,-0.0926
2007-06-04 00:00:00+00,SHORT,2159,0.4041363921263074,-0.0254892,14.53,-0.0102198245,-0.0963
2007-06-04 00:00:00+00,SHORT,443,0.5140468549380431,-0.005145348,15.51,-0.01444191,-0.0947
2007-06-04 00:00:00+00,SHORT,3903,0.5090054676544623,-0.009627071,8.34,-0.0130857,-0.0932
2007-06-05 00:00:00+00,SHORT,2731,0.18438297861897562,-0.026202211,6.31,-0.011907067,-0.0922
2007-06-05 00:00:00+00,SHORT,2986,0.0,-0.023934104,11.32,-0.0059459223,-0.0912
2007-06-05 00:00:00+00,SHORT,3703,0.0,-0.02490336,15.06,-0.008837528,-0.0934
2007-06-05 00:00:00+00,SHORT,3744,0.0,-0.044118803,17.81,-0.0072368914,-0.0889
2007-06-06 00:00:00+00,SHORT,2659,0.0,-0.04537453,8.69,-0.009161266,-0.0896
2007-06-06 00:00:00+00,SHORT,1719,0.23043513359119558,-0.047267247,-7.35,-0.0140990745,-0.0964
2007-06-07 00:00:00+00,SHORT,3182,0.5202751836833546,-0.040100366,6.68,-0.010210737,-0.0887
2007-06-07 00:00:00+00,SHORT,3686,0.0,-0.053621016,8.42,-0.006931111,-0.0898
2007-06-15 00:00:00+00,SHORT,2983,1.0,-0.02290878,0.71,-0.01193697,-0.0908
2007-06-18 00:00:00+00,SHORT,1770,0.0,-0.022669582,2.23,-0.0139885815,-0.0934
2007-06-19 00:00:00+00,SHORT,2983,0.7777777777777778,-0.026425092,0.71,-0.00815061,-0.0909
2007-06-20 00:00:00+00,SHORT,2297,0.2008089588291705,-0.07853247,4.93,-0.007763517,-0.0961
2007-06-20 00:00:00+00,SHORT,2508,0.0,-0.079999775,19.15,-0.012608908,-0.0806
2007-06-20 00:00:00+00,SHORT,3179,0.0,-0.025653904,13.11,-0.010929432,-0.0819
2007-06-21 00:00:00+00,SHORT,3179,0.0,-0.030688744,13.11,-0.010797493,-0.0819
2007-06-25 00:00:00+00,SHORT,2408,0.0,-0.032176323,5.7,-0.0057043587,-0.0907
2007-06-27 00:00:00+00,SHORT,2408,0.0,-0.027508456,5.7,-0.0065974556,-0.0912
2007-06-28 00:00:00+00,SHORT,2983,0.0,-0.024928588,0.71,-0.0063289017,-0.0909
2007-07-02 00:00:00+00,SHORT,401,0.0,-0.014076588,4.7,-0.010049922,-0.0982
2007-07-03 00:00:00+00,SHORT,401,0.1428571428571429,-0.013799584,4.7,-0.008814896,-0.0974
2007-07-03 00:00:00+00,SHORT,3114,0.8,-0.056954216,13.94,-0.009502988,-0.0909
2007-07-05 00:00:00+00,SHORT,401,0.0,-0.016906599,4.7,-0.01180044,-0.0985
2007-07-05 00:00:00+00,SHORT,3114,0.7333333333333334,-0.05458644,13.94,-0.010137718,-0.0919
2007-07-06 00:00:00+00,SHORT,401,0.0,-0.014262662,4.7,-0.009154257,-0.0991
2007-07-09 00:00:00+00,SHORT,194,0.5100680403881688,-0.022876315,11.44,-0.010978804,-0.0903
2007-07-09 00:00:00+00,SHORT,3614,0.34334624337803354,-0.016598282,8.18,-0.008542377,-0.0938
2007-07-11 00:00:00+00,SHORT,3241,0.2274365034905665,-0.03401566,9.37,-0.013028034,-0.1022
2007-07-12 00:00:00+00,SHORT,4000,0.9,-0.02477443,-6.87,-0.007416852,-0.0812
2007-07-13 00:00:00+00,SHORT,2079,1.0,-0.015161348,16.09,-0.0092588235,-0.089
2007-07-13 00:00:00+00,SHORT,4000,0.85,-0.025004683,-6.87,-0.0072348146,-0.0813
2007-07-16 00:00:00+00,SHORT,194,0.29987085148188086,-0.024876699,11.44,-0.008162393,-0.0893
2007-07-16 00:00:00+00,SHORT,2285,0.42058336713761885,-0.034606844,9.22,-0.009160007,-0.0902
2007-07-16 00:00:00+00,SHORT,708,0.19849706439952833,-0.029490411,-8.87,-0.012365281,-0.0817
2007-07-16 00:00:00+00,SHORT,3241,0.20207750110459677,-0.041672394,9.37,-0.009980598,-0.1016
2007-07-17 00:00:00+00,SHORT,2066,0.6732686148346798,-0.042151913,15.79,-0.007631451,-0.1001
2007-07-17 00:00:00+00,SHORT,2801,0.670961081620263,-0.025988704,9.71,-0.009372216,-0.0981
2007-07-17 00:00:00+00,SHORT,759,0.5981525380420794,-0.01879398,12.53,-0.0057418984,-0.086
2007-07-17 00:00:00+00,SHORT,838,0.95,-0.0340285,16.05,-0.01416623,-0.1
2007-07-17 00:00:00+00,SHORT,3241,0.20226518694662796,-0.040326845,9.37,-0.005949473,-0.1017
2007-07-17 00:00:00+00,SHORT,3699,1.0,-0.024431447,-28.89,-0.011075976,-0.0893
2007-07-17 00:00:00+00,SHORT,1922,0.5924629831962975,-0.032743394,10.69,-0.011231202,-0.0938
2007-07-18 00:00:00+00,SHORT,4118,1.0,-0.01137203,16.16,-0.011528401,-0.1003
2007-07-18 00:00:00+00,SHORT,2801,0.5074313497876929,-0.031185312,9.71,-0.013706677,-0.0991
2007-07-18 00:00:00+00,SHORT,897,0.8235294117647058,-0.05807472,-13.79,-0.006711129,-0.0809
2007-07-18 00:00:00+00,SHORT,3078,0.0,-0.035479847,5.42,-0.010907427,-0.0978
2007-07-19 00:00:00+00,SHORT,2079,0.7777777777777778,-0.02822999,16.09,-0.014089187,-0.0899
2007-07-19 00:00:00+00,SHORT,192,0.4244865904882734,-0.06219978,19.21,-0.012721088,-0.0952
2007-07-19 00:00:00+00,SHORT,2801,0.48229126954179163,-0.030556051,9.71,-0.014196232,-0.1001
2007-07-19 00:00:00+00,SHORT,897,0.7647058823529411,-0.06486805,-13.79,-0.011596949,-0.0808
2007-07-19 00:00:00+00,SHORT,2999,0.6239924017943831,-0.021975445,-4.74,-0.014144699,-0.0976
2007-07-19 00:00:00+00,SHORT,3078,0.0,-0.030325295,5.42,-0.0068448684,-0.0988
2007-07-19 00:00:00+00,SHORT,3471,0.875,-0.046899166,14.21,-0.011032242,-0.1004
2007-07-19 00:00:00+00,SHORT,1922,0.37461902341116443,-0.02787346,10.69,-0.0063195517,-0.0958
2007-07-20 00:00:00+00,SHORT,2818,1.0,-0.034446802,-3.05,-0.0058922963,-0.1027
2007-07-20 00:00:00+00,SHORT,1471,0.4540125388274155,-0.036002267,13.47,-0.011306502,-0.0995
2007-07-23 00:00:00+00,SHORT,2818,0.57821885306622,-0.041647393,-3.05,-0.013199779,-0.1022
2007-07-23 00:00:00+00,SHORT,1043,0.8,-0.053339943,14.04,-0.0142503455,-0.0816
2007-07-23 00:00:00+00,SHORT,3352,1.0,-0.06042868,10.12,-0.012696971,-0.0995
2007-07-23 00:00:00+00,SHORT,1462,0.0,-0.06728476,0.47,-0.0055024703,-0.0806
2007-07-23 00:00:00+00,SHORT,1610,0.9230769230769231,-0.049008004,5.24,-0.009609721,-0.0897
2007-07-24 00:00:00+00,SHORT,2055,0.0,-0.07700171,14.15,-0.014303803,-0.0808
2007-07-24 00:00:00+00,SHORT,2569,0.38323791068586266,-0.056310385,14.59,-0.008845925,-0.0809
2007-07-24 00:00:00+00,SHORT,713,0.8125,-0.044772625,8.49,-0.011985692,-0.0991
2007-07-24 00:00:00+00,SHORT,1043,0.7,-0.045471106,14.04,-0.008846725,-0.082
2007-07-24 00:00:00+00,SHORT,3631,0.8125,-0.09273469,-2.71,-0.011826785,-0.0941
2007-07-31 00:00:00+00,SHORT,4062,0.8944352119904909,-0.041029718,19.76,-0.008351769,-0.0964
2007-08-06 00:00:00+00,SHORT,773,1.0,-0.01243921,16.26,-0.0073708515,-0.1053
2007-08-07 00:00:00+00,SHORT,3255,1.0,-0.014202829,12.76,-0.008723835,-0.0934
2007-08-08 00:00:00+00,SHORT,631,0.48631932011092277,-0.041730292,16.74,-0.013211105,-0.1124
2007-08-09 00:00:00+00,SHORT,631,0.875,-0.03725478,16.74,-0.010061007,-0.1073
2007-08-10 00:00:00+00,SHORT,1848,0.16583163071803741,-0.058151815,13.66,-0.013563756,-0.104
2007-08-13 00:00:00+00,SHORT,3273,0.12553743613972107,-0.09301856,3.18,-0.012668364,-0.0975
2007-08-16 00:00:00+00,SHORT,3078,0.25334603638015457,-0.081282765,5.42,-0.010971148,-0.1105
2007-08-17 00:00:00+00,SHORT,2261,0.0,-0.056666903,19.61,-0.014946879,-0.109
2007-08-17 00:00:00+00,SHORT,3078,0.1887503824452123,-0.08402508,5.42,-0.011408278,-0.1114
2007-08-21 00:00:00+00,SHORT,3078,0.22490261259823832,-0.08916431,5.42,-0.011240264,-0.1079
2007-08-22 00:00:00+00,SHORT,3078,0.20498494429611755,-0.09051828,5.42,-0.011043931,-0.1064
2007-08-23 00:00:00+00,SHORT,133,0.45678971506935495,-0.056848403,18.94,-0.011850307,-0.1054
2007-09-04 00:00:00+00,SHORT,522,0.0,-0.061859652,15.68,-0.013820678,-0.1015
2007-09-05 00:00:00+00,SHORT,2835,0.0,-0.02797861,1.57,-0.008193459,-0.1014
2007-09-20 00:00:00+00,SHORT,3241,0.2102531429682689,-0.026861802,9.37,-0.010123879,-0.1103
2007-09-21 00:00:00+00,SHORT,3241,0.22408769657337013,-0.03124293,9.37,-0.01173041,-0.1101
2007-09-27 00:00:00+00,SHORT,2835,0.8571428571428572,-0.053280827,1.57,-0.011047968,-0.1032
2007-10-01 00:00:00+00,SHORT,142,0.0,-0.05855858,-0.88,-0.0076671587,-0.0982
2007-10-01 00:00:00+00,SHORT,845,0.0,-0.07178915,17.63,-0.013995714,-0.0815
2007-10-01 00:00:00+00,SHORT,853,0.6430830465162953,-0.019870825,-5.52,-0.010724364,-0.1033
2007-10-02 00:00:00+00,SHORT,142,0.0,-0.0610932,-0.88,-0.006251262,-0.0966
2007-10-02 00:00:00+00,SHORT,853,0.2968234479240937,-0.029682463,-5.52,-0.0134779345,-0.1016
2007-10-03 00:00:00+00,SHORT,853,0.2919464124176388,-0.0311968,-5.52,-0.010277517,-0.1042
2007-10-04 00:00:00+00,SHORT,853,0.2906947790161341,-0.033731434,-5.52,-0.009812366,-0.1029
2007-10-05 00:00:00+00,SHORT,142,0.0,-0.073152654,-0.88,-0.013137214,-0.0971
2007-10-05 00:00:00+00,SHORT,853,0.2316835788635915,-0.033840913,-5.52,-0.01197804,-0.1022
2007-10-08 00:00:00+00,SHORT,2815,0.0,-0.0398995,2.62,-0.008909,-0.0829
2007-10-08 00:00:00+00,SHORT,869,0.0,-8.368343E-4,10.31,-0.008395932,-0.1028
2007-10-08 00:00:00+00,SHORT,1308,0.0,-0.03146326,-16.67,-0.014450748,-0.1022
2007-10-09 00:00:00+00,SHORT,3872,0.702658958691643,-0.03764389,2.26,-0.009097217,-0.0829
2007-10-10 00:00:00+00,SHORT,2396,0.0,-0.026160013,3.86,-0.0080746375,-0.0862
2007-10-10 00:00:00+00,SHORT,684,0.7259835749457481,-0.038191326,7.08,-0.013564288,-0.0819
2007-10-10 00:00:00+00,SHORT,1356,0.29541823185192245,-0.03370857,1.98,-0.005866486,-0.0936
2007-10-10 00:00:00+00,SHORT,3614,0.0,-0.033855807,-1.86,-0.007621474,-0.0945
2007-10-11 00:00:00+00,SHORT,1308,0.0,-0.035420466,-16.67,-0.014163675,-0.1018
2007-10-11 00:00:00+00,SHORT,1356,0.22124345605671725,-0.03363584,1.98,-0.006689592,-0.0935
2007-10-11 00:00:00+00,SHORT,1371,0.875,-0.032421414,16.52,-0.0081523685,-0.084
2007-10-11 00:00:00+00,SHORT,1377,0.0,-0.015667582,5.43,-0.007923447,-0.0865
2007-10-11 00:00:00+00,SHORT,2032,1.0,-0.061239842,6.83,-0.00943792,-0.096
2007-10-12 00:00:00+00,SHORT,4140,0.6153439456323732,-0.04415566,2.08,-0.010446222,-0.1005
2007-10-12 00:00:00+00,SHORT,2351,1.0,-0.028779615,7.98,-0.008113033,-0.0854
2007-10-12 00:00:00+00,SHORT,2815,0.0,-0.03648194,2.62,-0.012112027,-0.0838
2007-10-12 00:00:00+00,SHORT,1244,0.9285714285714286,-0.040534932,2.39,-0.013110452,-0.0999
2007-10-12 00:00:00+00,SHORT,1371,0.8125,-0.029433217,16.52,-0.0071179555,-0.0821
2007-10-12 00:00:00+00,SHORT,2032,0.9090909090909091,-0.061518908,6.83,-0.013249169,-0.0942
2007-10-15 00:00:00+00,SHORT,2107,1.0,-0.034557514,-12.64,-0.008782386,-0.0833
2007-10-15 00:00:00+00,SHORT,2276,0.14538675009137117,-0.026546774,7.09,-0.013932697,-0.1013
2007-10-15 00:00:00+00,SHORT,443,0.213024705483469,-0.04201086,15.09,-0.0131184235,-0.0846
2007-10-15 00:00:00+00,SHORT,1160,0.37163580464586804,-0.021598127,3.11,-0.014398793,-0.0831
2007-10-15 00:00:00+00,SHORT,1819,0.5688093455907743,-0.022089342,8.1,-0.006173561,-0.0814
2007-10-16 00:00:00+00,SHORT,1819,0.4075125547150547,-0.024629679,8.1,-0.011964221,-0.0807
2007-10-17 00:00:00+00,SHORT,900,0.0,-0.06397573,10.44,-0.010636464,-0.0849
2007-10-17 00:00:00+00,SHORT,3052,0.08445101100697712,-0.03307364,-6.66,-0.007530156,-0.0998
2007-10-18 00:00:00+00,SHORT,900,0.0,-0.06830786,10.44,-0.01233182,-0.0851
2007-10-18 00:00:00+00,SHORT,3052,0.0,-0.03356987,-6.66,-0.0075735413,-0.0974
2007-10-19 00:00:00+00,SHORT,2999,0.4428711058650506,-0.07572195,-1.93,-0.0074531855,-0.098
2007-10-22 00:00:00+00,SHORT,900,0.0,-0.06547094,10.44,-0.010559327,-0.0848
2007-10-24 00:00:00+00,SHORT,1043,1.0,-0.044813327,5.53,-0.009998888,-0.0849
2007-10-26 00:00:00+00,SHORT,2276,0.0,-0.025144804,7.09,-0.010947172,-0.0992
2007-10-26 00:00:00+00,SHORT,3182,0.1845164356644782,-0.039923966,19.35,-0.010707484,-0.082
2007-10-26 00:00:00+00,SHORT,4000,0.6596939565727848,-0.04655635,-10.39,-0.013882175,-0.0857
2007-10-29 00:00:00+00,SHORT,1236,0.31391912923991294,-0.02389752,7.32,-0.011904466,-0.0814
2007-10-30 00:00:00+00,SHORT,2261,0.0,-0.04040227,19.61,-0.011420623,-0.0893
2007-10-30 00:00:00+00,SHORT,1043,0.7142857142857143,-0.023990469,5.53,-0.012725433,-0.0852
2007-10-30 00:00:00+00,SHORT,3182,0.2570290493054576,-0.03796286,19.35,-0.0065563447,-0.0815
2007-10-30 00:00:00+00,SHORT,3586,0.36267698593077663,-0.03067512,4.04,-0.01301214,-0.0951
2007-10-31 00:00:00+00,SHORT,1043,0.6428571428571429,-0.02453257,5.53,-0.013331857,-0.085
2007-10-31 00:00:00+00,SHORT,3182,0.21972763330206432,-0.037767965,19.35,-0.007377298,-0.0814
2007-10-31 00:00:00+00,SHORT,3420,0.5107120958385293,-0.031684633,7.65,-0.011503694,-0.0833
2007-10-31 00:00:00+00,SHORT,3586,0.46497599848828786,-0.029505024,4.04,-0.011285641,-0.0946
2007-11-02 00:00:00+00,SHORT,2079,0.9,-0.032387402,11.7,-0.012917385,-0.0871
2007-11-06 00:00:00+00,SHORT,2079,0.8,-0.029939936,11.7,-0.012614691,-0.0895
2007-11-06 00:00:00+00,SHORT,3049,0.5059384179305466,-0.017033366,7.69,-0.011367098,-0.1036
2007-11-06 00:00:00+00,SHORT,3610,0.30421178748793215,-0.03126715,17.62,-0.012607349,-0.0808
2007-11-12 00:00:00+00,SHORT,2548,0.20513832430671336,-0.095182456,17.47,-0.0066056643,-0.1108
2007-11-12 00:00:00+00,SHORT,1463,0.0,-0.09846056,19.27,-0.009850025,-0.1218
2007-11-13 00:00:00+00,SHORT,9,0.0,-0.053510137,5.6,-0.013953327,-0.1204
2007-11-14 00:00:00+00,SHORT,9,0.0,-0.0541613,5.6,-0.0122936675,-0.1198
2007-11-14 00:00:00+00,SHORT,2548,0.0,-0.09921648,17.47,-0.011068453,-0.1053
2007-11-14 00:00:00+00,SHORT,869,0.46775057704503376,-0.071833,-2.74,-0.009819869,-0.1196
2007-11-14 00:00:00+00,SHORT,1463,0.0,-0.10085805,19.27,-0.008761502,-0.1162
2007-11-15 00:00:00+00,SHORT,4136,0.0,-0.049545012,6.17,-0.012669485,-0.0937
2007-11-15 00:00:00+00,SHORT,869,0.5289266220707651,-0.07508081,-2.74,-0.012865441,-0.1214
2007-11-15 00:00:00+00,SHORT,1748,0.5945918526684143,-0.09364645,3.1,-0.013844499,-0.1221
2007-11-16 00:00:00+00,SHORT,1244,1.0,-0.012108789,2.39,-0.0070053847,-0.1218
2007-11-28 00:00:00+00,SHORT,2142,0.0,-0.04574623,10.0,-0.011902258,-0.1172
2007-11-28 00:00:00+00,SHORT,759,0.0,-0.02526562,12.87,-0.012130014,-0.0999
2007-12-03 00:00:00+00,SHORT,787,1.0,-0.04523156,9.72,-0.008385567,-0.0835
2007-12-05 00:00:00+00,SHORT,787,0.8571428571428572,-0.0517395,9.72,-0.008450125,-0.0825
2007-12-07 00:00:00+00,SHORT,2870,0.9166666666666666,-0.023899063,10.82,-0.0073686247,-0.1131
2007-12-07 00:00:00+00,SHORT,1867,0.0,-0.045967255,11.86,-0.011555592,-0.0808
2007-12-11 00:00:00+00,SHORT,2747,1.0,-0.051392607,9.5,-0.010944137,-0.0815
2007-12-24 00:00:00+00,SHORT,3381,0.8325737269598095,-0.036027264,17.29,-0.010385015,-0.109
2007-12-31 00:00:00+00,SHORT,897,0.9444444444444444,-0.036409765,-3.33,-0.008553333,-0.0872
2008-01-02 00:00:00+00,SHORT,2188,1.0,-0.014043636,3.24,-0.012104612,-0.1024
2008-01-03 00:00:00+00,SHORT,2055,1.0,-0.008868958,15.2,-0.0067673135,-0.1042
2008-01-03 00:00:00+00,SHORT,4123,0.1988888937866902,-0.005774885,-13.33,-0.0067619844,-0.1015
2008-01-03 00:00:00+00,SHORT,897,0.8333333333333334,-0.039061997,-3.33,-0.0144850025,-0.1083
2008-01-04 00:00:00+00,SHORT,2896,0.32508960961549893,-0.063055195,9.97,-0.008721197,-0.0881
2008-01-08 00:00:00+00,SHORT,2617,0.4570697626891076,-0.014678685,-2.54,-0.0055509373,-0.1016
2008-01-08 00:00:00+00,SHORT,1288,0.4504884741112903,-0.025793115,6.18,-0.011496587,-0.1073
2008-01-08 00:00:00+00,SHORT,1361,1.0,-0.021081422,14.34,-0.010447956,-0.0981
2008-01-08 00:00:00+00,SHORT,1411,0.0,-0.01958342,7.06,-0.013576699,-0.1015
2008-01-09 00:00:00+00,SHORT,2617,0.3935921883502896,-0.016719583,-2.54,-0.008598716,-0.103
2008-01-09 00:00:00+00,SHORT,808,1.0,-0.0066338857,12.23,-0.0074216635,-0.0919
2008-01-09 00:00:00+00,SHORT,1288,0.3832748988625583,-0.031262863,6.18,-0.013678539,-0.1088
2008-01-09 00:00:00+00,SHORT,1411,0.0,-0.015258568,7.06,-0.008283006,-0.1028
2008-01-10 00:00:00+00,SHORT,808,0.9333333333333333,-0.01139649,12.23,-0.00868422,-0.0923
2008-01-10 00:00:00+00,SHORT,2961,0.23658832806389862,-0.02358155,2.45,-0.009814463,-0.1008
2008-01-10 00:00:00+00,SHORT,3067,0.0,-0.019516697,0.63,-0.010735855,-0.0943
2008-01-10 00:00:00+00,SHORT,1361,0.8888888888888888,-0.024512954,14.34,-0.014469179,-0.0997
2008-01-10 00:00:00+00,SHORT,3522,0.7262656720045253,-0.008948917,6.21,-0.0073145675,-0.1028
2008-01-11 00:00:00+00,SHORT,2751,0.875,-0.021936795,1.32,-0.013103416,-0.0929
2008-01-11 00:00:00+00,SHORT,1411,0.0,-0.021679446,7.06,-0.00880839,-0.1023
2008-01-11 00:00:00+00,SHORT,3702,0.1616238659658196,-0.057957478,13.11,-0.008861862,-0.0865
2008-01-14 00:00:00+00,SHORT,1411,0.0,-0.026027301,7.06,-0.012325215,-0.1017
2008-01-17 00:00:00+00,SHORT,427,0.49463965200052074,-0.059476882,7.55,-0.008837296,-0.0981
2008-01-18 00:00:00+00,SHORT,427,0.35919224448284154,-0.057911437,7.55,-0.0064828345,-0.0979
2008-01-18 00:00:00+00,SHORT,898,0.4444444444444444,-0.035820793,3.87,-0.00843071,-0.1137
2008-02-01 00:00:00+00,SHORT,4097,0.4860648631209858,-0.061818127,10.29,-0.013892977,-0.0899
2008-02-01 00:00:00+00,SHORT,2365,0.7162843859962533,-0.005830231,12.47,-0.0137957325,-0.103
2008-02-01 00:00:00+00,SHORT,2452,1.0,-0.0049898406,-4.27,-0.006048192,-0.1051
2008-02-01 00:00:00+00,SHORT,1761,1.0,-0.07072937,-17.86,-0.010348135,-0.1056
2008-02-04 00:00:00+00,SHORT,2710,0.10353242916162944,-0.059448335,-1.67,-0.007997046,-0.0947
2008-02-26 00:00:00+00,SHORT,4122,0.5062557842903148,-0.025144318,2.38,-0.014950452,-0.0967
2008-02-26 00:00:00+00,SHORT,664,1.0,-0.019557022,6.88,-0.011892032,-0.1049
2008-02-26 00:00:00+00,SHORT,2747,0.0,-0.044201303,5.08,-0.0065200715,-0.1025
2008-02-27 00:00:00+00,SHORT,52,1.0,-8.591371E-4,18.11,-0.011620294,-0.0992
2008-02-27 00:00:00+00,SHORT,2747,0.0,-0.04969404,5.08,-0.012718789,-0.1025
2008-02-27 00:00:00+00,SHORT,2815,0.37659275788172064,-0.051497735,1.75,-0.0086803315,-0.0975
2008-02-27 00:00:00+00,SHORT,862,0.7781775780665718,-0.016412852,-0.6,-0.005568135,-0.0809
2008-02-28 00:00:00+00,SHORT,684,0.0,-0.015680669,10.37,-0.0138683515,-0.1002
2008-02-28 00:00:00+00,SHORT,2747,0.0,-0.049789414,5.08,-0.011356032,-0.1037
2008-02-28 00:00:00+00,SHORT,842,0.36058555795739883,-0.091732964,13.98,-0.010719774,-0.0931
2008-02-28 00:00:00+00,SHORT,862,0.7512667966436992,-0.025143743,-0.6,-0.014426328,-0.0818
2008-03-06 00:00:00+00,SHORT,1949,0.0,-0.042047355,19.71,-0.011901644,-0.0922
2008-03-27 00:00:00+00,SHORT,1838,0.0,-0.09815184,1.83,-0.006027703,-0.0863
2008-03-28 00:00:00+00,SHORT,1838,0.0,-0.10722337,1.83,-0.012426605,-0.086
2008-04-01 00:00:00+00,SHORT,3897,0.0,-0.06821411,-2.01,-0.00895045,-0.1028
2008-04-01 00:00:00+00,SHORT,1985,0.0,-0.041626703,10.5,-0.007708363,-0.081
2008-04-02 00:00:00+00,SHORT,2365,0.4032597502554128,-0.029792389,-0.65,-0.014233199,-0.0983
2008-04-02 00:00:00+00,SHORT,1668,0.33763826263301694,-0.017847843,-2.49,-0.012653994,-0.0971
