time,side,ticker_id,mv_dn_composite_labels,accel_price_21_df021,joint_fall_flag_1_10_df042,dist_upper_bb_20_2.0_df055,delta_volume_21_df024
2021-09-17 00:00:00+00,SHORT,200,0.0,0.011567941,1.0,-0.026302319,781156.0
2021-09-17 00:00:00+00,SHORT,2396,0.14630232845854685,0.017313417,1.0,-0.010352296,1468487.0
2021-09-17 00:00:00+00,SHORT,465,0.7893878904256603,0.01867601,1.0,-0.017187102,1400970.0
2021-09-17 00:00:00+00,SHORT,3161,0.0,-0.0071976227,1.0,-0.025874458,61236.0
2021-09-23 00:00:00+00,SHORT,3486,0.0,0.0062599415,1.0,-0.020656057,97760.0
2021-09-23 00:00:00+00,SHORT,3818,0.23451110450075127,-7.8563264E-4,1.0,-0.01947407,321500.0
2021-09-24 00:00:00+00,SHORT,1416,0.16340876392639325,-0.015118085,1.0,-0.025044862,6300.0
2021-09-24 00:00:00+00,SHORT,1966,0.48116027396650723,-0.0062290183,1.0,-0.017509198,1332327.0
2021-09-27 00:00:00+00,SHORT,2801,0.0,-0.015667126,1.0,-0.020518593,33800.0
2021-09-27 00:00:00+00,SHORT,1752,0.2994935188351067,0.0011458746,1.0,-0.019134032,564302.0
2021-09-28 00:00:00+00,SHORT,4223,0.42687796027451874,-0.007838083,1.0,-0.018600598,534317.0
2021-10-05 00:00:00+00,SHORT,1838,0.0,0.0040958226,1.0,-0.015648797,195205.0
2021-10-20 00:00:00+00,SHORT,1108,0.5343534359297211,2.6418152E-4,1.0,-0.013284243,-66200.0
2021-10-22 00:00:00+00,SHORT,2740,1.0,-0.008689738,1.0,-0.026383305,225620.0
2021-10-22 00:00:00+00,SHORT,4072,1.0,0.0133275,1.0,-0.022023892,1120126.0
2021-10-25 00:00:00+00,SHORT,3702,0.625,0.011389241,1.0,-0.019458089,365412.0
2021-10-29 00:00:00+00,SHORT,1780,0.32360677625102136,0.008852591,1.0,-0.018843144,19540.0
2021-11-01 00:00:00+00,SHORT,388,0.0,0.0013739154,1.0,-0.01757989,63900.0
2021-11-03 00:00:00+00,SHORT,1092,0.2727272727272727,-0.011340509,1.0,-0.020366212,1272158.0
2021-11-04 00:00:00+00,SHORT,988,0.0,-4.7190275E-4,1.0,-0.01844659,-46699.0
2021-11-08 00:00:00+00,SHORT,3641,0.50685202716095,0.006665055,1.0,-0.019333776,74614.0
2021-11-09 00:00:00+00,SHORT,559,0.4236068880545264,4.8692242E-4,1.0,-0.024019595,205094.0
2021-11-09 00:00:00+00,SHORT,2818,0.16829590758770352,-0.007984462,1.0,-0.022696774,512056.0
2021-11-09 00:00:00+00,SHORT,3703,0.6643062443054225,-0.0019827848,1.0,-0.021778172,298366.0
2021-11-09 00:00:00+00,SHORT,3704,0.49323810684985553,0.010108956,1.0,-0.024774095,1388156.0
2021-11-09 00:00:00+00,SHORT,3794,0.3237258485890744,0.011407944,1.0,-0.020691205,468831.0
2021-11-10 00:00:00+00,SHORT,2188,0.18000745416519276,-0.009518931,1.0,-0.02087127,423119.0
2021-11-10 00:00:00+00,SHORT,3309,0.3845748972444663,-0.004918717,1.0,-0.018763421,33031.0
2021-11-11 00:00:00+00,SHORT,3594,0.9285714285714286,-0.01184973,1.0,-0.015511032,-30200.0
2021-11-15 00:00:00+00,SHORT,2431,0.283949644969932,-0.018288577,1.0,-0.020889051,-130335.0
2021-11-15 00:00:00+00,SHORT,694,0.06219769254829453,-0.011005236,1.0,-0.02557781,-106153.0
2021-11-16 00:00:00+00,SHORT,2084,0.0,0.0021623815,1.0,-0.018535668,129200.0
2021-11-16 00:00:00+00,SHORT,487,0.5666778222049805,-0.005688365,1.0,-0.013959804,631700.0
2021-11-16 00:00:00+00,SHORT,555,0.4035425818840041,-0.0057914914,1.0,-0.0148265185,337660.0
2021-11-16 00:00:00+00,SHORT,641,0.3561296723296238,-0.014458845,1.0,-0.024012698,-15209.0
2021-11-16 00:00:00+00,SHORT,3309,0.21668963181119213,-0.0066203987,1.0,-0.02169713,226773.0
2021-11-16 00:00:00+00,SHORT,3594,0.7142857142857143,0.01890757,1.0,-0.018677142,-40200.0
2021-11-17 00:00:00+00,SHORT,4201,0.3533738309896914,-0.008998006,1.0,-0.026215145,-30654.0
2021-11-17 00:00:00+00,SHORT,2482,0.34438840047849106,-0.0034301856,1.0,-0.006799829,1024972.0
2021-11-17 00:00:00+00,SHORT,487,0.33325004797115765,-0.011364225,1.0,-0.018076943,734600.0
2021-11-17 00:00:00+00,SHORT,555,0.32329392874362817,-0.015122684,1.0,-0.022176802,64552.0
2021-11-17 00:00:00+00,SHORT,857,0.1011560499207684,-0.00913937,1.0,-0.026017958,15508.0
2021-11-17 00:00:00+00,SHORT,3381,0.517357628995609,-0.01810999,1.0,-0.010756704,265505.0
2021-11-18 00:00:00+00,SHORT,2084,0.0,-0.004825522,1.0,-0.020320795,355500.0
2021-11-18 00:00:00+00,SHORT,273,0.6554010254418502,-0.015881129,1.0,-0.0070261676,170293.0
2021-11-18 00:00:00+00,SHORT,2397,0.11619902691017606,0.013763959,1.0,-0.024191232,-17300.0
2021-11-18 00:00:00+00,SHORT,555,0.2802164189053439,-0.0161832,1.0,-0.022624338,244809.0
2021-11-18 00:00:00+00,SHORT,558,0.7272727272727273,-0.015419655,1.0,-0.02456581,805600.0
2021-11-18 00:00:00+00,SHORT,2820,1.0,-0.0021526038,1.0,-0.022670884,527271.0
2021-11-18 00:00:00+00,SHORT,3381,0.42338632290792955,-0.015717061,1.0,-0.017581008,44967.0
2021-11-18 00:00:00+00,SHORT,3825,0.0,-0.014712881,1.0,-0.01860019,1417523.0
2021-11-19 00:00:00+00,SHORT,259,1.0,-0.0044412334,1.0,-0.016796127,-33929.0
2021-11-19 00:00:00+00,SHORT,2032,0.39902276047058366,-0.01727673,1.0,-0.018279696,-57114.0
2021-11-22 00:00:00+00,SHORT,259,0.43412067802323273,0.0036445188,1.0,-0.02073851,-23557.0
2021-11-22 00:00:00+00,SHORT,557,0.5577471527242139,0.006272344,1.0,-0.0054313443,867965.0
2021-11-22 00:00:00+00,SHORT,2659,0.5464533134294638,-0.012489604,1.0,-0.022921555,584224.0
2021-11-22 00:00:00+00,SHORT,1205,0.25165505771240665,0.0026101838,1.0,-0.020215584,70601.0
2021-11-22 00:00:00+00,SHORT,1537,0.6833047655757898,7.7035795E-5,1.0,-0.024407988,346088.0
2021-11-23 00:00:00+00,SHORT,641,0.0,0.0029971963,1.0,-0.02329734,120486.0
2021-11-24 00:00:00+00,SHORT,69,0.0,0.012886892,1.0,-0.018111574,45970.0
2021-11-24 00:00:00+00,SHORT,131,0.2458825631735471,-0.0028245312,1.0,-0.019695662,-1083.0
2021-11-24 00:00:00+00,SHORT,4237,0.10159256121714216,0.011161033,1.0,-0.0069833566,-26183.0
2021-11-24 00:00:00+00,SHORT,2923,0.0,-0.006043121,1.0,-0.009257755,422869.0
2021-11-24 00:00:00+00,SHORT,1537,0.5020541546560324,-0.00597965,1.0,-0.026259601,752864.0
2021-12-06 00:00:00+00,SHORT,2367,0.42901096585528875,-0.0126266405,1.0,-0.020892229,-30713.0
2021-12-09 00:00:00+00,SHORT,2801,0.6782133054794086,-0.007266787,1.0,-0.024979431,-84800.0
2021-12-16 00:00:00+00,SHORT,1742,1.0,-0.0050059645,1.0,-0.010214391,181365.0
2021-12-28 00:00:00+00,SHORT,1677,0.9166666666666666,0.016325628,1.0,-0.0254719,1632000.0
2021-12-31 00:00:00+00,SHORT,1244,0.0,-0.0037699193,1.0,-0.012375052,231853.0
2022-01-04 00:00:00+00,SHORT,1099,1.0,9.333018E-5,1.0,-0.014081549,1606400.0
2022-01-05 00:00:00+00,SHORT,3501,0.21332860266919632,-0.0039919913,1.0,-0.013253628,-75936.0
2022-01-07 00:00:00+00,SHORT,2350,0.0,-0.010031404,1.0,-0.02634929,324247.0
2022-01-07 00:00:00+00,SHORT,1742,0.8888888888888888,-0.012037061,1.0,-0.020864474,33941.0
2022-01-10 00:00:00+00,SHORT,131,0.0,-0.015282601,1.0,-0.018748587,271462.0
2022-01-10 00:00:00+00,SHORT,2276,0.7139245479788289,-0.0027749485,1.0,-0.019895168,58578.0
2022-01-10 00:00:00+00,SHORT,1816,0.0,0.0073604584,1.0,-0.026195444,1197035.0
2022-01-10 00:00:00+00,SHORT,3907,0.42770252277110044,-0.016743582,1.0,-0.022978464,1358400.0
2022-01-10 00:00:00+00,SHORT,4059,0.4780644952394705,-3.088157E-4,1.0,-0.017494123,1301100.0
2022-01-11 00:00:00+00,SHORT,2137,0.9166666666666666,-0.014260755,1.0,-0.015576753,1228200.0
2022-01-11 00:00:00+00,SHORT,4059,0.5210229282591924,-0.0062207393,1.0,-0.020925198,99800.0
2022-01-12 00:00:00+00,SHORT,131,0.0,0.0033364648,1.0,-0.018395806,156546.0
2022-01-13 00:00:00+00,SHORT,131,0.0,-0.0033772187,1.0,-0.026324427,94002.0
2022-01-13 00:00:00+00,SHORT,2884,1.0,-0.007186872,1.0,-0.025331061,1187200.0
2022-01-13 00:00:00+00,SHORT,934,0.7692307692307692,-0.009807165,1.0,-0.020366443,-100000.0
2022-01-13 00:00:00+00,SHORT,3286,0.0,-0.016443439,1.0,-0.0225283,-112314.0
2022-01-13 00:00:00+00,SHORT,1324,0.4443637687552536,0.015491306,1.0,-0.026253112,-71482.0
2022-01-14 00:00:00+00,SHORT,111,0.875,-0.0052544717,1.0,-0.02602862,446311.0
2022-01-14 00:00:00+00,SHORT,562,0.3579857348153004,-0.008971081,1.0,-0.017903972,757443.0
2022-01-14 00:00:00+00,SHORT,2986,0.7260350846948213,-0.015122559,1.0,-0.019950872,58043.0
2022-01-18 00:00:00+00,SHORT,9,0.5537081826258798,-0.0071501858,1.0,-0.024991335,257125.0
2022-01-19 00:00:00+00,SHORT,3681,0.0,0.009062429,1.0,-0.025791211,714085.0
2022-01-20 00:00:00+00,SHORT,4059,0.07264190105265284,-3.6736636E-4,1.0,-0.019236336,879100.0
2022-01-21 00:00:00+00,SHORT,4059,0.07432326500714533,0.0013605558,1.0,-0.023745732,1389500.0
2022-02-09 00:00:00+00,SHORT,835,0.3042119999511619,-0.0037260628,1.0,-0.021610577,-36802.0
2022-02-10 00:00:00+00,SHORT,594,0.12299821899152356,-0.017522953,1.0,-0.019872554,1696249.0
2022-02-10 00:00:00+00,SHORT,3521,0.40456547132637144,-0.012181341,1.0,-0.016641498,1714200.0
2022-02-11 00:00:00+00,SHORT,906,0.9411764705882353,-0.0042734323,1.0,-0.02289452,162200.0
2022-02-14 00:00:00+00,SHORT,3199,0.0,0.0010050422,1.0,-0.016482448,177600.0
2022-02-14 00:00:00+00,SHORT,1288,0.0,-0.011488492,1.0,-0.018180229,267729.0
2022-02-16 00:00:00+00,SHORT,4050,0.5454545454545454,0.0060459,1.0,-0.024900476,262600.0
2022-02-17 00:00:00+00,SHORT,3199,0.0,-0.01826834,1.0,-0.017240113,-28500.0
2022-02-17 00:00:00+00,SHORT,3218,0.2999006645816639,-0.014283357,1.0,-0.022675991,50100.0
2022-02-17 00:00:00+00,SHORT,3501,0.5560759786845589,-2.142387E-4,1.0,-0.0110965995,5303.0
2022-02-17 00:00:00+00,SHORT,3521,0.2407326225752235,-0.010899651,1.0,-0.022450574,177700.0
2022-02-18 00:00:00+00,SHORT,3501,0.19752960349062978,0.009873649,1.0,-0.016213315,129807.0
2022-02-18 00:00:00+00,SHORT,1742,0.8,-0.0012276546,1.0,-0.019739285,423661.0
2022-02-25 00:00:00+00,SHORT,2196,0.0,0.008796992,1.0,-0.01719754,634640.0
2022-02-28 00:00:00+00,SHORT,3581,1.0,0.015974334,1.0,-0.02421343,472698.0
2022-03-01 00:00:00+00,SHORT,2751,0.0,-0.013165231,1.0,-0.012705065,293890.0
2022-03-17 00:00:00+00,SHORT,2116,0.95,-0.003209345,1.0,-0.021261595,-52775.0
2022-03-30 00:00:00+00,SHORT,76,0.8454091804551273,0.020132521,1.0,-0.0241529,-98739.0
2022-03-30 00:00:00+00,SHORT,3271,0.9333333333333333,0.0022750432,1.0,-0.019682117,-80566.0
2022-03-31 00:00:00+00,SHORT,3890,0.24971562998083685,-0.012812035,1.0,-0.018634276,1502562.0
2022-04-01 00:00:00+00,SHORT,959,0.8571428571428572,-3.66607E-4,1.0,-0.01815639,670560.0
2022-04-08 00:00:00+00,SHORT,2983,1.0,-0.015997775,1.0,-0.02481632,1272253.0
2022-04-08 00:00:00+00,SHORT,1092,1.0,0.00284367,1.0,-0.020661956,1135896.0
2022-04-08 00:00:00+00,SHORT,3760,1.0,0.0010200962,1.0,-0.015118434,147830.0
2022-04-11 00:00:00+00,SHORT,386,0.4,0.0070469864,1.0,-0.02378672,-3057.0
2022-04-11 00:00:00+00,SHORT,2983,0.8571428571428572,-0.0100913,1.0,-0.025194263,1199260.0
2022-04-18 00:00:00+00,SHORT,3241,1.0,-0.018070702,1.0,-0.020877317,111022.0
2022-04-20 00:00:00+00,SHORT,2999,0.3162267583593609,0.015029271,1.0,-0.025118155,-92192.0
2022-04-21 00:00:00+00,SHORT,2247,1.0,-0.008482596,1.0,-0.014024932,-54824.0
2022-04-21 00:00:00+00,SHORT,773,0.8571428571428572,-0.004681945,1.0,-0.02339193,-72874.0
2022-04-21 00:00:00+00,SHORT,1210,0.0,9.814565E-4,1.0,-0.022966882,472100.0
2022-04-21 00:00:00+00,SHORT,1371,0.9,-0.013987548,1.0,-0.02549701,-105655.0
2022-04-21 00:00:00+00,SHORT,4089,0.5606828639779498,-0.0013587667,1.0,-0.011843587,-110233.0
2022-04-22 00:00:00+00,SHORT,2778,0.9375,-0.0061588,1.0,-0.024426667,277400.0
2022-04-22 00:00:00+00,SHORT,773,0.7857142857142857,0.0060482086,1.0,-0.023250278,400295.0
2022-04-29 00:00:00+00,SHORT,1108,0.4538414470005132,0.001381961,1.0,-0.021839142,225500.0
2022-05-05 00:00:00+00,SHORT,4118,1.0,-0.015213564,1.0,-0.01586677,-47916.0
2022-05-05 00:00:00+00,SHORT,3612,0.8704072243798668,-0.010356518,1.0,-0.022227766,913885.0
2022-05-11 00:00:00+00,SHORT,2408,0.34432829689451366,-0.00584131,1.0,-0.020434434,34400.0
2022-05-16 00:00:00+00,SHORT,2408,0.29231624545897705,-0.001802399,1.0,-0.0131030595,1303700.0
2022-05-17 00:00:00+00,SHORT,1633,0.0,-0.0065942234,1.0,-0.017632306,1313145.0
2022-05-27 00:00:00+00,SHORT,2396,0.32627063046959126,-0.013632768,1.0,-0.020999035,297801.0
2022-05-31 00:00:00+00,SHORT,200,0.8205753039630997,0.020157864,1.0,-0.02178374,1148396.0
2022-05-31 00:00:00+00,SHORT,694,0.29931749269742575,0.015813692,1.0,-0.025447521,1391401.0
2022-05-31 00:00:00+00,SHORT,1087,1.0,-0.01673595,1.0,-0.025499381,1668583.0
2022-05-31 00:00:00+00,SHORT,1668,0.2806213842223738,0.018153392,1.0,-0.024740072,1015808.0
2022-05-31 00:00:00+00,SHORT,3760,0.42794797885877883,0.0024122444,1.0,-0.012646212,462059.0
2022-06-01 00:00:00+00,SHORT,1141,0.37510372831049743,0.0064281626,1.0,-0.024820535,157429.0
2022-06-01 00:00:00+00,SHORT,3531,1.0,-7.509882E-4,1.0,-0.013952208,958010.0
2022-06-02 00:00:00+00,SHORT,3531,0.9230769230769231,-0.005458863,1.0,-0.024025692,514725.0
2022-06-06 00:00:00+00,SHORT,2188,0.46786413170389707,0.013145407,1.0,-0.025202591,172919.0
2022-06-07 00:00:00+00,SHORT,3912,0.1661567820481298,-0.009644803,1.0,-0.021614587,157291.0
2022-06-08 00:00:00+00,SHORT,3501,0.9230769230769231,-0.014979332,1.0,-0.022670835,-90460.0
2022-06-09 00:00:00+00,SHORT,787,0.6363636363636364,-0.01386969,1.0,-0.020434052,-67784.0
2022-06-09 00:00:00+00,SHORT,1910,0.3394657426169081,-0.013190665,1.0,-0.025446758,565760.0
2022-07-08 00:00:00+00,SHORT,4163,0.0,-0.007422481,1.0,-0.023090433,179753.0
2022-07-08 00:00:00+00,SHORT,1423,0.10926813829432701,-0.0024671964,1.0,-0.019062646,344759.0
2022-07-11 00:00:00+00,SHORT,3309,0.23558444515632573,0.0054654013,1.0,-0.018337527,131923.0
2022-07-12 00:00:00+00,SHORT,131,0.34903032834210507,-0.00409598,1.0,-0.023941495,81441.0
2022-07-18 00:00:00+00,SHORT,406,0.0,-8.421771E-4,1.0,-0.026055736,-40769.0
2022-07-29 00:00:00+00,SHORT,739,0.1409483327024942,0.007716309,1.0,-0.02368747,41700.0
2022-07-29 00:00:00+00,SHORT,3648,0.8888888888888888,-0.013668923,1.0,-0.017433748,910367.0
2022-08-01 00:00:00+00,SHORT,3652,1.0,0.01554585,1.0,-0.015921144,473700.0
2022-08-02 00:00:00+00,SHORT,2925,0.30118305394622236,-0.010429877,1.0,-0.02499642,27279.0
2022-08-11 00:00:00+00,SHORT,505,0.8268693988941468,-0.008126633,1.0,-0.021189738,17800.0
2022-08-11 00:00:00+00,SHORT,1087,0.7464319410426677,0.0048191706,1.0,-0.0110123195,116601.0
2022-08-11 00:00:00+00,SHORT,3148,1.0,0.0026198258,1.0,-0.015172064,137169.0
2022-08-11 00:00:00+00,SHORT,3574,1.0,0.002672739,1.0,-0.019602569,579757.0
2022-08-15 00:00:00+00,SHORT,2230,0.49126488640748855,-0.010450878,1.0,-0.017091332,345022.0
2022-08-16 00:00:00+00,SHORT,4136,1.0,0.005882328,1.0,-0.014009153,182237.0
2022-08-16 00:00:00+00,SHORT,2107,1.0,-0.008847089,1.0,-0.015599664,-31542.0
2022-08-16 00:00:00+00,SHORT,4223,0.38004956108151994,-0.0055679213,1.0,-0.021689441,-77068.0
2022-08-16 00:00:00+00,SHORT,2230,0.33935225915419126,0.01198785,1.0,-0.019638933,-207.0
2022-08-16 00:00:00+00,SHORT,2350,0.9444444444444444,0.0029861107,1.0,-0.007846995,-19792.0
2022-08-16 00:00:00+00,SHORT,1361,0.9228881659361553,0.011111675,1.0,-0.013809492,1443200.0
2022-08-16 00:00:00+00,SHORT,3574,0.85,0.009047363,1.0,-0.023467997,218564.0
2022-08-16 00:00:00+00,SHORT,1690,1.0,0.015641196,1.0,-0.021782205,-90880.0
2022-08-16 00:00:00+00,SHORT,3773,0.7,0.007583334,1.0,-0.023063913,518689.0
2022-08-17 00:00:00+00,SHORT,4136,0.9444444444444444,-0.004676979,1.0,-0.016928302,611968.0
2022-08-17 00:00:00+00,SHORT,2643,0.9444444444444444,-0.010659715,1.0,-0.013283056,13215.0
2022-08-18 00:00:00+00,SHORT,4136,0.8888888888888888,0.0022614393,1.0,-0.023251206,187464.0
2022-08-18 00:00:00+00,SHORT,2643,0.8888888888888888,9.5467357E-4,1.0,-0.017561713,30076.0
2022-08-18 00:00:00+00,SHORT,3791,0.8888888888888888,-0.0011147439,1.0,-0.024315521,11900.0
2022-08-19 00:00:00+00,SHORT,4249,0.6638446438035219,-0.012547528,1.0,-0.020111328,376185.0
2022-08-19 00:00:00+00,SHORT,2408,0.8333333333333334,-0.0013582382,1.0,-0.011908124,658400.0
2022-08-19 00:00:00+00,SHORT,2643,0.8333333333333334,0.010321991,1.0,-0.023033619,31040.0
2022-08-19 00:00:00+00,SHORT,1082,0.9090909090909091,-0.018269535,1.0,-0.023881942,61449.0
2022-08-19 00:00:00+00,SHORT,1361,0.8125,-0.007903756,1.0,-0.022644468,1042700.0
2022-08-19 00:00:00+00,SHORT,1551,0.9375,-0.017642554,1.0,-0.026188044,24432.0
2022-08-22 00:00:00+00,SHORT,2527,0.43506821037389487,-0.009869652,1.0,-0.017994735,297600.0
2022-08-24 00:00:00+00,SHORT,450,0.6666666666666667,-0.0032353431,1.0,-0.020229498,197527.0
2022-08-24 00:00:00+00,SHORT,1244,1.0,0.007125014,1.0,-0.020387262,-129304.0
2022-08-26 00:00:00+00,SHORT,523,1.0,-0.017410897,1.0,-0.025849013,598700.0
2022-08-26 00:00:00+00,SHORT,1362,0.0,-0.0075546247,1.0,-0.023794625,-6900.0
2022-09-08 00:00:00+00,SHORT,664,0.14281097024743164,-0.0107360855,1.0,-0.019292539,463591.0
2022-09-12 00:00:00+00,SHORT,4219,0.0,2.646338E-4,1.0,-0.02134448,797600.0
2022-09-15 00:00:00+00,SHORT,2569,0.8,0.0040964484,1.0,-0.024863377,513394.0
2022-09-20 00:00:00+00,SHORT,4218,0.055082293061790535,0.0031742074,1.0,-0.02472336,286615.0
2022-09-20 00:00:00+00,SHORT,4219,0.6666666666666667,-0.007143942,1.0,-0.019599164,83500.0
2022-09-20 00:00:00+00,SHORT,3216,0.18564030038905255,0.013217292,1.0,-0.024592001,1689459.0
2022-09-20 00:00:00+00,SHORT,4020,0.0,-0.010831894,1.0,-0.025020577,-54899.0
2022-09-21 00:00:00+00,SHORT,2553,0.831629701860656,0.017160097,1.0,-0.02589162,573894.0
2022-10-19 00:00:00+00,SHORT,4164,0.19235042174072722,-0.011242982,1.0,-0.020868173,495062.0
2022-10-19 00:00:00+00,SHORT,160,0.2647308938445274,-0.0011511808,1.0,-0.021713438,390700.0
2022-10-26 00:00:00+00,SHORT,1790,1.0,-0.018214997,1.0,-0.024854269,63370.0
2022-10-31 00:00:00+00,SHORT,4224,1.0,-0.0037129468,1.0,-0.02301556,283311.0
2022-10-31 00:00:00+00,SHORT,2582,0.8571428571428572,0.017806811,1.0,-0.021004055,-71095.0
2022-10-31 00:00:00+00,SHORT,988,0.8888888888888888,0.00555307,1.0,-0.017015718,-92431.0
2022-10-31 00:00:00+00,SHORT,3378,0.0,-0.00507742,1.0,-0.021275213,493253.0
2022-11-03 00:00:00+00,SHORT,2514,0.3375488904418184,-0.002595889,1.0,-0.022907872,-106909.0
2022-11-07 00:00:00+00,SHORT,693,0.875,0.016050695,1.0,-0.017972307,219430.0
2022-11-30 00:00:00+00,SHORT,2553,0.7,-0.0064922227,1.0,-0.021698266,213061.0
2022-12-01 00:00:00+00,SHORT,2710,0.25218604414698764,-0.009997552,1.0,-0.02563454,0.0
2022-12-01 00:00:00+00,SHORT,2764,0.1193012081777438,-0.007095769,1.0,-0.0142223835,-55893.0
2022-12-01 00:00:00+00,SHORT,844,0.3841320755937881,0.014379819,1.0,-0.0059596035,510000.0
2022-12-01 00:00:00+00,SHORT,3818,0.5566602847753204,-0.011166809,1.0,-0.025737828,-42000.0
2022-12-02 00:00:00+00,SHORT,761,0.0,0.013745841,1.0,-0.01900386,805539.0
2022-12-02 00:00:00+00,SHORT,857,0.3069999346151452,0.009271551,1.0,-0.023635535,-30851.0
2022-12-02 00:00:00+00,SHORT,3912,0.4652004315882446,0.014606377,1.0,-0.022687789,836972.0
2022-12-05 00:00:00+00,SHORT,594,0.10278903134697852,0.0027412672,1.0,-0.020173397,149936.0
2022-12-14 00:00:00+00,SHORT,2085,0.35537790616334836,0.007685836,1.0,-0.023114065,168072.0
2022-12-14 00:00:00+00,SHORT,2120,0.9285714285714286,-0.005810307,1.0,-0.024520269,3404.0
2022-12-14 00:00:00+00,SHORT,84,0.0,-0.0018669331,1.0,-0.017557928,209571.0
2022-12-14 00:00:00+00,SHORT,91,0.7306018267366544,0.01485166,1.0,-0.020884158,2600.0
2022-12-14 00:00:00+00,SHORT,2176,0.2500210103125009,-0.0049781,1.0,-0.022242956,749417.0
2022-12-14 00:00:00+00,SHORT,2253,0.9411764705882353,-0.0071334825,1.0,-0.0076660533,-83836.0
2022-12-14 00:00:00+00,SHORT,2276,0.5821507865778618,0.005029338,1.0,-0.015317298,563060.0
2022-12-14 00:00:00+00,SHORT,388,0.4013266785833448,0.0031643591,1.0,-0.015168091,-109300.0
2022-12-14 00:00:00+00,SHORT,2479,0.24149006917168037,0.0016573367,1.0,-0.019239029,250665.0
2022-12-14 00:00:00+00,SHORT,2482,0.0,0.005086365,1.0,-0.024694748,574558.0
2022-12-14 00:00:00+00,SHORT,457,0.0,0.0063328966,1.0,-0.01519625,1289153.0
2022-12-14 00:00:00+00,SHORT,3130,0.3615887540707529,0.013765802,1.0,-0.012618791,611487.0
2022-12-14 00:00:00+00,SHORT,1092,0.9,0.007197459,1.0,-0.017450558,234850.0
2022-12-14 00:00:00+00,SHORT,3148,0.0,0.013163095,1.0,-0.009317996,192579.0
2022-12-14 00:00:00+00,SHORT,3198,0.14315539866277263,0.015112018,1.0,-0.017432405,739166.0
2022-12-14 00:00:00+00,SHORT,1205,0.21616644130456192,0.0029887678,1.0,-0.017538661,-7191.0
2022-12-14 00:00:00+00,SHORT,1308,0.5798772991995343,0.004664276,1.0,-0.0155920945,84091.0
2022-12-14 00:00:00+00,SHORT,3760,0.0,-4.9508817E-6,1.0,-0.019446211,621473.0
2022-12-14 00:00:00+00,SHORT,3982,0.2401935459262738,0.009913518,1.0,-0.021611651,-6300.0
2022-12-14 00:00:00+00,SHORT,4088,0.7874957225607199,-0.006497308,1.0,-0.022145301,265400.0
2022-12-22 00:00:00+00,SHORT,1462,0.0,-0.017104534,1.0,-0.025981927,124492.0
2022-12-27 00:00:00+00,SHORT,1462,0.0,-0.014226862,1.0,-0.023676364,153061.0
2023-01-03 00:00:00+00,SHORT,2107,0.29875451222374255,-0.013767705,1.0,-0.021279152,23066.0
2023-01-04 00:00:00+00,SHORT,3548,0.0,-0.01813622,1.0,-0.015900725,688870.0
2023-01-09 00:00:00+00,SHORT,406,0.0,-0.017598918,1.0,-0.023661904,-22247.0
2023-01-09 00:00:00+00,SHORT,1074,0.21111170675975888,0.009765088,1.0,-0.024068939,60462.0
2023-01-10 00:00:00+00,SHORT,91,0.9375,-0.017743584,1.0,-0.01776245,240900.0
2023-01-10 00:00:00+00,SHORT,406,0.0,-0.015944753,1.0,-0.02533093,-26256.0
2023-01-10 00:00:00+00,SHORT,808,0.6417503726980277,-0.013040408,1.0,-0.023828093,724900.0
2023-01-11 00:00:00+00,SHORT,406,0.0,0.012583646,1.0,-0.025485573,-9418.0
2023-01-11 00:00:00+00,SHORT,3855,0.11355725929875114,0.01689904,1.0,-0.018891865,-104800.0
2023-01-23 00:00:00+00,SHORT,3708,0.938092041468587,-0.012223771,1.0,-0.016816545,84476.0
2023-01-25 00:00:00+00,SHORT,629,0.539429057246977,0.01664099,1.0,-0.02040904,283015.0
2023-01-25 00:00:00+00,SHORT,3109,0.9333333333333333,-0.008943813,1.0,-0.022090847,-72622.0
2023-01-25 00:00:00+00,SHORT,3831,0.3100918361812753,0.011124901,1.0,-0.024416491,1124572.0
2023-01-26 00:00:00+00,SHORT,3521,0.2809691620499278,-0.008548918,1.0,-0.020203697,835800.0
2023-01-30 00:00:00+00,SHORT,158,0.8417245530586309,-0.012297827,1.0,-0.025339946,4000.0
2023-01-31 00:00:00+00,SHORT,3456,0.6,0.006912279,1.0,-0.023952087,127277.0
2023-02-01 00:00:00+00,SHORT,791,0.7689138469587555,-0.012022878,1.0,-0.013802816,554000.0
2023-02-01 00:00:00+00,SHORT,3521,0.131222489850947,-0.0055449456,1.0,-0.020514274,131700.0
2023-02-01 00:00:00+00,SHORT,3903,0.5009179777324466,-0.004663745,1.0,-0.010859682,1601597.0
2023-02-03 00:00:00+00,SHORT,394,0.0,-0.0057101916,1.0,-0.021282202,23451.0
2023-02-14 00:00:00+00,SHORT,2340,0.95,-0.010078968,1.0,-0.025607813,43862.0
2023-02-14 00:00:00+00,SHORT,2818,0.3339086487337171,-4.4405105E-4,1.0,-0.008540148,367040.0
2023-02-14 00:00:00+00,SHORT,3469,0.615202165298276,-0.005728496,1.0,-0.011534025,-56000.0
2023-02-15 00:00:00+00,SHORT,2365,0.5986532550016681,0.001274446,1.0,-0.0080844,-7238.0
2023-02-15 00:00:00+00,SHORT,487,0.0,-0.0132058,1.0,-0.014262397,256100.0
