time,side,ticker_id,mv_up_composite_labels,ma_cloud_diff_21_50_df007,accel_volume_5_df025,dist_lower_bb_20_2.0_df055
2008-02-22 00:00:00+00,LONG,2018,0.0,-0.02170124,0.6116143,-0.0067834514
2008-02-28 00:00:00+00,LONG,2330,0.0,-0.029680315,0.24992634,0.0016082714
2008-02-28 00:00:00+00,LONG,2617,0.0,-0.028840147,0.054632332,-0.006745919
2008-02-29 00:00:00+00,LONG,93,0.0,-0.036987428,0.22607121,0.021005912
2008-02-29 00:00:00+00,LONG,3641,0.0,-0.032686897,0.7491892,-5.546801E-4
2008-02-29 00:00:00+00,LONG,3855,0.0,-0.05618844,0.011750225,5.0835806E-4
2008-03-03 00:00:00+00,LONG,3743,0.0,-0.038460176,0.102599874,0.016790014
2008-03-04 00:00:00+00,LONG,2863,0.6956521739130435,-0.06728248,0.7627428,0.006539575
2008-03-04 00:00:00+00,LONG,3743,0.0,-0.038237337,0.65024084,0.018273836
2008-03-06 00:00:00+00,LONG,2548,0.0926871719015133,-0.084310025,0.23106746,-0.007335878
2008-03-06 00:00:00+00,LONG,3641,0.0,-0.026604796,0.12856062,-0.0047166715
2008-03-07 00:00:00+00,LONG,576,0.0,-0.02252852,0.432729,-0.009029711
2008-03-07 00:00:00+00,LONG,2979,0.0,-0.022536619,0.046319935,-0.008253787
2008-03-07 00:00:00+00,LONG,3430,1.0,-0.025198553,0.10143473,-7.729764E-5
2008-03-07 00:00:00+00,LONG,3641,0.0,-0.025222331,0.10518639,0.010381318
2008-03-10 00:00:00+00,LONG,2084,0.5866835722783006,-0.024010679,0.36772054,8.399851E-4
2008-03-10 00:00:00+00,LONG,4169,0.0,-0.037778847,0.0851762,0.009183181
2008-03-10 00:00:00+00,LONG,2276,0.0,-0.046093527,0.26036963,-0.008484806
2008-03-10 00:00:00+00,LONG,1167,1.0,-0.042556804,0.25844726,-0.0043375576
2008-03-10 00:00:00+00,LONG,1185,0.3919756422808067,-0.03825547,0.3261255,0.01301448
2008-03-10 00:00:00+00,LONG,3255,0.0,-0.084592186,0.09802827,6.093264E-4
2008-03-10 00:00:00+00,LONG,3522,1.0,-0.041538123,0.06165623,-0.0032607315
2008-03-12 00:00:00+00,LONG,791,0.0,-0.07411127,0.73300153,-0.0012809881
2008-03-13 00:00:00+00,LONG,3641,0.5892335468473182,-0.029614482,0.462377,-0.00754833
2008-03-14 00:00:00+00,LONG,4070,0.0,-0.063978754,0.055349678,0.0052603083
2008-03-17 00:00:00+00,LONG,405,1.0,-0.06160117,0.3498165,-0.0022569688
2008-03-17 00:00:00+00,LONG,558,0.539248561359496,-0.05266593,0.36684278,7.5566454E-4
2008-03-17 00:00:00+00,LONG,638,0.3791363644342509,-0.09138669,0.45287818,-0.0048819045
2008-03-17 00:00:00+00,LONG,2760,0.0,-0.034688573,0.49420047,0.0033353192
2008-03-17 00:00:00+00,LONG,1171,1.0,-0.07454452,0.6817836,-0.0037971924
2008-03-17 00:00:00+00,LONG,1437,0.0,-0.050647657,0.417129,0.014315448
2008-03-17 00:00:00+00,LONG,1904,1.0,-0.050064318,0.66542083,0.01306614
2008-03-17 00:00:00+00,LONG,4070,0.0,-0.060345903,0.17732984,0.0072016143
2008-03-19 00:00:00+00,LONG,1904,0.9565217391304348,-0.040730886,0.38907433,0.0026344298
2008-03-20 00:00:00+00,LONG,2690,1.0,-0.021268338,0.20922197,0.019301526
2008-03-28 00:00:00+00,LONG,2938,0.9,-0.04672452,-0.01221478,-0.006177587
2008-03-31 00:00:00+00,LONG,1210,0.0,-0.034579236,0.28567457,-0.004816285
2008-04-03 00:00:00+00,LONG,2269,0.8788464345790108,-0.028380563,0.6983303,-0.005848263
2008-04-14 00:00:00+00,LONG,594,0.8154389604065163,-0.049383618,0.80560535,-0.0024198857
2008-04-14 00:00:00+00,LONG,3610,0.0,-0.026982578,0.53498906,0.003986532
2008-04-16 00:00:00+00,LONG,2226,1.0,-0.055015545,0.15386331,-0.007343986
2008-04-29 00:00:00+00,LONG,3994,0.4,-0.021442529,0.43701693,-7.4328714E-6
2008-06-12 00:00:00+00,LONG,3357,0.0,-0.039783116,0.39658618,0.007662558
2008-06-20 00:00:00+00,LONG,1790,0.0,-0.075267695,0.033398706,-0.0029210944
2008-06-24 00:00:00+00,LONG,465,1.0,-0.028110934,0.26195765,-0.005960331
2008-07-07 00:00:00+00,LONG,2728,1.0,-0.038821,0.35727876,0.008109182
2008-07-07 00:00:00+00,LONG,862,1.0,-0.064134166,0.44736248,-0.0032305496
2008-07-07 00:00:00+00,LONG,3241,0.0,-0.02407302,0.19887507,-0.0055286023
2008-07-07 00:00:00+00,LONG,2032,0.9705882352941176,-0.04060861,0.823747,-0.009022148
2008-07-07 00:00:00+00,LONG,4089,0.9318181818181819,-0.03479303,0.54763395,-0.0047809067
2008-07-10 00:00:00+00,LONG,3049,1.0,-0.044799365,0.666018,0.005507298
2008-07-11 00:00:00+00,LONG,3049,0.975,-0.045754574,0.7063064,0.0041128513
2008-07-15 00:00:00+00,LONG,2050,0.0,-0.07460054,0.030796342,-0.00822559
2008-07-15 00:00:00+00,LONG,2129,1.0,-0.07805012,0.22742462,0.0071493112
2008-07-15 00:00:00+00,LONG,2425,1.0,-0.058541965,0.11541258,0.004328435
2008-07-15 00:00:00+00,LONG,502,0.0,-0.050727118,0.21249636,0.025296161
2008-07-15 00:00:00+00,LONG,638,1.0,-0.0495444,0.046637826,0.017086916
2008-07-15 00:00:00+00,LONG,1149,1.0,-0.051525418,0.56350553,-0.0040487004
2008-07-15 00:00:00+00,LONG,3241,1.0,-0.04492073,0.075055405,-0.0062048677
2008-07-15 00:00:00+00,LONG,1236,1.0,-0.022363314,0.09087738,0.010357841
2008-07-15 00:00:00+00,LONG,3538,1.0,-0.05622199,0.5391861,-0.005978675
2008-07-15 00:00:00+00,LONG,3629,0.0,-0.048131824,0.1895612,0.0032363
2008-07-15 00:00:00+00,LONG,1846,0.0,-0.0527633,0.17053737,-0.0019383552
2008-07-15 00:00:00+00,LONG,1966,1.0,-0.028005486,0.22866291,0.01759674
2008-07-17 00:00:00+00,LONG,4218,0.0,-0.05337287,0.8264193,0.0043147197
2008-07-22 00:00:00+00,LONG,11,0.0,-0.038179897,0.27180085,0.003680883
2008-07-25 00:00:00+00,LONG,4218,0.0,-0.04862805,0.08533638,-0.0035028432
2008-07-28 00:00:00+00,LONG,4218,0.0,-0.046474222,0.43802708,0.0011787692
2008-07-28 00:00:00+00,LONG,2211,1.0,-0.07824279,0.8043915,0.020030007
2008-07-28 00:00:00+00,LONG,808,0.5806451612903226,-0.023573585,0.46321365,-0.0033662189
2008-07-28 00:00:00+00,LONG,1167,0.78125,-0.027556846,0.54488194,-0.0041794083
2008-08-04 00:00:00+00,LONG,3754,0.0,-0.058011714,0.38016123,0.019413857
2008-08-19 00:00:00+00,LONG,3681,0.0,-0.025597822,0.4952205,0.016761087
2008-08-20 00:00:00+00,LONG,4140,0.0,-0.024293872,0.44000217,-0.0073829317
2008-08-20 00:00:00+00,LONG,3681,0.0,-0.025821034,0.15331386,0.0018739552
2008-10-03 00:00:00+00,LONG,2923,0.0,-0.025598349,0.7341755,-0.007442362
2008-10-10 00:00:00+00,LONG,2159,1.0,-0.036508728,0.37364012,0.020059716
2008-10-27 00:00:00+00,LONG,2665,0.5925925925925926,-0.09040436,0.01721115,-0.0038846405
2008-11-12 00:00:00+00,LONG,3430,0.65625,-0.031340625,0.8976423,0.0030226458
2008-11-20 00:00:00+00,LONG,39,1.0,-0.033694204,0.29270163,-0.0029724326
2008-11-20 00:00:00+00,LONG,576,1.0,-0.03327625,0.15704755,-0.0080300635
2008-11-20 00:00:00+00,LONG,3430,0.4516129032258065,-0.027509486,0.8894902,0.008905699
2008-11-21 00:00:00+00,LONG,405,1.0,-0.02309986,0.5263818,0.019722583
2008-11-21 00:00:00+00,LONG,2751,0.0,-0.031378645,0.23007733,6.983514E-4
2008-11-25 00:00:00+00,LONG,2751,0.0,-0.028097961,0.18878324,-0.00561169
2008-12-01 00:00:00+00,LONG,617,1.0,-0.06983841,0.6688723,0.0038877286
2008-12-04 00:00:00+00,LONG,2643,1.0,-0.06389128,0.18587214,-0.0041330243
2008-12-22 00:00:00+00,LONG,11,0.0,-0.029794479,0.1770682,1.2901567E-4
2008-12-29 00:00:00+00,LONG,1210,0.0,-0.026409866,0.08604865,-0.00924074
2009-01-06 00:00:00+00,LONG,3641,0.0,-0.069136016,0.7258119,-0.004766096
2009-01-07 00:00:00+00,LONG,3704,0.0,-0.051769897,0.20279028,0.013713066
2009-01-12 00:00:00+00,LONG,2393,0.0,-0.025737528,0.85883343,-0.002226925
2009-01-13 00:00:00+00,LONG,1593,0.0,-0.028238354,0.9122665,0.0034747394
2009-01-14 00:00:00+00,LONG,2111,0.0,-0.03386335,0.07355298,-0.005503876
2009-01-14 00:00:00+00,LONG,773,0.0,-0.026192047,0.28643134,-0.008227878
2009-02-19 00:00:00+00,LONG,3907,0.0,-0.028481591,0.80066186,-0.0022604938
2009-02-20 00:00:00+00,LONG,1700,1.0,-0.065531075,0.5348572,0.019160615
2009-02-26 00:00:00+00,LONG,2028,0.0,-0.03780381,0.101723365,0.0069765192
2009-03-05 00:00:00+00,LONG,2661,1.0,-0.03200657,0.44593665,0.00621664
2009-03-05 00:00:00+00,LONG,2965,1.0,-0.023871804,0.100409865,0.0059676487
2009-03-06 00:00:00+00,LONG,4224,0.5806451612903226,-0.03915908,0.51532465,-0.008597814
2009-03-06 00:00:00+00,LONG,3430,1.0,-0.09239288,-0.010355505,-0.004582322
2009-03-09 00:00:00+00,LONG,714,1.0,-0.052023318,-0.0077235037,-0.007457046
2009-03-09 00:00:00+00,LONG,995,1.0,-0.02771299,0.09617708,-0.0071593043
2009-03-09 00:00:00+00,LONG,4016,0.843856441033496,-0.05179313,0.2084864,-0.0013546165
2009-03-10 00:00:00+00,LONG,1853,1.0,-0.02497485,0.33452073,-0.009119135
2009-03-30 00:00:00+00,LONG,2643,1.0,-0.08389255,0.064949736,0.004970222
2009-04-14 00:00:00+00,LONG,3142,0.0,-0.021583822,0.86825484,-0.0049942774
2009-04-14 00:00:00+00,LONG,1308,0.1679165966353144,-0.022371534,0.22759053,0.004500446
2009-04-23 00:00:00+00,LONG,1171,0.42105263157894735,-0.04098581,0.4089497,0.008065436
2009-05-27 00:00:00+00,LONG,4059,0.9642857142857143,-0.021445943,0.2592708,-0.0067281066
2009-07-08 00:00:00+00,LONG,2993,1.0,-0.083272345,0.1525249,0.014208426
2009-07-08 00:00:00+00,LONG,1108,1.0,-0.022548538,0.42837057,-1.6414795E-5
2009-07-08 00:00:00+00,LONG,3923,1.0,-0.030552223,0.8085363,0.004021864
2009-07-10 00:00:00+00,LONG,3831,1.0,-0.021840943,0.5148871,-0.008051253
2009-08-17 00:00:00+00,LONG,1904,0.0,-0.07762558,0.60078585,0.010234107
2009-08-18 00:00:00+00,LONG,2582,0.3772359237555016,-0.09084323,0.61132795,-0.007189993
2009-08-20 00:00:00+00,LONG,2686,1.0,-0.059144493,0.08933286,0.0060404004
2009-09-21 00:00:00+00,LONG,1988,0.8823529411764706,-0.029899227,0.31413245,-0.003162429
2009-09-24 00:00:00+00,LONG,1988,0.38477455141237205,-0.033160117,0.33758372,-0.00882207
2009-10-28 00:00:00+00,LONG,2778,1.0,-0.04530455,0.001911284,0.013050119
2009-10-28 00:00:00+00,LONG,2870,0.8570684665743585,-0.031494603,0.64472395,-0.0075916555
2009-11-02 00:00:00+00,LONG,394,1.0,-0.025168639,0.1426399,0.009966646
2009-11-04 00:00:00+00,LONG,516,1.0,-0.022243172,0.12963118,0.0035329903
2009-11-27 00:00:00+00,LONG,3744,0.23798490550392892,-0.039286785,0.016373701,-0.008667789
2009-11-30 00:00:00+00,LONG,2072,1.0,-0.048082042,0.7100074,-0.00440571
2009-11-30 00:00:00+00,LONG,1848,1.0,-0.039084032,0.68368936,-0.005315051
2009-12-03 00:00:00+00,LONG,3381,0.0,-0.0366312,0.12183944,-0.0047832485
2009-12-08 00:00:00+00,LONG,2473,0.0,-0.024157982,0.19304256,0.0014706012
2009-12-08 00:00:00+00,LONG,1826,1.0,-0.04317316,0.33575493,-0.004100335
2009-12-09 00:00:00+00,LONG,160,1.0,-0.038710434,0.27848738,-0.0014691938
2009-12-09 00:00:00+00,LONG,1022,0.0,-0.04404938,0.6013085,-0.009325805
2009-12-09 00:00:00+00,LONG,3885,1.0,-0.037102006,0.56300104,-0.0031301663
2009-12-10 00:00:00+00,LONG,3335,0.0,-0.025007887,0.037741665,-0.004615335
2009-12-18 00:00:00+00,LONG,920,0.7714285714285715,-0.03071798,0.11204954,-0.0052664364
2009-12-18 00:00:00+00,LONG,1184,0.0,-0.021568554,0.50258344,-0.009089375
2009-12-21 00:00:00+00,LONG,2116,0.5348837209302326,-0.02602529,0.19010532,-0.005557319
2009-12-21 00:00:00+00,LONG,1396,0.16421821816391835,-0.07369089,0.6096386,0.0011290165
2009-12-31 00:00:00+00,LONG,1463,0.4642857142857143,-0.030831667,0.33549112,-0.004620587
2010-01-22 00:00:00+00,LONG,3811,0.18052963631868618,-0.029017372,0.8761323,-0.009321203
2010-01-27 00:00:00+00,LONG,838,0.0,-0.022375427,0.65558976,0.0033947215
2010-02-05 00:00:00+00,LONG,808,0.0,-0.022880469,0.01685957,-0.0036273564
2010-02-05 00:00:00+00,LONG,3694,0.0,-0.06506298,0.28305787,-0.0056793937
2010-02-05 00:00:00+00,LONG,1748,1.0,-0.03238388,0.5767554,-0.0023757322
2010-02-08 00:00:00+00,LONG,4073,0.0,-0.025660655,0.42747757,0.005533582
2010-02-10 00:00:00+00,LONG,2912,0.4062574378187047,-0.023743318,0.078105114,-0.00664365
2010-03-04 00:00:00+00,LONG,386,1.0,-0.09057468,0.85872626,0.0061656833
2010-03-05 00:00:00+00,LONG,4031,0.4772750261550239,-0.030354075,0.23595767,-0.0019990415
2010-03-15 00:00:00+00,LONG,1927,0.0,-0.051791586,0.5229277,-0.0070925136
2010-03-26 00:00:00+00,LONG,1826,0.0,-0.05216295,0.06737558,0.005574561
2010-04-13 00:00:00+00,LONG,610,0.0,-0.064188346,0.8582121,-0.008112916
2010-05-25 00:00:00+00,LONG,69,1.0,-0.040694796,0.5906815,-0.005452969
2010-05-25 00:00:00+00,LONG,84,1.0,-0.025049727,0.515717,-0.00885363
2010-05-25 00:00:00+00,LONG,2262,0.58901839029088,-0.031054616,0.6239916,-0.0016564801
2010-05-25 00:00:00+00,LONG,3447,0.5992229202034912,-0.02421734,0.2662729,-0.008050916
2010-05-25 00:00:00+00,LONG,3811,0.5936428171188753,-0.035710886,0.6328478,-0.008067799
2010-05-26 00:00:00+00,LONG,2221,0.0,-0.030068325,0.15203537,-0.00747717
2010-05-26 00:00:00+00,LONG,3471,0.7187360798799819,-0.022231031,0.34192884,-0.0043679206
2010-06-01 00:00:00+00,LONG,808,0.0,-0.0237111,0.6736633,-0.005495547
2010-06-01 00:00:00+00,LONG,1411,0.5213024728836142,-0.047456056,0.043481335,-0.009186881
2010-06-04 00:00:00+00,LONG,2253,0.6538461538461539,-0.049750574,0.74334764,-0.0075798267
2010-06-04 00:00:00+00,LONG,2482,0.056483667882966083,-0.02320046,0.120532826,-0.009364941
2010-06-04 00:00:00+00,LONG,1437,0.0,-0.05608848,0.0131411515,-0.004634749
2010-06-07 00:00:00+00,LONG,1437,0.2798174472271132,-0.05387026,0.05712006,0.011043886
2010-06-07 00:00:00+00,LONG,3811,0.532197778494082,-0.034507897,0.034866065,-0.008493859
2010-06-08 00:00:00+00,LONG,1437,0.25442742489761583,-0.051617086,0.09401205,-0.0058176755
2010-06-09 00:00:00+00,LONG,2548,0.5922947564900563,-0.05273451,-0.0030501257,-0.0036031106
2010-06-29 00:00:00+00,LONG,2105,0.0,-0.046046585,0.36671764,0.008424806
2010-06-29 00:00:00+00,LONG,93,0.0,-0.04602713,0.45196635,-0.0029616612
2010-06-29 00:00:00+00,LONG,874,0.0,-0.04188876,0.13726482,-0.0058130566
2010-06-29 00:00:00+00,LONG,3098,0.0,-0.035357375,0.27036202,-0.0029810676
2010-06-29 00:00:00+00,LONG,1298,0.0,-0.049376857,0.34691662,-0.0020190096
2010-06-29 00:00:00+00,LONG,3716,0.4932110539501625,-0.031447966,0.3450419,0.009960635
2010-06-29 00:00:00+00,LONG,3744,0.03571428571428581,-0.04634169,0.6524425,0.0020291933
2010-06-30 00:00:00+00,LONG,1377,0.9743589743589743,-0.059146892,0.50057507,-2.8508322E-4
2010-06-30 00:00:00+00,LONG,3716,0.5574199212707444,-0.03311676,0.5550448,-0.0041617444
2010-07-01 00:00:00+00,LONG,2072,1.0,-0.07274317,0.047398746,-0.0063726148
2010-07-01 00:00:00+00,LONG,64,1.0,-0.045877237,0.2879438,-0.005862061
2010-07-01 00:00:00+00,LONG,234,0.8762183239662483,-0.022898635,0.15652065,0.008505627
2010-07-01 00:00:00+00,LONG,559,1.0,-0.02296747,0.5209161,0.009442327
2010-07-01 00:00:00+00,LONG,759,0.7247405019798052,-0.04306384,0.34024853,0.001669273
2010-07-01 00:00:00+00,LONG,2972,0.904098188022999,-0.06446406,0.13451067,0.013935944
2010-07-01 00:00:00+00,LONG,1012,1.0,-0.042453896,0.28615418,-0.009333743
2010-07-01 00:00:00+00,LONG,3309,0.0,-0.06982408,0.26650855,-0.004687922
2010-07-01 00:00:00+00,LONG,1300,0.0,-0.03296011,0.58394265,-0.0049455394
2010-07-01 00:00:00+00,LONG,3595,0.7261280325790572,-0.0449198,0.3886815,0.0012019412
2010-07-01 00:00:00+00,LONG,1667,1.0,-0.040085923,0.49030578,0.0014677258
2010-07-01 00:00:00+00,LONG,1710,0.8609440981991556,-0.038114026,0.053743783,-0.0033896717
2010-07-01 00:00:00+00,LONG,3837,0.0,-0.045080822,0.37849227,-6.430372E-5
2010-07-01 00:00:00+00,LONG,1960,1.0,-0.0359386,0.8558651,0.009302159
2010-07-02 00:00:00+00,LONG,712,0.9736842105263158,-0.04316848,0.26681235,7.7488745E-4
2010-07-02 00:00:00+00,LONG,1368,1.0,-0.073329404,0.097969845,-0.0046836264
2010-07-02 00:00:00+00,LONG,3595,0.6707574165944267,-0.04601687,0.29542762,-0.0017302865
2010-07-06 00:00:00+00,LONG,304,1.0,-0.052633956,0.7267554,-5.0560286E-4
2010-07-06 00:00:00+00,LONG,2613,1.0,-0.032949496,0.7121252,-0.008857663
2010-07-06 00:00:00+00,LONG,2731,0.4088470839346313,-0.050687484,0.48009637,-0.009003585
2010-07-06 00:00:00+00,LONG,1220,1.0,-0.051417895,0.5270099,-0.008830436
2010-07-06 00:00:00+00,LONG,1258,1.0,-0.044966284,0.055545982,-0.008878545
2010-07-06 00:00:00+00,LONG,1371,1.0,-0.027215127,0.7322802,0.011657182
2010-07-06 00:00:00+00,LONG,3872,1.0,-0.023708608,0.6374604,-0.008663151
2010-07-06 00:00:00+00,LONG,1869,1.0,-0.05589238,0.8899969,0.0063054278
2010-07-12 00:00:00+00,LONG,1838,0.0,-0.045642324,0.50338435,-0.0011144072
2010-07-16 00:00:00+00,LONG,1838,0.0,-0.04331319,0.54358226,-0.006302043
2010-07-21 00:00:00+00,LONG,759,0.34625234035114877,-0.027326573,0.042259872,-0.009025815
2010-07-27 00:00:00+00,LONG,88,1.0,-0.02361282,0.6809878,-0.0058811256
2010-08-16 00:00:00+00,LONG,2175,1.0,-0.02469258,0.027084887,0.015695916
2010-08-24 00:00:00+00,LONG,4112,0.0,-0.04691078,0.3170908,-8.9686457E-4
2010-08-25 00:00:00+00,LONG,4223,0.8909893620120801,-0.03145844,0.085325636,-0.00621526
2010-08-25 00:00:00+00,LONG,335,1.0,-0.031770963,0.05155297,-0.0058118277
2010-08-25 00:00:00+00,LONG,1043,1.0,-0.031102229,0.60171217,-0.0048706112
2010-08-26 00:00:00+00,LONG,4112,1.0,-0.024630357,0.44787598,0.01043711
2010-08-26 00:00:00+00,LONG,3381,0.9714285714285714,-0.048997108,0.4443217,0.0072437553
2010-08-27 00:00:00+00,LONG,808,0.6566960455414133,-0.035534814,0.07959199,-0.0021732475
2010-08-31 00:00:00+00,LONG,808,0.5679234610381355,-0.037845567,0.77455765,-0.0046248506
2010-08-31 00:00:00+00,LONG,1011,1.0,-0.029609619,0.47113714,-0.0093801925
2010-09-07 00:00:00+00,LONG,2116,0.0,-0.024397988,0.81474113,-0.006799567
2010-09-13 00:00:00+00,LONG,4107,0.6067686416987595,-0.074650936,0.295123,0.0061289235
2010-09-22 00:00:00+00,LONG,1396,0.6610169491525424,-0.069443434,0.10519764,0.0014665347
2010-10-20 00:00:00+00,LONG,4215,0.40720531125966775,-0.023990443,0.43952134,-0.0050615417
2010-10-26 00:00:00+00,LONG,4172,1.0,-0.022891775,0.087800756,0.004931958
2010-11-09 00:00:00+00,LONG,3825,0.6491228070175439,-0.025303826,0.41425967,-0.0014222141
2010-11-16 00:00:00+00,LONG,2343,0.0,-0.03645817,0.84702486,-0.0024593952
2010-11-23 00:00:00+00,LONG,3013,0.8950331472933621,-0.04580853,0.7207679,0.018806592
2010-11-29 00:00:00+00,LONG,2137,0.641162788952163,-0.03218669,0.024942486,-0.008520153
2010-11-29 00:00:00+00,LONG,160,0.5828921843566376,-0.0331989,0.5506291,-0.008958678
2010-11-29 00:00:00+00,LONG,1361,0.3402573686351977,-0.032913648,0.39695472,-0.008442393
2010-11-30 00:00:00+00,LONG,4107,0.47609876235538584,-0.04127128,0.27744237,-0.008844498
2010-11-30 00:00:00+00,LONG,2116,0.0,-0.029912002,0.23854627,-0.0033256025
2010-11-30 00:00:00+00,LONG,2262,0.3700437224096043,-0.025946766,0.44243234,-0.0062662796
2010-11-30 00:00:00+00,LONG,1411,0.9818181818181818,-0.037218783,0.6211978,-0.007145937
2010-11-30 00:00:00+00,LONG,1960,0.7239310694536805,-0.022392178,0.6643824,0.0071157324
2010-12-07 00:00:00+00,LONG,195,0.28999163189092264,-0.025140781,0.32859206,-0.009126562
2010-12-10 00:00:00+00,LONG,2137,0.5639427906302558,-0.026598128,0.61920035,-0.0070867515
2010-12-13 00:00:00+00,LONG,2137,0.5344657220386376,-0.025940925,0.17751484,-0.006402919
2010-12-20 00:00:00+00,LONG,411,0.8247959796642971,-0.0367116,0.39999664,-0.008099539
2010-12-20 00:00:00+00,LONG,2720,1.0,-0.031115457,0.8656618,0.01140091
2010-12-29 00:00:00+00,LONG,622,0.0,-0.034598798,0.3012622,-0.0045411144
2010-12-30 00:00:00+00,LONG,622,0.0,-0.031360053,-0.004220074,-0.008279953
2010-12-31 00:00:00+00,LONG,622,0.0,-0.029321978,0.13258629,-0.004693914
2011-01-10 00:00:00+00,LONG,3521,0.0,-0.021344896,0.5202499,-0.003298093
2011-01-11 00:00:00+00,LONG,1473,1.0,-0.030607238,0.50545645,-0.0069991536
2011-01-28 00:00:00+00,LONG,3943,0.7391304347826086,-0.026231157,0.77266717,-0.005846036
2011-02-24 00:00:00+00,LONG,1396,0.0,-0.042085428,0.04683988,0.0071850484
2011-03-10 00:00:00+00,LONG,2297,0.0,-0.040863972,0.4810365,0.024137195
2011-03-10 00:00:00+00,LONG,1404,0.43984508918792903,-0.04628255,-0.0041566226,-2.7409007E-4
2011-03-15 00:00:00+00,LONG,3381,0.0,-0.025344469,0.020135518,-0.007850354
2011-03-15 00:00:00+00,LONG,3607,0.18992370642428166,-0.037031043,0.45440608,-0.0053654527
2011-03-16 00:00:00+00,LONG,4224,0.7116226816213732,-0.028742699,0.8806714,-0.008084492
2011-03-16 00:00:00+00,LONG,2297,0.0,-0.042335145,0.0011623399,-0.0069802506
2011-03-16 00:00:00+00,LONG,2527,1.0,-0.029903674,0.305425,0.013380271
2011-03-16 00:00:00+00,LONG,3236,0.7179144076145233,-0.022047715,0.61475676,2.679473E-4
2011-03-16 00:00:00+00,LONG,3310,0.23562257734431705,-0.037489846,0.07142398,0.015580324
2011-03-16 00:00:00+00,LONG,3381,0.0,-0.026437603,0.22526789,-0.0050829723
2011-03-16 00:00:00+00,LONG,3652,0.5596093614522651,-0.03712459,0.31091177,0.0013044253
2011-03-18 00:00:00+00,LONG,3677,0.6037151044656399,-0.056906153,0.5389823,-0.00935013
2011-03-23 00:00:00+00,LONG,4128,0.417903038468879,-0.038465712,0.21646763,-0.00727201
2011-04-04 00:00:00+00,LONG,1985,0.3608693834402938,-0.034046773,0.29494002,-0.004155475
2011-04-08 00:00:00+00,LONG,995,0.0,-0.068209246,0.24352166,-4.0718573E-4
2011-04-13 00:00:00+00,LONG,2972,0.0,-0.025189998,0.10509401,0.0017157369
2011-04-14 00:00:00+00,LONG,1985,0.17779655815775808,-0.037893336,0.32862198,-0.0060248794
2011-04-15 00:00:00+00,LONG,2972,0.0,-0.022004208,0.14431556,-0.008684475
2011-04-18 00:00:00+00,LONG,2430,0.0,-0.027587494,0.07631188,0.0021128359
2011-04-18 00:00:00+00,LONG,2972,0.0,-0.02193334,0.6488854,0.010220358
2011-04-18 00:00:00+00,LONG,1051,0.0,-0.024015212,0.70642245,-0.0041806162
2011-04-19 00:00:00+00,LONG,1108,0.0,-0.030039556,0.5745327,0.009468506
2011-04-26 00:00:00+00,LONG,995,0.0,-0.046592683,0.089419715,-0.006908773
2011-05-17 00:00:00+00,LONG,2139,0.0,-0.02521905,0.65841967,-0.00754849
2011-06-03 00:00:00+00,LONG,1260,0.0,-0.043771774,0.27110323,0.0039461744
2011-06-06 00:00:00+00,LONG,3130,0.0,-0.058895715,0.56216395,0.016215429
2011-06-06 00:00:00+00,LONG,1260,0.0,-0.044751696,-7.126033E-4,-0.004604788
2011-06-08 00:00:00+00,LONG,652,0.0,-0.046483207,0.09142,0.015400781
2011-06-08 00:00:00+00,LONG,2761,0.0,-0.05497625,0.6087456,-0.0031907049
2011-06-08 00:00:00+00,LONG,843,0.0,-0.02993656,0.44724652,-0.0012397812
2011-06-08 00:00:00+00,LONG,1523,0.0,-0.081906006,0.7498695,-0.0061530783
2011-06-10 00:00:00+00,LONG,131,0.0,-0.024247969,0.20645177,-0.009233824
2011-06-10 00:00:00+00,LONG,3130,0.0,-0.053457495,0.75210935,-0.006969982
2011-06-10 00:00:00+00,LONG,1330,0.0,-0.041481107,0.07578411,0.0028313985
2011-06-10 00:00:00+00,LONG,2032,0.44039461861674434,-0.05009608,0.5782589,0.0011248677
2011-06-13 00:00:00+00,LONG,192,0.0,-0.030159485,0.48581517,-0.0033846593
2011-06-13 00:00:00+00,LONG,3271,0.0,-0.059953474,0.91385955,0.008094418
2011-06-13 00:00:00+00,LONG,1471,0.0,-0.028263204,0.33971924,-0.0052148197
2011-06-16 00:00:00+00,LONG,2213,0.0,-0.024188707,0.16848075,-0.0014154646
2011-06-16 00:00:00+00,LONG,192,0.0,-0.030769732,0.17976423,-0.0051391018
2011-06-16 00:00:00+00,LONG,817,0.0,-0.0410072,0.61109865,0.0012018589
2011-06-17 00:00:00+00,LONG,192,0.0,-0.03146714,0.44659865,-0.0061468286
2011-06-17 00:00:00+00,LONG,3013,0.0,-0.050970487,0.13395126,1.0848033E-5
2011-06-20 00:00:00+00,LONG,1908,0.0,-0.054548398,0.3529412,-0.0034367167
2011-06-27 00:00:00+00,LONG,356,0.31458446090416475,-0.049519464,0.78548527,-0.0020156484
2011-07-07 00:00:00+00,LONG,629,0.3345220374366042,-0.05126639,0.5593695,-0.0052703847
