time,side,ticker_id,mv_up_composite_labels,ma_cloud_diff_13_50_df007,accel_price_5_df021,weighted_neg_sum_10_df036,dist_lower_bb_50_2.0_df055
2022-03-08 00:00:00+00,LONG,4153,0.7837837837837838,-0.04782277,-0.023407325,0.13121527,-0.05641807
2022-03-08 00:00:00+00,LONG,2541,0.0,-0.059759203,-3.5880163E-4,0.13994202,-0.00957495
2022-03-09 00:00:00+00,LONG,13,0.0,-0.06993614,0.014701847,0.13811696,-0.070301384
2022-03-09 00:00:00+00,LONG,2211,0.0,-0.06452229,9.316797E-4,0.15284427,-0.013201562
2022-03-09 00:00:00+00,LONG,2213,0.0,-0.062952206,-0.0012119686,0.13893677,-0.02001151
2022-03-09 00:00:00+00,LONG,304,0.6190850776017828,-0.070662096,-0.008273285,0.14165615,-0.032676604
2022-03-09 00:00:00+00,LONG,2764,0.0,-0.029121876,-0.0039732144,0.13635455,-0.029552676
2022-03-09 00:00:00+00,LONG,2765,0.0,-0.0277641,-0.0055268407,0.13779296,-0.016158719
2022-03-09 00:00:00+00,LONG,2972,0.1518722510992376,-0.05986535,-0.007890234,0.14832012,0.0016561386
2022-03-09 00:00:00+00,LONG,3098,0.0,-0.03470752,-0.00301187,0.14980632,-0.028644593
2022-03-09 00:00:00+00,LONG,1454,0.0,-0.048517033,-0.0076936507,0.15816104,-0.054965816
2022-03-09 00:00:00+00,LONG,1551,0.3876101163247164,-0.022352764,0.0028142494,0.14185554,-0.010666393
2022-03-09 00:00:00+00,LONG,1780,0.0,-0.027860954,-0.01007429,0.14561346,-0.016470386
2022-03-09 00:00:00+00,LONG,2004,0.21087725966013046,-0.06680238,-0.004429813,0.14353804,-0.0053256727
2022-03-10 00:00:00+00,LONG,13,0.0,-0.06914218,-0.0022382839,0.15014903,-0.06030206
2022-03-10 00:00:00+00,LONG,2196,0.0,-0.026611017,-0.0035840475,0.131676,-0.06685512
2022-03-10 00:00:00+00,LONG,397,0.21070235976885535,-0.030474871,-0.011645264,0.14919747,0.012103872
2022-03-10 00:00:00+00,LONG,2972,0.0,-0.06542046,-0.003863304,0.14230017,0.004003187
2022-03-10 00:00:00+00,LONG,3098,0.0,-0.039615117,-0.008272277,0.13923451,-0.023440748
2022-03-10 00:00:00+00,LONG,1473,0.0,-0.044437613,0.0064193583,0.14419614,-0.03832431
2022-03-10 00:00:00+00,LONG,1551,0.9393939393939394,-0.028040763,0.013426035,0.14223772,-0.014802977
2022-03-10 00:00:00+00,LONG,1552,0.9393939393939394,-0.02506079,0.012582995,0.13973588,-0.013432435
2022-03-10 00:00:00+00,LONG,1780,0.09739729471363782,-0.031244095,-0.016144387,0.13297927,-0.003542152
2022-03-10 00:00:00+00,LONG,3943,0.9090909090909091,-0.043238122,-0.0028580958,0.14612062,-0.013205161
2022-03-10 00:00:00+00,LONG,4020,0.0,-0.060425013,-0.0022970492,0.1582272,-0.0072120572
2022-03-11 00:00:00+00,LONG,13,0.0,-0.064522795,0.015021343,0.16142555,-0.051917825
2022-03-11 00:00:00+00,LONG,220,0.0,-0.044386916,0.0065091546,0.13530785,-0.07746119
2022-03-11 00:00:00+00,LONG,2408,0.42635596624842026,-0.04010239,-6.115072E-4,0.13697897,0.045154974
2022-03-11 00:00:00+00,LONG,1652,0.0,-0.05251219,0.013884581,0.13338287,-0.06301582
2022-03-11 00:00:00+00,LONG,4082,0.0,-0.040145606,0.0052628177,0.15630952,-0.06459585
2022-03-14 00:00:00+00,LONG,224,0.0,-0.04312218,-0.0042198775,0.15780371,-0.03508474
2022-03-14 00:00:00+00,LONG,1356,1.0,-0.03694684,0.008686508,0.13496394,-0.03687352
2022-03-15 00:00:00+00,LONG,13,0.0,-0.06084653,-0.03519845,0.14327115,-0.038821388
2022-03-15 00:00:00+00,LONG,2327,0.7391304347826086,-0.06210148,-0.004191682,0.14764214,-0.06137171
2022-03-15 00:00:00+00,LONG,576,0.0,-0.057043143,-0.034686718,0.13578448,-0.02880014
2022-03-15 00:00:00+00,LONG,622,0.0,-0.069843754,-0.0071326685,0.12899086,-0.038457263
2022-03-15 00:00:00+00,LONG,1081,0.0,-0.064568266,-0.0052392334,0.15550134,-0.05538139
2022-03-15 00:00:00+00,LONG,3275,0.8863636363636364,-0.07055842,0.01111619,0.15082864,-0.060455978
2022-03-15 00:00:00+00,LONG,3694,0.8421052631578947,-0.0321671,0.00178692,0.14839406,-0.060865615
2022-03-15 00:00:00+00,LONG,1799,0.0,-0.03410028,-0.01953834,0.12927951,-0.07214311
2022-03-15 00:00:00+00,LONG,1846,0.0,-0.062367927,-0.034798156,0.14661196,-0.05059124
2022-03-15 00:00:00+00,LONG,1922,0.0,-0.07175585,0.003246401,0.14740676,-0.03224037
2022-03-15 00:00:00+00,LONG,2006,0.0,-0.038370755,0.009502113,0.1434047,-0.057113174
2022-03-15 00:00:00+00,LONG,2032,0.0,-0.038128886,-0.030047262,0.12896797,-0.06401996
2022-03-16 00:00:00+00,LONG,13,0.0,-0.06095282,-0.008064486,0.14327115,-0.08224608
2022-03-16 00:00:00+00,LONG,121,0.0,-0.024309125,-0.029978015,0.13001569,-0.07603036
2022-03-16 00:00:00+00,LONG,266,0.0,-0.02348302,0.009663647,0.13028894,-0.0016183048
2022-03-16 00:00:00+00,LONG,2541,0.0,-0.07081236,-7.0595334E-4,0.15561296,-0.07770789
2022-03-16 00:00:00+00,LONG,617,0.21971660738001988,-0.032455888,-0.0257195,0.14883918,-0.07399999
2022-03-16 00:00:00+00,LONG,663,0.37131601518686147,-0.050350048,-0.012420606,0.14792517,-0.0072446414
2022-03-16 00:00:00+00,LONG,3040,0.0,-0.05756435,0.013514225,0.1479038,-0.03375928
2022-03-16 00:00:00+00,LONG,3142,0.0,-0.04936379,-0.016861012,0.15937454,-0.061655108
2022-03-16 00:00:00+00,LONG,3694,0.20168929144630451,-0.03707779,-0.020573886,0.14839406,-0.08266657
2022-03-16 00:00:00+00,LONG,1846,0.0,-0.07153165,0.009799635,0.14661196,-0.08213753
2022-03-16 00:00:00+00,LONG,2013,0.0,-0.07185757,-0.016298573,0.13850352,-0.057412073
2022-03-17 00:00:00+00,LONG,2327,0.0,-0.066248424,-0.017850004,0.14016795,-0.081421405
2022-03-18 00:00:00+00,LONG,663,0.366470541295839,-0.06051949,0.009163889,0.15155174,-0.016741771
2022-04-06 00:00:00+00,LONG,3594,0.0,-0.07152786,-0.020606179,0.14361708,-0.08015295
2022-04-07 00:00:00+00,LONG,1022,0.0,-0.027338205,-0.01373353,0.15595444,-0.07012697
2022-04-11 00:00:00+00,LONG,221,0.5143651045840651,-0.042621113,-0.00227393,0.1503287,-0.06983319
2022-04-12 00:00:00+00,LONG,153,0.0,-0.06960931,0.010168208,0.1319104,-0.07649384
2022-04-13 00:00:00+00,LONG,221,0.5457833119746748,-0.05642021,-0.010168516,0.1460719,-0.036947742
2022-04-22 00:00:00+00,LONG,4249,0.11333465425044159,-0.051539674,-0.020967657,0.12945318,-0.06577336
2022-04-27 00:00:00+00,LONG,995,0.0,-0.021335121,0.008828496,0.15904985,-0.081069365
2022-04-29 00:00:00+00,LONG,1668,0.288630629568961,-0.021103075,-0.0057561453,0.13656935,-0.050772548
2022-05-02 00:00:00+00,LONG,2866,0.3583914354624992,-0.059542082,-0.015168925,0.13926902,0.044391345
2022-05-05 00:00:00+00,LONG,2866,0.0,-0.06320037,0.0015939036,0.1582791,-0.011711678
2022-05-09 00:00:00+00,LONG,2866,0.18829463163946206,-0.07021056,0.0034385386,0.14073974,-0.01636919
2022-05-09 00:00:00+00,LONG,1762,0.8456246964141068,-0.06829667,-0.029562876,0.1267294,0.018350191
2022-05-09 00:00:00+00,LONG,1848,0.0,-0.025458911,-9.030584E-4,0.13191359,-0.03791909
2022-05-10 00:00:00+00,LONG,2686,0.0,-0.02354073,-0.012079806,0.14452128,-0.024386846
2022-05-10 00:00:00+00,LONG,3466,0.0,-0.023923734,-0.028930185,0.15953998,-0.009712795
2022-05-10 00:00:00+00,LONG,1967,0.0,-0.049865887,0.005008493,0.13698736,-0.036853854
2022-05-10 00:00:00+00,LONG,2014,0.0,-0.062224623,-0.033858456,0.1270472,0.011443381
2022-05-11 00:00:00+00,LONG,2014,0.0,-0.06491104,-0.028682493,0.1270472,-0.003190885
2022-05-12 00:00:00+00,LONG,143,0.0,-0.067946576,0.010716722,0.16110103,-0.025481038
2022-05-12 00:00:00+00,LONG,3130,1.0,-0.070826896,0.0035545307,0.14791605,-0.019288843
2022-05-13 00:00:00+00,LONG,1298,0.0,-0.036215004,-0.02023665,0.13001327,-0.07646146
2022-05-17 00:00:00+00,LONG,143,0.0,-0.07262544,1.7192376E-4,0.13019057,-0.08104194
2022-05-17 00:00:00+00,LONG,1910,0.0,-0.06530763,-0.010697747,0.13167885,-0.02896522
2022-05-17 00:00:00+00,LONG,4086,0.0,-0.065627545,0.004897205,0.1529595,-0.061581437
2022-05-18 00:00:00+00,LONG,1,0.0,-0.063747674,0.004441736,0.1487675,-0.071319945
2022-05-18 00:00:00+00,LONG,401,0.0,-0.05662699,-0.006413936,0.13181695,-0.061688025
2022-05-18 00:00:00+00,LONG,2514,0.0,-0.039638508,0.0127221905,0.14347595,-0.01816341
2022-05-18 00:00:00+00,LONG,2690,0.0,-0.05808966,-0.034998305,0.16058812,-0.07321673
2022-05-18 00:00:00+00,LONG,2747,0.0,-0.023574248,0.007252048,0.15529916,-0.030993138
2022-05-18 00:00:00+00,LONG,2760,0.07025743581256677,-0.055420246,-0.002667067,0.15328805,-0.034835745
2022-05-18 00:00:00+00,LONG,1260,0.0,-0.07102019,-0.02807699,0.13022554,-0.004395816
2022-05-18 00:00:00+00,LONG,1298,0.0,-0.041802406,-0.023717085,0.1390608,-0.077428594
2022-05-18 00:00:00+00,LONG,1910,0.0,-0.07187079,-0.0039025296,0.15979265,-0.0052722683
2022-05-19 00:00:00+00,LONG,2120,0.7619047619047619,-0.071522355,0.011759671,0.13782279,-0.056606803
2022-05-19 00:00:00+00,LONG,2690,0.0,-0.057735138,-0.024884151,0.15979667,-0.04586965
2022-05-19 00:00:00+00,LONG,2747,0.0,-0.030196065,1.1128473E-4,0.14546683,-0.037188426
2022-05-19 00:00:00+00,LONG,1175,0.0,-0.04826997,-0.0036591946,0.13024634,-0.07387752
2022-05-19 00:00:00+00,LONG,3473,0.0,-0.027003307,0.0049435734,0.13121308,-0.08272727
2022-05-19 00:00:00+00,LONG,3581,0.0,-0.07058817,-0.021164201,0.14122963,-0.049639482
2022-05-19 00:00:00+00,LONG,1740,0.0,-0.032659266,0.0056397337,0.1602052,-0.073671155
2022-05-20 00:00:00+00,LONG,2690,0.0,-0.05636642,-0.02884366,0.15979667,-0.04944432
2022-06-13 00:00:00+00,LONG,1496,0.0,-0.050815847,-0.02413583,0.13286954,-0.017010177
2022-06-14 00:00:00+00,LONG,622,0.0,-0.035594914,-0.017833857,0.12815472,0.015452562
2022-06-14 00:00:00+00,LONG,1076,1.0,-0.058197916,-0.021592053,0.14194915,0.014810184
2022-06-14 00:00:00+00,LONG,1297,0.0,-0.043136504,0.0042672157,0.14939289,-0.024554498
2022-06-14 00:00:00+00,LONG,1496,0.0,-0.049654618,8.3991425E-4,0.13286954,-0.038710136
2022-06-14 00:00:00+00,LONG,1960,0.2175379889430817,-0.03872112,-0.033443354,0.14957039,0.044964544
2022-06-16 00:00:00+00,LONG,101,1.0,-0.0376371,-4.9868197E-4,0.14017674,-0.02111983
2022-06-16 00:00:00+00,LONG,975,1.0,-0.024642335,0.0039627613,0.15535982,-0.006362686
2022-06-16 00:00:00+00,LONG,1076,0.9615384615384616,-0.062419396,0.004767444,0.13185705,-0.014231096
2022-06-16 00:00:00+00,LONG,3153,1.0,-0.06037055,-0.01823802,0.13751297,-0.026802413
2022-06-16 00:00:00+00,LONG,3203,0.0,-0.06898867,0.01114985,0.13903762,-0.001096328
2022-06-16 00:00:00+00,LONG,1552,0.05941405160479853,-0.029718673,-0.0312704,0.12911938,-0.06422161
2022-06-16 00:00:00+00,LONG,2013,1.0,-0.024510011,-0.009055077,0.1463094,-0.049496353
2022-06-17 00:00:00+00,LONG,2221,0.0,-0.022229828,0.0074138283,0.13593076,0.025709186
2022-06-17 00:00:00+00,LONG,2801,1.0,-0.043990556,0.007648426,0.15675539,0.005347752
2022-06-17 00:00:00+00,LONG,1160,1.0,-0.03677273,-2.8689372E-4,0.14588387,0.039298065
2022-06-17 00:00:00+00,LONG,1992,0.9803921568627451,-0.057825606,0.013998918,0.15756561,-0.0313606
2022-06-17 00:00:00+00,LONG,4088,1.0,-0.030319247,-0.006520342,0.153362,0.04162371
2022-06-17 00:00:00+00,LONG,4089,0.0,-0.06982699,0.012585925,0.15963358,0.008952766
2022-06-22 00:00:00+00,LONG,2055,0.0,-0.058776036,0.009400495,0.150597,-0.001868475
2022-06-22 00:00:00+00,LONG,2064,0.9583333333333334,-0.028617224,-0.025953816,0.15608372,0.0090351915
2022-06-22 00:00:00+00,LONG,101,0.9433962264150944,-0.05102263,-0.003532943,0.12966198,-0.050767276
2022-06-22 00:00:00+00,LONG,192,0.9607843137254902,-0.05512621,0.0051973457,0.14980158,0.0029113626
2022-06-22 00:00:00+00,LONG,248,0.9591836734693877,-0.037194327,-0.0055149826,0.14755008,0.013359312
2022-06-22 00:00:00+00,LONG,2801,0.9636363636363636,-0.05527376,-0.010111059,0.16040276,-0.022082126
2022-06-22 00:00:00+00,LONG,3153,0.875,-0.06758595,0.0053998013,0.12896925,-0.06539215
2022-06-22 00:00:00+00,LONG,3501,0.5838360119212117,-0.031113835,-0.0028461923,0.15977669,0.011609208
2022-06-22 00:00:00+00,LONG,1495,0.0,-0.05845945,-0.029477535,0.12998384,-0.058184225
2022-06-22 00:00:00+00,LONG,1496,0.0,-0.060506463,-0.032058302,0.13066742,-0.057376858
2022-06-22 00:00:00+00,LONG,1551,0.0,-0.030371608,-0.01629873,0.12976517,-0.066402845
2022-06-22 00:00:00+00,LONG,3943,0.9591836734693877,-0.024166837,-0.0095285205,0.14681453,-0.02908636
2022-06-22 00:00:00+00,LONG,1992,0.9411764705882353,-0.06861034,0.010132443,0.1390229,-0.053884614
2022-06-22 00:00:00+00,LONG,2013,0.0,-0.028576551,0.011919705,0.143492,-0.07625752
2022-06-23 00:00:00+00,LONG,2107,0.3872140746899796,-0.024681333,-0.001137176,0.15382877,-0.055161845
2022-06-23 00:00:00+00,LONG,143,0.0,-0.043902133,0.0059692203,0.14798187,-0.054587435
2022-06-23 00:00:00+00,LONG,192,0.9411764705882353,-0.060407333,-0.004151295,0.13427639,-0.007374369
2022-06-23 00:00:00+00,LONG,2291,0.3910672990188816,-0.05398936,0.009419013,0.12830664,-0.017273879
2022-06-23 00:00:00+00,LONG,248,0.9387755102040817,-0.042651534,0.0016580104,0.13232449,-0.0024522166
2022-06-23 00:00:00+00,LONG,266,0.5337704999886685,-0.06625144,-0.012133755,0.15104267,-0.03941062
2022-06-23 00:00:00+00,LONG,386,0.9215686274509804,-0.036232606,-0.0013635345,0.15207846,-0.004469432
2022-06-23 00:00:00+00,LONG,678,0.0,-0.05478243,-0.020756347,0.16145803,-0.008006064
2022-06-23 00:00:00+00,LONG,842,0.0,-0.05131338,-0.001823016,0.1330128,-0.052987035
2022-06-23 00:00:00+00,LONG,869,0.9032258064516129,-0.054504868,-0.0026233327,0.14945436,-0.013505143
2022-06-23 00:00:00+00,LONG,914,0.0,-0.03525035,0.00753614,0.13468012,-0.06976987
2022-06-23 00:00:00+00,LONG,975,0.9215686274509804,-0.04072535,0.013707109,0.1438946,-0.06760621
2022-06-23 00:00:00+00,LONG,3501,0.6323698942008478,-0.038482103,0.0042901877,0.14843348,0.009750264
2022-06-23 00:00:00+00,LONG,3943,0.9387755102040817,-0.028444897,8.967547E-4,0.14215252,-0.045947284
2022-06-23 00:00:00+00,LONG,1966,0.0,-0.047961343,0.003815238,0.12780444,-0.05734572
2022-06-27 00:00:00+00,LONG,2230,0.3951159565636862,-0.06734729,-0.00148772,0.1394787,-0.081659496
2022-06-27 00:00:00+00,LONG,2367,0.0,-0.041832276,-2.579722E-4,0.14529605,-0.08127072
2022-06-27 00:00:00+00,LONG,2557,0.19236705930662515,-0.05178604,-0.027100645,0.13729717,-0.07645945
2022-06-27 00:00:00+00,LONG,2986,0.0,-0.052972894,0.01335931,0.13589123,-0.0432178
2022-06-27 00:00:00+00,LONG,2993,0.0,-0.05956745,0.0061316374,0.14256231,-0.07661513
2022-06-27 00:00:00+00,LONG,3586,0.0,-0.070661604,0.012192649,0.13416328,-0.06434621
2022-06-27 00:00:00+00,LONG,1767,0.6362819529190937,-0.036384124,-0.0067901234,0.12834023,-0.05433001
2022-06-27 00:00:00+00,LONG,3838,0.0,-0.070395306,-0.025099201,0.12757102,-0.037115082
2022-06-27 00:00:00+00,LONG,1879,0.4874489244518878,-0.051733147,-0.035921946,0.15336946,-0.030249503
2022-06-29 00:00:00+00,LONG,1668,0.5935433396567225,-0.06059286,-0.0056179776,0.14220111,-0.018323567
2022-06-30 00:00:00+00,LONG,3137,0.0,-0.06241769,-0.0023586804,0.14232391,-0.060708072
2022-06-30 00:00:00+00,LONG,1668,0.599948622193239,-0.0675263,0.014367816,0.14220111,-0.025717607
2022-07-01 00:00:00+00,LONG,3548,0.9807692307692307,-0.04367909,-0.0067897346,0.1483124,-0.05245777
2022-07-05 00:00:00+00,LONG,2133,1.0,-0.04006601,2.779142E-4,0.15530068,0.0017765375
2022-07-05 00:00:00+00,LONG,3824,0.0,-0.066023976,-0.009739448,0.15172456,0.053192195
2022-07-05 00:00:00+00,LONG,1832,0.0,-0.07108198,-0.012658413,0.12896807,0.008066467
2022-07-08 00:00:00+00,LONG,2133,0.9454545454545454,-0.042512823,0.012944255,0.14381553,-0.08043198
2022-07-11 00:00:00+00,LONG,2659,0.0,-0.059929,-0.017224869,0.140199,-0.06778108
2022-07-12 00:00:00+00,LONG,2133,0.9090909090909091,-0.047052223,0.0045674476,0.15271826,-0.07299797
2022-07-12 00:00:00+00,LONG,2518,0.8717948717948718,-0.06397085,-0.022637658,0.1559792,-0.079573564
2022-07-13 00:00:00+00,LONG,2133,0.8909090909090909,-0.048447814,0.0070232525,0.12971753,-0.07191688
2022-07-13 00:00:00+00,LONG,2437,0.0,-0.059993356,0.013524479,0.15902667,-0.061956923
2022-07-13 00:00:00+00,LONG,3548,0.0,-0.029013643,0.0145021975,0.13893138,-0.07115338
2022-07-13 00:00:00+00,LONG,3915,0.6038770738876623,-0.064964026,0.013709236,0.13802387,-0.06900838
2022-07-14 00:00:00+00,LONG,3040,0.0,-0.046162672,-0.010742793,0.13262467,0.02679485
2022-07-14 00:00:00+00,LONG,1074,0.0,-0.03897273,-0.027864076,0.142698,-0.07337129
2022-07-14 00:00:00+00,LONG,4073,1.0,-0.06670504,-0.021037789,0.14282073,5.7667174E-4
2022-07-14 00:00:00+00,LONG,4086,0.0,-0.032530524,-0.032558594,0.14284916,-0.04962575
2022-07-15 00:00:00+00,LONG,1807,0.0,-0.06438813,-0.017488895,0.15438916,-0.04010454
2022-07-19 00:00:00+00,LONG,1303,0.0,-0.047777414,-0.0012128891,0.13178968,-0.027366424
2022-07-20 00:00:00+00,LONG,1303,0.0,-0.047686853,-8.712798E-4,0.13178968,-0.04978247
2022-07-22 00:00:00+00,LONG,1807,0.0,-0.06061893,0.006730509,0.15902685,-0.06263655
2022-07-28 00:00:00+00,LONG,2692,0.0,-0.05129544,-0.033626363,0.130929,-0.08068051
2022-08-05 00:00:00+00,LONG,131,0.0,-0.028889287,-0.02414676,0.1320873,0.030203711
2022-08-11 00:00:00+00,LONG,131,0.0,-0.036829587,-0.0045984266,0.13197099,-0.037136126
2022-09-14 00:00:00+00,LONG,2381,0.0,-0.021179933,-0.0210316,0.12906809,-0.036752764
2022-09-14 00:00:00+00,LONG,3548,0.0,-0.03635333,-0.026071407,0.14298168,-0.06353068
2022-09-22 00:00:00+00,LONG,2770,0.0,-0.06165906,-0.026738452,0.13012154,-0.014987093
2022-09-23 00:00:00+00,LONG,2473,0.0,-0.021476148,-0.0018158443,0.13735092,-0.015758239
2022-09-23 00:00:00+00,LONG,2770,0.0,-0.06440156,-0.0152719235,0.14423874,-0.004528161
2022-09-23 00:00:00+00,LONG,1185,0.19938091306206773,-0.03432008,0.006078409,0.13190258,0.030696513
2022-09-23 00:00:00+00,LONG,3695,0.0,-0.030312423,-0.0039662793,0.13779505,0.008371238
2022-09-23 00:00:00+00,LONG,4062,0.0,-0.021291971,0.0012386919,0.15566477,-8.7951025E-4
2022-09-26 00:00:00+00,LONG,2473,0.0,-0.02946178,-0.028404312,0.14738286,-0.0024284224
2022-09-26 00:00:00+00,LONG,799,1.0,-0.037419654,-0.034215488,0.15260574,-0.0067786328
2022-09-26 00:00:00+00,LONG,1185,0.16576608830741552,-0.039515927,-0.015865719,0.13899355,0.030749228
2022-09-26 00:00:00+00,LONG,1966,0.9814814814814815,-0.061220028,0.0029482546,0.14686564,0.002243457
2022-09-27 00:00:00+00,LONG,881,1.0,-0.06663076,0.010643239,0.12839621,0.039120298
2022-09-27 00:00:00+00,LONG,2986,1.0,-0.06054957,0.015142255,0.14531037,0.019552885
2022-09-29 00:00:00+00,LONG,2139,0.9444444444444444,-0.03579717,0.004170753,0.14649758,-0.004963547
2022-09-29 00:00:00+00,LONG,2765,1.0,-0.06329782,-0.0014399063,0.15705472,0.010281171
2022-09-29 00:00:00+00,LONG,2830,0.9433962264150944,-0.0460159,-0.0030617767,0.13719594,-0.006948705
2022-09-29 00:00:00+00,LONG,2932,0.0,-0.05431454,-0.03444456,0.15145752,-0.027323734
2022-09-29 00:00:00+00,LONG,1012,0.9591836734693877,-0.020835258,-0.005792145,0.13739659,-0.01162905
2022-09-29 00:00:00+00,LONG,1288,0.6798975632263329,-0.042730726,0.010183551,0.14827748,0.010446838
2022-09-29 00:00:00+00,LONG,1298,0.0,-0.07160507,-0.020915812,0.13673885,-0.032396786
2022-09-29 00:00:00+00,LONG,1613,0.0,-0.023636557,-0.018001312,0.15876183,-0.07156698
2022-09-29 00:00:00+00,LONG,1949,0.5220477123867668,-0.027913647,0.006519049,0.15466242,-0.079500474
2022-09-30 00:00:00+00,LONG,1799,0.0,-0.033131693,-0.0010794306,0.14115103,-0.022097996
2022-10-04 00:00:00+00,LONG,1195,0.0,-0.05278846,-7.758955E-4,0.15683861,-0.069252364
2022-10-04 00:00:00+00,LONG,1244,0.0,-0.050309435,0.007395529,0.14677992,-0.066683605
2022-10-04 00:00:00+00,LONG,1288,0.0,-0.059225645,0.006672418,0.12825641,-0.0414175
2022-10-05 00:00:00+00,LONG,157,0.0,-0.06830204,-0.03494043,0.14158113,-0.07662219
2022-10-06 00:00:00+00,LONG,617,0.20207808202652738,-0.058161274,0.0057521425,0.1306184,-0.011193676
2022-10-06 00:00:00+00,LONG,3790,0.09999028732937652,-0.065882005,-0.01538327,0.15995744,-0.08126207
2022-10-06 00:00:00+00,LONG,4092,0.0,-0.056359537,-8.651067E-4,0.14113075,-0.076456696
2022-10-07 00:00:00+00,LONG,1195,0.0,-0.04893572,-0.021139242,0.14209723,-0.07938088
2022-10-07 00:00:00+00,LONG,1244,0.0,-0.052255947,-0.029411256,0.1421979,-0.03628692
2022-10-13 00:00:00+00,LONG,2323,0.26397526423960443,-0.054703236,-0.004508571,0.14032899,-0.04658536
2022-10-14 00:00:00+00,LONG,4112,0.35869940893523544,-0.05869965,-0.0036976135,0.14993784,0.014842358
2022-10-14 00:00:00+00,LONG,167,0.1469536181018638,-0.06574527,-7.115265E-5,0.13790551,-0.0030480418
2022-10-14 00:00:00+00,LONG,2536,0.9807692307692307,-0.06765504,-0.021515884,0.1416166,0.01402607
2022-10-14 00:00:00+00,LONG,3130,1.0,-0.05668988,-0.024633123,0.13212311,0.0069665047
2022-10-14 00:00:00+00,LONG,3187,0.6216362109593063,-0.06374428,0.0059155356,0.1477812,-0.027257856
2022-10-14 00:00:00+00,LONG,1195,0.0,-0.045533743,-0.033419244,0.14336416,-0.027340164
2022-10-14 00:00:00+00,LONG,3287,0.29751949695868884,-0.054223664,0.006689342,0.1332054,0.023598693
2022-10-14 00:00:00+00,LONG,1244,0.6857142857142857,-0.056685798,-0.007300121,0.14002952,-5.1238376E-4
2022-10-14 00:00:00+00,LONG,1383,0.96,-0.06902959,-0.030731784,0.13096273,-0.011326238
2022-10-14 00:00:00+00,LONG,3502,0.972972972972973,-0.04721643,0.0049896273,0.14961685,-0.056032423
2022-10-14 00:00:00+00,LONG,3853,0.9777777777777777,-0.055163916,0.004571596,0.13929439,0.0048517436
2022-10-14 00:00:00+00,LONG,4079,0.4205498329864764,-0.044422384,0.0022383488,0.14665738,0.037478287
2022-10-17 00:00:00+00,LONG,4112,0.9545454545454546,-0.059187803,4.5885527E-4,0.14993784,-0.030963581
2022-10-17 00:00:00+00,LONG,1244,0.6571428571428571,-0.053445216,-0.001682483,0.14002952,-0.030791877
2022-10-18 00:00:00+00,LONG,2159,0.18267461122970344,-0.058443997,-0.006589782,0.1359877,-0.021661483
2022-10-18 00:00:00+00,LONG,1011,0.9454545454545454,-0.06333143,0.008955042,0.14043725,-0.030677507
2022-10-18 00:00:00+00,LONG,3187,0.43111574024185195,-0.058709964,0.0030497182,0.1477812,-0.07385224
2022-10-18 00:00:00+00,LONG,4086,0.4439161540868001,-0.03636086,0.0111387735,0.15360852,-0.04366223
2022-10-19 00:00:00+00,LONG,2106,0.9705882352941176,-0.038601723,-0.025211744,0.13425101,-0.07527189
2022-10-19 00:00:00+00,LONG,2159,0.2145161048515434,-0.058194328,-0.012166379,0.13884787,-0.02160141
2022-10-19 00:00:00+00,LONG,167,0.13011313862389617,-0.07199477,-0.0022582111,0.1358709,-0.048356235
2022-10-19 00:00:00+00,LONG,2536,0.9230769230769231,-0.06786298,-0.018111289,0.15403345,-0.031976447
2022-10-19 00:00:00+00,LONG,555,0.5159585602016982,-0.068141185,-0.03250217,0.12690291,-0.07057566
2022-10-19 00:00:00+00,LONG,1011,0.20938844588306468,-0.06393806,0.0046181036,0.14278632,-0.03189318
2022-10-19 00:00:00+00,LONG,3187,0.44070213169464,-0.056254163,0.0028106368,0.1483706,-0.06346313
2022-10-19 00:00:00+00,LONG,1383,0.4144833788200552,-0.062273186,-0.014739673,0.15507582,-0.07218335
2022-10-19 00:00:00+00,LONG,3828,0.9183673469387755,-0.042240027,-0.016751068,0.13385284,-0.030288476
2022-10-19 00:00:00+00,LONG,4005,0.5909654211145012,-0.042733777,-0.011518555,0.13607277,-0.043361038
2022-10-20 00:00:00+00,LONG,4112,0.2918891670812023,-0.05797772,0.010883733,0.15359025,-0.029391149
2022-10-20 00:00:00+00,LONG,2106,0.9411764705882353,-0.036765516,-0.0040608943,0.14025702,-0.069961466
2022-10-20 00:00:00+00,LONG,2159,0.9117647058823529,-0.0589324,-0.027148671,0.13704893,-0.0097990325
2022-10-20 00:00:00+00,LONG,167,0.2911803513968613,-0.06991829,-0.030858992,0.1358709,-0.05491903
2022-10-20 00:00:00+00,LONG,1011,0.0,-0.06673761,-0.033610247,0.13147973,-0.028945269
2022-10-20 00:00:00+00,LONG,3853,0.8888888888888888,-0.05411756,-0.011275436,0.13178545,-0.04519872
2022-10-21 00:00:00+00,LONG,3216,0.6150811968359658,-0.0430078,-0.0014951422,0.15344727,-8.1759755E-4
2022-10-24 00:00:00+00,LONG,2686,0.5918895343662526,-0.057347436,-0.018374957,0.13175626,-0.05726135
2022-10-24 00:00:00+00,LONG,1416,0.9743589743589743,-0.055269394,-0.008272162,0.1304377,-0.06820554
2022-10-24 00:00:00+00,LONG,3704,0.0,-0.07114689,-0.0051867845,0.14620186,-0.0555238
