time,side,ticker_id,mv_dn_composite_labels,dist_low52_vol_norm_20_df015,dist_upper_bb_20_2.0_df055,volume_spike_1_df057,vola_roc_21_5_df040
2011-02-18 00:00:00+00,SHORT,675,0.0,0.5367748,-0.016674843,-0.047514807,1.0936074
2011-02-18 00:00:00+00,SHORT,2731,0.35701442160112223,0.2807158,-0.021916907,0.003856096,-0.2746182
2011-02-18 00:00:00+00,SHORT,2815,0.0,0.303716,-0.022033691,0.3617369,0.5026195
2011-02-18 00:00:00+00,SHORT,836,0.28251792775700424,0.34290963,-0.014148609,-0.002829709,0.13043946
2011-02-18 00:00:00+00,SHORT,2896,0.34723436755694875,0.31370193,0.010432294,0.541965,1.2763188
2011-02-18 00:00:00+00,SHORT,3049,0.24038907459584027,0.36692291,-0.01627875,0.55851,0.51329166
2011-02-18 00:00:00+00,SHORT,1114,0.0,0.52554196,-0.009646265,-0.16666667,1.6586052
2011-02-18 00:00:00+00,SHORT,1184,0.2156590500025306,0.49886498,-0.0133411735,-0.19098084,0.4262079
2011-02-18 00:00:00+00,SHORT,1410,0.34708763266478687,0.17187074,-4.4617278E-4,0.60842144,-0.08848372
2011-02-18 00:00:00+00,SHORT,1462,0.2880390443642331,0.35061166,-0.015898183,0.14642228,-0.36194843
2011-02-18 00:00:00+00,SHORT,3782,0.5709847506659573,0.37875947,-0.019183313,0.446614,-0.17842801
2011-02-18 00:00:00+00,SHORT,3802,1.0,0.40897048,0.0014731853,0.37601164,-0.026053557
2011-02-18 00:00:00+00,SHORT,1832,0.4545454545454546,0.29333064,-0.020787517,0.3760922,0.106826164
2011-02-18 00:00:00+00,SHORT,3912,0.3367306597876735,0.24572696,-0.0072265044,0.31363273,0.9793199
2011-02-18 00:00:00+00,SHORT,3923,0.5253606805074733,0.5512722,-0.02043333,0.35242873,-0.32492965
2011-02-18 00:00:00+00,SHORT,2018,0.0,0.39055476,-0.02061303,-0.21692725,0.2987525
2011-02-22 00:00:00+00,SHORT,131,0.363550075533523,0.46602273,-0.012251157,0.5463636,1.5625151
2011-02-22 00:00:00+00,SHORT,2410,0.34490451316345283,0.3275996,-0.021016147,-0.21447584,1.8344961
2011-02-22 00:00:00+00,SHORT,2479,0.2560604667417279,0.4987444,-0.021044837,0.21902283,0.7874547
2011-02-22 00:00:00+00,SHORT,2541,0.0,0.40129083,-0.02296454,0.40414843,0.9353056
2011-02-22 00:00:00+00,SHORT,2553,0.22121548665467206,0.16274562,-0.017561493,-0.07824607,-0.04633189
2011-02-22 00:00:00+00,SHORT,2569,0.16387111422339717,0.20415823,-0.013315425,0.112088524,0.26418352
2011-02-22 00:00:00+00,SHORT,687,0.1323666686342697,0.3325615,-0.006426268,0.14587268,1.0211573
2011-02-23 00:00:00+00,SHORT,131,0.26233704850108724,0.4645966,-0.024001177,0.19994992,0.70878196
2011-02-23 00:00:00+00,SHORT,2553,0.12903138654487964,0.1597829,-0.023928963,0.024607442,0.05359006
2011-02-23 00:00:00+00,SHORT,2569,0.15051272966266266,0.1937941,-0.015584579,-0.017003566,-0.2505298
2011-02-23 00:00:00+00,SHORT,2619,1.0,0.24403143,-0.008800353,0.16087174,-0.07274268
2011-02-23 00:00:00+00,SHORT,687,0.09747690189979102,0.31962666,-0.016721014,-0.080214866,0.51616657
2011-02-23 00:00:00+00,SHORT,708,0.049090928892165105,0.38344115,-0.018621001,0.40170184,0.8737189
2011-02-25 00:00:00+00,SHORT,64,0.0,0.5176115,-0.014351741,0.41730133,0.5175613
2011-02-25 00:00:00+00,SHORT,4223,0.16142459003845208,0.2885705,-0.017424528,-0.019837389,0.50832665
2011-02-25 00:00:00+00,SHORT,167,0.8,0.51770866,-0.01118567,-0.20552148,0.3730564
2011-02-28 00:00:00+00,SHORT,13,0.0,0.15828326,-0.025192307,0.32292897,0.74876624
2011-02-28 00:00:00+00,SHORT,2731,0.08654817769273253,0.46116737,-0.024632461,-0.14291276,0.6635466
2011-02-28 00:00:00+00,SHORT,817,0.0,0.3389368,-0.017174594,0.12003171,-0.34485307
2011-02-28 00:00:00+00,SHORT,843,0.21564721606388826,0.2575382,-0.019271132,-0.052002378,0.062005468
2011-02-28 00:00:00+00,SHORT,1258,0.0,0.49626866,-0.024034385,0.36947715,-0.14891599
2011-02-28 00:00:00+00,SHORT,1280,0.0,0.09728807,-0.00943686,0.06097764,-0.022289729
2011-02-28 00:00:00+00,SHORT,3466,0.3667156634533631,0.38387826,-0.021152131,0.03952186,0.21777444
2011-02-28 00:00:00+00,SHORT,1919,0.4409272499511502,0.58357114,-0.012750445,0.7691941,0.08867911
2011-02-28 00:00:00+00,SHORT,4005,0.0,0.2393149,-0.019598462,0.043426633,-0.229425
2011-03-01 00:00:00+00,SHORT,2351,0.20216828909261556,0.30221203,-0.021221777,-0.053195037,1.8257972
2011-03-01 00:00:00+00,SHORT,1112,0.3623725201569192,0.17122442,-0.007415419,0.01753144,0.6321409
2011-03-01 00:00:00+00,SHORT,1770,0.4389636198664592,0.4018247,-0.026025867,0.13340765,-0.35786298
2011-03-01 00:00:00+00,SHORT,1826,0.0,0.49247095,-0.024523014,0.16813153,0.6922908
2011-03-02 00:00:00+00,SHORT,234,0.8666666666666667,0.59512883,-0.015671473,-0.063682154,0.23260348
2011-03-02 00:00:00+00,SHORT,2546,0.0,0.5914189,-0.02597981,0.34617484,-0.057816613
2011-03-02 00:00:00+00,SHORT,1826,0.0,0.49101663,-0.021653656,-0.017890807,1.0590814
2011-03-03 00:00:00+00,SHORT,2133,1.0,0.5599323,0.0016562139,0.5341187,-0.040693033
2011-03-03 00:00:00+00,SHORT,4215,1.0,0.46200043,-0.010867465,0.07608886,-0.24220788
2011-03-03 00:00:00+00,SHORT,4223,0.5757443605081618,0.3231384,-0.004982888,-0.123099014,-0.30670652
2011-03-03 00:00:00+00,SHORT,142,0.0,0.60125875,-0.015703782,0.2538451,-0.36848834
2011-03-03 00:00:00+00,SHORT,234,0.46879001532317083,0.5926236,-0.013378653,0.2518715,-0.16345121
2011-03-03 00:00:00+00,SHORT,2352,0.09584788252048605,0.5222031,-0.020696275,-0.0028007326,-0.14744517
2011-03-03 00:00:00+00,SHORT,356,0.2139919745809295,0.21034297,-0.022520293,0.025639243,-0.048477963
2011-03-03 00:00:00+00,SHORT,2569,0.21060271762852356,0.220351,-0.023955042,0.06573446,-0.050467025
2011-03-03 00:00:00+00,SHORT,540,0.43456775733490266,0.12558852,-0.010581479,-0.00746832,-0.33556756
2011-03-03 00:00:00+00,SHORT,580,0.0,0.57547396,-0.015157128,-0.18595573,-0.12592421
2011-03-03 00:00:00+00,SHORT,2731,0.19096537557739107,0.49794817,-0.022764346,0.29310602,-0.33575022
2011-03-03 00:00:00+00,SHORT,843,0.1399372413201503,0.30291107,-0.01863069,0.06707418,1.2541281
2011-03-03 00:00:00+00,SHORT,1112,0.21016752462301277,0.16820173,-0.017132021,0.109464824,-0.1408961
2011-03-03 00:00:00+00,SHORT,3470,0.2732642368691409,0.44829747,-0.019612255,-0.12801051,-0.066232786
2011-03-03 00:00:00+00,SHORT,3521,0.13406741221342056,0.44791284,0.010602192,0.42714077,0.34152767
2011-03-03 00:00:00+00,SHORT,1532,0.5467088982535742,0.47329056,3.4555E-4,0.26959962,0.34823945
2011-03-04 00:00:00+00,SHORT,4171,0.07850239295742938,0.21801603,-0.016358213,-0.13289046,0.031340633
2011-03-04 00:00:00+00,SHORT,4223,0.2344072695961145,0.30581748,-0.015085279,-0.17839324,-0.27889302
2011-03-04 00:00:00+00,SHORT,142,0.2216299300704529,0.5884782,-0.017434807,0.6438733,-0.13775633
2011-03-04 00:00:00+00,SHORT,2731,0.19048666267816333,0.5023666,-0.02279873,-0.02831368,-0.1454791
2011-03-04 00:00:00+00,SHORT,874,0.0,0.33839405,-0.0040768865,-0.17771418,-0.31196466
2011-03-04 00:00:00+00,SHORT,3233,0.551836600418735,0.38097557,-0.02078142,-0.14826709,0.12310877
2011-03-04 00:00:00+00,SHORT,1532,0.5076981465579224,0.4556325,-0.011952538,-0.096409954,0.26847193
2011-03-04 00:00:00+00,SHORT,3760,0.25080919158944026,0.44476378,-0.018658869,0.06025981,-0.31746665
2011-03-07 00:00:00+00,SHORT,498,0.0,0.58426565,-0.021505158,0.45738912,-0.096030004
2011-03-07 00:00:00+00,SHORT,788,0.0,0.33772194,-0.024357622,0.26464048,0.808839
2011-03-07 00:00:00+00,SHORT,2932,0.5946057446858671,0.17457648,-0.020069117,0.008769594,0.13530573
2011-03-07 00:00:00+00,SHORT,2990,0.7145260804551812,0.48161232,-0.0070383847,-0.17155986,0.09386249
2011-03-07 00:00:00+00,SHORT,1298,0.0,0.37095717,-0.01896491,-0.12898833,-0.099251784
2011-03-07 00:00:00+00,SHORT,3420,0.0,0.3675125,-0.017263427,-0.08887486,-0.28076708
2011-03-07 00:00:00+00,SHORT,3521,0.0,0.36941496,-0.019714827,0.052986618,0.033830278
2011-03-07 00:00:00+00,SHORT,1483,0.31815676796598635,0.21809004,-0.01969448,0.39310122,0.034642182
2011-03-07 00:00:00+00,SHORT,1532,0.5091759097415892,0.4505174,-0.0238053,-0.066466495,0.03189134
2011-03-07 00:00:00+00,SHORT,3760,0.2764712635988886,0.4370264,-0.025994973,-0.21169138,0.4848308
2011-03-07 00:00:00+00,SHORT,3831,1.0,0.43134546,-0.013167415,0.06201571,-0.22278282
2011-03-08 00:00:00+00,SHORT,2262,0.0,0.17611036,-0.020588405,-0.026768858,0.28172114
2011-03-08 00:00:00+00,SHORT,498,0.0,0.594174,-0.021922182,0.05963608,-0.28804263
2011-03-08 00:00:00+00,SHORT,708,0.0,0.53031725,-0.021537257,-0.13716525,-0.19948779
2011-03-08 00:00:00+00,SHORT,3760,0.26611583942258205,0.4470072,-0.021648109,-0.10873089,0.48219183
2011-03-08 00:00:00+00,SHORT,3831,0.3928314550422641,0.42285773,-0.018304039,-0.15702783,-0.22568093
2011-03-08 00:00:00+00,SHORT,1896,0.18402010293739612,0.22377641,-0.023352405,0.013704855,0.45543897
2011-03-09 00:00:00+00,SHORT,1,0.0,0.3900878,-0.024236346,-0.10572268,1.2475654
2011-03-09 00:00:00+00,SHORT,2105,0.35350919008615495,0.3439837,-0.010951756,0.3291807,0.67594737
2011-03-09 00:00:00+00,SHORT,4223,0.27929796259429857,0.32421848,-0.014952981,-0.14434688,-0.14481062
2011-03-09 00:00:00+00,SHORT,427,0.14036855254387884,0.2942059,-0.024562387,-0.14676908,-0.22990115
2011-03-09 00:00:00+00,SHORT,2527,0.16937509610905171,0.2266261,-0.0064621367,0.17763695,-0.31259346
2011-03-09 00:00:00+00,SHORT,622,0.0,0.3062748,-0.008673824,-0.1561613,-0.2388336
2011-03-09 00:00:00+00,SHORT,3100,0.28942078527232573,0.2839765,-0.0045773378,-0.20780723,0.21911584
2011-03-09 00:00:00+00,SHORT,3127,0.0,0.35295856,-0.00555713,0.4701282,0.6674891
2011-03-09 00:00:00+00,SHORT,3309,0.24818613561677547,0.15057947,-0.0047154683,0.5426781,0.28389433
2011-03-09 00:00:00+00,SHORT,3586,0.41131647111800634,0.49996075,-0.011995662,-0.08680157,0.36418644
2011-03-09 00:00:00+00,SHORT,3831,0.0,0.41105244,-0.02606165,-0.013879128,-0.07527506
2011-03-09 00:00:00+00,SHORT,1896,0.2636718151613553,0.24368036,-0.0015217878,0.68745357,1.1300037
2011-03-09 00:00:00+00,SHORT,4070,0.10311235928915556,0.16390578,-0.010539803,0.5114922,0.9522539
2011-03-10 00:00:00+00,SHORT,9,0.0,0.42578912,-0.01584387,0.4379379,-0.104130834
2011-03-10 00:00:00+00,SHORT,64,0.33196390725217795,0.55084604,-0.02546649,0.5328807,-0.34365338
2011-03-10 00:00:00+00,SHORT,2276,0.5367529887003579,0.5970225,-0.015035511,0.51227605,-0.0065705087
2011-03-10 00:00:00+00,SHORT,3100,0.1593208750071536,0.2644264,-0.021087749,0.048302714,0.39703292
2011-03-10 00:00:00+00,SHORT,3127,0.0,0.34354156,-0.024992216,-0.07115348,-0.06146886
2011-03-10 00:00:00+00,SHORT,1333,1.0,0.07476378,-0.0035509793,0.5539203,0.033582546
2011-03-10 00:00:00+00,SHORT,1896,0.07753057850882132,0.2335489,-0.023098128,-0.22507876,0.45249417
2011-03-11 00:00:00+00,SHORT,4197,0.5585613082384719,0.6073188,-0.017395033,-0.11197586,-0.057577882
2011-03-11 00:00:00+00,SHORT,2276,0.4590496334983347,0.59354204,-0.018223904,0.10733103,0.5460031
2011-03-11 00:00:00+00,SHORT,2527,0.0,0.18392646,-0.021700703,-0.20033531,-0.2933597
2011-03-11 00:00:00+00,SHORT,3127,0.0,0.3545253,-0.0069456208,-0.09524128,-0.07789514
2011-03-11 00:00:00+00,SHORT,3244,0.14036174958870307,0.5476085,-0.008729474,0.09489926,-0.11524077
2011-03-11 00:00:00+00,SHORT,1235,0.07275931010911102,0.36353895,-0.017375126,0.034028172,-0.15159757
2011-03-14 00:00:00+00,SHORT,4197,0.48007913259808177,0.5952052,-0.02380713,-0.012384564,-0.35409018
2011-03-14 00:00:00+00,SHORT,1896,0.042451700442266496,0.24006209,-0.02487757,0.0069070477,0.12778263
2011-03-15 00:00:00+00,SHORT,1324,0.0,0.18810028,-0.019559605,0.7934836,0.06331624
2011-03-16 00:00:00+00,SHORT,1324,0.0,0.18941453,-0.0254816,-0.15702817,0.016570041
2011-03-17 00:00:00+00,SHORT,1324,0.0,0.20278443,-0.015507376,-0.17216909,-0.3237821
2011-03-22 00:00:00+00,SHORT,4088,0.0,0.5210263,-0.023457246,0.4450727,-0.28877142
2011-03-24 00:00:00+00,SHORT,2125,0.5798158419991932,0.2721143,-0.007928367,0.17612697,0.75466925
2011-03-24 00:00:00+00,SHORT,424,1.0,0.15171412,-0.021519564,0.08389322,0.48631084
2011-03-24 00:00:00+00,SHORT,4005,0.0,0.2620353,-0.016241891,0.644745,0.8788169
2011-03-25 00:00:00+00,SHORT,135,0.0,0.27402937,-0.0012257503,0.33443794,0.5517088
2011-03-25 00:00:00+00,SHORT,2351,0.0,0.28022555,-0.02354154,-0.09524011,-0.37870646
2011-03-29 00:00:00+00,SHORT,4224,0.0,0.48905623,-0.0127029605,0.13172272,0.07153975
2011-03-29 00:00:00+00,SHORT,135,0.0,0.24676783,-0.016459884,-0.046157163,-0.0038716607
2011-03-29 00:00:00+00,SHORT,2351,0.0,0.46344954,-0.008876841,-0.2132605,-0.37686092
2011-03-29 00:00:00+00,SHORT,1112,0.0,0.23659673,-0.026025834,-0.063334115,0.67153925
2011-03-30 00:00:00+00,SHORT,4172,0.9138772124007655,0.46995366,-0.012154,-0.048710223,0.5893771
2011-03-30 00:00:00+00,SHORT,2830,0.0,0.50988734,-0.024866614,0.10372222,1.7854996
2011-03-30 00:00:00+00,SHORT,881,0.2275430434653365,0.33301854,-0.017820168,0.45562446,-0.26726332
2011-03-30 00:00:00+00,SHORT,3013,0.5424506265130281,0.06452598,-0.013909803,-0.23246078,0.09587935
2011-03-30 00:00:00+00,SHORT,3100,0.0,0.18280788,-0.018693876,0.110032365,0.5079696
2011-03-30 00:00:00+00,SHORT,1330,0.0,0.54585075,-0.017454717,0.33304325,-0.26136747
2011-03-30 00:00:00+00,SHORT,1767,0.6697159554343116,0.4352121,0.02015248,-0.005174127,0.51590365
2011-03-31 00:00:00+00,SHORT,243,0.45528547206092435,0.27718738,-0.0074983086,-0.12177266,0.009654091
2011-03-31 00:00:00+00,SHORT,3100,0.0,0.18490471,-0.013804157,-0.007518797,0.64670223
2011-03-31 00:00:00+00,SHORT,3466,1.0,0.2569125,-0.016323274,-0.08651978,1.1923361
2011-03-31 00:00:00+00,SHORT,1462,0.46281640475805974,0.33118916,-0.024942841,-0.17967217,-0.31192878
2011-03-31 00:00:00+00,SHORT,1767,0.6170826567782494,0.38928407,-0.008026222,0.6032979,1.5245323
2011-04-01 00:00:00+00,SHORT,2226,0.0,0.5019615,-0.018852776,0.30490518,0.89261657
2011-04-01 00:00:00+00,SHORT,212,0.24574277814069878,0.25181255,-0.02243164,-0.14584307,-0.1991023
2011-04-01 00:00:00+00,SHORT,2553,0.2810867854632654,0.20706539,-0.0026920144,-0.05505925,1.0472412
2011-04-01 00:00:00+00,SHORT,562,0.45005220235498167,0.36834925,-0.010528766,-0.004126598,0.6547049
2011-04-01 00:00:00+00,SHORT,845,0.0,0.21600258,0.004273612,0.75412506,1.1954485
2011-04-01 00:00:00+00,SHORT,1069,1.0,0.2692216,0.0078001386,0.057080973,0.6359795
2011-04-01 00:00:00+00,SHORT,3466,0.9285714285714286,0.24783541,-0.015971167,-0.20046052,0.48116684
2011-04-01 00:00:00+00,SHORT,1585,0.5027525133987136,0.402572,-0.0047136154,0.03292631,0.3828567
2011-04-01 00:00:00+00,SHORT,3684,1.0,0.42345965,-0.004797008,0.69067746,0.13150148
2011-04-01 00:00:00+00,SHORT,3912,0.27395002263102464,0.27571118,-0.0077603436,0.09479893,-0.021839298
2011-04-01 00:00:00+00,SHORT,1939,1.0,0.35882,5.9568253E-4,0.012017283,0.41462395
2011-04-01 00:00:00+00,SHORT,1949,0.0,0.4863432,-0.014948283,-0.009525974,0.34311357
2011-04-04 00:00:00+00,SHORT,4197,0.2667594425932658,0.38482904,-0.025831876,-0.16017932,0.4335008
2011-04-04 00:00:00+00,SHORT,212,0.0,0.2595256,-0.025212822,-0.036087956,0.38355216
2011-04-04 00:00:00+00,SHORT,243,0.4514006838789525,0.24604423,-0.02611173,-0.16812102,0.5515199
2011-04-04 00:00:00+00,SHORT,2541,0.5724543968058949,0.361828,0.0026971917,-0.085478894,0.9565732
2011-04-04 00:00:00+00,SHORT,562,0.35623915848207366,0.37424964,-0.012125708,-0.18832195,0.6478675
2011-04-04 00:00:00+00,SHORT,631,0.6590988528651557,0.5572601,0.003352283,-0.23369808,-0.03294388
2011-04-04 00:00:00+00,SHORT,2896,0.0,0.39396393,-0.018112138,-0.12886909,-0.1597538
2011-04-04 00:00:00+00,SHORT,3218,0.3084803598054831,0.33830157,-0.015486319,0.3434429,1.7165695
2011-04-04 00:00:00+00,SHORT,1220,0.5492083658974806,0.34700188,0.002966298,0.16695009,0.7633133
2011-04-04 00:00:00+00,SHORT,1330,0.9468174425714829,0.496987,-0.013699513,-0.14146973,-0.22615789
2011-04-04 00:00:00+00,SHORT,3681,0.3409208212756917,0.48996174,-0.00842038,-0.2241866,0.5124805
2011-04-04 00:00:00+00,SHORT,3684,0.9285714285714286,0.39815167,-0.019466076,-0.024121735,0.26576763
2011-04-04 00:00:00+00,SHORT,1939,0.9230769230769231,0.33051047,-0.012262804,-0.07539108,-0.20728388
2011-04-04 00:00:00+00,SHORT,2004,0.0,0.36699176,-0.017244175,-0.15345514,0.40844747
2011-04-05 00:00:00+00,SHORT,2105,0.5036509541580022,0.28033754,-0.004975897,-0.1554747,0.30644342
2011-04-05 00:00:00+00,SHORT,304,0.0,0.3534298,-7.58232E-4,0.057945836,1.5446911
2011-04-05 00:00:00+00,SHORT,2508,0.6964971399439264,0.5484438,0.0031957447,-0.08155755,1.1465043
2011-04-05 00:00:00+00,SHORT,2541,0.31610559111818637,0.322315,-0.022659391,0.039375998,0.9564297
2011-04-05 00:00:00+00,SHORT,2553,0.13226067791391055,0.1987375,-0.013992635,-0.02605007,0.20263758
2011-04-05 00:00:00+00,SHORT,631,0.7432902907073339,0.5123037,-0.024954394,0.7675225,-0.13319372
2011-04-05 00:00:00+00,SHORT,2877,0.7315719463786675,0.463652,-0.023722956,0.090711355,-0.21174704
2011-04-05 00:00:00+00,SHORT,2936,0.3471903845031944,0.21087195,-0.015501044,0.15111585,0.06080547
2011-04-05 00:00:00+00,SHORT,1069,0.7747894467480919,0.21933359,-0.018074756,0.058936257,0.7358896
2011-04-05 00:00:00+00,SHORT,1220,0.41624260812026953,0.31511322,-0.013175755,-0.21781375,0.3791207
2011-04-05 00:00:00+00,SHORT,3686,0.31825676200913194,0.20049852,-0.010060084,-0.13098516,0.26000893
2011-04-05 00:00:00+00,SHORT,1770,0.6003242682575958,0.28895304,-0.013650649,0.114435084,-0.17283934
2011-04-06 00:00:00+00,SHORT,2105,0.3103962634052183,0.26627296,-0.013865133,0.20663413,0.03933198
2011-04-06 00:00:00+00,SHORT,2176,0.21678714727929052,0.22904678,-0.007655323,-0.23886514,0.19590364
2011-04-06 00:00:00+00,SHORT,2508,0.6539706087308607,0.5074255,-0.022472626,-0.082016475,0.35888562
2011-04-06 00:00:00+00,SHORT,2550,0.5420765486007415,0.18237872,-0.009009181,0.7252864,0.3504507
2011-04-06 00:00:00+00,SHORT,2553,0.16766731113187153,0.20705973,-0.0025280965,-0.024048224,0.014260708
2011-04-06 00:00:00+00,SHORT,857,0.3023844439215254,0.4629796,-0.008056355,0.5907662,0.49387097
2011-04-06 00:00:00+00,SHORT,881,0.0,0.41414037,-0.021632707,-0.14468284,-0.21798803
2011-04-06 00:00:00+00,SHORT,934,0.6574951476307871,0.538957,-0.021947008,0.4729852,0.6596913
2011-04-06 00:00:00+00,SHORT,3433,0.5054568314893689,0.53885555,-0.020979779,0.045842674,0.25925958
2011-04-06 00:00:00+00,SHORT,1684,0.09287862273447095,0.39825463,-0.013375117,-0.2336051,-0.24365926
2011-04-06 00:00:00+00,SHORT,3885,0.0,0.4108514,-0.01692149,0.396846,-0.23539087
2011-04-06 00:00:00+00,SHORT,3947,0.6460182178835876,0.5266115,-0.017697569,0.39116064,0.046575602
2011-04-06 00:00:00+00,SHORT,1927,0.0,0.60418135,0.003216495,0.43858153,0.6905723
2011-04-06 00:00:00+00,SHORT,1966,1.0,0.24443999,-0.0245844,0.17413512,-0.33852902
2011-04-07 00:00:00+00,SHORT,2090,0.7350059700768681,0.39111817,-0.00471692,-0.039231863,1.7217809
2011-04-07 00:00:00+00,SHORT,2105,0.30813898153884384,0.25392076,-0.016134508,0.048712958,-0.17846774
2011-04-07 00:00:00+00,SHORT,101,0.5331545802646072,0.5077325,-0.026205968,0.5212279,0.84523225
2011-04-07 00:00:00+00,SHORT,304,0.0,0.33693233,-0.007856897,0.217537,1.3865575
2011-04-07 00:00:00+00,SHORT,2473,0.5384680241978499,0.10340418,-0.017722053,0.3567844,0.009882608
2011-04-07 00:00:00+00,SHORT,2553,0.13319903652251974,0.18785769,-0.020129142,0.20159556,0.10993083
2011-04-07 00:00:00+00,SHORT,2731,0.3294799396186338,0.4285273,-0.009121482,0.3391621,1.188316
2011-04-07 00:00:00+00,SHORT,862,0.11704569062252018,0.34484372,-0.021874987,-0.08614825,-0.0568778
2011-04-07 00:00:00+00,SHORT,881,0.0,0.5204531,-0.020314382,0.07542421,-0.2002992
2011-04-07 00:00:00+00,SHORT,3098,0.06405905366382794,0.20757991,-0.013613929,0.07617935,0.5439346
2011-04-07 00:00:00+00,SHORT,1082,0.0,0.20589681,-0.018495789,0.07850983,0.012883355
2011-04-08 00:00:00+00,SHORT,2090,0.6808255988092318,0.3623202,-0.018712616,-0.2054516,1.566061
2011-04-08 00:00:00+00,SHORT,2125,0.6573331468941889,0.24200729,-0.022372225,0.2108582,1.2474978
2011-04-08 00:00:00+00,SHORT,2553,0.12004428581021924,0.18148766,-0.026235987,-0.18735866,-0.14490978
2011-04-08 00:00:00+00,SHORT,2896,0.0,0.40012988,-0.020741083,0.3369052,-0.12997442
2011-04-08 00:00:00+00,SHORT,881,0.0,0.5859259,-0.023893636,-0.07308488,-0.03427969
2011-04-08 00:00:00+00,SHORT,3049,0.0,0.26398808,-0.02458062,0.15354761,0.51804227
2011-04-08 00:00:00+00,SHORT,1404,0.8683333128844968,0.44696617,-0.025110349,-0.028232977,0.09185755
2011-04-08 00:00:00+00,SHORT,3693,0.5629937323511295,0.46290442,-0.02419428,0.610992,0.23843816
2011-04-08 00:00:00+00,SHORT,1949,1.0,0.39208478,0.008968221,0.43083194,-0.04999274
2011-04-11 00:00:00+00,SHORT,2090,0.6397408337173718,0.35802624,-0.020410893,0.07622513,1.402925
2011-04-11 00:00:00+00,SHORT,2349,0.0,0.5768861,-0.019789392,-0.0036319145,0.053563733
2011-04-11 00:00:00+00,SHORT,2534,0.6583492812313038,0.5118853,-0.02544751,0.19124435,-0.20334506
2011-04-11 00:00:00+00,SHORT,498,0.7522719803916516,0.17275837,-0.011774049,0.7750217,-0.13436486
2011-04-11 00:00:00+00,SHORT,2553,0.0983301746260313,0.18207215,-0.025771998,0.18389969,0.017217238
2011-04-11 00:00:00+00,SHORT,2686,0.8129467850419901,0.5006525,-0.019951215,0.18535417,0.25774142
2011-04-11 00:00:00+00,SHORT,3098,0.0,0.19802515,-0.025567895,-0.2388767,-0.27906883
2011-04-11 00:00:00+00,SHORT,1108,0.5901474643446165,0.079082504,-0.0057601845,-0.15212528,1.3410575
2011-04-11 00:00:00+00,SHORT,1684,0.21080598689437177,0.39477563,-0.0155208055,0.38106233,-0.37975916
2011-04-11 00:00:00+00,SHORT,1742,0.30180122372723134,0.5536932,-0.018604817,-0.22718225,-0.23057137
2011-04-11 00:00:00+00,SHORT,3947,0.45766256070666494,0.49113202,-0.01952032,0.24353427,-0.31909022
2011-04-12 00:00:00+00,SHORT,2090,0.565146923117664,0.3702446,-0.025139423,0.063650236,1.3971286
2011-04-12 00:00:00+00,SHORT,1108,0.48612072388765115,0.06834215,-0.016133422,-0.1419525,0.14525303
2011-04-12 00:00:00+00,SHORT,1684,0.19180248085322463,0.40073475,-0.02189623,0.14858179,-0.0697859
2011-04-13 00:00:00+00,SHORT,457,0.4535302006667945,0.5583935,-7.3351996E-4,0.23847583,-0.33732367
2011-04-13 00:00:00+00,SHORT,836,0.5552095003614426,0.24505849,-0.0059804926,0.1913925,-0.014094854
2011-04-13 00:00:00+00,SHORT,1684,0.0,0.4567901,-0.024584483,0.052246638,0.19648513
2011-04-14 00:00:00+00,SHORT,1684,0.13961141197798269,0.53565437,-0.016427862,0.12600882,0.6411801
2011-04-15 00:00:00+00,SHORT,135,0.0,0.2818495,-0.012640588,0.34078398,1.6478412
2011-04-15 00:00:00+00,SHORT,335,0.0,0.45035776,-0.01874531,0.60097677,-0.0790432
