time,side,ticker_id,mv_dn_composite_labels,co_fall_count_1_5_df044,normalized_12m_df003,dist_upper_bb_50_2.0_df055,normalized_6m_df004
2021-02-19 00:00:00+00,SHORT,3691,1.0,1.0,0.831643,0.003938726,0.5925926
2021-02-22 00:00:00+00,SHORT,253,0.4275652274469846,1.0,0.81764704,-0.019035988,0.34567901
2021-02-22 00:00:00+00,SHORT,710,0.9285714285714286,1.0,0.83232325,-0.010213868,0.5882353
2021-02-24 00:00:00+00,SHORT,2107,0.0,1.0,0.4764706,-0.012795467,0.53061223
2021-02-24 00:00:00+00,SHORT,2665,0.0,1.0,0.31764707,-0.009448398,0.5925926
2021-02-24 00:00:00+00,SHORT,3742,0.21736316435312475,1.0,0.8,-0.012367133,0.24074075
2021-02-25 00:00:00+00,SHORT,3100,0.10508489324988181,1.0,0.6882591,0.00910517,0.47058824
2021-03-01 00:00:00+00,SHORT,535,0.0,1.0,0.26418787,0.008285206,0.2857143
2021-03-02 00:00:00+00,SHORT,4224,0.2253302583219208,1.0,0.8340081,-0.017179746,0.50617284
2021-03-02 00:00:00+00,SHORT,535,0.0,1.0,0.26027396,-0.014792626,0.2857143
2021-03-02 00:00:00+00,SHORT,2776,0.6686696299755757,1.0,0.73189825,-0.010399534,0.4473684
2021-03-02 00:00:00+00,SHORT,730,1.0,1.0,0.71659917,-0.018358182,0.56790125
2021-03-03 00:00:00+00,SHORT,3130,0.0,1.0,0.77103716,-0.017066278,0.46938777
2021-03-03 00:00:00+00,SHORT,1371,0.0,1.0,0.34637964,-0.02044421,0.37037036
2021-03-04 00:00:00+00,SHORT,3982,0.0,1.0,0.22352941,-0.01096545,0.44444445
2021-03-05 00:00:00+00,SHORT,3982,0.0,1.0,0.21875,0.0026023758,0.44444445
2021-03-08 00:00:00+00,SHORT,3127,0.0,1.0,0.8810916,-0.017264063,0.36486486
2021-03-09 00:00:00+00,SHORT,1280,0.0,1.0,0.8888889,-7.193172E-4,0.2173913
2021-03-09 00:00:00+00,SHORT,1740,0.0,1.0,0.86549705,-0.0055829785,0.34
2021-03-10 00:00:00+00,SHORT,1740,0.8571428571428572,1.0,0.8968872,0.011767322,0.34
2021-03-11 00:00:00+00,SHORT,2226,0.0,1.0,0.49315068,0.019273164,0.3918919
2021-03-11 00:00:00+00,SHORT,3198,0.0,1.0,0.42270058,-0.010176607,0.2962963
2021-03-11 00:00:00+00,SHORT,3357,0.5450757521087186,1.0,0.4969697,-0.012276546,0.5217391
2021-03-11 00:00:00+00,SHORT,1826,0.6990097246056839,1.0,0.12720157,0.020577617,0.48
2021-03-12 00:00:00+00,SHORT,2226,0.0,1.0,0.49902913,0.027326234,0.38666666
2021-03-12 00:00:00+00,SHORT,2350,0.1099520526195896,1.0,0.7641129,0.0098946905,0.46666667
2021-03-12 00:00:00+00,SHORT,2925,0.5041406562841888,1.0,0.12038835,0.02047207,0.24
2021-03-12 00:00:00+00,SHORT,3198,0.0,1.0,0.41165048,-0.015530288,0.2962963
2021-03-12 00:00:00+00,SHORT,3357,0.3440585488299971,1.0,0.55241936,-0.017258534,0.5217391
2021-03-12 00:00:00+00,SHORT,1740,0.7142857142857143,1.0,0.89320385,-0.010241753,0.34
2021-03-15 00:00:00+00,SHORT,2175,0.40755766746784056,1.0,0.8774319,0.019799935,0.2
2021-03-15 00:00:00+00,SHORT,631,1.0,1.0,0.70233464,0.007972229,0.25333333
2021-03-15 00:00:00+00,SHORT,2925,0.45353217080794117,1.0,0.12062257,0.018628301,0.24
2021-03-15 00:00:00+00,SHORT,934,0.3971480584003218,1.0,0.7197581,-4.5270857E-4,0.3478261
2021-03-15 00:00:00+00,SHORT,1004,0.28636232489505337,1.0,0.270428,0.0073094806,0.6
2021-03-15 00:00:00+00,SHORT,3595,0.0,1.0,0.5389105,0.0016108823,0.6
2021-03-15 00:00:00+00,SHORT,3621,0.5133600389724009,1.0,0.12451362,0.00762873,0.18518518
2021-03-15 00:00:00+00,SHORT,3943,0.0,1.0,0.5282258,-0.0097879255,0.33333334
2021-03-16 00:00:00+00,SHORT,2175,0.23942566122133127,1.0,0.8754864,-0.019851096,0.2027027
2021-03-16 00:00:00+00,SHORT,2925,0.18892539782734197,1.0,0.12062257,-0.010610451,0.24
2021-03-16 00:00:00+00,SHORT,1072,0.14775199898493774,1.0,0.7315175,-0.0175437,0.2837838
2021-03-16 00:00:00+00,SHORT,3621,0.405849103416144,1.0,0.12451362,-0.019216668,0.18518518
2021-03-16 00:00:00+00,SHORT,1667,0.44264175781999443,1.0,0.3229572,-0.020001223,0.3243243
2021-03-16 00:00:00+00,SHORT,3943,0.0,1.0,0.53939396,-0.0055724666,0.33333334
2021-03-17 00:00:00+00,SHORT,535,0.0,1.0,0.36575875,0.010333919,0.2857143
2021-03-17 00:00:00+00,SHORT,2770,0.0,1.0,0.8064516,0.03647473,0.2345679
2021-03-17 00:00:00+00,SHORT,2925,0.1643724675664488,1.0,0.11089494,-0.0018809731,0.24
2021-03-17 00:00:00+00,SHORT,920,0.34396452213123757,1.0,0.6400778,0.0025758978,0.54
2021-03-17 00:00:00+00,SHORT,3310,0.2512720298537908,1.0,0.108949415,0.006379911,0.26530612
2021-03-17 00:00:00+00,SHORT,3621,0.37111761364684437,1.0,0.11867704,0.006497387,0.18518518
2021-03-18 00:00:00+00,SHORT,2090,0.39794387566574674,1.0,0.35151514,-0.017042631,0.22666667
2021-03-18 00:00:00+00,SHORT,2270,0.19511327767718903,1.0,0.8407767,0.0049756463,0.5555556
2021-03-18 00:00:00+00,SHORT,413,0.10820683341920016,1.0,0.8121212,2.2840519E-4,0.48
2021-03-18 00:00:00+00,SHORT,2770,0.0,1.0,0.8060606,-0.01620705,0.22222222
2021-03-18 00:00:00+00,SHORT,3310,0.07390029053157213,1.0,0.11067961,-0.0073477062,0.24489796
2021-03-18 00:00:00+00,SHORT,1324,0.0,1.0,0.5436893,-0.017406613,0.5555556
2021-03-18 00:00:00+00,SHORT,1447,0.25292622729744074,1.0,0.820202,-0.012016197,0.28
2021-03-19 00:00:00+00,SHORT,13,0.08072335052396354,1.0,0.7281553,0.043575756,0.49382716
2021-03-19 00:00:00+00,SHORT,2270,0.1248983568786283,1.0,0.8407767,-0.014826275,0.54320985
2021-03-19 00:00:00+00,SHORT,874,0.0,1.0,0.8252427,2.2252518E-4,0.48
2021-03-22 00:00:00+00,SHORT,13,0.06121515657868676,1.0,0.6536965,0.023782382,0.50617284
2021-03-22 00:00:00+00,SHORT,2213,0.0,1.0,0.618677,0.0059543494,0.51282054
2021-03-22 00:00:00+00,SHORT,2770,0.0,1.0,0.8185484,-0.018219052,0.24691358
2021-03-25 00:00:00+00,SHORT,2209,0.0,1.0,0.10282258,-0.018159403,0.25641027
2021-03-26 00:00:00+00,SHORT,535,0.0,1.0,0.30485436,-0.02123995,0.30612245
2021-04-01 00:00:00+00,SHORT,13,0.0,1.0,0.67572814,-0.0143169835,0.47560975
2021-04-05 00:00:00+00,SHORT,1610,0.0,1.0,0.7223301,-2.5071498E-4,0.41025642
2021-04-06 00:00:00+00,SHORT,1610,0.0,1.0,0.72038835,-0.005767832,0.41025642
2021-04-13 00:00:00+00,SHORT,3381,0.9230769230769231,1.0,0.42829457,-0.014578199,0.5
2021-04-16 00:00:00+00,SHORT,64,0.35203399804693664,1.0,0.34607646,7.105395E-4,0.3875
2021-04-16 00:00:00+00,SHORT,2269,0.33889030077158294,1.0,0.20523138,-0.001125153,0.53846157
2021-04-21 00:00:00+00,SHORT,1308,0.722964614279498,1.0,0.25150904,-0.015951095,0.2777778
2021-04-22 00:00:00+00,SHORT,2125,0.0,1.0,0.22586873,-0.019718979,0.46153846
2021-04-22 00:00:00+00,SHORT,219,0.05317774797169655,1.0,0.22424242,-0.003602703,0.375
2021-04-22 00:00:00+00,SHORT,2619,0.0,1.0,0.14949495,-0.00924425,0.20833333
2021-04-22 00:00:00+00,SHORT,1074,0.024003031677730696,1.0,0.8080808,-0.004112547,0.525
2021-04-22 00:00:00+00,SHORT,3335,0.22218539753437613,1.0,0.19393939,0.025845578,0.35
2021-04-22 00:00:00+00,SHORT,2028,0.5078358692793743,1.0,0.5272727,0.02412985,0.50793654
2021-04-23 00:00:00+00,SHORT,219,0.0,1.0,0.22379032,-0.0033244735,0.375
2021-04-23 00:00:00+00,SHORT,1074,0.06501298444290664,1.0,0.80846775,-0.0025387048,0.525
2021-04-23 00:00:00+00,SHORT,3335,0.34111867061179413,1.0,0.19758065,0.019244255,0.35
2021-04-23 00:00:00+00,SHORT,2028,0.5422076912870064,1.0,0.53629035,0.033256203,0.4920635
2021-04-26 00:00:00+00,SHORT,1,0.14484067385142244,1.0,0.5967742,1.6537415E-4,0.4920635
2021-04-26 00:00:00+00,SHORT,4164,0.5088064106487964,1.0,0.43737957,-0.0035458736,0.56626505
2021-04-26 00:00:00+00,SHORT,219,0.0,1.0,0.23790322,-0.0058733174,0.375
2021-04-26 00:00:00+00,SHORT,1324,0.0,1.0,0.61657035,-0.008748548,0.4814815
2021-04-26 00:00:00+00,SHORT,3897,1.0,1.0,0.57459676,0.03748041,0.5875
2021-04-26 00:00:00+00,SHORT,2028,0.24888482579481291,1.0,0.53629035,0.015027976,0.47619048
2021-04-27 00:00:00+00,SHORT,2543,1.0,1.0,0.42222223,-0.011899768,0.375
2021-04-27 00:00:00+00,SHORT,2740,0.16373893413729643,1.0,0.82080925,-0.007540349,0.40384614
2021-04-27 00:00:00+00,SHORT,960,1.0,1.0,0.6989899,-0.013510786,0.29411766
2021-04-27 00:00:00+00,SHORT,1324,0.0,1.0,0.61271673,-0.011852741,0.4814815
2021-04-27 00:00:00+00,SHORT,3760,0.4684476348277512,1.0,0.17979798,-0.021037448,0.33333334
2021-04-28 00:00:00+00,SHORT,1677,0.17878734594533957,1.0,0.42510122,0.006128258,0.425
2021-04-28 00:00:00+00,SHORT,1678,0.3411438463455447,1.0,0.42307693,0.0034846568,0.4
2021-04-29 00:00:00+00,SHORT,4164,0.35593451151958666,1.0,0.45436892,-0.010728366,0.56626505
2021-04-29 00:00:00+00,SHORT,2323,0.24393799230268792,1.0,0.6032389,2.1769882E-4,0.28070176
2021-04-29 00:00:00+00,SHORT,1444,0.6322886893710833,1.0,0.49190283,-0.007610292,0.225
2021-04-29 00:00:00+00,SHORT,1816,0.26727478004303934,1.0,0.2446602,0.010578747,0.37142858
2021-04-29 00:00:00+00,SHORT,1916,0.0022592984357764742,1.0,0.4311741,-0.020274118,0.58064514
2021-04-29 00:00:00+00,SHORT,3973,0.6658491715821061,1.0,0.8299595,7.4303924E-4,0.47368422
2021-04-29 00:00:00+00,SHORT,2028,0.13058363602466463,1.0,0.58502024,-0.0067857,0.4516129
2021-04-30 00:00:00+00,SHORT,1767,0.11826298091743423,1.0,0.831068,-0.0033329765,0.27659574
2021-04-30 00:00:00+00,SHORT,2028,0.1367939090815543,1.0,0.6028226,-0.011369833,0.41269842
2021-05-03 00:00:00+00,SHORT,2028,0.080333764368485,1.0,0.6028226,-0.015266614,0.42857143
2021-05-07 00:00:00+00,SHORT,761,0.30605295597692,1.0,0.6795367,0.01956349,0.5301205
2021-05-07 00:00:00+00,SHORT,937,0.08329241184143236,1.0,0.7335907,-0.01893061,0.61538464
2021-05-07 00:00:00+00,SHORT,3973,0.5095803064218509,1.0,0.88032454,-0.01423096,0.47368422
2021-05-10 00:00:00+00,SHORT,444,1.0,1.0,0.43930635,0.0021681085,0.5915493
2021-05-10 00:00:00+00,SHORT,842,0.4279983792005116,1.0,0.7641129,-0.008319848,0.6
2021-05-10 00:00:00+00,SHORT,1012,0.23838189923743275,1.0,0.828629,-0.016534291,0.34615386
2021-05-10 00:00:00+00,SHORT,1514,0.0,1.0,0.82851636,0.008502873,0.33333334
2021-05-10 00:00:00+00,SHORT,1869,1.0,1.0,0.38535646,0.0042681578,0.43589744
2021-05-11 00:00:00+00,SHORT,4194,0.28875871081064197,1.0,0.3127413,-0.0017949153,0.22916667
2021-05-11 00:00:00+00,SHORT,4201,0.2870226603339173,1.0,0.34749034,-0.0024696288,0.6041667
2021-05-11 00:00:00+00,SHORT,189,0.9444444444444444,1.0,0.5965251,0.0026792132,0.4084507
2021-05-11 00:00:00+00,SHORT,1848,0.5461957722324112,1.0,0.5405405,0.005777024,0.43137255
2021-05-11 00:00:00+00,SHORT,2042,0.62720865111681,1.0,0.6532258,-0.012411265,0.21153846
2021-05-12 00:00:00+00,SHORT,498,0.5186115949850885,1.0,0.2923387,-0.014972749,0.375
2021-05-12 00:00:00+00,SHORT,3236,0.3951773624472557,1.0,0.1875,-0.009681225,0.41666666
2021-05-12 00:00:00+00,SHORT,1615,0.5170078508070199,1.0,0.22200772,-0.011383684,0.35897437
2021-05-12 00:00:00+00,SHORT,3693,0.4629754859458556,1.0,0.36486486,-9.463402E-5,0.43589744
2021-05-13 00:00:00+00,SHORT,3286,0.3894854428298058,1.0,0.57225436,-0.014232842,0.43589744
2021-05-13 00:00:00+00,SHORT,2042,0.5406697518730884,1.0,0.6787879,-0.0076744757,0.21153846
2021-05-14 00:00:00+00,SHORT,487,0.5082799165416791,1.0,0.10211946,-0.0064669917,0.5625
2021-05-14 00:00:00+00,SHORT,3629,0.3383811426893657,1.0,0.2641129,-0.018923257,0.44230768
2021-05-14 00:00:00+00,SHORT,2042,0.4755022156014261,1.0,0.6653226,-0.0058784597,0.23076923
2021-05-17 00:00:00+00,SHORT,753,0.5658347034155901,1.0,0.41119692,0.002159269,0.20512821
2021-05-17 00:00:00+00,SHORT,3357,0.09519291845563005,1.0,0.23541248,-0.0177067,0.45833334
2021-05-17 00:00:00+00,SHORT,2042,0.45068263140991005,1.0,0.6559356,-0.011366339,0.23076923
2021-05-19 00:00:00+00,SHORT,1300,0.41080628504984007,1.0,0.37186897,0.021200268,0.21276596
2021-05-20 00:00:00+00,SHORT,3694,0.6851947790165646,1.0,0.15524194,-4.0356693E-4,0.35
2021-05-21 00:00:00+00,SHORT,3694,0.8260643333541222,1.0,0.15353535,0.0027580648,0.425
2021-05-24 00:00:00+00,SHORT,3694,0.7963720234005518,1.0,0.1529175,-0.0011728009,0.475
2021-05-26 00:00:00+00,SHORT,1453,0.0,1.0,0.12068965,-0.009464398,0.35211268
2021-05-27 00:00:00+00,SHORT,2764,0.3584513150531659,1.0,0.3467433,0.0023523911,0.57894737
2021-05-27 00:00:00+00,SHORT,2765,0.5075762942389853,1.0,0.3659004,-0.017550526,0.6052632
2021-05-27 00:00:00+00,SHORT,1453,0.31401149425123,1.0,0.11685824,-0.00875891,0.32857144
2021-05-28 00:00:00+00,SHORT,2659,0.0,1.0,0.6498994,-0.017082036,0.4827586
2021-05-28 00:00:00+00,SHORT,2764,0.34298560031852743,1.0,0.34799236,-0.00902216,0.57894737
2021-05-28 00:00:00+00,SHORT,2765,0.5189047565468482,1.0,0.36902484,-0.02117738,0.6052632
2021-06-01 00:00:00+00,SHORT,687,0.0,1.0,0.832998,-0.020789864,0.4189189
2021-06-01 00:00:00+00,SHORT,3704,0.6565089995776834,1.0,0.6639839,-0.02018418,0.6081081
2021-06-02 00:00:00+00,SHORT,3310,0.6406742101486524,1.0,0.8544061,-0.009398751,0.27083334
2021-06-02 00:00:00+00,SHORT,3420,0.0,1.0,0.5915493,-0.01847486,0.46153846
2021-06-02 00:00:00+00,SHORT,3815,0.8989465014596765,1.0,0.12452107,-0.008751692,0.19565217
2021-06-02 00:00:00+00,SHORT,4062,0.38381070800444667,1.0,0.7394636,-0.017395237,0.5
2021-06-03 00:00:00+00,SHORT,2090,0.4244139117535029,1.0,0.12903225,-0.0066278963,0.3243243
2021-06-03 00:00:00+00,SHORT,2340,1.0,1.0,0.35685483,0.0072471257,0.25
2021-06-03 00:00:00+00,SHORT,413,0.6977053558537604,1.0,0.30040324,-0.013094503,0.35135135
2021-06-04 00:00:00+00,SHORT,2090,0.7638124568151923,1.0,0.12903225,-0.008024131,0.3108108
2021-06-04 00:00:00+00,SHORT,2340,0.9285714285714286,1.0,0.32862905,-0.009960071,0.25
2021-06-04 00:00:00+00,SHORT,413,0.5047623913511942,1.0,0.28024194,-0.0135838315,0.3243243
2021-06-04 00:00:00+00,SHORT,687,0.9375,1.0,0.8366935,-0.015617481,0.33783785
2021-06-04 00:00:00+00,SHORT,845,0.0,1.0,0.6935484,-0.013095317,0.44230768
2021-06-04 00:00:00+00,SHORT,3359,0.8592456594586317,1.0,0.796371,-0.004136818,0.2837838
2021-06-04 00:00:00+00,SHORT,1740,1.0,1.0,0.85687023,0.010994865,0.61702126
2021-06-04 00:00:00+00,SHORT,1967,0.6688531473534173,1.0,0.6471774,-0.017786024,0.5675676
2021-06-04 00:00:00+00,SHORT,4083,1.0,1.0,0.73282444,-0.0045064874,0.36231884
2021-06-07 00:00:00+00,SHORT,2090,0.39047505868182575,1.0,0.12701613,-0.015292381,0.3108108
2021-06-07 00:00:00+00,SHORT,413,0.4240863685860193,1.0,0.26209676,-0.018363407,0.33783785
2021-06-07 00:00:00+00,SHORT,1330,0.0,1.0,0.69758064,-0.013563132,0.34615386
2021-06-07 00:00:00+00,SHORT,1454,1.0,1.0,0.519084,-0.0077867606,0.2173913
2021-06-07 00:00:00+00,SHORT,3581,1.0,1.0,0.4923664,-0.005956324,0.28985506
2021-06-07 00:00:00+00,SHORT,4083,0.9375,1.0,0.71564883,-0.019474149,0.3043478
2021-06-08 00:00:00+00,SHORT,1173,0.6407113635062193,1.0,0.25,0.009120821,0.29787233
2021-06-08 00:00:00+00,SHORT,1298,0.9166666666666666,1.0,0.13709678,-0.0034100635,0.26923078
2021-06-08 00:00:00+00,SHORT,1330,0.0,1.0,0.70564514,-0.012527816,0.32692307
2021-06-08 00:00:00+00,SHORT,3695,0.2435139627586214,1.0,0.7741935,-0.0102975555,0.35
2021-06-08 00:00:00+00,SHORT,1710,0.3850308150764757,1.0,0.14112903,-0.01862763,0.2837838
2021-06-08 00:00:00+00,SHORT,1819,0.1174972058057804,1.0,0.875,-0.01980497,0.1923077
2021-06-09 00:00:00+00,SHORT,3538,1.0,1.0,0.858871,0.00472404,0.4117647
2021-06-09 00:00:00+00,SHORT,1767,0.28932748067578085,1.0,0.7418738,-0.01617422,0.27083334
2021-06-09 00:00:00+00,SHORT,1790,0.46226379296167786,1.0,0.39005736,-0.011813448,0.3529412
2021-06-10 00:00:00+00,SHORT,3695,0.1519154722192798,1.0,0.7987928,-0.016842889,0.3
2021-06-11 00:00:00+00,SHORT,2139,1.0,1.0,0.17907445,-0.020108331,0.53846157
2021-06-11 00:00:00+00,SHORT,874,0.7510240166161765,1.0,0.84351146,-0.01056866,0.42553192
2021-06-11 00:00:00+00,SHORT,3456,1.0,1.0,0.36217305,-0.013458851,0.525
2021-06-11 00:00:00+00,SHORT,3695,0.134968836507123,1.0,0.80080485,-0.01674846,0.3
2021-06-11 00:00:00+00,SHORT,1762,0.5293735979613893,1.0,0.861167,-0.020059556,0.5
2021-06-14 00:00:00+00,SHORT,874,0.7026693220889846,1.0,0.83778626,-0.015829654,0.42553192
2021-06-14 00:00:00+00,SHORT,3695,0.14519381218048252,1.0,0.81653225,-0.016807305,0.325
2021-06-15 00:00:00+00,SHORT,2276,0.33328414871273093,1.0,0.6424474,-0.009233259,0.5555556
2021-06-15 00:00:00+00,SHORT,323,0.5568598169185819,1.0,0.42447418,-0.020387307,0.5652174
2021-06-15 00:00:00+00,SHORT,617,0.6778151341516897,1.0,0.4858871,-0.0125058405,0.31428573
2021-06-15 00:00:00+00,SHORT,641,0.3358836788153999,1.0,0.8967495,-0.019672045,0.4814815
2021-06-15 00:00:00+00,SHORT,874,0.5420639023523406,1.0,0.8374761,-0.0072428025,0.42553192
2021-06-15 00:00:00+00,SHORT,3695,0.04859834858693782,1.0,0.8104839,-0.020788759,0.325
2021-06-16 00:00:00+00,SHORT,576,0.6666666666666667,1.0,0.15927419,-0.016695453,0.23076923
2021-06-16 00:00:00+00,SHORT,874,0.5164917431989218,1.0,0.83619046,-0.018328017,0.42553192
2021-06-17 00:00:00+00,SHORT,2276,0.30960912426533727,1.0,0.6552381,-0.020126464,0.5555556
2021-06-23 00:00:00+00,SHORT,3841,0.0,1.0,0.16159695,-0.017820941,0.55263156
2021-06-25 00:00:00+00,SHORT,2554,0.7261832496669807,1.0,0.85110664,0.009707686,0.325
2021-06-29 00:00:00+00,SHORT,3699,0.5609495601283178,1.0,0.7338403,-0.0114586195,0.6142857
2021-06-30 00:00:00+00,SHORT,3699,0.685414056279768,1.0,0.7375479,-0.016618462,0.6
2021-07-01 00:00:00+00,SHORT,2912,0.44434797274536125,1.0,0.8289738,2.6315413E-4,0.20512821
2021-07-01 00:00:00+00,SHORT,1381,1.0,1.0,0.7561905,0.030405322,0.5652174
2021-07-01 00:00:00+00,SHORT,3473,0.33725484343158585,1.0,0.6933333,0.0039713723,0.20238096
2021-07-02 00:00:00+00,SHORT,1381,0.8571428571428572,1.0,0.7638095,0.0065066083,0.5652174
2021-07-06 00:00:00+00,SHORT,253,0.6295089293024004,1.0,0.39163497,0.022286372,0.5595238
2021-07-06 00:00:00+00,SHORT,2426,0.0,1.0,0.33870968,-0.0100031905,0.5641026
2021-07-07 00:00:00+00,SHORT,191,0.0,1.0,0.23991935,-0.018688885,0.19512194
2021-07-07 00:00:00+00,SHORT,3114,0.7063992136992351,1.0,0.55893534,-0.009237,0.3382353
2021-07-09 00:00:00+00,SHORT,2554,0.0,1.0,0.8692153,-0.019572577,0.41025642
2021-07-12 00:00:00+00,SHORT,4224,0.0,1.0,0.65995973,0.0016173178,0.3902439
2021-07-12 00:00:00+00,SHORT,920,0.5691979030238131,1.0,0.7923809,-0.0134975435,0.26086956
2021-07-13 00:00:00+00,SHORT,844,0.0,1.0,0.37424546,0.0016034517,0.375
2021-07-13 00:00:00+00,SHORT,3794,0.0,1.0,0.74285716,-0.015495261,0.5671642
2021-07-14 00:00:00+00,SHORT,844,0.0,1.0,0.38104838,0.0026565928,0.38181818
2021-07-14 00:00:00+00,SHORT,3631,0.469671714381239,1.0,0.36895162,-0.0070401835,0.42682928
2021-07-14 00:00:00+00,SHORT,3794,0.0,1.0,0.7528517,-0.019507859,0.5588235
2021-07-14 00:00:00+00,SHORT,3824,1.0,1.0,0.8508065,0.004500175,0.46341464
2021-07-15 00:00:00+00,SHORT,3631,0.36183515066348204,1.0,0.3669355,-0.017165381,0.4390244
2021-07-27 00:00:00+00,SHORT,9,0.6165902813261839,1.0,0.28273246,-0.0095877405,0.52
2021-07-28 00:00:00+00,SHORT,2391,0.9285714285714286,1.0,0.34888437,0.0016065608,0.6
2021-07-29 00:00:00+00,SHORT,2391,0.8571428571428572,1.0,0.17718941,0.007890033,0.43636364
2021-07-29 00:00:00+00,SHORT,3947,1.0,1.0,0.107942976,-0.02113603,0.375
2021-08-02 00:00:00+00,SHORT,2133,0.24191176176866164,1.0,0.5564516,0.035857685,0.23170732
2021-08-02 00:00:00+00,SHORT,135,0.4605439828404254,1.0,0.58633775,-0.01049715,0.53731346
2021-08-02 00:00:00+00,SHORT,183,0.3232990159668206,1.0,0.75403225,-0.0060218233,0.5121951
2021-08-02 00:00:00+00,SHORT,761,0.36452729140034745,1.0,0.5825427,8.541941E-4,0.24705882
2021-08-02 00:00:00+00,SHORT,3137,0.6079132617631391,1.0,0.30645162,0.0053441697,0.19512194
2021-08-03 00:00:00+00,SHORT,135,0.4175689895747495,1.0,0.5931559,-0.0035968546,0.5522388
2021-08-03 00:00:00+00,SHORT,2408,0.23876879810363213,1.0,0.63709676,-0.02114201,0.6
2021-08-03 00:00:00+00,SHORT,465,0.14950733035184402,1.0,0.38508064,-6.592683E-4,0.32307693
2021-08-03 00:00:00+00,SHORT,3244,0.8093661061897395,1.0,0.13498099,-0.017065188,0.32
2021-08-03 00:00:00+00,SHORT,3754,1.0,1.0,0.14314516,-0.010199523,0.45454547
2021-08-03 00:00:00+00,SHORT,3885,0.3772656772589428,1.0,0.6254753,-0.018951315,0.53846157
2021-08-04 00:00:00+00,SHORT,2305,0.47671767775373153,1.0,0.58787876,-0.020968305,0.35365853
2021-08-04 00:00:00+00,SHORT,898,1.0,1.0,0.6242424,0.017064199,0.50769234
2021-08-04 00:00:00+00,SHORT,914,0.04970709857444287,1.0,0.45858586,-0.018286528,0.35185185
2021-08-05 00:00:00+00,SHORT,2133,0.15633326869175967,1.0,0.64314514,0.03136169,0.2682927
2021-08-05 00:00:00+00,SHORT,183,0.23483660853027824,1.0,0.7479839,-0.008942233,0.47560975
2021-08-05 00:00:00+00,SHORT,191,0.44967404355840473,1.0,0.21774194,0.040765952,0.46341464
2021-08-05 00:00:00+00,SHORT,898,0.3845953814280508,1.0,0.60685486,-0.014505671,0.44615385
2021-08-05 00:00:00+00,SHORT,3137,0.6836945005773905,1.0,0.28830644,-0.017505286,0.6097561
2021-08-05 00:00:00+00,SHORT,3273,0.0,1.0,0.33652008,-0.012056998,0.28
2021-08-05 00:00:00+00,SHORT,3754,0.21598683844240932,1.0,0.14112903,-0.021302518,0.36363637
2021-08-06 00:00:00+00,SHORT,183,0.412410219104559,1.0,0.7464503,-0.008406307,0.5365854
2021-08-06 00:00:00+00,SHORT,323,0.8888888888888888,1.0,0.7689394,0.025259065,0.3529412
2021-08-09 00:00:00+00,SHORT,787,0.9411764705882353,1.0,0.64314514,0.0051261396,0.61538464
2021-08-10 00:00:00+00,SHORT,2835,0.0,1.0,0.2889734,0.005186607,0.25373134
2021-08-10 00:00:00+00,SHORT,787,0.8823529411764706,1.0,0.6491935,0.0054357615,0.61538464
2021-08-11 00:00:00+00,SHORT,2835,0.0,1.0,0.30988592,0.0060478128,0.25373134
2021-08-11 00:00:00+00,SHORT,1244,0.0,1.0,0.23954372,-0.01705848,0.22727273
2021-08-11 00:00:00+00,SHORT,3420,0.17064911998007382,1.0,0.15120968,-0.019882238,0.4814815
2021-08-11 00:00:00+00,SHORT,3851,0.9355503204762347,1.0,0.24144487,0.029578816,0.30769232
2021-08-12 00:00:00+00,SHORT,2176,0.7011193982636041,1.0,0.43155894,-0.020100184,0.41025642
2021-08-12 00:00:00+00,SHORT,2452,1.0,1.0,0.24524716,0.016675444,0.46666667
2021-08-12 00:00:00+00,SHORT,2770,0.0,1.0,0.3669355,-0.007874287,0.4390244
2021-08-13 00:00:00+00,SHORT,2270,0.12277876782244236,1.0,0.3721374,-0.010681308,0.23809524
2021-08-13 00:00:00+00,SHORT,2452,0.8571428571428572,1.0,0.25,0.0102371285,0.46666667
2021-08-13 00:00:00+00,SHORT,444,0.4603181889992144,1.0,0.41603053,-0.004378367,0.24
2021-08-13 00:00:00+00,SHORT,2770,0.0,1.0,0.34808853,-0.00794454,0.4390244
2021-08-13 00:00:00+00,SHORT,3137,0.4,1.0,0.28973842,-0.016301872,0.597561
2021-08-13 00:00:00+00,SHORT,1748,0.48048367938531367,1.0,0.84160304,0.0054270877,0.41333333
2021-08-16 00:00:00+00,SHORT,4194,0.5643893805406641,1.0,0.14638783,0.00983649,0.3043478
2021-08-16 00:00:00+00,SHORT,2391,0.0,1.0,0.20404041,-0.010313604,0.3272727
2021-08-16 00:00:00+00,SHORT,761,0.5606656361119442,1.0,0.68821293,-0.016171267,0.5529412
2021-08-16 00:00:00+00,SHORT,3581,0.5253050523750593,1.0,0.27946767,-0.018846462,0.54545456
2021-08-17 00:00:00+00,SHORT,2731,0.6666666666666667,1.0,0.16532259,-0.0037857464,0.4347826
2021-08-17 00:00:00+00,SHORT,3595,0.4530088174971137,1.0,0.29166666,-0.018993678,0.43589744
2021-08-17 00:00:00+00,SHORT,4005,0.26108801274355703,1.0,0.8508065,-0.021098765,0.5652174
2021-08-18 00:00:00+00,SHORT,2731,0.5,1.0,0.16901408,-9.49701E-4,0.5416667
